Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1484.061	-1647.224	163.1631	0.3411728	1.111138	1.047408	1.108009	5.184195
6	-1481.205	-1644.063	162.8577	0.1160041	1.111138	1.064609	1.029329	5.510768
12	-1480.295	-1642.585	162.2898	0.03308387	1.082392	1.209149	0.8128889	5.9231
18	-1474.229	-1637.68	163.4512	0.06350808	1.196072	1.209149	1.047148	5.076578
24	-1478.942	-1642.934	163.9918	0.02378241	1.151383	0.9560611	0.9533495	5.014967
30	-1487.341	-1651.462	164.1206	0.05818363	1.151383	0.9708649	1.010375	4.884231
36	-1483.3	-1647.998	164.6979	0.1227869	0.9182224	1.117723	1.116452	4.513783
42	-1493.403	-1657.844	164.441	0.02627617	1.142868	1.040718	1.154742	4.607994
48	-1499.4	-1663.051	163.6504	0.1741131	1.142868	1.134305	1.059149	4.968172
54	-1492.914	-1655.872	162.9581	0.3366614	1.715357	1.137297	1.072156	4.952074
60	-1489.577	-1653.248	163.6706	0.1415549	0.9466359	1.121776	0.9223685	5.166419
66	-1483.144	-1646.307	163.1629	0.1415549	1.165219	1.001375	0.8707146	5.421286
72	-1480.529	-1643.8	163.2706	0.1832584	1.190334	1.212476	0.9240033	5.179821
78	-1478.884	-1642.174	163.2895	0.1664398	1.499713	1.229365	0.9825551	4.971758
84	-1473.278	-1637.358	164.0798	0.0699192	1.180145	1.050569	1.052102	4.81689
90	-1489.314	-1653.169	163.8551	0.0649091	1.028714	0.9836574	1.202478	4.982211
96	-1494.866	-1658.292	163.4257	0.264421	1.281408	1.096146	0.9761914	5.034315
102	-1494.384	-1656.953	162.5689	0.242085	1.130252	0.969045	0.904533	5.710612
108	-1492.346	-1655.496	163.1499	0.2634963	1.352814	1.300115	1.190443	4.918945
114	-1489.079	-1653.71	164.6303	0.06556787	1.1568	0.9907615	1.245819	4.448652
120	-1484.845	-1649.61	164.7651	0.1511257	1.303685	0.8684217	1.126742	4.379031
126	-1485.617	-1650.021	164.4037	0.02711209	0.9565033	1.154287	1.065486	4.719252
132	-1490.655	-1654.984	164.3283	0.05622209	1.390597	1.175506	1.065486	4.493598
138	-1482.819	-1646.202	163.3833	0.1655013	1.521629	0.9880419	1.001255	5.031568
144	-1495.752	-1658.238	162.4865	0.2157248	1.104146	1.036095	1.082942	5.649903
150	-1493.033	-1657.237	164.2042	0.2821174	1.159558	1.475619	1.113123	4.372829
156	-1481.594	-1645.2	163.6061	0.06840001	1.371006	1.067358	1.001883	4.996567
162	-1483.727	-1647.225	163.4976	0.2998335	1.152247	1.004092	0.9601189	5.105106
168	-1477.518	-1641.485	163.9668	0.0966164	1.308022	1.252922	0.9286224	4.752272
174	-1487.372	-1651.459	164.087	0.0966164	1.086521	1.060796	1.253863	4.731512
180	-1508.325	-1673.212	164.8873	0.118255	1.753228	0.9107857	1.436819	3.889686
186	-1497.641	-1661.697	164.056	0.3933419	1.031955	1.174822	1.051788	4.662937
192	-1480.804	-1643.771	162.9678	0.3750501	1.058404	0.950494	0.9694804	5.432285
198	-1485.057	-1648.978	163.9216	0.05584545	1.109599	0.9612529	1.019704	5.01945
204	-1481.119	-1644.752	163.633	0.09703024	1.252029	1.016034	1.012631	5.052243
210	-1478.041	-1642.382	164.341	0.1716152	1.060746	0.9826898	1.173965	4.650147
216	-1477.151	-1640.34	163.1881	0.115637	1.077604	1.11155	1.105104	5.279783
222	-1485.328	-1648.547	163.2182	0.1143827	1.416785	1.11155	1.041209	5.11576
228	-1487.752	-1652.438	164.6862	0.0672606	1.198983	0.7761254	1.150187	4.565854
234	-1479.662	-1643.804	164.1422	0.06246222	1.296764	1.080026	1.14485	4.654033
240	-1486.253	-1649.725	163.4727	0.03639377	1.304853	0.8723734	1.059988	5.199276
246	-1487.741	-1650.095	162.3534	0.31707	1.405547	1.208188	1.015342	5.4488
252	-1489.168	-1652.389	163.2206	0.2518559	1.137547	1.067975	1.091185	5.18521
258	-1490.261	-1654.534	164.2733	0.07402791	1.137547	0.9216098	1.130062	4.75852
264	-1475.637	-1639.293	163.6568	0.1335303	1.21282	1.212469	1.14415	4.858429
