Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2013.168	-2178.182	165.014	3.538165	2.099169	0.8479466	1.226622	1.685889
6	-2018.041	-2181.716	163.6751	4.015925	2.099169	0.7481005	1.253088	2.308852
12	-2034.479	-2197.226	162.7467	5.505463	1.505392	0.9595298	1.442906	2.026099
18	-2032.604	-2195.476	162.8725	5.354284	1.784851	0.737382	1.442906	2.018619
24	-2024.383	-2187.659	163.276	4.938368	1.771188	1.049726	1.302975	1.922467
30	-2027.532	-2189.574	162.0417	5.853164	2.01562	0.9459341	1.03041	2.241327
36	-2021.17	-2182.675	161.5042	6.516081	1.514278	0.9697231	1.01528	2.439433
42	-2021.473	-2191.096	169.6227	0.09843321	1.825302	0.7390253	0.9374918	1.276335
48	-2020.54	-2190.021	169.4811	0.09843321	1.825302	0.8022258	1.060855	1.241153
54	-2026.151	-2192.416	166.2647	1.983135	2.595734	0.8005798	1.249458	1.639796
60	-2020.411	-2186.745	166.3336	2.48302	1.783432	0.8005798	1.347601	1.636879
66	-2025.157	-2191.063	165.9058	2.070364	1.903827	1.177221	1.174842	2.005295
72	-2025.773	-2192.043	166.2694	2.369857	1.509685	0.8762693	1.24224	1.954266
78	-2023.85	-2190.278	166.4273	2.381752	1.648257	0.8284754	1.055228	1.911401
84	-2028.92	-2194.418	165.4981	2.445715	1.490797	1.15284	1.411921	2.131554
90	-2016.616	-2182.118	165.5015	3.020355	1.878149	0.9621296	1.210415	1.770733
96	-2021.624	-2187.299	165.6758	2.97002	1.843845	0.8329298	1.325086	1.714271
102	-2020.667	-2185.594	164.9265	2.962714	2.628723	0.8802814	1.400509	1.714271
108	-2022.993	-2188.744	165.7509	2.052584	2.791811	0.8732416	1.509247	1.616915
114	-2012.855	-2179.075	166.2193	2.158896	1.965674	0.7988281	1.518857	1.715673
120	-2014.257	-2180.104	165.8468	2.788671	1.549899	1.080889	1.16487	1.845371
126	-2024.925	-2191.675	166.7498	2.13353	1.602726	0.6723616	1.267231	1.845371
132	-2016.855	-2180.687	163.8323	4.830796	1.369569	1.064178	1.114733	1.98705
138	-2019.796	-2183.185	163.3889	4.781981	2.13843	1.064178	1.315828	1.717146
144	-2015.844	-2175.976	160.1319	8.26199	1.817188	0.7370203	1.034671	2.158602
150	-2015.67	-2175.842	160.1724	7.808213	1.605486	0.9729097	1.034671	2.396968
156	-2020.614	-2181.951	161.3366	6.614742	1.954556	0.9729097	1.034671	2.218206
162	-2017.471	-2178.668	161.1979	6.90404	1.491989	0.9463621	0.9338838	2.467052
168	-2019.887	-2181.27	161.3836	6.197622	1.584885	1.240512	0.9409703	2.551239
174	-2016.105	-2179.888	163.7831	4.506669	2.027099	0.7976788	0.9409703	2.131978
180	-2016.834	-2180.602	163.7681	4.230823	1.874417	0.7674157	1.060943	2.344877
186	-2007.771	-2172.801	165.0305	3.129667	2.413344	0.6891172	1.717163	1.541321
192	-2022.551	-2188.447	165.8957	2.888921	1.549054	0.9351007	1.362929	1.705607
198	-2021.404	-2187.453	166.0484	2.411254	1.72845	0.8727561	1.283106	1.915144
204	-2010.967	-2179.942	168.9747	0.1768723	2.342319	0.8353259	1.369702	0.9190351
210	-2009.795	-2178.852	169.057	0.1141814	2.450674	0.7571667	1.068037	1.180965
216	-2022.589	-2191.883	169.2941	0.07790542	1.712768	0.9927862	1.178319	1.242071
222	-2030.73	-2200.229	169.4988	0.1054751	1.560654	0.9515779	1.178319	1.197737
228	-2018.387	-2188.141	169.7543	0.1068808	1.430092	0.7932955	1.200237	1.197737
234	-2013.573	-2182.806	169.2326	0.1005837	1.980441	0.9165692	1.000112	1.29107
240	-2015.079	-2184.965	169.8865	0.1220471	1.559458	0.73827	1.037533	1.151281
246	-2015.379	-2184.905	169.5268	0.1167866	1.747548	0.7199296	1.037533	1.32848
252	-2020.717	-2190.413	169.6959	0.1077414	1.789318	0.7199296	1.046579	1.15569
258	-2009.899	-2179.108	169.2094	0.0970835	2.04266	0.9071245	1.117029	1.178984
264	-2017.439	-2186.621	169.1829	0.0970835	1.896548	0.9664632	1.074989	1.291427
270	-2008.826	-2177.587	168.7612	0.08210819	2.196133	0.9837273	1.387873	1.169413
276	-2013.011	-2182.289	169.2776	0.08674371	1.863849	0.9174655	1.217392	1.165324
282	-2016.074	-2185.02	168.9462	0.1184713	2.338311	0.938988	1.10463	1.162894
288	-2012.257	-2181.649	169.3927	0.1050802	2.3192	0.5964277	0.9284713	1.231996
294	-2009.424	-2179.051	169.6267	0.1080966	1.514564	0.9000173	1.086257	1.244983
300	-2015.312	-2184.757	169.4447	0.1003512	1.74332	0.8178772	1.086257	1.295947
306	-2012.886	-2182.145	169.2588	0.1023234	1.876748	0.8332251	1.245913	1.205825
312	-2023.072	-2191.841	168.7694	0.08454738	2.095545	1.10266	1.380786	1.134356
318	-2018.308	-2187.564	169.2555	0.08375859	1.910678	0.7875502	1.283374	1.20539
324	-2025.566	-2194.948	169.3821	0.0929878	1.690729	0.9467872	1.265822	1.134366
330	-2029.497	-2198.355	168.8579	0.09269766	2.226082	0.8861785	1.319801	1.198636
336	-2032.504	-2201.421	168.9166	0.1116225	2.593789	0.80752	1.255474	0.9932892
342	-2028.733	-2198.334	169.601	0.1398643	1.856861	0.7093109	1.255474	0.9706961
348	-2029.182	-2198.268	169.0862	0.1491202	1.856861	1.114819	1.313259	1.019631
354	-2010.265	-2179.192	168.9268	0.1227081	2.376007	0.9592488	1.127782	1.111165
360	-2021.653	-2190.966	169.3132	0.09460666	2.167614	0.7099587	1.21146	1.081981
366	-2014.024	-2183.778	169.7542	0.1032664	1.523883	0.8256928	1.02367	1.248845
372	-2011.965	-2181.522	169.557	0.1037181	1.786588	0.8412167	1.017305	1.205986
378	-2021.039	-2190.341	169.3015	0.1159163	1.890875	1.038941	0.9737776	1.204819
384	-2021.727	-2190.842	169.1153	0.1124448	2.002658	1.04936	1.088478	1.178057
390	-2015.858	-2184.972	169.1146	0.100753	2.143186	1.037621	0.9593365	1.209022
396	-2013.414	-2182.69	169.2757	0.09910832	1.799646	0.9781716	1.151956	1.209022
402	-2025.635	-2194.959	169.3243	0.1064819	2.258836	0.7760026	0.9090439	1.209022
408	-2020.674	-2190.062	169.3877	0.0934877	1.858988	0.9081333	0.9690112	1.287821
414	-2010.216	-2179.578	169.3625	0.0799669	1.486045	1.128013	1.071712	1.331717
420	-2005.26	-2174.263	169.003	0.08708216	2.071052	0.9180639	1.216322	1.249039
