Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-1686.174	-1849.18	163.0057	2.45742	5.942735
6	-1671.675	-1835.715	164.0398	2.45742	5.375524
12	-1673.744	-1837.276	163.5323	3.118462	5.390289
18	-1664.355	-1828.414	164.0588	3.1352	5.092931
24	-1674.702	-1839.414	164.7118	2.680342	4.90988
30	-1664.953	-1827.796	162.8426	2.620442	5.964097
36	-1666.579	-1830.057	163.478	2.620442	5.616343
42	-1662.615	-1825.814	163.1994	2.775862	5.706161
48	-1665.758	-1829.736	163.9779	2.439787	5.417198
54	-1668.904	-1831.206	162.3022	2.960002	6.124171
60	-1682.585	-1844.944	162.3596	2.426558	6.307574
66	-1687.888	-1851.834	163.9469	2.633771	5.352896
72	-1682.925	-1846.077	163.1516	2.375201	5.898063
78	-1683.284	-1846.818	163.5332	2.828958	5.501792
84	-1675.801	-1838.923	163.1213	2.695255	5.781325
90	-1672.926	-1837.103	164.1774	2.749068	5.178413
96	-1677.939	-1841.619	163.6801	3.016835	5.347527
102	-1684.221	-1847.748	163.5273	2.964293	5.452013
108	-1667.643	-1831.396	163.7528	2.565021	5.488297
114	-1682.248	-1845.45	163.2019	3.521059	5.425279
120	-1678.667	-1842.568	163.9019	3.030563	5.219741
126	-1686.058	-1849.468	163.41	2.479694	5.712231
132	-1676.029	-1838.658	162.6298	2.742233	6.030936
138	-1687.138	-1850.744	163.606	2.926215	5.42348
144	-1685.72	-1849.618	163.898	3.355406	5.100144
150	-1665.941	-1830.295	164.3536	2.701642	5.100144
156	-1672.435	-1835.764	163.329	2.489757	5.75234
162	-1673.283	-1836.581	163.2981	2.530472	5.752237
168	-1670.857	-1834.829	163.9718	2.876331	5.241234
174	-1672.671	-1836.179	163.5079	2.876331	5.497031
180	-1678.035	-1841.613	163.5781	2.778952	5.497031
186	-1674.002	-1837.49	163.4876	2.107351	5.832433
192	-1683.321	-1846.209	162.888	2.604536	5.945826
198	-1669.306	-1832.597	163.291	2.604536	5.725416
204	-1678.459	-1843.292	164.8332	2.881191	4.760715
210	-1684.87	-1849.08	164.2093	2.773925	5.150722
216	-1685.708	-1849.939	164.2314	2.743667	5.150722
222	-1681.146	-1844.771	163.6248	2.354047	5.648134
228	-1681.484	-1846.199	164.7146	3.364686	4.641673
234	-1675.257	-1839.886	164.6293	3.225733	4.741205
240	-1672.662	-1835.562	162.8997	2.967515	5.795204
246	-1682.527	-1845.218	162.691	2.821972	5.965909
252	-1684.686	-1848.092	163.4067	2.531227	5.692394
258	-1694.665	-1858.193	163.5281	2.087437	5.819334
264	-1678.891	-1842.453	163.5616	2.485618	5.62658
270	-1686.23	-1848.858	162.6285	2.43584	6.15747
276	-1688.142	-1851.882	163.7396	2.337538	5.592255
282	-1677.692	-1841.295	163.6031	2.433257	5.626023
288	-1668.829	-1831.109	162.2794	2.653259	6.257398
294	-1678.128	-1841.945	163.8168	3.129791	5.228933
300	-1686.492	-1850.679	164.1873	3.0667	5.047762
306	-1673.298	-1836.533	163.2347	2.512432	5.794494
312	-1662.194	-1825.568	163.3737	2.6874	5.646216
318	-1682.493	-1845.156	162.6628	2.360389	6.170865
324	-1674.833	-1837.368	162.5356	2.237197	6.293442
330	-1680.713	-1844.065	163.3517	2.321894	5.811683
336	-1669.067	-1832.902	163.8345	2.49539	5.472529
342	-1672.751	-1837.237	164.4851	2.245797	5.221887
348	-1662.232	-1825.373	163.1411	2.473162	5.862175
354	-1673.553	-1836.295	162.7425	2.350044	6.131971
360	-1672.424	-1834.842	162.4178	2.278648	6.339281
366	-1681.987	-1844.972	162.9851	2.788827	5.818334
372	-1681.572	-1845.517	163.9444	2.745479	5.308638
378	-1680.072	-1844.543	164.4712	2.864562	4.969108
384	-1681.653	-1845.081	163.4281	2.590113	5.656197
390	-1680.222	-1843.783	163.5606	2.471812	5.63297
396	-1678.453	-1841.919	163.4666	2.244528	5.782663
402	-1682.266	-1845.971	163.7047	2.19828	5.672699
408	-1685.888	-1849.194	163.3066	2.350713	5.823872
414	-1698.536	-1861.755	163.2194	2.10296	5.980965
420	-1675.768	-1838.41	162.6426	2.220635	6.242544
426	-1691.964	-1854.493	162.5281	2.003426	6.40231
432	-1678.857	-1842.507	163.6506	2.700666	5.488705
438	-1676.879	-1840.344	163.4648	2.700666	5.590816
444	-1692.272	-1856.057	163.7851	1.986112	5.725263
450	-1687.493	-1850.365	162.8715	2.029372	6.203918
456	-1677.404	-1840.326	162.9218	2.615614	5.922827
462	-1675.254	-1838.577	163.3232	3.061667	5.526892
468	-1683.747	-1847.684	163.9366	2.910804	5.24711
474	-1677.941	-1841.573	163.6317	3.17635	5.313664
480	-1665.7	-1828.653	162.9527	2.546645	5.934337
486	-1670.315	-1833.479	163.1643	2.742564	5.73875
492	-1671.526	-1834.796	163.2704	3.249598	5.485536
498	-1676.003	-1840.107	164.1037	2.333302	5.39382
504	-1675.894	-1838.771	162.8776	2.598766	5.953849
510	-1680.107	-1842.76	162.653	2.598766	6.076354
516	-1685.592	-1848.25	162.6581	2.723842	6.022875
522	-1687.867	-1852.566	164.6986	3.293782	4.676962
528	-1678.569	-1842.581	164.0123	3.022835	5.161653
534	-1678.252	-1841.581	163.329	2.877848	5.594716
540	-1684.094	-1847.85	163.7559	2.877848	5.359858
546	-1678.471	-1841.959	163.4873	2.877848	5.507758
552	-1681.674	-1844.817	163.1433	3.133937	5.598406
558	-1696.864	-1861.012	164.148	3.076237	5.065882
564	-1690.844	-1854.39	163.5456	3.01539	5.422178
570	-1683.228	-1846.866	163.6379	2.619149	5.529026
576	-1676.282	-1840.093	163.8107	2.619149	5.433938
582	-1675.498	-1838.677	163.1789	2.768883	5.720202
588	-1675.64	-1840.062	164.4223	2.236974	5.260546
594	-1682.719	-1845.721	163.0021	2.550506	5.905803
600	-1684.498	-1847.623	163.125	2.570221	5.830428
606	-1681.38	-1845.383	164.0025	2.840325	5.238556
612	-1673.953	-1838.577	164.6244	2.69838	4.951122
618	-1671.736	-1835.873	164.1366	2.652061	5.240625
624	-1673.229	-1837.504	164.2752	2.601389	5.184923
630	-1673.485	-1837.027	163.5418	2.601389	5.589131
636	-1689.286	-1852.707	163.4209	2.653998	5.633928
642	-1685.657	-1849.726	164.0688	2.676388	5.268094
648	-1682.556	-1846.516	163.9599	2.796227	5.279694
654	-1679.483	-1842.533	163.0501	2.828737	5.766983
