Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-337.7889	-499.7294	161.9405	1.257598	2.115416	3.310831	4.148056
6	-337.2912	-496.8312	159.5401	1.13054	2.096631	2.964329	5.756691
12	-332.2187	-491.6856	159.4669	0.9280285	1.119758	1.241449	7.323814
18	-317.8949	-477.8084	159.9135	0.9489578	2.262375	2.160478	6.017157
24	-313.1138	-475.5393	162.4255	1.088532	1.514726	3.08822	4.394518
30	-330.7977	-491.476	160.6783	1.088532	3.842676	1.781202	5.122904
36	-322.508	-485.6143	163.1064	0.9196885	1.841254	2.79612	4.102507
42	-311.5096	-474.7276	163.2181	1.218576	2.207069	2.618539	3.792584
48	-334.0657	-495.7667	161.7009	1.457701	2.362447	2.547473	4.489344
54	-330.1672	-491.2209	161.0537	1.457701	2.811481	3.390641	4.187146
60	-323.9325	-484.6277	160.6952	1.062979	2.523216	4.782243	3.94533
66	-317.6708	-478.3027	160.6319	0.9352146	2.523216	2.074936	5.56662
72	-315.3152	-475.6265	160.3113	1.156487	2.618103	2.537896	5.326912
78	-316.0931	-479.8552	163.7621	1.007282	2.471921	2.076926	3.79225
84	-326.0443	-486.4148	160.3705	1.628424	4.237269	3.675508	3.79225
90	-326.655	-483.6468	156.9918	2.03295	3.691186	3.976199	5.476597
96	-309.1854	-469.5956	160.4102	0.8998906	1.729157	1.621393	6.312916
102	-314.8222	-478.4331	163.6109	1.008472	1.868422	1.776939	4.33063
108	-325.2215	-488.2417	163.0202	1.469877	1.6686	2.412419	4.144282
114	-313.6093	-475.9222	162.3129	1.049093	2.615924	1.865725	4.648621
120	-313.3853	-474.8357	161.4505	1.588468	2.487758	2.286065	4.648621
126	-309.4314	-469.8256	160.3941	1.275621	1.952233	5.270787	3.9802
132	-323.2172	-484.9082	161.6909	1.941347	1.760421	2.640698	4.453836
138	-324.2806	-485.7533	161.4727	0.710947	3.05116	1.902416	5.109888
144	-335.717	-497.0234	161.3064	0.8411257	2.739073	2.611385	4.859574
150	-338.3638	-501.4132	163.0494	0.9016765	1.768997	1.444522	4.940536
156	-339.509	-499.6415	160.1324	1.736946	2.703374	2.770363	4.940536
162	-335.2593	-497.9952	162.7358	0.9575927	2.528987	1.501184	4.703943
