Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-75.22737	-239.5463	164.3189	0.04794199	10.96858	0.5817854	2.572789
6	-76.45112	-240.0038	163.5527	0.3453843	12.49958	0.7096428	2.503541
12	-81.55654	-247.1215	165.565	0.3074009	8.246494	0.7417662	2.10313
18	-69.17882	-234.2642	165.0854	0.2154772	14.52354	0.5166439	1.301249
24	-65.75772	-230.6654	164.9076	0.06305397	10.74739	0.5166439	2.2768
30	-75.13494	-240.3082	165.1732	0.3451193	10.56761	0.8712136	1.711335
36	-84.03588	-249.0931	165.0572	0.8021883	8.907908	0.8712136	1.862767
42	-76.02235	-240.2205	164.1982	0.1327446	11.69294	1.325401	1.977866
48	-71.85799	-237.3691	165.5111	0.2192768	9.091775	1.307004	1.600958
54	-81.73548	-245.8934	164.1579	2.111291	7.490684	1.033136	1.839118
60	-84.15009	-249.0249	164.8748	0.200643	8.190045	1.080714	2.411103
66	-73.39801	-238.6812	165.2832	0.03581036	7.384259	0.7674319	2.651508
72	-97.69295	-262.2	164.5071	0.2588813	9.703273	0.6916289	2.510334
78	-69.73264	-233.8346	164.102	0.06441128	16.5191	0.5985891	1.728795
84	-78.17675	-240.9483	162.7715	0.3853302	17.46789	0.4455093	2.358388
90	-69.49902	-233.005	163.506	0.3597964	18.83115	0.9442441	1.316657
96	-71.07377	-235.417	164.3432	0.2500073	10.20017	0.8033377	2.445415
102	-69.99961	-235.727	165.7274	0.1396196	9.703799	1.516068	1.162623
108	-63.26157	-228.982	165.7204	0.2439448	8.688207	1.942072	1.006859
114	-93.13913	-257.8802	164.741	0.03345558	14.91753	1.242311	1.040371
120	-75.30836	-239.3941	164.0858	0.06091622	14.91753	1.473061	1.380223
126	-62.74895	-227.7428	164.9938	0.4796745	12.84716	0.6411048	1.416939
132	-64.24474	-229.8537	165.609	0.3112962	7.89151	0.8777902	2.071508
138	-61.76134	-227.33	165.5686	0.1846917	7.477156	0.5706351	2.480626
144	-83.2465	-246.9809	163.7344	0.6901853	13.11885	0.835724	1.972135
150	-72.99454	-236.2447	163.2502	0.4975088	17.01941	1.009647	1.653315
156	-64.64759	-228.0909	163.4433	0.1128134	17.28663	0.7783619	1.905907
162	-77.1614	-241.564	164.4026	1.800321	8.218196	0.5282168	2.032992
168	-89.60346	-252.0557	162.4522	1.211197	11.92171	0.489116	2.884891
174	-87.15474	-252.2659	165.1112	0.2791989	4.870471	0.8169728	3.277889
180	-72.77965	-237.9761	165.1964	0.2635334	5.36413	0.4747122	3.288876
186	-88.03791	-251.5948	163.5569	0.752568	11.59393	0.8383643	2.328372
