Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-618.3902	-787.8112	169.4209	1.347694	1.99527	0.8246338	0.8821674
6	-613.2415	-781.8028	168.5612	2.302158	1.999128	0.4772356	1.131172
12	-612.1042	-780.237	168.1327	2.117507	2.598284	0.7383742	1.012916
18	-615.7028	-780.672	164.9692	4.072544	4.44923	0.7383742	1.025081
24	-625.5603	-792.5022	166.9419	4.072544	1.959195	0.6820087	0.7920325
30	-614.7298	-785.6374	170.9076	0.05881951	1.432563	1.292067	0.6479019
36	-606.8665	-777.3619	170.4954	0.07108616	2.437801	0.8412894	0.6157433
42	-607.9342	-778.1758	170.2417	0.07108616	2.353873	1.122416	0.6965052
48	-608.76	-778.7936	170.0336	0.0596411	2.868946	0.7437578	0.9653361
54	-604.7534	-775.1501	170.3967	0.05412614	2.296553	0.8185146	0.9653361
60	-605.0745	-774.7429	169.6684	0.05412614	3.472848	0.8185146	0.8362254
66	-602.3169	-772.1375	169.8206	0.06397186	2.683293	1.321259	0.653412
72	-594.929	-765.2332	170.3042	0.07477071	2.311472	1.048846	0.7617333
78	-597.022	-767.7602	170.7382	0.07477071	1.949702	0.913176	0.7617333
84	-601.8811	-773.1963	171.3151	0.0788763	1.222178	1.001966	0.7617333
90	-600.376	-770.5039	170.1279	0.06621891	2.801621	0.8617611	0.7617333
96	-606.4068	-777.4294	171.0226	0.06721204	1.468139	1.069166	0.7617333
102	-606.7987	-777.0163	170.2176	0.06721204	2.538607	0.9663625	0.7617333
108	-617.3566	-787.6526	170.296	0.2293848	2.570093	0.8009538	0.5422845
114	-610.3268	-781.2349	170.9081	0.1960711	2.238049	0.4118005	0.716239
120	-620.2925	-791.8939	171.6015	0.1527398	1.477121	0.4757184	0.6152813
126	-620.4115	-789.3846	168.9731	0.5743869	4.252584	0.6681292	0.5675053
132	-621.843	-792.0888	170.2458	0.2325629	2.786187	0.6851186	0.556912
138	-610.9599	-782.0218	171.062	0.2842978	1.454544	0.9220294	0.556912
144	-611.5153	-782.8156	171.3003	0.08017671	1.677606	0.6488182	0.6522712
150	-609.1401	-779.4139	170.2739	0.07962897	2.275142	1.165941	0.6547025
156	-618.5974	-789.4018	170.8044	1.143701	1.039466	0.4567202	0.9675518
162	-616.0834	-786.3173	170.2339	0.9190208	1.49074	0.3724533	1.356431
168	-620.5925	-790.2943	169.7018	1.626395	1.361272	0.5621504	1.155125
174	-611.7553	-780.3286	168.5733	2.233269	1.158948	0.668857	1.635151
180	-603.661	-772.8104	169.1494	1.535101	2.226567	0.7983026	0.7803739
186	-616.9983	-786.1589	169.1606	1.310318	2.056374	0.5921981	1.324861
192	-615.6008	-784.9897	169.3889	1.362984	1.845627	0.915786	0.9423868
198	-605.9164	-773.6156	167.6991	2.40255	2.57634	1.112955	0.7730701
204	-605.5386	-772.5296	166.991	3.619299	2.158556	0.8726463	0.8516704
210	-603.7223	-771.5418	167.8194	2.63775	2.301459	0.8790187	0.8884687
216	-598.1285	-766.2675	168.1391	2.63775	1.848003	0.9337991	0.8928696
222	-607.5611	-775.3378	167.7767	2.709537	1.957135	1.00507	1.023837
228	-608.2493	-775.2941	167.0448	2.968385	2.886844	1.00507	0.7256044
234	-615.3508	-783.7055	168.3547	2.308346	1.890591	0.9783893	0.928497
240	-614.615	-782.5867	167.9717	2.424774	1.890591	0.8037097	1.328111
246	-609.2108	-777.3706	168.1598	2.130862	2.403143	0.9045423	0.9549175
252	-608.6905	-777.8261	169.1356	2.130862	1.479838	0.6393334	1.037184
258	-612.7967	-780.0418	167.245	2.049136	3.806995	1.08282	0.7750654
264	-616.8874	-786.7267	169.8392	0.2434796	3.324443	0.6891103	0.6189851
270	-613.0873	-779.1842	166.097	2.64134	4.911051	1.053527	0.7102215
276	-618.5607	-788.747	170.1863	0.07088988	2.556271	1.053527	0.6313695
282	-604.742	-773.6088	168.8669	0.08540387	4.217445	1.291958	0.5045717
288	-616.0916	-785.9656	169.874	0.08540387	2.816197	1.076682	0.7749723
294	-607.2216	-777.9985	170.7769	0.09714009	2.057664	0.7936995	0.710374
