Iteration	Posterior	Likelihood	Prior	tree_length
0	-1342.133	-1515.364	173.2308	1.096158
6	-1348.287	-1521.689	173.4022	0.9261735
12	-1331.959	-1505.219	173.2606	1.068408
18	-1326.085	-1499.433	173.3475	0.9836768
24	-1336.244	-1509.615	173.3713	0.9590769
30	-1330.673	-1504	173.3266	1.004709
36	-1340.158	-1513.578	173.4199	0.906799
42	-1335.621	-1508.872	173.2512	1.07722
48	-1331.467	-1504.822	173.3552	0.9758042
54	-1334.504	-1507.877	173.3737	0.9565929
60	-1353.945	-1527.294	173.3497	0.9814292
66	-1343.685	-1517.065	173.3802	0.9497777
72	-1340.485	-1513.685	173.2002	1.123979
78	-1348.881	-1522.27	173.3893	0.9401236
84	-1339.484	-1512.87	173.3859	0.9437067
90	-1338.148	-1511.414	173.2659	1.063498
96	-1343.108	-1516.374	173.2659	1.063498
102	-1337.102	-1510.237	173.1348	1.18172
108	-1343.133	-1516.55	173.4166	0.9103865
114	-1338.052	-1511.351	173.2993	1.031539
120	-1337.531	-1510.769	173.2382	1.089345
126	-1334.561	-1507.799	173.2382	1.089345
132	-1340.319	-1513.753	173.4333	0.8916995
138	-1339.913	-1513.348	173.4352	0.8894569
144	-1334.432	-1507.792	173.3604	0.9704736
150	-1332.035	-1505.271	173.2366	1.090806
156	-1341.211	-1514.486	173.2748	1.055067
162	-1342.821	-1516.157	173.3356	0.9956442
168	-1347.728	-1521.082	173.3542	0.9768074
174	-1344.118	-1517.348	173.2306	1.096293
180	-1340.953	-1514.183	173.2306	1.096293
186	-1344.94	-1518.298	173.3582	0.9726722
192	-1346.31	-1519.457	173.1473	1.170902
198	-1348.301	-1521.578	173.2773	1.052661
204	-1339.709	-1513.18	173.4707	0.8476341
210	-1339.667	-1512.957	173.29	1.04048
216	-1345.517	-1518.941	173.4236	0.9025839
222	-1345.125	-1518.572	173.4467	0.8761852
228	-1343.684	-1516.86	173.1759	1.145659
234	-1349.684	-1523.015	173.3309	1.00034
240	-1347.491	-1520.793	173.3024	1.028459
246	-1329.958	-1503.15	173.1921	1.131265
252	-1333.924	-1507.291	173.3676	0.9629559
258	-1341.301	-1514.767	173.4659	0.8534745
264	-1344.309	-1517.727	173.4173	0.9096517
270	-1342.168	-1515.578	173.4103	0.9173698
276	-1350.342	-1523.638	173.2959	1.034757
282	-1339.742	-1513.227	173.4855	0.8292836
288	-1342.891	-1515.93	173.0393	1.262586
294	-1340.555	-1513.91	173.3557	0.975247
300	-1344.268	-1517.584	173.3153	1.015854
306	-1344.4	-1517.708	173.3077	1.023269
312	-1349.736	-1522.953	173.2174	1.10843
318	-1349.038	-1522.396	173.3583	0.9725713
324	-1334.407	-1507.725	173.3177	1.013506
330	-1338.033	-1511.367	173.3339	0.9974071
336	-1337.724	-1511.073	173.349	0.9821437
342	-1342.293	-1515.521	173.2279	1.098816
348	-1339.494	-1512.838	173.3436	0.9876028
354	-1350.027	-1523.412	173.385	0.9447213
360	-1356.32	-1529.543	173.2225	1.103758
366	-1348.382	-1521.753	173.3715	0.9589059
372	-1340.105	-1513.476	173.3715	0.9589059
378	-1342.743	-1516.1	173.3567	0.974281
384	-1335.699	-1509	173.301	1.029879
390	-1345.866	-1519.052	173.1859	1.136834
396	-1346.999	-1520.395	173.3967	0.9321767
402	-1343.253	-1516.476	173.223	1.103286
408	-1341.551	-1514.958	173.4075	0.9204746
414	-1364.998	-1538.11	173.1123	1.201076
420	-1351.616	-1524.835	173.2185	1.10741
426	-1345.579	-1518.838	173.2595	1.069492
432	-1350.789	-1524.146	173.3572	0.9737142
438	-1346.661	-1519.843	173.1821	1.140226
444	-1347.007	-1520.214	173.2067	1.118082
450	-1354.576	-1527.898	173.3221	1.009158
456	-1347.406	-1520.795	173.3893	0.9401175
462	-1343.804	-1517.193	173.3893	0.9401175
468	-1348.42	-1521.657	173.2366	1.090759
474	-1349.883	-1523.208	173.3251	1.006212
480	-1350.495	-1523.84	173.3449	0.9862788
486	-1348.113	-1521.437	173.324	1.007209
492	-1333.933	-1507.206	173.2737	1.056054
498	-1332.23	-1505.576	173.3458	0.9854165
504	-1335.257	-1508.599	173.3418	0.9894276
510	-1332.814	-1506.128	173.3148	1.016347
516	-1332.71	-1506.025	173.3148	1.016347
522	-1330.5	-1503.816	173.3161	1.015119
528	-1335.181	-1508.623	173.4419	0.8818055
534	-1331.098	-1504.373	173.2749	1.054896
540	-1338.033	-1511.356	173.3234	1.007895
546	-1336.052	-1509.323	173.2718	1.057898
552	-1342.31	-1515.723	173.4128	0.9146206
558	-1339.871	-1513.275	173.4041	0.9241522
564	-1340.559	-1513.845	173.2866	1.043709
570	-1328.269	-1501.436	173.1672	1.153395
576	-1334.458	-1507.634	173.1762	1.14543
582	-1332.886	-1506.269	173.3831	0.9466817
588	-1331.439	-1504.834	173.3952	0.9337617
594	-1340.044	-1513.411	173.3676	0.9629781
600	-1335.733	-1508.985	173.252	1.076525
606	-1332.674	-1506.079	173.4057	0.9223947
