Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1144.603	-1299.239	154.6367	1.819426	13.20262	3.378569	0.713738	0.286262	0.618211	0.381789	4.723501
6	-1144.672	-1301.107	156.4346	1.854485	11.76255	3.749809	0.746509	0.253491	0.411274	0.588726	3.717917
12	-1134.081	-1287.684	153.6026	1.99302	14.34758	3.17966	0.837769	0.162231	0.491132	0.508868	5.24232
18	-1140.81	-1295.65	154.8407	2.00817	14.34758	3.578244	0.87975	0.12025	0.550058	0.449942	4.393094
24	-1145.455	-1299.285	153.8303	1.799932	10.02371	2.343792	0.784475	0.215525	0.502751	0.497249	6.305385
30	-1142.233	-1297.296	155.0626	1.702686	13.91601	2.910141	0.770983	0.229017	0.659669	0.340331	4.761207
36	-1135.608	-1293.067	157.459	1.702686	10.8947	2.789447	0.773105	0.226895	0.481812	0.518188	3.932481
42	-1147.589	-1305.522	157.9331	1.634632	11.70181	2.972603	0.819296	0.180704	0.692474	0.307526	3.545933
48	-1163.386	-1320.042	156.6563	1.709468	14.37389	3.763326	0.799251	0.200749	0.60295	0.39705	3.299865
54	-1156.047	-1310.47	154.4227	1.815259	14.40725	4.105141	0.731765	0.268235	0.47757	0.52243	4.254987
60	-1147.139	-1302.98	155.8414	1.824745	20.05624	3.424126	0.862956	0.137044	0.497949	0.502051	3.236833
66	-1134.012	-1288.343	154.3307	1.926912	16.50712	3.424126	0.786095	0.213905	0.43721	0.56279	4.3892
72	-1157.539	-1313.446	155.9075	1.886775	15.29653	3.424126	0.816526	0.183474	0.490945	0.509055	3.704486
78	-1154.886	-1309.081	154.1945	1.886775	16.83	4.359189	0.81722	0.18278	0.609042	0.390958	3.959188
84	-1153.699	-1308.298	154.5996	1.761317	14.78969	4.410917	0.715976	0.284024	0.608853	0.391147	3.959188
90	-1158.13	-1314.046	155.9162	1.632666	18.20143	3.080973	0.674202	0.325798	0.563355	0.436645	3.5548
96	-1142.268	-1300.473	158.2047	1.557934	12.1518	2.798612	0.751368	0.248632	0.53372	0.46628	3.343365
102	-1152.647	-1306.663	154.0159	1.875174	13.49078	2.135643	0.866518	0.133482	0.438483	0.561517	5.825217
108	-1143.601	-1301.468	157.8669	1.564753	9.069765	2.439041	0.797247	0.202753	0.63777	0.36223	4.367127
114	-1152.976	-1307.124	154.1483	1.87947	14.96998	2.843539	0.763996	0.236004	0.623794	0.376206	5.041641
120	-1150.847	-1306.151	155.3037	1.858868	17.37618	3.148398	0.839749	0.160251	0.557711	0.442289	3.982835
126	-1150.683	-1305.563	154.8799	1.959266	16.21874	3.633782	0.793318	0.206682	0.454996	0.545004	3.982835
132	-1149.943	-1307.11	157.1677	1.583013	13.7313	2.312105	0.780149	0.219851	0.500914	0.499086	3.982835
138	-1147.462	-1304.229	156.7671	1.563413	14.20602	2.27447	0.847855	0.152145	0.504681	0.495319	4.254153
144	-1145.522	-1300.17	154.6483	2.072873	11.61109	3.40958	0.810647	0.189353	0.489356	0.510644	4.874236
150	-1154.112	-1309.214	155.1019	2.072873	11.95827	2.976778	0.858209	0.141791	0.441092	0.558908	4.874236
156	-1159.317	-1314.217	154.9	2.252257	5.975436	2.690001	0.858209	0.141791	0.511475	0.488525	6.235985
162	-1148.608	-1302.955	154.3468	2.178047	7.136817	3.867162	0.846439	0.153561	0.690535	0.309465	5.681745
168	-1150.187	-1305.836	155.6487	2.286674	6.712413	3.166795	0.79904	0.20096	0.549315	0.450685	5.291397
174	-1142.236	-1296.104	153.8676	2.152639	9.451129	3.872787	0.793819	0.206181	0.634287	0.365713	5.390661
180	-1148.851	-1306.869	158.0182	1.909726	5.829396	4.147684	0.852078	0.147922	0.638302	0.361698	3.934345
186	-1147.728	-1302.604	154.8767	2.003482	8.387612	5.512872	0.805375	0.194625	0.455679	0.544321	4.200145
192	-1141.19	-1296.366	155.1754	1.89986	9.677584	5.412884	0.805375	0.194625	0.562341	0.437659	3.887073
198	-1145.013	-1300.648	155.6359	1.867674	12.44027	3.052742	0.74873	0.25127	0.517976	0.482024	4.444396
204	-1140.116	-1294.072	153.9557	1.867674	12.55354	3.631397	0.74873	0.25127	0.665255	0.334745	5.074053
210	-1166.224	-1317.139	150.9151	1.829712	11.78539	2.746965	0.69474	0.30526	0.581339	0.418661	7.295396
216	-1168.553	-1322.96	154.4071	1.767012	9.816765	2.831819	0.69474	0.30526	0.501374	0.498626	5.718272
222	-1136.27	-1290.481	154.2103	1.98677	9.958009	2.647763	0.798878	0.201122	0.479678	0.520322	5.857126
228	-1130.934	-1287.8	156.8666	1.566455	12.81921	2.647763	0.769637	0.230363	0.522949	0.477051	4.104324
