Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-403.5678	-571.7647	168.1968	0.2846173	1.312038	0.4352058	1.212807	0.440194	0.559806	0.436164	0.563836	1.852747
6	-410.359	-577.6736	167.3146	0.2846173	2.016902	0.3978934	0.8206951	0.51283	0.48717	0.436164	0.563836	2.27511
12	-405.1197	-572.1888	167.0691	0.6833274	1.728157	0.4650173	1.051436	0.384522	0.615478	0.561036	0.438964	2.190685
18	-403.2464	-570.0734	166.827	0.3717218	3.018533	0.5766052	0.7965429	0.419083	0.580917	0.561036	0.438964	1.995253
24	-405.6074	-572.5428	166.9353	1.579531	1.284771	0.735727	1.103057	0.461549	0.538451	0.528266	0.471734	1.760011
30	-407.7238	-575.2659	167.5421	0.5314576	0.957241	0.644976	1.259871	0.441366	0.558634	0.504856	0.495144	2.224158
36	-415.7045	-582.8405	167.136	0.08553166	1.963882	0.8432696	1.436794	0.420431	0.579569	0.647952	0.352048	1.957826
42	-403.4481	-570.2679	166.8197	0.3107293	2.080022	0.8432696	1.297915	0.545561	0.454439	0.598306	0.401694	2.022803
48	-408.0274	-574.5628	166.5354	0.4313571	1.621962	0.8694783	1.232628	0.572125	0.427875	0.486521	0.513479	2.404219
54	-405.6128	-573.1622	167.5495	0.4313571	2.370755	0.4031418	1.081688	0.572125	0.427875	0.563794	0.436206	1.655207
60	-402.3389	-570.8041	168.4652	0.4276025	1.090976	0.4031418	1.081688	0.352428	0.647572	0.487656	0.512344	1.837509
66	-405.3097	-572.7106	167.4009	0.118203	1.879305	0.414212	0.7533938	0.527761	0.472239	0.358392	0.641608	2.462708
72	-408.8101	-575.7945	166.9844	0.2746522	1.723615	0.4581082	0.7407614	0.577009	0.422991	0.662214	0.337786	2.721227
78	-412.2917	-579.6255	167.3338	0.1784573	1.723615	0.7390532	0.8680756	0.577009	0.422991	0.554137	0.445863	2.315801
84	-415.2267	-582.3329	167.1062	0.2897633	1.492736	0.7390532	1.18182	0.41839	0.58161	0.522423	0.477577	2.322767
90	-409.2648	-575.8371	166.5723	1.491337	1.068784	0.4014858	0.6895596	0.534544	0.465456	0.518846	0.481154	2.614308
96	-408.4255	-574.8711	166.4456	0.4767389	1.45078	1.09904	1.174705	0.402506	0.597494	0.654606	0.345394	2.46175
102	-419.004	-586.8414	167.8374	0.6883763	1.28229	0.5758499	1.128337	0.405488	0.594512	0.455379	0.544621	1.845547
108	-409.0267	-576.9727	167.9459	0.1155771	1.382083	0.5136349	0.8632396	0.556247	0.443753	0.68644	0.31356	2.330588
114	-403.3253	-570.6317	167.3063	0.04786972	1.499474	0.8180919	1.404341	0.388296	0.611704	0.633163	0.366837	2.184454
120	-404.147	-571.0188	166.8719	0.1216952	2.069472	0.600175	1.404341	0.448725	0.551275	0.527025	0.472975	2.184454
126	-399.5579	-567.6673	168.1094	0.2554897	1.183423	0.6364666	1.790386	0.586048	0.413952	0.417765	0.582235	1.527105
132	-410.6525	-577.7071	167.0546	1.416637	1.277528	0.2169011	1.638513	0.681323	0.318677	0.417765	0.582235	1.541478
138	-406.4649	-573.6848	167.2199	0.1722109	2.786171	0.7164319	1.224145	0.587335	0.412665	0.590525	0.409475	1.603205
144	-404.5181	-572.524	168.0059	0.1277824	1.474408	0.6842689	1.452352	0.538303	0.461697	0.590525	0.409475	1.698749
150	-393.4705	-560.7361	167.2656	0.2059638	1.671927	0.7247335	0.8403567	0.584342	0.415658	0.450803	0.549197	2.398204
156	-392.1532	-558.5145	166.3614	0.4652806	1.873756	0.5048094	0.8832381	0.517426	0.482574	0.552036	0.447964	2.763956
162	-389.9945	-556.7315	166.737	0.1614896	1.840033	1.220297	1.18156	0.31443	0.68557	0.537934	0.462066	2.174744
168	-411.3771	-577.6038	166.2267	1.412363	0.3910385	0.6161827	1.282281	0.422142	0.577858	0.689726	0.310274	2.832616
174	-402.9213	-569.966	167.0446	0.6891199	0.9162022	0.7090535	0.8992269	0.423445	0.576555	0.659236	0.340764	2.690337
180	-418.1279	-585.6227	167.4948	0.6891199	1.211466	0.3244068	1.274275	0.481004	0.518996	0.57696	0.42304	2.079351
186	-424.9863	-592.5721	167.5858	0.1484721	1.05113	0.7595812	1.358856	0.587806	0.412194	0.611537	0.388463	2.272684
192	-432.8388	-600.6696	167.8308	0.1935929	0.888223	0.8668335	1.138905	0.709637	0.290363	0.729224	0.270776	2.375513
198	-420.2483	-587.9886	167.7404	0.2251848	1.561032	0.6898879	1.138905	0.709637	0.290363	0.440343	0.559657	2.026995
204	-419.2628	-586.0827	166.8199	0.6527994	1.421769	0.5567248	1.138905	0.373785	0.626215	0.434788	0.565212	2.460385
210	-420.7276	-588.3956	167.668	1.035526	1.371752	0.4967363	1.412288	0.275781	0.724219	0.549111	0.450889	1.563702
216	-420.5385	-587.1813	166.6428	1.035526	0.8565376	0.6480295	1.824669	0.508282	0.491718	0.451228	0.548772	2.176134
222	-412.3541	-579.4201	167.066	0.5484791	1.193786	0.7439162	1.155939	0.538256	0.461744	0.342296	0.657704	2.406247
228	-406.183	-574.0775	167.8946	0.5022381	0.7685918	0.5167741	1.155939	0.597899	0.402101	0.43234	0.56766	2.280813
234	-404.1335	-571.5178	167.3843	0.5811672	1.757472	0.5167741	1.155939	0.603929	0.396071	0.320087	0.679913	1.981819
240	-411.1988	-579.3444	168.1456	0.7433131	0.9598633	0.4951179	1.155939	0.471192	0.528808	0.30043	0.69957	1.880725
246	-400.9632	-568.6908	167.7275	0.3708231	1.32139	0.541969	1.155939	0.38475	0.61525	0.517273	0.482727	2.108666
252	-406.0844	-573.3049	167.2205	0.4055292	1.802034	0.6468866	1.330022	0.433489	0.566511	0.554318	0.445682	1.94684
258	-386.395	-553.7811	167.3861	0.5435418	1.523064	0.6468866	1.102603	0.417977	0.582023	0.479205	0.520795	2.064446
264	-396.2149	-563.8886	167.6736	1.135052	1.080494	0.3398396	0.9200561	0.516475	0.483525	0.378176	0.621824	2.001479
270	-399.4351	-566.1632	166.7281	0.6566661	1.388065	0.4961401	0.9398665	0.508893	0.491107	0.378176	0.621824	2.677408
276	-400.9124	-568.695	167.7826	0.1527723	1.842106	0.3806053	0.8496012	0.51188	0.48812	0.54861	0.45139	2.135451
282	-414.2186	-580.6711	166.4524	0.8031149	0.9953554	0.7884508	0.8869515	0.529193	0.470807	0.584596	0.415404	2.865377
288	-396.7969	-564.4398	167.6429	0.2712263	1.352808	0.5019742	1.200992	0.548813	0.451187	0.607658	0.392342	2.197386
294	-398.9919	-566.2864	167.2944	0.4616105	1.352808	0.5019742	1.188166	0.47785	0.52215	0.395352	0.604648	2.303942
300	-409.3312	-576.106	166.7749	0.06365656	1.638128	0.553095	0.8140966	0.47785	0.52215	0.684333	0.315667	2.946961
306	-389.2851	-555.2322	165.947	0.6559064	1.638128	0.5489624	0.6664771	0.538125	0.461875	0.516468	0.483532	3.135863
312	-388.7797	-556.0722	167.2924	0.5428571	1.100882	0.5489624	0.7262921	0.430348	0.569652	0.399943	0.600057	2.682376
318	-393.8915	-560.3017	166.4103	0.5428571	2.004779	0.4459359	0.8832926	0.588468	0.411532	0.707387	0.292613	2.700892
324	-409.2492	-576.9834	167.7342	0.5298586	1.923862	0.3105331	1.20562	0.728409	0.271591	0.48679	0.51321	1.689958
330	-407.5615	-575.2644	167.7029	0.5645326	1.648349	0.4786228	0.9513206	0.627289	0.372711	0.558882	0.441118	1.963782
336	-406.4414	-574.3066	167.8652	0.1577747	1.873121	0.3647165	1.039369	0.627289	0.372711	0.453366	0.546634	1.956085
342	-422.4334	-589.5922	167.1588	1.212052	1.166858	0.5054822	1.06931	0.462389	0.537611	0.572775	0.427225	2.092688
348	-401.4038	-569.0463	167.6425	0.2384664	1.820609	0.6308758	0.9744702	0.330006	0.669994	0.572775	0.427225	2.050432
354	-394.5093	-562.3234	167.8141	0.1448191	1.647289	0.5889041	0.9251187	0.417307	0.582693	0.401719	0.598281	2.130983
360	-400.9621	-569.4846	168.5225	0.1810182	1.647289	0.3856371	0.8724628	0.436217	0.563783	0.398683	0.601317	1.734748
366	-398.3284	-565.9496	167.6212	0.2189388	2.283081	0.405692	1.208664	0.336335	0.663665	0.546962	0.453038	1.743789
372	-404.157	-571.3824	167.2254	0.4244089	1.594962	0.5204016	1.464775	0.443254	0.556746	0.394198	0.605802	2.041318
378	-399.2518	-564.4395	165.1877	1.094407	3.528413	0.4792178	2.507992	0.65223	0.34777	0.472483	0.527517	1.235571
384	-408.5985	-573.5444	164.9459	0.7104413	5.479455	0.8671732	1.795331	0.627281	0.372719	0.571828	0.428172	1.156067
390	-400.9593	-567.488	166.5287	0.7104413	3.832801	0.3621303	1.539396	0.6606	0.3394	0.455125	0.544875	1.117459
396	-416.8957	-583.5807	166.685	0.5758605	4.149093	0.3415341	1.402901	0.378874	0.621126	0.37879	0.62121	1.047898
402	-400.2879	-567.8834	167.5955	0.4211526	2.343867	0.3373112	1.684703	0.603793	0.396207	0.524053	0.475947	1.179345
408	-397.4269	-563.3196	165.8927	0.4211526	4.53637	0.4295775	1.688686	0.603793	0.396207	0.435762	0.564238	1.389929
414	-398.3904	-563.6646	165.2742	0.5185329	5.63568	0.4295775	2.023945	0.526902	0.473098	0.459341	0.540659	1.041418
420	-391.0068	-559.0051	167.9983	0.2117349	1.824841	0.4790921	1.011713	0.589467	0.410533	0.402516	0.597484	1.851372
426	-393.1229	-560.2179	167.095	1.326555	1.473017	0.6409567	1.038365	0.503759	0.496241	0.592879	0.407121	1.813314
432	-399.3118	-566.5697	167.2579	0.124949	1.385443	0.7650178	1.139729	0.595703	0.404297	0.629308	0.370692	2.431058
438	-401.569	-568.2798	166.7108	0.2694667	2.473226	0.646278	1.139729	0.510776	0.489224	0.391525	0.608475	2.140758
444	-407.8676	-574.5345	166.6669	0.5552216	2.148008	0.941653	1.420072	0.650587	0.349413	0.481146	0.518854	1.789994
450	-404.9226	-572.331	167.4084	0.3478644	2.051085	0.4242181	1.028048	0.400679	0.599321	0.481146	0.518854	2.022212
456	-416.3813	-584.0008	167.6195	0.6671909	1.699353	0.6340957	1.51737	0.409866	0.590134	0.61106	0.38894	1.435103
