Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-135.2115	-305.1987	169.9872	1.085732	2.658658
6	-143.7086	-312.6428	168.9342	1.085732	3.291977
12	-135.9196	-306.1989	170.2793	0.8373123	2.631123
18	-138.9656	-309.7224	170.7568	1.008388	2.223041
24	-136.4355	-308.2711	171.8356	0.5920265	1.766179
30	-132.5303	-302.8402	170.3099	0.7150072	2.684579
36	-123.1866	-294.2183	171.0317	0.7069749	2.236005
42	-128.0301	-298.42	170.3899	1.360393	2.236005
48	-138.0063	-308.9158	170.9095	1.20249	1.9964
54	-136.3783	-305.7644	169.3861	1.043344	3.048857
60	-134.9172	-304.7079	169.7906	1.025245	2.815869
66	-129.9003	-300.1778	170.2776	0.9009908	2.593253
72	-140.3392	-310.3418	170.0026	1.06864	2.659677
78	-126.2457	-297.746	171.5004	0.6707134	1.949641
84	-123.2718	-294.882	171.6101	0.5493692	1.943021
90	-127.3858	-296.2644	168.8786	1.296682	3.202006
96	-131.5227	-302.0447	170.522	0.7276078	2.546167
102	-137.7596	-309.8935	172.1339	0.428338	1.626727
108	-141.0856	-311.0684	169.9828	1.127156	2.635957
114	-136.3262	-306.0756	169.7495	1.115671	2.786025
120	-132.9372	-303.3119	170.3746	1.003038	2.469301
126	-132.0066	-301.8762	169.8696	1.169142	2.680047
132	-136.5374	-306.2641	169.7266	1.532231	2.552508
138	-134.9688	-303.1852	168.2165	1.431109	3.515119
144	-133.2638	-303.1851	169.9213	1.395763	2.51143
150	-144.6443	-316.3769	171.7326	0.5362375	1.866393
156	-145.7077	-315.8895	170.1818	0.9101457	2.646798
162	-152.5531	-322.6182	170.0651	0.8476515	2.75642
168	-142.9653	-312.8588	169.8935	1.067196	2.727542
174	-145.4133	-316.7822	171.3689	0.5746976	2.090751
180	-142.8662	-312.472	169.6058	0.6982972	3.119405
186	-130.6499	-301.5572	170.9073	0.5627186	2.393795
192	-138.9004	-309.4158	170.5154	0.9491129	2.414683
198	-128.0104	-297.8878	169.8774	0.9646946	2.799939
204	-137.7027	-308.1786	170.4759	0.8992109	2.470773
210	-135.4814	-305.2764	169.795	0.9882539	2.835682
216	-143.9112	-313.6938	169.7826	0.8787309	2.909287
222	-141.0115	-311.5974	170.5859	1.226869	2.193211
228	-141.7658	-311.5832	169.8174	0.890213	2.88138
234	-136.3904	-306.324	169.9336	1.103937	2.680459
240	-139.2836	-308.6482	169.3646	1.130414	3.009748
246	-132.9359	-303.3569	170.4211	0.8361687	2.543966
252	-128.1188	-298.8447	170.726	0.7964982	2.37692
258	-128.1792	-298.4471	170.2679	0.8685204	2.619186
264	-133.8055	-303.5178	169.7123	1.026811	2.862482
270	-141.8403	-312.0507	170.2104	0.647399	2.782844
276	-130.0643	-300.9576	170.8933	0.9870308	2.148388
282	-133.7062	-305.0404	171.3342	0.7085875	2.037494
288	-135.8157	-307.0708	171.2551	0.7920175	2.037494
294	-138.4986	-308.4702	169.9715	1.253733	2.56566
300	-141.1645	-311.4918	170.3273	0.7660167	2.644234
306	-147.0485	-317.3175	170.2689	0.826228	2.644234
312	-139.5369	-309.6757	170.1388	1.170067	2.51274
318	-145.3537	-315.2959	169.9421	1.11915	2.66592
324	-131.006	-301.5911	170.5852	0.7091867	2.517527
330	-131.3674	-301.0081	169.6407	1.780797	2.465198
336	-130.6122	-301.2134	170.6012	0.9262961	2.374829
342	-131.4483	-301.8545	170.4062	1.160278	2.35052
348	-136.2165	-307.5923	171.3758	0.6344817	2.053855
354	-147.5022	-317.7687	170.2664	0.9104959	2.594301
360	-146.6269	-316.8508	170.2239	0.9531714	2.594301
366	-142.0628	-311.3989	169.3362	1.344732	2.900506
372	-137.5603	-307.8581	170.2978	1.168465	2.414013
378	-126.6322	-297.5059	170.8736	0.5649161	2.414013
384	-122.1698	-293.3768	171.207	0.5754729	2.195896
390	-122.0112	-292.7943	170.7831	1.072868	2.164252
396	-132.2884	-303.6168	171.3283	0.7549166	2.012512
402	-135.5287	-306.2199	170.6912	0.4930141	2.558952
408	-132.9308	-304.3843	171.4535	0.6035848	2.019598
414	-133.9265	-303.9727	170.0462	1.040648	2.650011
420	-141.0316	-310.9976	169.966	0.8195617	2.833547
426	-130.75	-300.8931	170.1431	0.628761	2.833547
432	-133.5754	-304.8151	171.2397	0.4683438	2.220664
438	-124.8784	-295.5418	170.6634	0.9146054	2.342785
444	-132.7154	-303.4685	170.7531	0.5327752	2.504338
450	-138.9063	-309.9484	171.0421	0.8892446	2.114866
456	-141.1049	-310.9867	169.8818	0.7144508	2.94523
462	-129.6942	-300.6705	170.9764	0.4433286	2.396247
468	-139.0243	-309.6784	170.6541	0.8387511	2.396247
474	-141.2131	-311.5157	170.3026	0.9599938	2.541165
480	-149.3776	-318.2637	168.8861	1.054685	3.338545
486	-150.1996	-320.512	170.3123	0.8316986	2.614123
492	-139.7527	-308.9773	169.2247	0.9439143	3.204085
498	-131.3221	-301.8048	170.4827	0.8529015	2.495244
504	-134.1145	-304.8668	170.7523	0.6904032	2.423596
510	-123.5007	-294.548	171.0473	0.6904032	2.235715
516	-130.6393	-300.0019	169.3626	0.9115404	3.14136
522	-132.6381	-303.3462	170.7081	0.6941116	2.449271
528	-134.647	-305.4864	170.8394	0.5908235	2.422815
534	-157.2676	-325.6732	168.4056	1.034618	3.630815
540	-148.227	-317.5689	169.3419	0.9481439	3.131964
546	-157.3337	-327.1502	169.8165	1.254848	2.660855
552	-145.9677	-316.1242	170.1565	0.8809439	2.680226
558	-148.0456	-318.0163	169.9708	1.067078	2.680226
564	-137.3118	-307.5744	170.2626	1.133708	2.457816
570	-140.8714	-311.4012	170.5298	0.8657058	2.457816
576	-142.5421	-312.3254	169.7833	1.21404	2.705833
582	-136.8465	-306.0646	169.2181	1.765865	2.735022
588	-135.3428	-305.4351	170.0923	1.521016	2.329096
594	-134.3414	-304.1298	169.7884	1.033084	2.812476
600	-133.6908	-303.2352	169.5444	1.191173	2.865149
606	-149.7893	-319.8769	170.0875	0.7032665	2.827059
612	-148.2208	-318.0048	169.784	1.013478	2.827059
618	-154.3638	-324.1324	169.7687	1.361988	2.626295
624	-143.0071	-312.7739	169.7669	1.007256	2.841227
630	-140.7818	-310.7137	169.9319	1.096833	2.68585
636	-138.9646	-308.8078	169.8432	1.133873	2.717705
642	-170.977	-340.3405	169.3635	1.230069	2.951316
648	-149.6372	-318.3328	168.6956	1.727214	3.071523
654	-165.7503	-334.4426	168.6923	1.734987	3.069349
660	-141.2788	-310.8546	169.5758	0.776627	3.093288
666	-132.3363	-303.6739	171.3376	0.6915853	2.045627
672	-134.6494	-304.7963	170.1469	0.863624	2.696644
678	-142.8037	-313.3373	170.5336	1.081914	2.319017
684	-134.8917	-305.2171	170.3255	1.078954	2.452568
690	-148.4505	-317.8757	169.4252	1.308647	2.867756
696	-149.711	-318.5474	168.8364	1.308647	3.220081
702	-135.1456	-305.5115	170.3659	0.7090601	2.653512
708	-133.6742	-305.2347	171.5605	0.667534	1.910956
714	-137.7836	-308.7211	170.9375	0.667534	2.31932
720	-129.7311	-300.4782	170.7472	0.6710914	2.437797
726	-119.0227	-290.0724	171.0497	0.8182521	2.155615
732	-138.5804	-307.4354	168.855	0.7418391	3.537382
738	-131.6145	-302.1029	170.4884	0.5870834	2.643386
744	-126.9907	-297.4159	170.4253	0.5870834	2.682243
750	-130.8467	-301.6694	170.8227	1.035801	2.162594
756	-139.0126	-309.5771	170.5645	0.765969	2.497012
762	-133.1118	-303.7747	170.6629	0.724015	2.460254
768	-141.0052	-311.447	170.4418	0.7931985	2.557135
774	-132.535	-304.0027	171.4677	0.6607092	1.977553
780	-127.5128	-298.4995	170.9868	0.6778562	2.281917
786	-136.9927	-308.0576	171.0649	0.9421237	2.06527
792	-140.6774	-311.4637	170.7863	0.8864084	2.282231
798	-146.616	-315.8625	169.2465	0.9012553	3.21633
804	-133.5378	-302.8261	169.2883	0.8590441	3.21633
810	-133.7416	-302.4669	168.7253	1.353882	3.259916
816	-134.1084	-303.6014	169.493	1.683624	2.611253
822	-132.7371	-303.5579	170.8208	0.7008963	2.374251
828	-144.5648	-314.8364	170.2716	0.6819882	2.726658
834	-140.0245	-309.2697	169.2452	1.033956	3.138473
840	-135.4772	-306.3456	170.8684	1.126299	2.073638
846	-132.7605	-302.9512	170.1907	1.297515	2.401717
852	-135.6002	-305.7014	170.1013	0.6661119	2.839169
858	-127.4808	-298.1455	170.6646	0.8534945	2.380435
864	-137.7365	-310.1288	172.3924	0.4224261	1.436222
870	-154.0384	-323.1662	169.1278	0.8746646	3.302
876	-141.9326	-312.026	170.0934	1.054301	2.612492
882	-134.9826	-305.7741	170.7915	1.040556	2.179754
888	-146.4782	-315.8595	169.3812	2.117964	2.446967
894	-147.9897	-319.0413	171.0516	0.6363722	2.263824
900	-131.424	-303.4663	172.0423	0.4371542	1.689936
906	-132.1893	-302.1023	169.913	1.297873	2.575269
912	-135.9651	-305.6225	169.6574	1.810285	2.438309
918	-142.8038	-311.5039	168.7	1.717454	3.074106
924	-130.9869	-300.5353	169.5484	1.035458	2.956221
930	-137.3341	-307.7127	170.3786	0.9444049	2.503493
936	-130.9227	-301.4165	170.4938	0.8281563	2.503493
942	-129.849	-301.1759	171.3269	0.6141437	2.097438
