Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-93.13876	-265.001	171.8623	0.5792602	1.754639
6	-93.98634	-265.2745	171.2882	0.640611	2.108064
12	-96.8055	-267.5648	170.7593	0.5987664	2.469166
18	-94.38061	-266.0157	171.6351	0.7173807	1.829005
24	-95.55724	-267.1768	171.6196	0.4133842	1.986061
30	-90.08961	-261.8816	171.792	0.4579328	1.857931
36	-97.34988	-268.4916	171.1417	0.5711346	2.240253
42	-93.13522	-265.3391	172.2038	0.5711346	1.512891
48	-108.3227	-278.9564	170.6337	0.490798	2.595428
54	-105.7965	-277.6977	171.9011	0.3284742	1.794854
60	-96.02961	-268.1139	172.0843	0.5195412	1.627851
66	-100.6458	-272.6995	172.0536	0.3739124	1.692356
72	-95.36479	-267.5798	172.215	0.348802	1.575161
78	-93.16753	-265.1387	171.9712	0.4485079	1.736754
84	-97.65382	-269.9491	172.2953	0.4451916	1.503272
90	-96.34538	-267.33	170.9846	0.531356	2.359229
96	-98.4056	-269.2896	170.884	0.4716623	2.445937
102	-97.83744	-269.7078	171.8703	0.261942	1.780664
108	-90.02601	-261.6137	171.5877	0.3090276	2.001721
114	-76.21869	-248.064	171.8453	0.3564848	1.837476
120	-89.97266	-261.0388	171.0662	0.5348413	2.305789
126	-95.49208	-267.5724	172.0804	0.3577368	1.673155
132	-93.56166	-265.6569	172.0953	0.5964922	1.578322
138	-92.15531	-264.3293	172.174	0.2792059	1.578322
144	-93.72355	-264.9055	171.1819	0.5434898	2.22759
150	-87.54269	-258.8926	171.3499	0.3617197	2.168082
156	-90.48176	-262.9817	172.4999	0.3781866	1.359649
162	-91.45032	-264.3605	172.9102	0.2497696	0.9241766
168	-88.85466	-261.6643	172.8097	0.2320427	0.9964947
174	-101.1109	-272.354	171.2431	0.7664991	2.061657
180	-87.06376	-259.465	172.4012	0.4452861	1.422744
186	-90.08659	-261.7954	171.7088	0.7728024	1.741366
192	-86.08723	-257.7404	171.6532	0.4340267	1.958958
198	-110.2535	-281.6922	171.4387	0.6137977	2.02381
204	-98.11407	-269.8042	171.6902	0.372467	1.943231
210	-89.84961	-262.5414	172.6918	0.3333438	1.198331
216	-89.11084	-261.8933	172.7825	0.3050405	1.106958
222	-91.49649	-263.827	172.3305	0.2439566	1.426273
228	-88.09664	-260.4534	172.3568	0.3298967	1.466116
234	-87.93645	-260.531	172.5946	0.3298967	1.278906
240	-89.55986	-260.5926	171.0328	0.4360198	2.362401
246	-86.59056	-258.4285	171.8379	0.2839983	1.819828
252	-86.04326	-258.3427	172.2994	0.2640914	1.472482
258	-99.57979	-271.5982	172.0184	0.2459254	1.659776
264	-87.51457	-259.5422	172.0276	0.2518218	1.659776
270	-95.06375	-267.8245	172.7608	0.1934703	0.9434353
276	-97.64089	-270.0746	172.4337	0.1754777	1.188801
282	-105.3687	-278.0736	172.7049	0.3964821	1.188801
288	-95.15341	-267.4959	172.3425	0.2215161	1.382538
294	-97.30989	-269.7119	172.402	0.3845754	1.435426
300	-95.60465	-267.5162	171.9116	0.4184786	1.786295
306	-101.8273	-273.1437	171.3164	0.4080513	2.186396
312	-102.3674	-273.5133	171.1459	0.3873081	2.298722
318	-92.28143	-264.4137	172.1322	0.6111541	1.542259
324	-88.43508	-260.0968	171.6617	0.5067347	1.927904
330	-91.29738	-263.4197	172.1224	0.4750018	1.619821
336	-98.04139	-268.9345	170.8931	0.4750018	2.43912
342	-91.70918	-263.6744	171.9652	0.4361702	1.744585
348	-103.7895	-275.7669	171.9773	0.3939425	1.744585
354	-103.8772	-275.8151	171.9379	0.2216443	1.683461
360	-106.4449	-278.3339	171.889	0.5170527	1.767512
366	-109.7238	-282.1412	172.4174	0.14731	1.07353
372	-115.0232	-287.6045	172.5813	0.1678815	1.023051
378	-116.7294	-288.9071	172.1777	0.2382208	1.534047
384	-120.0618	-291.7284	171.6666	0.2522962	1.911159
390	-102.6583	-274.3872	171.7289	0.4202099	1.911159
396	-102.0213	-273.2277	171.2064	0.4202099	2.255139
402	-92.2146	-263.1996	170.985	0.5136528	2.366501
408	-110.3615	-281.3435	170.9821	0.5181789	2.366501
414	-102.071	-272.767	170.696	0.588331	2.513978
420	-104.224	-276.1324	171.9084	0.4197373	1.788247
426	-98.04647	-269.6945	171.6481	0.4632088	1.953735
432	-88.87426	-260.9981	172.1238	0.5268969	1.595639
438	-92.00708	-264.6255	172.6184	0.2416422	1.189613
444	-88.92913	-261.263	172.3338	0.2834931	1.462281
450	-89.76689	-261.4144	171.6475	0.4719495	1.951128
456	-82.96681	-255.0874	172.1205	0.4081439	1.640794
462	-90.03042	-262.2201	172.1897	0.4171434	1.588923
468	-85.34536	-256.4376	171.0923	0.7578595	2.165864
474	-94.86014	-265.915	171.0549	0.724572	2.210476
480	-91.43979	-263.2332	171.7934	0.5676398	1.808751
486	-108.2907	-279.7396	171.4489	0.3460197	2.102297
492	-101.9587	-273.3424	171.3837	0.5306482	2.102297
498	-95.41953	-266.8154	171.3959	0.5123743	2.102297
504	-99.08949	-271.5832	172.4938	0.3634818	1.36474
510	-93.72902	-265.5443	171.8153	0.380989	1.857972
516	-87.21768	-259.1922	171.9745	0.3573098	1.747911
522	-100.1088	-272.341	172.2323	0.4277135	1.555155
528	-93.48075	-265.2798	171.7991	0.4867721	1.842612
534	-96.22224	-268.3786	172.1564	0.3448624	1.617314
540	-100.0254	-272.1818	172.1564	0.3448624	1.617314
546	-102.522	-273.7345	171.2125	0.4387853	2.246939
552	-100.9249	-272.1191	171.1941	0.4577294	2.253377
558	-98.95503	-270.5309	171.5758	0.5794839	1.950737
564	-94.51979	-266.1787	171.6589	0.4313588	1.955801
570	-90.66735	-262.5893	171.9219	0.2893341	1.764804
576	-90.88933	-263.1171	172.2278	0.3227815	1.560494
582	-99.93631	-272.3164	172.3801	0.3227815	1.446406
588	-93.55574	-265.929	172.3733	0.4383307	1.446406
594	-105.0897	-277.091	172.0014	0.3009002	1.715128
600	-101.4898	-273.7229	172.2332	0.215569	1.456026
606	-101.8376	-273.9381	172.1006	0.2625059	1.618027
612	-102.327	-274.5289	172.2018	0.3200139	1.578715
618	-98.37444	-270.462	172.0876	0.6052641	1.578715
624	-90.36479	-262.4686	172.1038	0.5337328	1.606745
630	-95.2458	-267.6276	172.3818	0.2811789	1.423944
636	-87.83114	-259.7523	171.9211	0.3904648	1.784221
642	-94.37543	-266.3478	171.9723	0.4288186	1.741503
648	-94.8474	-265.4841	170.6367	0.6182994	2.53566
654	-89.56006	-261.0239	171.4639	0.5235108	2.052709
660	-100.9278	-271.9875	171.0597	0.5235108	2.314884
666	-88.61173	-260.8387	172.227	0.3111321	1.55705
672	-95.32781	-267.5646	172.2368	0.3354627	1.55705
678	-84.67955	-256.5383	171.8587	0.3580539	1.828342
684	-85.52871	-257.6165	172.0878	0.4715822	1.646017
690	-84.42983	-256.7713	172.3415	0.3135095	1.47255
696	-81.60767	-253.8247	172.217	0.3135095	1.565326
702	-92.89386	-264.586	171.6922	0.5208219	1.901069
708	-89.74785	-261.6467	171.8989	0.4426023	1.789021
714	-77.9001	-250.2728	172.3727	0.2581225	1.410361
720	-88.11268	-260.6362	172.5235	0.2002655	1.188205
726	-104.0675	-276.3812	172.3137	0.255697	1.453079
