Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2747.548	-2907.923	160.3748	2.089803	0.9822994	3.756819	0.6983503	0.06359643	0.08339888	5.527327	2.314554
6	-2744.096	-2905.39	161.2946	1.972653	1.011834	3.756819	0.5754752	0.0749303	0.05240333	5.121404	2.119346
12	-2746.111	-2909.739	163.6283	1.827788	0.8747076	2.327732	0.5717106	0.05772384	0.08687429	4.657357	1.992388
18	-2747.572	-2911.009	163.4366	2.11811	1.029321	3.057291	0.4366761	0.06260682	0.06115664	3.996612	1.909863
24	-2751.884	-2917.239	165.3548	1.989974	0.9407877	1.857603	0.4518304	0.06600076	0.06541334	3.45117	1.909863
30	-2745.842	-2910.155	164.3128	1.745822	0.9739439	1.888686	0.516007	0.06849923	0.0706803	4.514181	1.947106
36	-2745.944	-2910.018	164.074	1.65058	0.8737038	2.266328	0.5507803	0.07178899	0.06620325	4.604818	1.894802
42	-2752.814	-2917.619	164.8056	2.479962	0.9592232	2.393362	0.4672919	0.04658593	0.05561037	3.272638	1.766587
48	-2747.495	-2911.503	164.0082	2.014915	0.9592232	2.72404	0.4617407	0.05838386	0.07047747	4.09295	1.766587
54	-2745.361	-2907.296	161.9359	2.016589	0.9245385	4.370802	0.4302607	0.04538264	0.04703513	4.526044	1.831413
60	-2749.404	-2912.155	162.7513	2.016589	1.046316	3.660661	0.5280851	0.05622829	0.04737013	4.032723	1.938492
66	-2757.191	-2919.896	162.705	2.016589	1.001177	3.260752	0.626162	0.05841856	0.05330821	4.032723	2.192686
72	-2762.155	-2924.729	162.5736	2.251125	0.9560891	3.402462	0.5370786	0.05398641	0.04586568	4.422422	1.896529
78	-2753.96	-2917.551	163.591	1.939429	1.007698	3.641535	0.3737696	0.06608811	0.0588657	3.817836	1.683834
84	-2752.015	-2913.952	161.9371	2.375546	0.919952	4.080408	0.4759686	0.06957783	0.08119011	4.3794	1.861702
90	-2737.712	-2901.035	163.3231	1.807517	0.9896963	2.774013	0.4759686	0.06192627	0.07577826	4.099119	2.268837
96	-2735.4	-2898.909	163.509	1.950429	0.9541462	2.570954	0.4623884	0.06701987	0.05749848	3.618167	2.544296
102	-2743.714	-2906.802	163.0881	1.858902	0.9541462	2.186926	0.5081872	0.06453678	0.05515736	4.19953	2.705914
108	-2743.451	-2907.076	163.6245	1.780531	0.9700514	2.567828	0.5081872	0.06804952	0.05512414	3.268864	2.744411
114	-2749.303	-2913.236	163.9329	1.973482	0.9345311	2.567828	0.5081872	0.04394358	0.06532838	3.371456	2.416113
120	-2756.948	-2919.066	162.1182	2.15177	1.026363	3.24928	0.5081872	0.08821397	0.06436926	4.220566	2.416113
126	-2746.53	-2909.808	163.2785	2.002818	0.8676205	2.469419	0.5152599	0.06516312	0.0485577	4.096996	2.452222
132	-2744.486	-2906.002	161.5157	2.001115	0.9488754	3.554843	0.5953511	0.07359606	0.05604763	5.218509	2.053769
138	-2750.213	-2910.953	160.7407	2.029964	0.9677776	3.452333	0.5953511	0.09292946	0.04923984	5.720819	2.261748
144	-2771.586	-2939.816	168.2305	2.321889	0.9412982	0.9153453	0.210201	1.793012	0.06269093	0.07134322	1.695858
150	-2747.68	-2915.974	168.2936	1.702457	0.9986996	1.008865	0.18285	2.223378	0.07508047	0.05014662	1.635415
156	-2747.377	-2915.153	167.7762	2.024132	1.053878	1.19413	0.18285	2.223378	0.0731363	0.04894437	1.635415
162	-2746.977	-2914.658	167.6817	1.960584	1.109702	1.181574	0.1498087	2.223378	0.07711485	0.06086715	1.722594
168	-2750.568	-2916.56	165.9928	2.075479	1.003528	1.000763	0.3084226	3.549022	0.1089969	0.07369513	1.96278
174	-2761.807	-2926.871	165.0639	2.051928	0.924028	0.9178548	0.3376129	4.125888	0.06337124	0.09360456	2.309363
180	-2760.857	-2923.914	163.0574	1.697665	0.8375712	1.575151	0.6394473	0.06477418	0.1197933	3.759028	3.39155
186	-2762.669	-2922.767	160.0989	1.872121	0.9674101	2.166758	0.6489242	0.07900017	0.1239205	6.01312	3.274866
192	-2760.236	-2920.308	160.0718	1.909201	1.017563	2.365621	0.8775994	0.1294814	0.1137884	6.954412	2.383911
198	-2762.318	-2921.804	159.4867	1.622329	0.9574461	2.752214	1.016544	0.1605105	0.148602	8.009933	1.896032
204	-2751.984	-2910.04	158.0563	1.74665	0.9574461	2.752214	0.8261501	0.0934626	0.1261136	8.760612	2.447321
210	-2758.552	-2918.653	160.1009	1.901635	0.9574461	2.846411	0.8261501	0.1145386	0.1325494	6.745779	2.264796
216	-2748.926	-2906.926	157.9993	2.44025	0.8777167	3.414387	0.8307135	0.1248937	0.1299519	8.0924	2.144076
222	-2749.087	-2905.811	156.7236	2.010581	0.9201905	3.514626	1.032594	0.1442429	0.1397002	9.351038	2.138424
228	-2754.743	-2913.219	158.4755	1.816488	0.9685867	3.075714	1.028966	0.1398583	0.1103612	8.322807	2.054087
234	-2750.549	-2909.226	158.6769	1.918358	1.07719	2.426436	1.028966	0.1984909	0.09022688	8.322807	2.192876
240	-2745.327	-2904.634	159.3065	2.221923	1.00272	2.367931	1.022711	0.1231624	0.0975465	6.762514	2.747933
246	-2742.115	-2901.041	158.9268	1.963577	0.992691	2.367931	1.022711	0.1255611	0.1743669	7.287711	2.747933
252	-2758.673	-2917.681	159.0081	2.031125	0.9886811	2.711719	1.060319	0.1306454	0.1543045	6.786717	2.747933
258	-2752.947	-2913.165	160.2178	1.748927	0.9630536	2.298351	0.8036181	0.1217174	0.1176372	5.300155	3.500182
264	-2751.286	-2908.77	157.4836	2.18683	0.9232426	2.991442	0.8316466	0.1150703	0.124943	7.000528	3.487655
270	-2763.019	-2922.231	159.2118	1.878576	0.9232426	2.982385	0.8316466	0.08047546	0.08555456	6.228616	3.125917
276	-2754.278	-2913.973	159.6951	1.768913	0.9541626	2.731663	0.8380673	0.08412259	0.1026192	6.080514	3.098387
282	-2762.018	-2923.48	161.4623	2.271782	0.9853164	3.204971	0.07216007	5.180336	0.09328071	0.6104417	2.139955
288	-2762.994	-2923.148	160.1539	1.880937	1.013387	3.624301	0.09529813	6.307083	0.08077139	0.6099743	2.172518
294	-2749.454	-2909.898	160.4441	1.797266	0.902954	3.055732	0.08699678	5.836785	0.05585641	0.5578845	2.809868
