Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-2048.345	-2219.381	171.0355	0.2695801	2.463985
6	-2057.827	-2229.157	171.3302	0.07272175	2.402435
12	-2047.966	-2218.83	170.8634	0.305549	2.549045
18	-2045.068	-2215.873	170.8051	0.2961529	2.591055
24	-2048.144	-2219.284	171.1404	0.1784983	2.455323
30	-2055.552	-2226.423	170.8719	0.2951414	2.550215
36	-2057.65	-2228.124	170.4733	0.4539666	2.698307
42	-2057.49	-2228.93	171.4393	0.1803782	2.264468
48	-2051.113	-2222.044	170.9305	0.3111256	2.503738
54	-2048.684	-2219.97	171.2864	0.02066011	2.462761
60	-2041.523	-2212.674	171.151	0.1121535	2.490273
66	-2054.099	-2225.689	171.5901	0.02919876	2.264719
72	-2054.367	-2225.177	170.8101	0.1836103	2.657492
78	-2045.571	-2216.699	171.1282	0.27573	2.401813
84	-2046.616	-2217.457	170.8406	0.5632447	2.401813
90	-2026.104	-2197.165	171.0612	0.1411151	2.528237
96	-2043.103	-2214.256	171.1535	0.2731682	2.387426
102	-2041.347	-2212.417	171.0702	0.3397813	2.39794
108	-2041.434	-2212.886	171.4517	0.1246048	2.292276
114	-2049.05	-2220.464	171.4147	0.1246048	2.315877
120	-2054.872	-2225.84	170.9679	0.5714348	2.315877
126	-2052.708	-2223.813	171.1048	0.6459435	2.179932
132	-2047.245	-2218.135	170.8901	0.4613964	2.434837
138	-2043.546	-2214.439	170.8931	0.3070271	2.529588
144	-2047.366	-2218.4	171.0342	0.1260787	2.554387
150	-2041.575	-2212.985	171.4103	0.01443244	2.388624
156	-2045.532	-2216.733	171.2007	0.1071015	2.462301
162	-2042.504	-2213.417	170.9125	0.407539	2.454623
168	-2046.236	-2217.14	170.9044	0.1823214	2.600022
174	-2046.403	-2217.361	170.9574	0.3876975	2.438854
180	-2049.727	-2220.358	170.6303	0.2427985	2.731497
186	-2042.779	-2214.092	171.3131	0.2313411	2.312617
192	-2037.655	-2208.789	171.1345	0.01847143	2.558931
198	-2049.549	-2220.513	170.9646	0.1249527	2.598277
204	-2049.547	-2220.635	171.0877	0.1372243	2.51413
210	-2056.524	-2228.042	171.518	0.02238091	2.315183
216	-2051.705	-2222.413	170.7084	0.4321569	2.566671
222	-2040.866	-2212.334	171.4682	0.2754435	2.184506
228	-2047.188	-2218.868	171.6804	0.06329386	2.184506
234	-2044.407	-2215.488	171.0817	0.06329386	2.563916
240	-2041.304	-2212.505	171.2008	0.2016039	2.402716
246	-2039.695	-2210.764	171.0697	0.4186547	2.348329
252	-2041.734	-2212.598	170.8647	0.3188877	2.539937
258	-2058.903	-2230.166	171.2631	0.03866964	2.466075
264	-2045.292	-2216.545	171.2528	0.3730159	2.260547
270	-2034.417	-2205.215	170.7974	0.4977725	2.47019
276	-2048.086	-2218.883	170.797	0.4977725	2.470445
282	-2053.706	-2224.714	171.0072	0.4703377	2.355169
288	-2046.744	-2217.471	170.7267	0.1773468	2.712542
294	-2043.939	-2214.821	170.8811	0.1630025	2.626369
300	-2049.154	-2220.451	171.2966	0.273855	2.296027
306	-2038.931	-2210.081	171.1497	0.4677588	2.265919
312	-2042.56	-2213.854	171.2946	0.228193	2.326385
318	-2035.172	-2206.374	171.2019	0.08913495	2.472789
324	-2031.045	-2202.104	171.0588	0.296445	2.432492
330	-2029.895	-2201.144	171.2492	0.1059718	2.432492
336	-2038.85	-2209.584	170.7339	0.2538101	2.661147
342	-2047.674	-2218.715	171.0412	0.2240431	2.488932
348	-2058.835	-2229.931	171.0962	0.1690556	2.488932
354	-2064.491	-2235.514	171.0223	0.04054761	2.614833
360	-2063.453	-2234.269	170.8163	0.2507161	2.612252
366	-2053.333	-2224.434	171.1015	0.2314582	2.4465
372	-2053.956	-2224.837	170.881	0.4683316	2.43621
378	-2054.834	-2225.426	170.5917	0.4683316	2.616527
384	-2045.875	-2216.857	170.9821	0.3540483	2.44451
390	-2041.805	-2212.576	170.7707	0.2487209	2.641635
396	-2036.036	-2207.172	171.1354	0.2487209	2.414306
402	-2037.706	-2208.615	170.9094	0.06106623	2.671769
408	-2041.814	-2213.159	171.3452	0.08163778	2.387332
414	-2047.128	-2218.894	171.7667	0.01626635	2.159004
420	-2054.801	-2226.311	171.5099	0.07876497	2.284366
426	-2063.359	-2234.641	171.2817	0.05759622	2.442502
432	-2045.973	-2216.945	170.9714	0.3679215	2.442502
438	-2058.162	-2229.351	171.189	0.3109621	2.340941
444	-2052.369	-2223.281	170.9125	0.2384318	2.560228
450	-2053.162	-2224.007	170.8446	0.2384318	2.602305
456	-2059.237	-2230.396	171.1587	0.1269959	2.476144
462	-2065.287	-2236.871	171.5841	0.1173731	2.211814
468	-2066.958	-2237.447	170.4891	0.1949224	2.846698
474	-2064.009	-2234.409	170.4004	0.268364	2.855992
480	-2052.842	-2223.733	170.8912	0.362665	2.496058
486	-2046.904	-2218.08	171.1759	0.0779562	2.496058
492	-2051.435	-2222.202	170.7664	0.1837828	2.68426
498	-2040.559	-2211.606	171.0471	0.2681306	2.457603
504	-2036.303	-2207.46	171.1568	0.15849	2.457603
510	-2038.366	-2209.084	170.7174	0.046018	2.798478
516	-2034.171	-2205.371	171.1993	0.03741727	2.506811
522	-2043.921	-2215.173	171.2526	0.02044323	2.484064
528	-2053.181	-2224.114	170.9334	0.006997123	2.690234
534	-2054.956	-2226.709	171.7532	0.06198683	2.137975
540	-2053.256	-2224.775	171.5189	0.07881834	2.278531
546	-2038.565	-2209.436	170.8702	0.07169858	2.689323
552	-2040.676	-2211.636	170.9605	0.2139651	2.54557
558	-2040.447	-2211.483	171.0363	0.2150963	2.497637
564	-2037.753	-2208.46	170.7068	0.3529163	2.616764
570	-2030.24	-2201.394	171.1535	0.04172221	2.532658
576	-2033.041	-2204.525	171.4841	0.0605312	2.312489
582	-2036.413	-2207.529	171.1163	0.4174379	2.319447
588	-2032.672	-2203.897	171.2259	0.04501684	2.485415
594	-2036.105	-2207.352	171.2467	0.06097916	2.462381
600	-2049.271	-2220.622	171.3503	0.1765754	2.323782
606	-2045.604	-2216.669	171.0647	0.1701819	2.507939
612	-2048.642	-2219.949	171.3071	0.09820338	2.400922
618	-2045.817	-2216.795	170.9773	0.03392839	2.646682
624	-2043.82	-2214.617	170.797	0.3139276	2.585047
630	-2042.257	-2213.331	171.0739	0.2743101	2.436893
636	-2043.544	-2214.499	170.955	0.1368973	2.596868
642	-2044.069	-2215.358	171.2883	0.1818655	2.359848
648	-2037.812	-2208.691	170.8786	0.3713653	2.498484
654	-2038.327	-2209.414	171.0867	0.02561828	2.584169
660	-2043.918	-2215.088	171.1698	0.01302656	2.540373
666	-2035.335	-2206.643	171.3079	0.2310816	2.316089
672	-2047.243	-2218.668	171.4254	0.1136262	2.316089
678	-2040.614	-2211.703	171.0889	0.1240994	2.521575
684	-2042.978	-2214.283	171.3046	0.08427835	2.411259
690	-2047.349	-2218.397	171.0479	0.3217066	2.423428
696	-2042.636	-2214.053	171.4172	0.08992173	2.336387
702	-2054.865	-2225.774	170.9095	0.440197	2.435987
708	-2054.724	-2225.743	171.0192	0.3304309	2.435987
714	-2059.115	-2230.398	171.2829	0.3402361	2.262254
720	-2044.293	-2215.458	171.1648	0.2474017	2.396541
726	-2046.268	-2217.333	171.0655	0.1762686	2.503603
732	-2057.697	-2228.665	170.9676	0.1444882	2.584301
738	-2052.523	-2223.518	170.9949	0.5198702	2.331497
744	-2051.628	-2222.73	171.1024	0.280969	2.414786
750	-2050.998	-2222.299	171.3005	0.02804418	2.449294
756	-2049.416	-2220.483	171.0672	0.1232729	2.535651
762	-2042.358	-2213.177	170.8191	0.2010195	2.641205
768	-2042.416	-2213.538	171.1217	0.2743986	2.406701
774	-2041.209	-2212.658	171.4492	0.2743986	2.197519
780	-2036.413	-2207.32	170.9067	0.2743986	2.541444
786	-2040.846	-2211.718	170.8717	0.2743986	2.563249
792	-2046.709	-2218.12	171.4115	0.1960536	2.27222
798	-2052.381	-2223.48	171.0988	0.3444177	2.376911
804	-2044.621	-2215.563	170.9422	0.1529496	2.594838
810	-2050.644	-2221.448	170.8038	0.0700808	2.731037
816	-2044.879	-2216.076	171.197	0.01876069	2.519861
822	-2047.077	-2218.577	171.5002	0.04870876	2.309788
828	-2040.261	-2211.563	171.302	0.1097651	2.396824
834	-2037.721	-2209.144	171.4234	0.2759206	2.213197
840	-2034.628	-2205.532	170.9042	0.0382807	2.689005
846	-2046.081	-2217.216	171.1349	0.02511735	2.554585
852	-2040.515	-2211.607	171.0914	0.06856224	2.554585
858	-2041.296	-2211.938	170.6419	0.3349852	2.667847
864	-2026.751	-2198.117	171.3661	0.02862638	2.407586
870	-2042.501	-2213.838	171.3371	0.08693731	2.389073
876	-2053.258	-2224.345	171.0869	0.02829511	2.582427
882	-2059.987	-2230.688	170.7005	0.1895496	2.721146
888	-2054.558	-2225.622	171.0644	0.1227619	2.53766
894	-2058.159	-2229.038	170.8792	0.1902351	2.610736
900	-2052.113	-2223.312	171.1992	0.2394914	2.379783
906	-2059.103	-2229.915	170.8125	0.3138059	2.575532
912	-2054.611	-2225.513	170.9014	0.3138059	2.520182
918	-2050.506	-2221.468	170.9622	0.5665562	2.322578
924	-2042.133	-2213.29	171.157	0.04787413	2.526661
930	-2062.753	-2234.138	171.3849	0.03810241	2.389745
936	-2060.024	-2230.887	170.8625	0.3911694	2.496172
942	-2052.94	-2223.871	170.9313	0.2479205	2.542626
948	-2046.772	-2217.94	171.1688	0.1801035	2.436458
954	-2046.325	-2217.193	170.8679	0.4920147	2.429508
960	-2046.08	-2217.091	171.0117	0.3482868	2.429508
966	-2046.209	-2217.484	171.2743	0.08563436	2.429508
972	-2055.967	-2227.012	171.0449	0.1847029	2.511235
978	-2056.219	-2227.538	171.3185	0.04937853	2.424523
984	-2061.251	-2232.235	170.9843	0.2674787	2.497343
990	-2060.864	-2231.603	170.7385	0.1715195	2.708927
996	-2046.136	-2217.318	171.182	0.2291741	2.397234
1002	-2063.381	-2233.983	170.6025	0.2370511	2.752024
1008	-2055.733	-2226.188	170.4554	0.3841984	2.752024
1014	-2062.845	-2234.347	171.5022	0.04124976	2.31322
1020	-2053.867	-2224.849	170.9823	0.1926395	2.545275
1026	-2050.451	-2221.591	171.14	0.2673293	2.39965
1032	-2043.253	-2214.384	171.1313	0.0870907	2.518254
1038	-2040.181	-2211.243	171.0624	0.1215196	2.539684
1044	-2048.729	-2219.683	170.9543	0.2452793	2.529937
1050	-2051.629	-2222.619	170.9908	0.4670903	2.367668
1056	-2057.984	-2228.972	170.9878	0.3416467	2.448707
1062	-2040.324	-2211.573	171.2492	0.09034129	2.442364
1068	-2036.567	-2207.475	170.9085	0.2249283	2.57107
1074	-2049.183	-2220.136	170.9533	0.129508	2.602462
1080	-2041.928	-2212.648	170.7201	0.1923311	2.707421
1086	-2041.464	-2212.844	171.38	0.2289682	2.271357
1092	-2041.985	-2213.501	171.5156	0.06334501	2.290558
1098	-2043.186	-2214.189	171.0027	0.6061453	2.271452
1104	-2045.538	-2216.809	171.2713	0.09609742	2.424804
1110	-2056.229	-2227.05	170.8209	0.2000401	2.640663
1116	-2050.879	-2221.927	171.0482	0.2000401	2.499583
1122	-2051.209	-2222.281	171.0721	0.5399373	2.269373
1128	-2049.406	-2220.423	171.0174	0.4094739	2.387302
1134	-2060.999	-2231.917	170.9186	0.2387166	2.556254
1140	-2047.621	-2218.861	171.2399	0.1277312	2.424667
1146	-2051.78	-2222.529	170.7491	0.4066039	2.557262
1152	-2049.246	-2220.458	171.212	0.1972618	2.398416
1158	-2052.885	-2223.713	170.8279	0.1972618	2.638084
1164	-2050.187	-2220.716	170.5297	0.2673858	2.777981
1170	-2055.847	-2226.647	170.7994	0.3388843	2.568107
1176	-2063.97	-2234.347	170.377	0.5025338	2.727567
1182	-2055.924	-2227.118	171.194	0.207366	2.403416
1188	-2044.469	-2215.805	171.3364	0.06478953	2.403517
1194	-2055.164	-2226.054	170.89	0.1176251	2.64891
1200	-2052.579	-2223.401	170.822	0.3151655	2.568755
1206	-2053.345	-2224.273	170.9287	0.2085176	2.568755
1212	-2040.417	-2211.623	171.2063	0.2645001	2.359482
1218	-2036.306	-2207.347	171.041	0.2091733	2.498353
1224	-2041.752	-2212.684	170.9325	0.3571309	2.473686
1230	-2037.768	-2208.926	171.1582	0.1314445	2.473686
1236	-2038.471	-2209.763	171.2926	0.08562974	2.417986
1242	-2043.946	-2215.272	171.3264	0.1598686	2.349617
1248	-2037.783	-2209.408	171.6247	0.06890654	2.216881
1254	-2037.513	-2208.744	171.2306	0.1331155	2.427135
1260	-2047.389	-2218.865	171.4752	0.1248518	2.277073
1266	-2048.467	-2219.273	170.8068	0.2831615	2.598012
1272	-2042.989	-2213.985	170.9965	0.1358753	2.571743
1278	-2050.078	-2221.498	171.4206	0.1148773	2.318332
1284	-2045.62	-2216.922	171.3018	0.02939179	2.447606
1290	-2047.126	-2218.333	171.2072	0.03442913	2.503712
1296	-2046.208	-2217.056	170.8479	0.6163111	2.363661
1302	-2036.463	-2207.922	171.4582	0.06027922	2.329125
1308	-2033.801	-2205.159	171.3586	0.1127114	2.359105
1314	-2042.821	-2213.75	170.9297	0.1052115	2.6321
1320	-2047.589	-2218.746	171.1566	0.09279419	2.498883
1326	-2051.464	-2222.844	171.3799	0.06525319	2.37574
