Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1343.769	-1513.366	169.5971	1.135644	0.8743276	0.6439085	0.424575	0.575425	0.515929	0.484071	1.244118
6	-1334.541	-1504.649	170.1076	0.4391346	1.075472	1.013949	0.514518	0.485482	0.440623	0.559377	0.8715364
12	-1327.188	-1497.283	170.0952	0.3486508	1.188519	0.8405063	0.520457	0.479543	0.494897	0.505103	1.037432
18	-1319.831	-1489.816	169.9853	0.24368	1.31875	0.7871551	0.487801	0.512199	0.515045	0.484955	1.166355
24	-1328.959	-1499.027	170.068	0.1157467	1.399855	0.964297	0.592898	0.407102	0.441477	0.558523	0.9926781
30	-1349.933	-1515.221	165.2884	2.923184	1.053476	0.8414934	0.549796	0.450204	0.4609	0.5391	2.702411
36	-1341.45	-1506.899	165.4489	2.923184	1.261933	0.8414934	0.541842	0.458158	0.4609	0.5391	2.474214
42	-1340.172	-1505.556	165.3842	2.923184	1.15505	1.324868	0.521337	0.478663	0.50262	0.49738	2.272016
48	-1346.844	-1511.908	165.0635	2.923184	1.58831	1.443126	0.596437	0.403563	0.526737	0.473263	2.147063
54	-1332.622	-1497.77	165.1482	2.923184	0.8019588	1.267097	0.567176	0.432824	0.450702	0.549298	2.684205
60	-1338.529	-1504.716	166.1863	2.923184	0.5356437	1.155417	0.374163	0.625837	0.38054	0.61946	2.279984
66	-1343.58	-1509.097	165.5171	2.923184	0.5942761	1.117278	0.374749	0.625251	0.485876	0.514124	2.677077
72	-1353.025	-1522.93	169.9055	0.5143708	1.082335	0.8647429	0.491179	0.508821	0.565465	0.434535	1.141909
78	-1344.353	-1514.695	170.3426	0.1373436	1.082335	0.8647429	0.527774	0.472226	0.508347	0.491653	1.080828
84	-1346.703	-1511.97	165.2676	2.923184	1.121737	0.7450436	0.447186	0.552814	0.518964	0.481036	2.731505
90	-1341.317	-1507.089	165.7725	2.923184	0.7181321	1.386922	0.447186	0.552814	0.517063	0.482937	2.262824
96	-1346.102	-1511.312	165.2101	2.976696	1.256687	1.40361	0.576227	0.423773	0.516833	0.483167	2.241918
102	-1330.552	-1495.241	164.6889	2.976696	1.28169	1.327442	0.59927	0.40073	0.461937	0.538063	2.609705
108	-1331.718	-1496.034	164.3162	2.976696	1.493509	0.8957953	0.49951	0.50049	0.425808	0.574192	2.969181
114	-1330.766	-1495.557	164.7909	2.889838	1.115514	0.8556761	0.477504	0.522496	0.425808	0.574192	2.980904
120	-1341.488	-1506.406	164.9176	2.889838	1.188097	0.656127	0.496542	0.503458	0.425808	0.574192	2.980904
126	-1343.198	-1508.278	165.0801	2.889838	1.290164	0.8368577	0.603245	0.396755	0.425808	0.574192	2.725321
132	-1337.597	-1503.092	165.4948	2.889838	1.016	1.017241	0.559271	0.440729	0.425808	0.574192	2.516086
138	-1333.169	-1498.517	165.3474	2.889838	1.22687	0.8294257	0.580027	0.419973	0.425808	0.574192	2.597975
144	-1337.951	-1503.858	165.907	2.889838	0.7899543	1.015844	0.389332	0.610668	0.451079	0.548921	2.406248
150	-1348.203	-1518.512	170.3082	0.05377152	1.216623	1.058522	0.538153	0.461847	0.450976	0.549024	0.8721505
156	-1346.999	-1517.203	170.2039	0.0642115	1.027832	1.028241	0.550986	0.449014	0.427563	0.572437	1.185487
162	-1358.263	-1522.52	164.2573	2.904083	1.631093	0.9468056	0.545773	0.454227	0.428292	0.571708	2.94305
168	-1355.035	-1519.281	164.2463	2.904083	1.715681	0.8992766	0.643358	0.356642	0.428292	0.571708	2.955504
174	-1349.538	-1519.811	170.2731	0.1963127	0.9945388	0.9554084	0.496328	0.503672	0.484755	0.515245	1.086786
180	-1351.124	-1521.254	170.1293	0.1933918	1.16206	0.7497073	0.530921	0.469079	0.485886	0.514114	1.250675
186	-1335.982	-1506.642	170.6604	0.1933918	0.8161318	0.9042888	0.503108	0.496892	0.465872	0.534128	0.9336377
192	-1325.16	-1495.431	170.2711	0.256501	0.8617381	0.8232023	0.503108	0.496892	0.504156	0.495844	1.266036
198	-1333.524	-1504.044	170.5206	0.256501	0.7145304	0.715839	0.503108	0.496892	0.512239	0.487761	1.266036
204	-1337.702	-1508.071	170.369	0.1278176	1.245923	0.6787945	0.450766	0.549234	0.449295	0.550705	1.095322
210	-1339.138	-1509.681	170.5435	0.1209733	0.8616336	0.7556927	0.472173	0.527827	0.429901	0.570099	1.217607
216	-1341.533	-1511.947	170.4134	0.2515183	1.001669	0.63159	0.400875	0.599125	0.560164	0.439836	1.217607
222	-1345.944	-1516.407	170.4637	0.4192005	0.9034463	0.6189382	0.503217	0.496783	0.487693	0.512307	1.099384
228	-1340.99	-1510.961	169.9708	0.2682561	1.123827	0.909996	0.503217	0.496783	0.398865	0.601135	1.233814
234	-1348.335	-1517.811	169.4763	0.3093705	1.648534	0.8463941	0.547057	0.452943	0.519728	0.480272	1.233814
240	-1335.092	-1505.153	170.0608	0.1531944	1.336421	0.8463941	0.521763	0.478237	0.440555	0.559445	1.118335
246	-1337.687	-1508.04	170.3535	0.4734145	0.8139302	1.123101	0.508632	0.491368	0.445465	0.554535	0.6880762
252	-1334.049	-1504.319	170.2705	0.1040672	0.9191876	1.081953	0.529052	0.470948	0.517942	0.482058	1.128136
258	-1345.046	-1515.25	170.2044	0.1447345	0.9246419	1.24609	0.562714	0.437286	0.517942	0.482058	0.9978341
264	-1338.188	-1508.328	170.1399	0.2476629	1.157247	1.12051	0.568754	0.431246	0.517942	0.482058	0.8403165
270	-1334.62	-1504.803	170.1836	0.2220607	1.336953	0.8040115	0.517025	0.482975	0.517942	0.482058	0.9676817
276	-1336.286	-1506.422	170.136	0.3112732	0.9479887	1.081146	0.517025	0.482975	0.507957	0.492043	1.03297
282	-1333.055	-1503.613	170.5574	0.06216372	0.9826164	1.140608	0.421507	0.578493	0.507957	0.492043	0.7367749
288	-1320.913	-1491.225	170.3128	0.1962488	0.7508668	1.4722	0.43985	0.56015	0.555355	0.444645	0.7487765
294	-1326.619	-1497.178	170.5588	0.1788898	0.8204737	1.173779	0.426631	0.573369	0.496565	0.503435	0.7487765
300	-1330.54	-1500.828	170.2877	0.5833327	0.448645	1.361788	0.404402	0.595598	0.511987	0.488013	0.7314208
306	-1326.291	-1496.119	169.8276	0.3196453	1.343729	1.268373	0.534504	0.465496	0.378168	0.621832	0.7496845
312	-1326.923	-1497.447	170.5238	0.4234605	0.7446481	0.8811749	0.457466	0.542534	0.491054	0.508946	0.9335814
318	-1322.413	-1492.763	170.3493	0.4234605	0.8999273	0.9289893	0.522315	0.477685	0.491054	0.508946	0.9034601
324	-1329.254	-1499.684	170.4301	0.4122195	0.7130262	1.08438	0.447972	0.552028	0.491054	0.508946	0.8580087
330	-1327.581	-1497.928	170.3468	0.1250083	0.9064485	1.252233	0.470011	0.529989	0.491054	0.508946	0.8713996
336	-1330.755	-1500.955	170.1994	0.3021633	0.9933456	1.12456	0.49636	0.50364	0.491054	0.508946	0.8823268
342	-1325.751	-1496.038	170.2869	0.1596397	0.8074178	1.380822	0.421369	0.578631	0.470637	0.529363	0.8791171
348	-1328.039	-1498.145	170.1053	0.2917793	0.9732585	1.264143	0.40031	0.59969	0.470637	0.529363	0.8902269
354	-1330.562	-1499.371	168.8092	2.051275	0.6047973	1.223435	0.49841	0.50159	0.50405	0.49595	0.7705269
360	-1338.29	-1508.27	169.9794	0.6995203	0.6413273	1.362145	0.511616	0.488384	0.459763	0.540237	0.7919866
366	-1338.581	-1507.857	169.276	0.6995203	1.432303	1.202802	0.52601	0.47399	0.534725	0.465275	0.9061082
372	-1333.172	-1502.992	169.82	0.2333631	1.501248	0.8550356	0.491503	0.508497	0.432091	0.567909	1.115186
378	-1339.666	-1510.023	170.3577	0.1907386	0.9095999	1.045866	0.491503	0.508497	0.432091	0.567909	1.014486
384	-1341.921	-1511.671	169.7494	0.1441797	1.413987	0.9685842	0.491503	0.508497	0.492192	0.507808	1.219797
390	-1332.29	-1502.038	169.7478	0.1891506	1.540004	0.9685842	0.622865	0.377135	0.480066	0.519934	1.105347
396	-1338.722	-1506.885	168.1638	2.100106	1.095333	1.080531	0.551009	0.448991	0.480066	0.519934	1.072982
402	-1338.592	-1508.924	170.3318	0.4598141	0.8136097	0.9902016	0.514541	0.485459	0.474403	0.525597	0.9097295
408	-1331.512	-1501.315	169.8035	0.6323914	1.008481	0.983466	0.497717	0.502283	0.474403	0.525597	1.079661
414	-1334.703	-1503.629	168.9267	1.712605	1.30882	0.7325301	0.511279	0.488721	0.387336	0.612664	0.8448638
420	-1331.118	-1500.805	169.6872	1.319565	0.7337246	1.00011	0.469683	0.530317	0.430246	0.569754	0.7314641
426	-1333.707	-1503.528	169.8206	0.875491	0.7883094	1.173469	0.469683	0.530317	0.421007	0.578993	0.8514441
432	-1345.724	-1515.555	169.8314	0.848627	0.7883094	1.173469	0.485786	0.514214	0.49692	0.50308	0.8538373
438	-1342.312	-1512.819	170.5065	0.08867789	1.116045	0.8679563	0.482359	0.517641	0.467317	0.532683	0.9304459
444	-1337.564	-1508.303	170.7394	0.2560926	0.599226	1.145798	0.346787	0.653213	0.480706	0.519294	0.7664738
450	-1329.07	-1499.739	170.6684	0.1261069	0.7212874	1.178857	0.403453	0.596547	0.478251	0.521749	0.8078825
456	-1334.727	-1504.611	169.884	0.7235806	1.002159	1.041392	0.49322	0.50678	0.511669	0.488331	0.8450177
462	-1334.926	-1505.376	170.4496	0.7235806	0.6120073	0.8641213	0.449887	0.550113	0.511669	0.488331	0.8317114
468	-1346.019	-1515.054	169.0347	1.053211	1.366578	1.281675	0.536628	0.463372	0.448585	0.551415	0.7482027
474	-1344.005	-1514.212	170.2074	0.06399661	1.034015	1.428466	0.596664	0.403336	0.482701	0.517299	0.7607709
480	-1344.578	-1514.452	169.8736	0.1577215	1.267895	1.428466	0.556292	0.443708	0.457892	0.542108	0.759108
486	-1339.411	-1508.725	169.3138	0.2129343	2.013248	1.333994	0.639082	0.360918	0.560489	0.439511	0.6907434
492	-1333.544	-1503.193	169.6491	0.4765592	1.283015	1.317241	0.582065	0.417935	0.393855	0.606145	0.7994581
498	-1343.013	-1513.089	170.0757	0.04560099	1.302805	1.011794	0.574565	0.425435	0.403978	0.596022	1.101717
504	-1341.637	-1512.136	170.4991	0.1140045	1.035275	0.8820718	0.429926	0.570074	0.407563	0.592437	1.006067
510	-1341.392	-1511.795	170.4033	0.111542	1.018292	1.111509	0.506801	0.493199	0.46169	0.53831	0.8560703
516	-1345.547	-1516.189	170.6414	0.33494	0.6977517	0.8478535	0.506865	0.493135	0.525847	0.474153	0.981326
522	-1337.55	-1508.207	170.6571	0.1793181	0.6736381	1.16687	0.378889	0.621111	0.525847	0.474153	0.8401478
528	-1338.37	-1509.168	170.7981	0.0389955	0.6013836	1.207934	0.503684	0.496316	0.402687	0.597313	0.850172
534	-1335.553	-1503.84	168.2871	1.669727	1.6869	0.9626716	0.515869	0.484131	0.418077	0.581923	0.942515
540	-1327.251	-1496.647	169.3956	1.416931	0.8548114	1.073563	0.515869	0.484131	0.444944	0.555056	0.7292361
546	-1330.335	-1500.853	170.5181	0.1037417	0.9796327	0.8199412	0.489117	0.510883	0.444944	0.555056	1.090266
552	-1323.184	-1493.597	170.4124	0.06674955	0.9796327	0.9714795	0.489117	0.510883	0.444944	0.555056	1.082049
558	-1333.328	-1503.739	170.4103	0.3473103	0.7831273	0.9475772	0.436809	0.563191	0.451846	0.548154	1.03085
564	-1337.054	-1507.733	170.6796	0.2279611	0.7810226	0.8115659	0.456969	0.543031	0.398839	0.601161	1.03085
570	-1340.442	-1511.254	170.8124	0.04515476	0.7810226	0.8007956	0.491716	0.508284	0.408656	0.591344	1.081429
576	-1343.538	-1513.839	170.3006	0.07576251	1.090238	0.9583859	0.491716	0.508284	0.506567	0.493433	1.081429
582	-1324.62	-1494.936	170.3167	0.09704549	1.0084	1.114616	0.497502	0.502498	0.488621	0.511379	0.9723202
588	-1331.304	-1501.564	170.2599	0.1178474	1.206157	1.013456	0.503239	0.496761	0.527733	0.472267	0.9102131
594	-1329.751	-1500.39	170.6389	0.194619	0.7732818	0.9517343	0.432591	0.567409	0.570235	0.429765	0.9665429
600	-1345.794	-1516.364	170.5702	0.1955939	0.8076206	0.9996691	0.374493	0.625507	0.496513	0.503487	0.9665429
606	-1338.813	-1509.517	170.7031	0.3663895	0.5406363	0.9431132	0.353934	0.646066	0.496513	0.503487	0.9665429
612	-1333.088	-1503.583	170.4942	0.1309938	1.106771	0.9465547	0.594533	0.405467	0.425471	0.574529	0.8472269
618	-1335.868	-1506.131	170.2625	0.1499971	0.8820281	1.269097	0.522948	0.477052	0.472887	0.527113	0.9462971
624	-1343.456	-1513.58	170.1243	0.7312013	0.913475	0.9795463	0.526843	0.473157	0.447436	0.552564	0.7184779
630	-1329.966	-1500.111	170.1452	0.4446155	0.8332666	1.203519	0.526843	0.473157	0.502054	0.497946	0.8744239
636	-1343.515	-1513.913	170.3982	0.06637061	1.016053	1.116707	0.543435	0.456565	0.502054	0.497946	0.9114712
642	-1330.713	-1501.523	170.81	0.1218558	0.841309	0.7248741	0.543435	0.456565	0.397332	0.602668	1.035003
648	-1333.679	-1503.715	170.0355	0.3295569	1.392236	0.8698058	0.543435	0.456565	0.397332	0.602668	0.9096173
654	-1334.51	-1504.974	170.464	0.09839956	0.8489327	1.004613	0.51362	0.48638	0.511009	0.488991	1.089407
660	-1329.023	-1499.059	170.0366	0.4856591	1.094162	1.054438	0.47309	0.52691	0.444466	0.555534	0.8296601
666	-1330.16	-1499.982	169.8226	1.051109	0.6067411	1.242751	0.47309	0.52691	0.444466	0.555534	0.7307893
672	-1333.097	-1503.201	170.1041	0.7108122	0.886744	0.8659002	0.408549	0.591451	0.436455	0.563545	0.9659154
678	-1325.214	-1495.198	169.9843	0.3324587	1.281901	0.968447	0.651237	0.348763	0.41746	0.58254	1.006572
684	-1330.79	-1498.582	167.7921	2.333453	1.281901	1.116657	0.607463	0.392537	0.41746	0.58254	1.024943
690	-1324.915	-1494.777	169.8615	0.1000562	1.268702	1.316623	0.431563	0.568437	0.441234	0.558766	0.9809209
696	-1325.532	-1496.024	170.4912	0.3567785	0.7318997	0.7286692	0.482898	0.517102	0.530256	0.469744	1.183388
702	-1337.511	-1507.624	170.1127	0.24678	1.035947	0.9177844	0.482898	0.517102	0.530256	0.469744	1.183388
708	-1349.178	-1519.417	170.2385	0.139634	1.017467	0.8929194	0.476684	0.523316	0.396761	0.603239	1.222051
714	-1352.515	-1523.344	170.8286	0.1006243	0.6777836	0.9146845	0.505779	0.494221	0.429971	0.570029	0.9884444
720	-1343.858	-1514.56	170.7021	0.05692631	0.7477807	1.013046	0.53636	0.46364	0.487074	0.512926	0.9884444
726	-1338.387	-1508.819	170.4328	0.2478398	0.8830269	0.9076184	0.5049	0.4951	0.487074	0.512926	1.037274
732	-1343.648	-1514.125	170.4768	0.1895576	1.144332	0.7770307	0.432526	0.567474	0.495103	0.504897	0.9284143
738	-1337.399	-1507.672	170.2731	0.1478738	0.8900135	1.397526	0.405488	0.594512	0.459942	0.540058	0.7982828
744	-1334.623	-1504.606	169.9835	0.7647054	0.8900135	1.069629	0.474195	0.525805	0.464941	0.535059	0.7750299
750	-1341.643	-1510.821	169.1784	1.844833	0.5465856	1.069629	0.456013	0.543987	0.480227	0.519773	0.8252745
756	-1347.653	-1518.295	170.6419	0.08377918	0.6716201	1.069629	0.402606	0.597394	0.430295	0.569705	1.060103
762	-1345.513	-1515.411	169.8978	1.083523	0.7114251	0.8962818	0.469863	0.530137	0.50577	0.49423	0.9118141
768	-1351.634	-1521.993	170.3591	0.5292205	0.8330327	0.683422	0.450516	0.549484	0.476984	0.523016	1.104334
774	-1362.793	-1531.175	168.3815	2.187287	1.121808	0.6172706	0.508111	0.491889	0.442116	0.557884	1.192116
780	-1347.417	-1517.102	169.6847	0.6256027	1.056124	0.7908175	0.535104	0.464896	0.377612	0.622388	1.338419
786	-1340.601	-1510.587	169.9857	0.01456906	1.348835	0.8129086	0.535104	0.464896	0.377612	0.622388	1.338419
792	-1356.979	-1526.756	169.7765	0.05623924	1.566804	0.9137588	0.615715	0.384285	0.377612	0.622388	1.245282
798	-1342.837	-1512.478	169.6411	0.1502204	1.777016	0.8126525	0.615715	0.384285	0.497094	0.502906	1.178313
804	-1330.258	-1500.416	170.1587	0.05595902	1.401218	1.010482	0.586036	0.413964	0.438456	0.561544	0.9078955
810	-1330.352	-1500.744	170.3915	0.0402064	1.00032	1.010482	0.586036	0.413964	0.448039	0.551961	1.083781
816	-1328.2	-1498.668	170.4687	0.0051216	1.12218	0.9772819	0.586036	0.413964	0.373184	0.626816	0.9843109
822	-1336.009	-1505.465	169.456	0.1317511	1.79579	1.43956	0.624186	0.375814	0.483279	0.516721	0.7013886
828	-1350.99	-1520.653	169.6625	0.4063492	1.341132	1.327139	0.604895	0.395105	0.475867	0.524133	0.7683714
834	-1345.488	-1515.795	170.3074	0.1925168	0.9973732	0.9874001	0.512723	0.487277	0.481658	0.518342	1.025189
840	-1336.897	-1507.263	170.366	0.1681047	0.9259484	1.064299	0.503719	0.496281	0.481658	0.518342	0.985342
846	-1348.517	-1519.162	170.6447	0.3289618	0.5546744	1.064299	0.459439	0.540561	0.475565	0.524435	0.8840911
852	-1337.609	-1508.432	170.8231	0.1940572	0.5579442	1.12562	0.365903	0.634097	0.414139	0.585861	0.8115918
858	-1339.639	-1510.194	170.5549	0.06437335	0.8726317	1.008359	0.477972	0.522028	0.422216	0.577784	1.021546
864	-1335.131	-1505.815	170.6836	0.177322	0.8913425	0.785668	0.498986	0.501014	0.344666	0.655334	1.021546
870	-1339.107	-1509.37	170.2626	0.02819389	1.180024	1.010643	0.552633	0.447367	0.432154	0.567846	1.042524
876	-1344.624	-1515.499	170.8749	0.3918232	0.5395812	0.9368769	0.350694	0.649306	0.434218	0.565782	0.7498921
882	-1343.206	-1513.398	170.1922	0.2145228	1.012664	0.8159833	0.475053	0.524947	0.436624	0.563376	1.255252
888	-1343.718	-1513.635	169.9171	0.2145228	1.075839	1.021516	0.492389	0.507611	0.45321	0.54679	1.256581
