Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-1516.7	-1685.518	168.8182	1.076239	2.8873	0.8087545	1.083389
6	-1524.194	-1691.719	167.5247	1.404491	4.063973	1.071552	1.026071
12	-1512.585	-1681.072	168.4872	1.404491	2.953998	0.9435941	0.9022009
18	-1514.755	-1683.251	168.4961	0.9360314	3.733524	0.9284166	0.8550477
24	-1526.976	-1693.453	166.4765	2.837166	3.497344	1.16376	0.8929506
30	-1517.022	-1684.138	167.1164	1.352833	4.79234	1.242685	0.9003487
36	-1511.605	-1678.477	166.8717	1.352833	5.038906	1.528159	0.658606
42	-1515.034	-1683.062	168.0279	0.9906378	3.791417	1.333187	0.8216553
48	-1513.761	-1680.48	166.7196	1.539132	5.334128	1.194394	0.8752325
54	-1524.468	-1692.621	168.1532	1.492062	2.720666	1.194394	1.068661
60	-1528.032	-1696.163	168.1307	1.492062	3.235978	0.9261916	0.9995029
66	-1526.659	-1694.606	167.9465	0.9755996	3.968655	1.256668	0.8996748
72	-1519.235	-1687.402	168.1673	1.262276	3.566897	0.9220905	0.9801592
78	-1517.435	-1684.276	166.8414	2.451877	3.770321	0.9322091	0.9788277
84	-1511.071	-1680.08	169.0092	0.6958643	3.201016	0.6032422	1.239078
90	-1518.184	-1686.526	168.3418	1.319323	3.325758	0.7431095	1.081213
96	-1511.734	-1678.53	166.796	1.908657	3.963573	1.489805	0.8853738
102	-1518.842	-1686	167.1576	1.046885	5.177361	1.394944	0.7914121
108	-1526.607	-1694.879	168.2718	0.7893892	3.757877	1.332558	0.7936423
114	-1532.77	-1700.879	168.1097	0.8682182	4.065985	1.229687	0.7936423
120	-1518.473	-1687.786	169.3126	0.7179119	2.594916	1.060818	0.9083353
126	-1520.711	-1688.025	167.3143	1.898415	3.514138	0.993992	1.148985
132	-1520.44	-1687.084	166.6438	1.898415	4.596819	1.323344	0.8445922
138	-1529.848	-1695.691	165.8428	3.124264	4.25483	1.035247	0.9091913
144	-1520.914	-1689.216	168.3022	0.7187858	4.428401	0.9955005	0.7690125
150	-1524.736	-1693.536	168.8008	0.4689453	4.069058	1.033384	0.6275953
156	-1525.661	-1693.764	168.1029	1.248193	3.377328	0.7701693	1.296498
162	-1518.675	-1686.175	167.5006	2.002024	3.377328	0.9732649	0.9784753
168	-1524.127	-1687.426	163.299	6.05486	3.156184	1.025234	1.204898
174	-1532.475	-1700.637	168.1617	1.219985	3.850681	0.7397833	1.033181
180	-1523.836	-1691.885	168.0491	1.414447	3.428074	1.024307	0.9310889
186	-1511.94	-1679.814	167.8743	1.414447	3.713533	1.017399	0.9310889
192	-1511.938	-1678.642	166.7044	2.675945	3.583425	0.7660011	1.163171
198	-1514.953	-1683.09	168.1376	1.385227	3.203279	1.03738	1.010274
204	-1511.582	-1679.337	167.7547	1.072225	4.518114	0.9930423	0.9455819
210	-1511.127	-1678.187	167.0598	1.724547	4.204533	0.9581348	1.186871
216	-1509.863	-1676.741	166.8785	1.843206	4.624229	1.077279	0.9047317
222	-1506.116	-1675.54	169.424	0.6496498	2.609782	1.077279	0.8245869
228	-1512.791	-1680.064	167.273	1.600871	4.179446	1.243513	0.8245869
234	-1509.326	-1677.854	168.5286	1.060289	3.445195	0.9696941	0.8367118
240	-1517.179	-1686.066	168.887	0.3365095	4.034916	1.072525	0.6849165
246	-1510.993	-1680.04	169.0471	0.5216451	3.689248	0.9378491	0.6849165
252	-1507.98	-1677.143	169.1623	0.08480516	3.94364	1.125403	0.6403581
258	-1508.082	-1677.901	169.8191	0.2726471	2.914222	0.9711943	0.5904511
264	-1506.489	-1675.741	169.2521	0.4205008	3.141618	1.030269	0.9047151
270	-1506.425	-1675.24	168.8156	0.6817216	3.377887	1.03208	0.921589
276	-1514.309	-1682.933	168.6235	0.8337307	3.571986	0.7683879	1.098604
282	-1519.656	-1687.973	168.3174	1.151453	3.378427	1.002039	0.9828495
288	-1510.237	-1679.445	169.2083	0.5239062	3.470408	0.8133907	0.8325282
294	-1519.411	-1686.482	167.0714	1.503209	4.771451	1.006737	1.046331
300	-1529.381	-1698.557	169.1767	0.5192063	3.625958	0.7859222	0.7860021
306	-1527.315	-1696.118	168.8028	0.8838056	3.054817	1.03235	0.9518954
312	-1510.747	-1678.911	168.1642	1.00707	3.77973	1.03235	0.9951082
318	-1515.372	-1681.666	166.2938	2.473886	4.949178	0.8933594	0.8629528
324	-1504.789	-1674.299	169.5102	0.7690373	2.348156	0.9697027	0.9437976
330	-1519.463	-1688.674	169.2112	0.7246562	2.845982	0.7542879	1.122393
336	-1511.03	-1680.231	169.2009	0.6465083	3.11593	0.7708647	1.011656
342	-1508.189	-1675.796	167.6068	1.693482	3.685541	0.9465578	1.01028
348	-1509.861	-1676.828	166.9669	2.143919	3.909436	0.9465578	1.060443
354	-1517.506	-1684.98	167.4738	1.552044	3.970205	1.034786	1.022095
360	-1521.559	-1686.837	165.2777	3.127161	4.63741	1.350579	0.944277
366	-1519.318	-1687.35	168.0317	1.188592	3.651463	1.267643	0.7542918
372	-1521.624	-1688.096	166.472	2.8821	3.588323	0.9413953	1.022623
378	-1526.283	-1693.357	167.0743	2.500541	3.089449	1.050441	1.022623
384	-1514.926	-1684.469	169.5433	0.8009601	2.438759	0.8858577	0.8863401
390	-1522.423	-1689.496	167.0733	1.376532	4.313711	1.644549	0.7501278
396	-1521.421	-1687.931	166.5095	1.376532	5.929903	1.379751	0.7418981
402	-1524.755	-1690.762	166.0064	2.543571	3.84976	1.732171	0.8633893
408	-1519.305	-1685.332	166.027	2.642143	3.655808	1.732171	0.8644043
414	-1521.439	-1688.772	167.333	1.85474	3.96593	0.9980911	0.8935979
420	-1530.89	-1697.467	166.5776	2.826405	2.912349	1.468327	0.8935979
426	-1528.42	-1696.115	167.6947	1.1789	4.03501	1.282445	0.8805406
432	-1521.11	-1688.882	167.7722	1.201873	4.031281	1.274676	0.7649137
438	-1521.217	-1689.616	168.3999	0.9660802	4.004205	0.8230104	0.8633678
444	-1505.742	-1674.051	168.3096	1.222938	3.435565	0.9546098	0.926527
450	-1511.264	-1678.533	167.2694	1.785756	3.880118	1.158473	0.9203464
456	-1510.939	-1679.884	168.9455	0.619297	3.356006	1.045727	0.8446687
462	-1519.354	-1686.809	167.4547	1.675361	4.023167	0.945071	0.9759612
468	-1528.16	-1696.305	168.1451	1.459992	3.375835	0.8742198	0.9759612
474	-1522.371	-1690.124	167.7532	1.568338	3.586143	1.05692	0.9393868
480	-1525.658	-1695.118	169.4597	0.5367683	2.735263	0.9621279	0.9393868
486	-1525.89	-1695.438	169.548	0.5405098	2.983005	0.8278399	0.7763231
492	-1527.669	-1696.463	168.7934	0.7724629	3.538762	0.8326695	0.9501953
498	-1534.072	-1701.238	167.1661	2.393614	3.087795	1.061298	1.02792
504	-1514.422	-1681.592	167.1699	2.405593	3.087795	1.061298	1.012474
510	-1509.481	-1677.887	168.4053	1.231308	3.087795	0.8000041	1.195688
516	-1520.956	-1689.343	168.3864	1.762868	2.39997	0.9525407	1.050595
522	-1521.807	-1688.355	166.5481	2.300054	4.171337	1.159115	0.9558914
528	-1524.237	-1694.286	170.0483	0.4036897	2.241932	0.9941526	0.8129265
534	-1526.314	-1694.139	167.8241	0.5154178	5.502682	1.135217	0.7358908
540	-1528.334	-1697.361	169.0264	0.3322029	3.66032	1.135217	0.737033
546	-1519.711	-1686.776	167.065	1.710605	4.208179	1.327977	0.8209585
552	-1508.422	-1675.148	166.7252	2.433962	3.553198	1.139508	1.041293
558	-1505.5	-1673.76	168.26	1.087369	3.553198	1.139508	0.8394135
564	-1515.426	-1683.18	167.7537	1.444868	3.975192	1.017322	0.8518431
570	-1517.606	-1685.899	168.2935	1.741458	2.707352	0.6631475	1.203914
576	-1527.756	-1694.836	167.0795	1.931068	3.882594	0.8847507	1.219417
582	-1527.944	-1696.32	168.3761	1.207822	3.401897	0.8237793	1.03035
588	-1537.155	-1706.233	169.0772	1.1261	2.674802	0.7835734	0.9566185
594	-1528.112	-1697.281	169.169	0.8560599	2.744663	0.8011385	1.064785
600	-1533.569	-1701.587	168.0173	1.154246	3.898444	1.016964	0.9355064
606	-1525.149	-1691.367	166.2175	2.323109	4.448963	0.9890443	1.249301
612	-1522.171	-1689.477	167.3065	1.671887	3.906391	0.9890443	1.144451
618	-1509.963	-1679.532	169.5686	0.6414548	2.402743	0.7495265	1.177788
624	-1506.805	-1675.733	168.9287	0.6414548	3.204911	1.227262	0.7256063
630	-1523.397	-1692.542	169.1458	0.6249549	3.005304	1.141568	0.7596459
636	-1519.16	-1687.743	168.5828	0.8095335	3.540952	1.206591	0.6874345
642	-1530.49	-1698.805	168.3143	1.359435	3.215334	0.9636082	0.9217736
648	-1523.979	-1689.707	165.7285	2.961125	4.48175	1.106013	0.9916832
654	-1521.023	-1690.286	169.2637	0.5395194	3.186303	1.037033	0.6725479
660	-1518.511	-1687.991	169.4804	0.5479095	3.151234	0.6816421	0.8892746
666	-1517.941	-1684.603	166.6621	2.366577	3.879483	1.050689	1.056763
672	-1528.539	-1696.681	168.1421	1.533232	3.066814	1.050689	0.935613
678	-1524.923	-1694.304	169.3804	0.620973	2.999556	0.796635	0.9080461
684	-1529.6	-1698.94	169.3399	0.620973	2.999556	0.7157185	1.033409
690	-1530.981	-1699.664	168.6831	0.7527395	3.385423	1.132517	0.8719909
696	-1529.305	-1699.264	169.9593	0.6048141	2.067432	1.057078	0.7695375
702	-1531.797	-1701.092	169.2946	0.4388335	3.158181	1.019261	0.8326598
708	-1518.473	-1688.405	169.9321	0.3520307	2.656308	0.8501847	0.8010237
714	-1516.482	-1685.704	169.2219	0.5680906	3.201468	0.9578111	0.8010237
720	-1516.747	-1685.88	169.1324	0.6774791	3.013122	1.06015	0.8104388
726	-1519.617	-1686.142	166.5258	2.229905	3.942923	1.253625	1.086516
732	-1520.426	-1686.904	166.4782	2.399928	3.826354	1.288237	1.003702
738	-1514.475	-1683.632	169.1566	0.6669603	3.230766	0.7572913	0.9707494
744	-1525.07	-1693.552	168.4829	0.8533869	3.869978	0.8359805	0.9707494
750	-1522.738	-1689.987	167.2487	1.779377	3.755064	1.160925	1.024617
756	-1516.166	-1684.076	167.9097	1.477712	3.21492	1.099727	1.072967
762	-1529.522	-1697.613	168.0917	1.040471	3.957776	0.8473891	1.105595
768	-1529.571	-1696.825	167.2547	1.731808	3.932923	1.037473	1.078455
774	-1520.528	-1687.775	167.2475	2.403845	3.083646	1.076968	0.920463
780	-1519.538	-1688.591	169.0533	1.025556	2.370256	1.110632	0.987389
786	-1513.109	-1682.123	169.0145	0.6060582	3.480968	0.9254927	0.8233556
792	-1511.132	-1680.668	169.5368	0.419872	2.888925	1.10632	0.6386657
798	-1522.555	-1690.997	168.4415	0.9023929	3.689781	1.161316	0.6868369
804	-1532.659	-1699.907	167.2481	0.7417285	6.155352	1.197182	0.700023
810	-1530.11	-1696.862	166.7516	1.086299	5.931154	1.435392	0.7292468
816	-1518.551	-1686.399	167.848	1.606972	3.349229	1.239298	0.7364701
822	-1516.967	-1685.937	168.9699	1.130056	2.560935	1.071248	0.8452909
828	-1519.989	-1687.559	167.5706	1.060828	3.814306	1.802094	0.6766525
834	-1528.7	-1696.539	167.8398	1.385789	2.703668	1.765078	0.9298383
840	-1526.437	-1692.915	166.4787	1.975534	4.618293	1.364404	0.8861506
846	-1522.573	-1690.625	168.0519	1.207149	3.887185	0.7712637	1.098193
852	-1521.252	-1688.283	167.0313	2.267064	3.499829	0.9155904	1.150677
858	-1527.79	-1695.827	168.0373	2.200041	2.323292	0.8156746	1.150677
864	-1518.322	-1684.773	166.4518	2.665658	3.433417	1.177743	1.116472
870	-1533.207	-1701.821	168.6142	1.235808	2.691546	1.089639	0.992348
876	-1523.473	-1689.87	166.3971	2.535441	4.027161	1.135676	0.9805927
882	-1517.766	-1686.565	168.7985	0.4981848	3.696804	1.170712	0.74246
888	-1515.474	-1683.99	168.5166	0.7535799	4.253555	0.8574931	0.751885
894	-1500.684	-1668.146	167.4627	1.85015	3.214391	1.144463	1.100943
900	-1515.766	-1684.815	169.0494	0.8168451	3.008664	0.7736916	1.062386
906	-1516.291	-1684.795	168.504	1.848309	2.452288	0.696431	1.062386
912	-1522.94	-1691.612	168.6726	1.297456	2.791366	0.8954816	0.9933219
918	-1509.428	-1678.958	169.5305	0.7014094	2.478364	0.9112901	0.9483359
924	-1526.512	-1694.267	167.7547	1.011578	4.943311	0.9342827	0.8180328
930	-1515.129	-1683.897	168.7674	0.9748701	3.1217	0.9777276	0.9007536
936	-1517.273	-1685.998	168.7252	0.4991707	3.753553	1.229337	0.7078082
942	-1514.948	-1683.507	168.5588	0.9672307	3.237671	1.229337	0.756462
948	-1519.853	-1688.016	168.1627	1.136656	3.356037	1.208371	0.9600148
954	-1521.093	-1688.275	167.1819	2.228065	3.321818	1.135372	0.9442991
960	-1520.024	-1688.284	168.2601	1.870788	2.313946	1.086503	1.004111
966	-1513.651	-1681.397	167.7457	1.072882	4.349626	1.086503	0.9555642
972	-1514.915	-1684.35	169.4354	0.8934332	2.414616	0.8252732	0.9881097
978	-1513.483	-1681.986	168.5037	1.664321	2.414032	0.9113879	1.061462
984	-1525.724	-1693.226	167.502	2.41745	2.336403	1.04568	1.217738
990	-1523.181	-1691.325	168.1446	1.177079	3.514168	1.078358	0.9651185
996	-1526.706	-1694.864	168.1582	1.253824	3.514168	0.9787616	0.9746936
1002	-1531.431	-1697.566	166.1343	3.007382	3.482169	0.7992264	1.385878
1008	-1520.045	-1688.137	168.092	1.120952	3.776567	0.6937355	1.264227
1014	-1521.602	-1690.886	169.2847	0.8128712	2.654315	0.7333333	1.121891
1020	-1526.463	-1693.667	167.2044	2.087835	3.791603	0.9886967	0.9056684
1026	-1520.505	-1688.472	167.9671	1.337639	3.534888	1.103168	0.942865
1032	-1512.238	-1680.7	168.462	0.9697384	3.526959	1.137064	0.7515399
1038	-1508.521	-1676.826	168.3055	0.657553	4.49393	0.97506	0.8250804
1044	-1505.74	-1675.421	169.6804	0.6211302	2.676024	0.8257239	0.790852
1050	-1520.087	-1689.422	169.3342	1.164106	2.409039	0.6508648	0.9973746
1056	-1518.919	-1687.02	168.1005	1.659996	3.080623	0.6355726	1.23441
1062	-1528.841	-1697.343	168.5015	0.8870796	3.398652	0.6099495	1.383285
1068	-1520.767	-1688.368	167.6006	1.827812	3.423731	0.8017088	1.179684
1074	-1520.411	-1688.309	167.8979	1.827812	2.983931	0.8017088	1.179684
1080	-1507.14	-1676.314	169.1749	0.413984	3.394421	1.001794	0.8380452
1086	-1519.471	-1689.854	170.3833	0.4109617	2.072814	0.6925342	0.9282969
1092	-1512.492	-1680.92	168.4275	1.307685	3.041395	0.7899131	1.146473
1098	-1524.725	-1692.799	168.0739	1.253556	4.018436	0.7899131	0.9345017
1104	-1517.885	-1686.627	168.7421	0.5770926	3.662244	0.9744337	0.9779117
1110	-1525.705	-1692.491	166.7863	1.502964	5.498832	0.943883	1.021752
1116	-1523.707	-1691.182	167.475	1.623397	3.774543	1.169871	0.9311992
1122	-1522.029	-1690.282	168.2535	1.332328	3.272088	0.9964361	0.94019
1128	-1528.47	-1695.706	167.2358	1.831599	3.96405	1.1551	0.8519455
1134	-1520.6	-1687.044	166.4444	2.065296	4.558447	1.274552	0.9597013
1140	-1527.568	-1694.016	166.4485	2.834149	3.213243	1.284259	0.9968945
1146	-1528.164	-1695.731	167.5666	1.89121	3.143564	0.8106441	1.304038
1152	-1535.851	-1705.444	169.5929	0.5899457	2.800884	0.8569168	0.78528
1158	-1535.809	-1705.961	170.1515	0.5118878	2.16961	0.75809	0.9122871
1164	-1535.886	-1704.755	168.8691	0.8826762	3.124271	1.042647	0.8088213
1170	-1536.221	-1705.672	169.4513	0.4726175	3.124271	0.9160715	0.7448166
1176	-1528.748	-1697.748	168.9997	0.6130416	3.604473	0.7222466	0.9727914
1182	-1523.334	-1692.057	168.7232	0.9181261	3.156878	0.7616134	1.183979
1188	-1510.997	-1678.204	167.2077	1.828162	4.11498	0.7552198	1.190005
1194	-1516.992	-1684.576	167.5842	1.948361	3.202334	1.076205	0.9616543
1200	-1512.997	-1679.168	166.1706	2.641728	4.368483	1.076205	0.9616543
1206	-1513.305	-1681.252	167.9466	1.75931	3.093692	0.8433801	1.091973
1212	-1539.454	-1709.067	169.6138	0.4572903	2.732541	0.994265	0.8174825
1218	-1515.162	-1682.755	167.5931	1.475798	3.903057	1.132706	0.9182839
1224	-1525.262	-1692.687	167.4243	2.210188	2.751448	1.116693	1.129164
1230	-1521.184	-1688.121	166.9371	1.880287	3.910578	1.440436	0.8481935
1236	-1515.042	-1682.202	167.1608	1.880287	3.649586	1.313222	0.9222042
1242	-1526.578	-1693.875	167.2972	1.004957	4.675627	1.460519	0.9139828
1248	-1524.091	-1691.548	167.4569	0.8218996	5.301342	1.265585	0.7807389
1254	-1531.152	-1696.234	165.082	3.244987	5.02953	1.091243	1.071675
1260	-1521.923	-1689.775	167.852	1.54324	2.988375	1.430576	0.8854765
1266	-1525.414	-1694.127	168.7121	0.5922402	3.580425	0.9946536	1.024126
1272	-1518.275	-1687.33	169.0551	0.9275417	3.114364	0.7685756	0.8707148
1278	-1524.767	-1693.363	168.5966	0.9275417	3.006085	1.080861	1.096594
1284	-1533.792	-1702.312	168.5203	1.301697	2.676143	1.068342	1.051823
1290	-1547.033	-1714.978	167.9458	1.219084	3.763736	1.060388	0.983163
1296	-1539.778	-1706.531	166.7529	2.267237	3.722069	1.185932	1.027953
1302	-1532.792	-1701.179	168.3875	1.243136	2.8967	0.8952267	1.233609
1308	-1519.319	-1687.101	167.7823	1.790952	2.816099	1.010517	1.233609
1314	-1523.145	-1689.71	166.5652	2.467032	3.644104	1.219862	1.030623
1320	-1522.381	-1691.007	168.6265	0.7065211	3.644104	0.9567453	0.9934133
1326	-1521.197	-1688.655	167.4574	1.224821	4.605464	1.162054	0.8644508
1332	-1518.613	-1686.214	167.6016	1.224821	4.036746	1.241015	0.9755341
1338	-1514.014	-1682.405	168.3907	1.560095	2.425314	0.9351941	1.225728
1344	-1509.077	-1676.789	167.7119	1.74721	3.296774	0.9889911	1.0581
1350	-1513.16	-1681.772	168.6115	0.8328178	3.88774	0.7898669	0.8922433
1356	-1509.667	-1677.965	168.2981	1.216941	3.108846	1.221241	0.8922433
1362	-1503.29	-1671.319	168.0294	1.330091	3.661378	1.036316	0.8667225
1368	-1512.439	-1676.713	164.2734	4.874115	3.739573	0.9321036	1.135508
1374	-1519.837	-1686.228	166.3909	2.638668	3.961455	0.87892	1.167129
1380	-1533.614	-1703.776	170.1624	0.05887115	2.034196	0.963553	1.240313
1386	-1548.451	-1717.455	169.0038	0.05887115	3.490709	1.23661	1.078663
1392	-1516.969	-1682.372	165.4033	3.355772	4.380786	1.082561	1.002391
1398	-1514.581	-1680.739	166.1587	2.381288	4.515631	1.263893	0.9639389
1404	-1531.704	-1699.245	167.5405	1.108554	4.646911	1.256504	0.7544127
1410	-1535.357	-1703.889	168.5315	1.05498	3.028928	1.198095	0.9001033
1416	-1525.941	-1693.689	167.7476	1.162044	3.853342	1.359674	0.8758005
1422	-1522.793	-1690.997	168.2042	0.7551282	4.083296	1.315923	0.6699721
1428	-1518.013	-1686.755	168.7421	1.424076	2.540644	0.9301953	0.9474593
1434	-1519.57	-1688.062	168.4918	0.453181	4.727422	0.9237664	0.7440365
1440	-1512.302	-1682.506	170.2032	0.2907258	2.135302	1.108529	0.7118399
1446	-1526.025	-1694.753	168.7282	0.8715819	3.576926	0.8996836	0.8040693
1452	-1523.732	-1692.697	168.9649	0.05846019	3.412492	0.9495389	1.396205
1458	-1516.954	-1686.362	169.4083	0.05846019	3.059277	0.9828226	1.201457
1464	-1515.737	-1685.64	169.9031	0.05846019	2.588936	0.8277272	1.201457
1470	-1519.328	-1688.573	169.245	0.05846019	3.322034	0.9682698	1.201457
1476	-1513.556	-1682.751	169.195	0.05846019	3.561084	0.8720682	1.193569
1482	-1516.949	-1686.598	169.6495	0.05846019	2.444864	0.852178	1.472956
1488	-1523.931	-1693.402	169.4712	0.05857996	3.021522	0.9265635	1.218092
1494	-1531.473	-1700.754	169.2814	0.05857996	3.021522	0.886848	1.403803
1500	-1526.561	-1696.341	169.7804	0.05857996	2.519084	0.886848	1.298525
