Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-1970.819	-2139.738	168.919	0.3169284	1.237149	0.9493605	2.442249
6	-1968.313	-2137.848	169.5347	0.05194345	1.133059	0.8570932	2.343822
12	-1975.587	-2144.68	169.0937	0.1803636	1.318473	0.973035	2.353184
18	-1974.457	-2143.244	168.7878	0.1694768	1.279136	0.973035	2.575887
24	-1977.347	-2146.855	169.5082	0.07265559	1.228041	0.9615103	2.220652
30	-1975.523	-2144.693	169.1701	0.2231209	1.058017	0.9615103	2.447284
36	-1985.345	-2154.152	168.8074	0.1687194	1.090958	0.9615103	2.685937
42	-1982.168	-2150.702	168.534	0.3748342	1.301648	0.6865254	2.768433
48	-1972.801	-2141.86	169.0593	0.1495996	1.301648	0.85112	2.481374
54	-1980.857	-2149.427	168.5698	0.1081682	1.672365	0.8226837	2.612832
60	-1984.079	-2152.597	168.5177	0.0725727	1.693576	0.8675525	2.627484
66	-1986.073	-2154.195	168.1214	0.530073	1.689321	0.786062	2.642369
72	-1984.232	-2153.228	168.9966	0.1641419	1.270304	0.8506422	2.530822
78	-1966.533	-2135.796	169.263	0.256098	1.227868	0.9516284	2.266809
84	-1975.657	-2144.469	168.8123	0.3130001	1.167056	0.8866606	2.593466
90	-1979.869	-2148.755	168.8861	0.05919045	1.346077	0.8866606	2.5966
96	-1985.325	-2154.622	169.2976	0.08481411	0.926988	0.8639108	2.5966
102	-1971.423	-2140.461	169.0373	0.04985304	1.595247	0.9537972	2.317999
108	-1965.99	-2135.13	169.1402	0.3298156	1.069586	0.8309673	2.473803
114	-1962.67	-2131.709	169.0395	0.2311971	1.173628	0.8087625	2.547563
120	-1976.3	-2145.963	169.6632	0.1547383	0.9903559	0.9707334	2.214066
126	-1992.79	-2162.009	169.2191	0.3640377	1.199389	0.9988765	2.213225
132	-2005.668	-2174.579	168.9113	0.5330202	1.296552	0.9294354	2.285963
138	-1984.846	-2154.024	169.1776	0.3314241	1.164864	0.9939249	2.285963
144	-1974.38	-2143.239	168.8596	0.2794633	1.314954	0.8142559	2.539922
150	-1976.98	-2146.224	169.2432	0.2880952	1.393126	0.9857299	2.133201
156	-1981.57	-2151.1	169.5304	0.2925998	1.07351	0.8479913	2.236351
162	-1990.163	-2158.881	168.7184	0.5694427	1.898334	1.010665	1.973658
168	-1977.487	-2146.444	168.9568	0.07530529	1.906179	0.8798327	2.223084
174	-1966.505	-2135.956	169.4515	0.2243557	1.044705	1.044547	2.223084
180	-1961.879	-2130.882	169.0025	0.1860502	1.334521	0.7578576	2.532441
186	-1961.815	-2130.006	168.1904	0.4283998	1.271902	0.8013559	2.892434
192	-1966.464	-2135.397	168.933	0.4011067	1.47714	0.7277829	2.3745
198	-1961.294	-2130.199	168.9043	0.2424986	0.960741	0.7785951	2.773069
204	-1973.211	-2141.713	168.502	0.007344529	1.447215	0.7785951	2.870475
210	-1968.324	-2137.496	169.1715	0.004471494	1.361348	0.8306118	2.47873
216	-1971.955	-2141.071	169.1167	0.3199961	1.431603	0.8306118	2.271089
222	-1971.164	-2140.197	169.0322	0.4734775	1.095829	0.9919371	2.333118
228	-1975.151	-2144.879	169.7276	0.1552245	0.9145164	0.9919371	2.207379
234	-1969.506	-2138.834	169.328	0.1552245	1.215681	0.8687423	2.350296
240	-1974.876	-2143.433	168.5571	0.3224148	1.27634	0.6699763	2.811406
246	-1994.78	-2163.512	168.7325	0.1186326	1.655115	0.9026393	2.464961
252	-1974.959	-2143.333	168.3739	0.2275485	1.49832	0.8644135	2.732844
258	-1965.515	-2134.973	169.4582	0.1086608	1.058276	0.8335599	2.418378
264	-1971.49	-2140.237	168.7473	0.1121006	1.221123	0.7499978	2.807831
270	-1982.999	-2152.146	169.1479	0.0735754	1.179645	0.7981734	2.580996
276	-1975.712	-2144.454	168.7425	0.2463088	1.157165	0.8315255	2.717558
282	-1972.384	-2141.554	169.1695	0.1976118	1.157165	0.8409451	2.477416
288	-1972.34	-2141.463	169.1229	0.355506	1.087439	0.8878257	2.421599
294	-1975.784	-2145.013	169.2283	0.131565	1.25818	0.8376493	2.421599
300	-1972.791	-2142.239	169.448	0.05147365	1.084596	0.9328895	2.381643
306	-1981.815	-2151.155	169.3403	0.04071944	1.565878	0.8636557	2.204625
312	-1981.267	-2150.308	169.041	0.1896594	1.743297	0.8746345	2.19048
318	-1988.647	-2157.348	168.7006	0.227659	1.743297	1.177016	2.19048
324	-1978.99	-2148.328	169.3377	0.2170548	1.151278	1.10994	2.19048
330	-1975.002	-2144.341	169.3386	0.2509761	1.354228	1.015574	2.099976
336	-1987.982	-2157.117	169.1345	0.4150049	1.354228	1.055647	2.099976
342	-1976.143	-2145.751	169.6082	0.1827314	1.002379	1.055647	2.168745
348	-1981.422	-2150.392	168.9699	0.5664135	0.9985766	0.86963	2.452464
354	-1989.247	-2157.85	168.6026	0.5664135	1.435351	0.967143	2.352489
360	-1988.782	-2157.687	168.905	0.5825021	1.265916	0.793427	2.364129
366	-1978.968	-2147.731	168.7627	0.2088841	1.074191	0.793427	2.801748
372	-1979.582	-2148.711	169.1282	0.1289286	1.053644	0.7926976	2.639785
378	-1982.01	-2151.239	169.2298	0.293103	0.9438688	0.8087498	2.533142
384	-1983.857	-2153.011	169.1546	0.01003325	1.127053	0.8087498	2.641837
390	-1977.881	-2147.427	169.5451	0.170267	0.9893791	0.8220276	2.375363
396	-1983.49	-2152.777	169.2871	0.3511022	1.047664	0.9389338	2.313062
402	-1990.964	-2160.205	169.241	0.4941633	0.8959365	0.9934358	2.313062
408	-1975.933	-2145.553	169.62	0.2150473	1.020906	0.999374	2.164628
414	-1987.666	-2156.578	168.9119	0.3767134	1.105003	0.73798	2.622534
420	-1979.318	-2147.995	168.6773	0.1204211	1.073989	0.7551507	2.930341
426	-1980.233	-2149.407	169.1739	0.03413167	1.229318	0.8641156	2.51795
432	-1978.978	-2148.334	169.356	0.01333272	1.2676	0.7958315	2.436192
438	-1980.231	-2149.374	169.1425	0.004458919	1.107307	0.8046797	2.667307
444	-1977.453	-2146.449	168.9964	0.1579163	1.181808	0.7234574	2.667307
450	-1989.9	-2158.779	168.879	0.1282324	1.179802	0.7234574	2.758719
456	-1977.982	-2147.017	169.035	0.01244456	1.302066	0.8716691	2.568986
462	-1976.98	-2146.031	169.0508	0.3400064	1.203624	0.8716691	2.414415
468	-1976.193	-2145.432	169.2396	0.1389359	1.176938	0.8716691	2.438708
474	-1981.336	-2150.123	168.7869	0.3201046	1.247834	0.9387375	2.52309
480	-1979.564	-2148.284	168.7204	0.3201046	1.205193	0.8714155	2.632043
486	-1974.785	-2143.628	168.8432	0.2756272	1.244767	0.8714155	2.559508
492	-1979.8	-2149.063	169.2634	0.211507	1.15724	0.7136439	2.489599
498	-1976.856	-2145.979	169.1232	0.1643527	1.15724	0.8188019	2.540919
504	-1968.734	-2137.477	168.7428	0.2615293	1.15724	0.7403408	2.763783
510	-1965.74	-2134.353	168.6129	0.4168318	1.171732	0.8150581	2.693748
516	-1957.369	-2126.122	168.7533	0.2368229	1.168235	0.8150581	2.720157
522	-1973.02	-2142.172	169.1518	0.5661201	1.168235	0.8186601	2.262245
528	-1977.798	-2146.201	168.4027	0.1520404	1.509279	0.8677971	2.753117
534	-1967.125	-2135.667	168.5423	0.5552282	1.399283	0.7875471	2.531933
540	-1965.886	-2134.736	168.8501	0.5552282	1.210284	0.6782647	2.522486
546	-1974.911	-2143.839	168.9284	0.5012272	1.106019	0.8877195	2.440737
552	-1975.74	-2144.335	168.5946	0.172186	1.417159	0.8574967	2.682703
558	-1993.305	-2162.531	169.2255	0.4225487	0.9022684	0.9744862	2.376474
564	-1985.134	-2154.027	168.8931	0.4225487	1.168768	0.8779386	2.479329
570	-1989.67	-2158.68	169.0098	0.6354278	1.172006	0.8169335	2.307538
576	-1986.556	-2155.091	168.5351	0.6354278	1.482422	1.120918	2.22465
582	-1986.706	-2155.472	168.7662	0.2199952	1.127914	0.9255155	2.679297
588	-1991.533	-2160.123	168.5901	0.4089079	0.9781006	0.8194096	2.827654
594	-1980.116	-2149.335	169.2193	0.07906339	1.000039	0.7949274	2.646061
600	-1977.585	-2146.781	169.1963	0.2670862	1.011037	0.9536619	2.437645
606	-1972.679	-2141.784	169.1059	0.2756864	1.41941	0.935421	2.246611
612	-1980.015	-2148.704	168.6886	0.1489087	1.566436	0.9402055	2.500907
618	-1975.353	-2144.361	169.0082	0.1863772	1.256548	0.8781888	2.500907
624	-1978.099	-2147.403	169.3032	0.1432491	1.207956	0.8385048	2.397513
630	-1979.626	-2148.713	169.087	0.4208551	1.092627	0.9327119	2.371376
636	-1978.645	-2148.059	169.4137	0.1690851	0.9947949	0.8828514	2.417251
642	-1983.311	-2152.458	169.1471	0.1994187	1.014135	0.8810609	2.554176
648	-1981.607	-2150.628	169.0208	0.452194	1.216538	0.8864015	2.345025
654	-1984.581	-2153.316	168.7351	0.2383982	1.748274	0.8864015	2.345025
660	-1975.695	-2144.305	168.6101	0.1972577	1.748274	0.9239763	2.426388
666	-1973.359	-2142.65	169.2909	0.3993845	1.2173	0.9284015	2.178063
672	-1981.275	-2150.665	169.3906	0.3831258	1.043829	1.074447	2.140774
678	-1979.702	-2149.209	169.5071	0.1061074	1.043829	1.00449	2.289592
684	-1982.424	-2151.779	169.3547	0.3331949	1.311335	0.9041584	2.135622
690	-1972.824	-2142.455	169.6316	0.01627385	1.022958	0.9466072	2.317768
696	-1974.812	-2143.93	169.1179	0.01714014	1.515029	0.8851055	2.378451
702	-1975.145	-2144.046	168.9012	0.07772381	1.281297	0.7897743	2.674379
708	-1969.793	-2138.868	169.0749	0.2479668	1.172382	0.7907836	2.527011
714	-1966.421	-2135.004	168.5832	0.06033118	1.353256	0.8022604	2.82914
720	-1968.893	-2138.507	169.6141	0.02726875	1.079327	0.8640982	2.338583
726	-1980.077	-2148.669	168.5917	0.2442258	1.327652	0.8640982	2.688964
732	-1978.067	-2146.911	168.8441	0.2030755	1.096732	0.7953791	2.740681
738	-1966.695	-2135.955	169.2604	0.2035325	1.226224	0.8619297	2.360249
744	-1965.879	-2135.263	169.3845	0.1115389	1.215627	0.8402681	2.360249
750	-1965.976	-2135.164	169.1879	0.1474671	1.109479	0.8402681	2.527274
756	-1966.375	-2135.214	168.8393	0.1076277	1.419446	0.9061436	2.539888
762	-1969.026	-2138.207	169.1813	0.3316258	1.173245	0.9061436	2.334204
768	-1972.189	-2141.051	168.8623	0.3316258	1.300606	0.8730816	2.477636
774	-1991.085	-2160.439	169.3538	0.3316258	1.030545	0.9232144	2.303848
780	-1986.814	-2155.836	169.0229	0.1638487	1.178507	0.877302	2.554109
786	-1978.685	-2147.342	168.657	0.1369574	1.322259	0.8161624	2.747235
792	-1981.907	-2151.054	169.1471	0.3881617	1.153181	0.7789867	2.41317
798	-1975.001	-2144.421	169.4198	0.1081839	1.241551	0.7399974	2.3874
804	-1979.417	-2148.626	169.2097	0.08454688	1.042559	0.912658	2.549378
810	-1980.788	-2149.499	168.7104	0.1664709	1.344157	0.7837937	2.703347
816	-1979.998	-2149.362	169.3641	0.4230686	0.991705	0.8140111	2.333386
822	-1976.7	-2145.653	168.9536	0.5849557	0.9558573	0.9556443	2.423787
828	-1982.722	-2151.509	168.7871	0.127172	1.41353	0.8739868	2.583644
834	-1978.876	-2148.131	169.2544	0.1612639	1.056957	0.7729739	2.551776
840	-1978.604	-2148.082	169.4788	0.3426138	0.8693636	1.056817	2.234054
846	-1979.104	-2148.349	169.245	0.2950707	1.14532	0.7818706	2.413228
852	-1961.63	-2130.789	169.1595	0.1941222	1.14532	0.7769434	2.533185
858	-1974.255	-2143.306	169.051	0.04193527	1.213013	0.9707635	2.533185
864	-1977.367	-2146.672	169.3048	0.03214485	1.213013	0.8594414	2.45021
870	-1969.729	-2138.912	169.1831	0.09423059	1.326497	0.7856295	2.464417
876	-1967.301	-2136.204	168.9028	0.2369578	1.470938	0.8289436	2.437036
882	-1964.684	-2133.822	169.138	0.1312931	1.360002	0.8670956	2.397873
888	-1972.872	-2142.085	169.2132	0.2878884	1.086165	0.903998	2.397873
894	-1966.92	-2135.821	168.9008	0.2878884	1.310992	0.8479904	2.490293
900	-1979.618	-2148.665	169.0476	0.3088699	1.245738	0.7986421	2.455918
906	-1976.861	-2146.29	169.4298	0.3386009	0.8951212	0.7975973	2.416697
912	-1982.768	-2152.052	169.2839	0.01865828	1.081144	0.8909764	2.533731
918	-1981.165	-2150.053	168.8884	0.3888795	1.174737	0.7514181	2.578389
924	-1975.361	-2144.522	169.1607	0.2005507	1.174737	0.9147944	2.423837
930	-1979.325	-2148.425	169.0996	0.02367632	1.460141	0.9147944	2.399711
936	-1982.448	-2151.64	169.1918	0.3552467	1.195384	0.915898	2.292306
942	-1980.301	-2149.378	169.077	0.3281983	1.144621	0.806105	2.483183
948	-1981.305	-2150.135	168.8297	0.08603231	1.324821	0.8839869	2.629213
954	-1993.454	-2161.923	168.4683	0.4847624	1.173113	0.9071221	2.683394
960	-1979.274	-2148.031	168.7572	0.2437588	1.113478	0.925346	2.679116
966	-1970.948	-2139.532	168.5841	0.2449056	1.113478	0.7139476	2.912603
972	-1964.622	-2133.242	168.6201	0.1866747	1.491072	0.7021729	2.710621
978	-1969.606	-2139.064	169.4577	0.06282382	1.134538	0.814933	2.411457
984	-1970.741	-2139.879	169.138	0.4883712	1.12403	0.8990165	2.297541
990	-1972.041	-2141.554	169.513	0.05200099	1.153632	0.9559611	2.281584
996	-1970.153	-2139.27	169.1171	0.354306	1.489879	1.063208	2.06148
1002	-1974.754	-2143.976	169.2226	0.3461091	1.30196	1.121683	2.077098
1008	-1979.739	-2148.777	169.0381	0.3461091	1.487744	1.1287	2.077098
1014	-1965.096	-2134.268	169.1724	0.2987852	1.213182	1.047146	2.245525
1020	-1977.604	-2146.482	168.8775	0.3809601	1.187573	1.022884	2.412468
1026	-1963.406	-2133.001	169.5957	0.1691967	1.016856	1.043143	2.18439
1032	-1976.409	-2145.743	169.3348	0.3688782	1.430766	0.960639	2.012518
1038	-1972.172	-2140.762	168.5902	0.4398851	1.311705	0.9081484	2.551315
1044	-1978.38	-2147.825	169.4454	0.1666729	0.9310211	0.8242599	2.475717
1050	-1983.35	-2152.331	168.9803	0.3028789	1.380858	0.9314484	2.335602
1056	-1966.357	-2135.465	169.1083	0.2052186	1.48698	0.8078934	2.33085
1062	-1970.191	-2138.692	168.5016	0.173317	1.669035	1.039229	2.481879
1068	-1981.992	-2151.057	169.0652	0.3350197	1.334917	0.8540647	2.33846
1074	-1991.557	-2160.569	169.0119	0.1511463	1.285608	0.8540647	2.517955
1080	-1987.359	-2156.386	169.0272	0.3996363	1.279752	0.9867697	2.270901
1086	-1979.492	-2148.825	169.3325	0.05116752	1.05615	0.7628996	2.57842
1092	-1981.483	-2150.246	168.7629	0.351119	1.493588	0.8413857	2.431971
1098	-1968.366	-2137.682	169.3158	0.2329016	1.369852	0.9848953	2.136962
1104	-1964.621	-2133.658	169.0368	0.3432184	1.16937	0.8646471	2.446913
1110	-1965.748	-2134.829	169.081	0.4820175	0.9770573	0.9498093	2.398688
1116	-1986.376	-2155.082	168.7054	0.5264094	1.541465	1.055212	2.19186
1122	-1988.591	-2157.161	168.5698	0.4316696	1.551091	0.977411	2.383353
1128	-1984.558	-2153.937	169.3791	0.08781685	1.094382	0.8716607	2.434633
1134	-1982.009	-2150.948	168.9381	0.02088855	1.437893	0.9853304	2.471963
1140	-2005.239	-2174.538	169.2989	0.1555183	1.153043	1.069149	2.28026
1146	-1990.691	-2160.242	169.5512	0.1908327	0.8644323	1.069149	2.28026
1152	-1984.99	-2154.266	169.276	0.1473536	0.8644323	0.9140356	2.578638
1158	-1981.241	-2150.491	169.2497	0.1473536	1.254917	0.9451142	2.332009
1164	-1972.126	-2141.534	169.4082	0.1154808	1.254917	0.9122906	2.272104
1170	-1985.017	-2153.394	168.3772	0.3416509	1.357146	0.8592639	2.746216
1176	-1976.684	-2145.565	168.8817	0.1826936	1.103069	0.7826219	2.734125
1182	-1966.249	-2135.195	168.9463	0.118291	1.177316	0.7741349	2.694066
1188	-1981.422	-2149.791	168.3685	0.2822003	1.313673	0.7741349	2.86503
1194	-1977.936	-2147.009	169.0726	0.06670421	1.294757	0.8139278	2.552163
1200	-1973.096	-2142.007	168.9106	0.2055624	1.375451	0.786181	2.535391
1206	-1965.854	-2134.945	169.0904	0.2055624	1.012767	0.7613708	2.660381
1212	-1979.303	-2148.336	169.0331	0.17958	0.9885276	0.7961324	2.705041
1218	-1984.18	-2153.455	169.2741	0.17958	1.127402	0.8546478	2.433005
1224	-1976.676	-2145.784	169.1075	0.3874331	1.178032	0.8374978	2.386137
1230	-1978.33	-2147.507	169.1768	0.08117789	1.48184	0.7811449	2.386137
1236	-1977.748	-2147.136	169.3882	0.05799533	1.314413	0.8174548	2.345169
1242	-1969.784	-2139.092	169.3083	0.1331817	1.379224	1.110513	2.119079
1248	-1972.443	-2141.122	168.6784	0.292516	1.306822	0.9423321	2.569732
1254	-1973.331	-2142.074	168.7432	0.09652901	1.562015	0.7936998	2.59316
1260	-1974.53	-2143.71	169.1801	0.1413918	1.158519	1.080294	2.354466
1266	-1964.52	-2133.701	169.181	0.04217258	1.294171	0.8538238	2.475311
1272	-1973.847	-2142.999	169.1522	0.132223	1.22995	0.8877369	2.454933
1278	-1987.821	-2156.984	169.1625	0.3911726	1.029933	0.8169963	2.454933
1284	-1983.846	-2153	169.1538	0.2153916	1.116755	0.9029042	2.462428
1290	-1991.208	-2160.489	169.2813	0.2652887	1.283776	0.9873824	2.1908
1296	-1975.524	-2144.554	169.0292	0.2978592	1.390524	1.103891	2.1908
1302	-1965.579	-2135.248	169.6695	0.02662183	0.9501473	1.03397	2.277576
1308	-1963.373	-2132.453	169.08	0.4064793	1.36836	0.8635865	2.256692
1314	-1966.182	-2135.507	169.3247	0.104417	1.02188	0.7433082	2.583637
1320	-1966.581	-2135.267	168.6858	0.3756915	1.395841	0.8404716	2.523479
1326	-1975.728	-2144.481	168.753	0.1821278	1.26611	0.8889441	2.649434
1332	-1972.393	-2141.744	169.3511	0.02353702	1.294745	0.8319852	2.393397
1338	-1962.124	-2131.535	169.4109	0.04492079	1.127181	0.9155658	2.393397
1344	-1974.028	-2143.632	169.6037	0.04492079	0.9959516	0.8537335	2.393397
1350	-1963.639	-2132.772	169.1331	0.1049904	1.159072	0.8976645	2.521454
1356	-1973.515	-2142.595	169.0806	0.2619307	1.42571	0.8618356	2.314861
1362	-1984.509	-2153.476	168.9674	0.5240429	1.01676	0.9627062	2.410647
1368	-1991.644	-2160.897	169.2528	0.1077889	0.9774249	1.132963	2.410647
1374	-1974.753	-2144.07	169.3168	0.2485454	0.9774249	0.9246803	2.412835
1380	-1972.516	-2141.683	169.1675	0.2485454	1.284628	0.8455999	2.364774
1386	-1993.542	-2162.527	168.9852	0.4630547	1.626365	1.071872	1.987146
1392	-1988.517	-2157.658	169.1406	0.4630547	0.8858423	0.8670485	2.482329
1398	-1967.592	-2137.007	169.4152	0.1722058	1.329535	0.7939383	2.260628
1404	-1970.996	-2139.986	168.9901	0.6009103	1.329535	1.111807	2.051329
1410	-1977.605	-2146.742	169.1368	0.2893293	1.08552	0.996627	2.387112
1416	-1968.844	-2138.21	169.3655	0.5304142	1.108845	1.098746	2.001428
1422	-1972.025	-2140.465	168.4405	0.5304142	1.296081	1.022817	2.52615
1428	-1977.734	-2146.764	169.0301	0.333934	1.498182	1.02074	2.154632
1434	-1989.625	-2159.036	169.4111	0.08627346	1.148054	0.8611711	2.388386
