Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-762.4868	-930.722	168.2352	0.5700296	3.046086	1.752733	1.114118
6	-756.4813	-922.1534	165.6721	2.056008	3.911426	2.185497	1.188874
12	-754.625	-922.995	168.37	0.5229572	2.369475	2.253085	1.031091
18	-751.8395	-918.7863	166.9468	0.3749732	4.375374	2.610695	0.9103578
24	-765.191	-931.7696	166.5786	0.3702717	4.691895	2.824462	0.8920752
30	-766.9814	-932.7969	165.8155	0.7664224	5.301219	3.032768	0.6665798
36	-776.3255	-941.3381	165.0126	0.4537581	5.301219	4.148279	0.6665798
42	-781.1342	-946.1208	164.9866	0.7219024	4.600338	4.310017	0.574213
48	-776.379	-941.4896	165.1106	1.46924	3.273014	4.228875	0.6118929
54	-769.211	-937.0395	167.8285	0.5561805	3.245418	2.231448	0.9229188
60	-768.7971	-933.9821	165.185	0.4357849	5.472821	3.930115	0.6173799
66	-771.8693	-937.8983	166.029	0.8025935	5.868567	2.414275	0.8105293
72	-756.4708	-921.3489	164.8781	0.9095499	5.911457	3.547529	0.6290096
78	-763.0899	-930.4388	167.349	0.2521826	2.961304	3.408061	0.6443491
84	-750.982	-915.9658	164.9838	0.5789837	6.037267	3.707105	0.6443491
90	-749.7861	-915.8023	166.0162	0.5789837	5.352864	2.894265	0.8194626
96	-757.0871	-924.8648	167.7777	0.5465155	3.030792	2.531149	0.8134872
102	-759.2731	-927.4295	168.1565	1.067827	1.628074	2.811713	0.7226996
108	-759.4821	-927.4886	168.0065	1.39377	1.47515	2.811713	0.6610351
114	-752.8081	-919.5302	166.7221	0.7651249	4.427482	2.514342	0.7905079
120	-754.0529	-920.6879	166.635	1.912088	2.935079	2.392727	0.7905079
126	-756.0706	-920.9545	164.8839	1.490802	4.158718	3.844548	0.6921101
132	-754.0366	-920.8243	166.7877	0.941739	3.685224	2.764071	0.7122769
138	-758.6373	-926.2274	167.5901	0.1757535	3.833805	2.528215	0.8607049
144	-760.2839	-927.2044	166.9204	0.6148636	3.489506	2.931408	0.9106817
150	-757.481	-924.0779	166.5969	1.158686	3.781311	2.515429	0.9236581
156	-757.6373	-924.9926	167.3553	0.9250424	2.893988	2.578033	0.9236581
162	-757.6338	-925.9033	168.2696	0.6265619	3.088511	1.738576	1.014004
168	-752.6171	-919.6394	167.0223	1.251172	4.503097	1.555292	0.9450735
174	-751.3542	-919.1487	167.7945	0.9293551	2.63167	2.464483	0.7508769
180	-757.8218	-925.4554	167.6336	1.860176	2.311849	1.696813	1.032034
