Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-249.2674	-418.0037	168.7364	0.2158823	1.406931	0.9996227	1.300541	0.413195	0.586805	0.447775	0.552225	0.9580148
6	-236.7815	-405.8138	169.0323	0.06462303	0.8666641	1.272242	0.9505411	0.413792	0.586208	0.699844	0.300156	1.434334
12	-240.3825	-407.5493	167.1668	0.0353953	1.710277	3.545045	0.8456165	0.419915	0.580085	0.618315	0.381685	0.8184141
18	-239.2297	-407.3978	168.168	0.1618978	1.321636	1.603175	1.606624	0.314651	0.685349	0.388784	0.611216	0.8368869
24	-242.7151	-411.7105	168.9955	1.153684	1.144439	0.7534189	0.7785184	0.565409	0.434591	0.366752	0.633248	0.7780584
30	-239.1012	-405.658	166.5568	0.1253138	3.746808	1.184912	1.829215	0.470095	0.529905	0.466184	0.533816	0.5834071
36	-252.0092	-416.6212	164.612	2.090531	3.746808	1.767858	1.328218	0.570328	0.429672	0.332193	0.667807	0.4302498
42	-239.1115	-405.9384	166.8269	0.5567871	2.455921	2.326175	1.040244	0.274162	0.725838	0.493703	0.506297	0.734717
48	-242.0056	-410.167	168.1614	0.7459347	1.019332	1.816568	0.8279076	0.438218	0.561782	0.485229	0.514771	1.066506
54	-240.0585	-408.1668	168.1083	0.7525714	0.8741726	2.479935	0.9813771	0.160152	0.839848	0.48606	0.51394	0.8506862
60	-233.6465	-402.1397	168.4932	0.3389353	1.112434	1.816984	1.285993	0.243545	0.756455	0.470165	0.529835	0.66675
66	-248.6715	-416.1799	167.5084	0.03782782	1.72716	2.280375	1.302542	0.392958	0.607042	0.582549	0.417451	0.9149633
72	-243.7449	-411.7233	167.9785	0.3408584	1.72716	1.387313	0.9089626	0.502773	0.497227	0.394018	0.605982	1.275942
78	-246.1643	-413.5752	167.4109	0.4079138	1.767463	1.571073	0.4856647	0.432596	0.567404	0.464821	0.535179	1.799776
84	-256.1922	-423.8978	167.7057	0.2751139	0.9884998	2.709206	0.7974706	0.467324	0.532676	0.664399	0.335601	1.341735
90	-239.4667	-408.0383	168.5716	0.15329	1.3914	1.21536	0.8807607	0.270686	0.729314	0.470336	0.529664	1.432449
96	-249.468	-417.0994	167.6314	0.9936859	1.743723	1.114066	0.6608396	0.431297	0.568703	0.410825	0.589175	1.432449
102	-249.7861	-417.9687	168.1826	0.892241	1.431371	0.8728026	1.49831	0.35915	0.64085	0.400914	0.599086	0.7417991
108	-254.2746	-423.2177	168.9431	1.162636	0.4759968	0.7771725	1.304168	0.252366	0.747634	0.392319	0.607681	1.031446
114	-250.1175	-418.656	168.5384	0.9425821	1.260827	0.9411461	0.7359509	0.244464	0.755536	0.631617	0.368383	1.318696
120	-239.6877	-408.2095	168.5218	0.3985087	1.182527	1.567501	0.7359509	0.351067	0.648933	0.682171	0.317829	1.28513
126	-265.1003	-432.7698	167.6694	1.323359	0.7144553	1.648669	0.884107	0.365416	0.634584	0.58042	0.41958	1.364961
132	-253.6609	-421.9468	168.2859	0.5509627	0.866674	2.044709	0.7681535	0.118059	0.881941	0.589885	0.410115	1.505138
138	-261.1663	-428.1169	166.9506	1.751228	1.203674	1.159613	1.065707	0.288657	0.711343	0.542779	0.457221	1.476357
144	-250.7303	-417.6108	166.8805	1.846532	0.5901902	2.813403	0.6513792	0.298599	0.701401	0.551469	0.448531	1.118077
150	-248.7526	-416.0283	167.2757	0.1060299	1.783035	1.559616	2.323911	0.231892	0.768108	0.48145	0.51855	0.7160377
156	-239.3918	-408.1966	168.8047	0.4415914	0.3878771	0.9268868	2.323911	0.247051	0.752949	0.386096	0.613904	0.7160377
162	-240.7291	-410.4259	169.6967	0.8371108	0.6562194	0.5095478	1.125051	0.257533	0.742467	0.398869	0.601131	0.8539156
168	-242.1378	-410.731	168.5932	0.9527045	0.3208707	1.252126	1.197987	0.233852	0.766148	0.545298	0.454702	1.233902
174	-236.6846	-404.6827	167.9981	1.167082	1.219258	0.953945	1.356791	0.333372	0.666628	0.48808	0.51192	0.9544606
180	-231.3124	-400.256	168.9436	0.1668781	1.388587	0.6350875	1.616576	0.280488	0.719512	0.489784	0.510216	0.9371546
186	-239.2866	-407.3146	168.028	0.8532677	0.8683112	1.313551	2.023875	0.212119	0.787881	0.484173	0.515827	0.5921177
192	-257.7625	-426.3894	168.6269	1.03903	0.4559288	2.111847	0.6216325	0.0975944	0.902406	0.354912	0.645088	1.28421
198	-255.8838	-424.1727	168.2889	0.2916393	0.7430442	2.326944	0.4480204	0.28155	0.71845	0.354912	0.645088	1.624149
204	-257.4645	-426.2454	168.7809	0.9562358	0.8055567	1.597708	0.5680528	0.316639	0.683361	0.530954	0.469046	0.9733485
210	-245.9689	-413.7326	167.7637	0.7702687	0.9922333	1.795797	1.475118	0.278919	0.721081	0.586338	0.413662	0.9549184
216	-241.9756	-410.4542	168.4786	0.4286391	0.9922333	2.484372	0.9218162	0.0867456	0.913254	0.586338	0.413662	1.034014
222	-244.6489	-413.439	168.7901	0.7740114	0.5861291	1.374899	0.7913038	0.309757	0.690243	0.53458	0.46542	1.300222
228	-252.2007	-419.6387	167.438	0.9612098	1.969843	1.114344	0.8304697	0.429093	0.570907	0.612864	0.387136	1.330126
234	-250.6972	-417.1629	166.4658	0.9612098	2.005355	1.27137	2.059082	0.478804	0.521196	0.551509	0.448491	0.8980153
240	-238.3738	-406.5626	168.1888	0.4125802	2.133884	0.8096042	1.187404	0.453675	0.546325	0.522633	0.477367	0.9491641
246	-245.9892	-414.9038	168.9146	0.6069396	1.759992	0.4372006	1.147512	0.453675	0.546325	0.313634	0.686366	0.706192
252	-256.6466	-426.1554	169.5088	0.6437383	1.046637	0.4372006	1.249946	0.289982	0.710018	0.507703	0.492297	0.6333236
258	-247.3362	-412.9057	165.5695	1.621048	3.299811	1.317871	1.474992	0.555972	0.444028	0.580165	0.419835	0.6333236
264	-240.4991	-409.0792	168.58	0.9400473	0.418102	1.632112	1.472963	0.189589	0.810411	0.608034	0.391966	0.6814903
270	-232.6596	-400.0625	167.4028	0.8018258	1.662562	1.771589	1.471618	0.205502	0.794498	0.583851	0.416149	0.7196244
276	-246.447	-414.3278	167.8808	1.058326	0.5242006	2.013385	1.100618	0.381932	0.618068	0.640065	0.359935	1.107276
282	-247.8008	-416.5003	168.6996	0.7734826	0.7880904	1.703174	0.615158	0.381932	0.618068	0.624051	0.375949	1.093843
288	-242.2433	-411.1026	168.8593	0.5432828	0.8236423	1.423351	1.111012	0.416503	0.583497	0.620399	0.379601	0.8714626
294	-253.2955	-419.8306	166.535	1.805064	0.8236423	3.471125	0.8008681	0.185392	0.814608	0.658751	0.341249	0.9060906
300	-234.4839	-401.1361	166.6522	2.44068	0.6097318	1.894655	0.8332892	0.185392	0.814608	0.599053	0.400947	1.401297
306	-242.0301	-407.0489	165.0188	2.292898	0.8158356	4.053273	0.9689765	0.159402	0.840598	0.476472	0.523528	1.37101
312	-251.6637	-419.5009	167.8373	1.557939	0.4509772	1.543654	0.7613312	0.352961	0.647039	0.553241	0.446759	1.3781
318	-243.5717	-411.9065	168.3348	0.386762	1.049683	1.489037	0.6946563	0.22336	0.77664	0.561118	0.438882	1.677159
324	-253.7429	-422.6824	168.9396	0.2068099	0.9161861	1.078608	1.122879	0.506793	0.493207	0.405594	0.594406	1.305495
330	-262.6373	-431.4428	168.8055	0.4127424	1.005029	0.99688	1.656632	0.24099	0.75901	0.413843	0.586157	0.8763794
336	-265.2749	-432.6715	167.3966	1.098271	1.106649	2.517487	1.080101	0.224446	0.775554	0.481412	0.518588	0.6710179
342	-241.9863	-411.0722	169.0859	0.06071218	0.6398412	1.778212	0.7254644	0.310397	0.689603	0.488008	0.511992	1.351366
348	-236.6539	-403.8577	167.2038	2.167286	1.142783	0.8345739	1.350207	0.36733	0.63267	0.523076	0.476924	0.9257146
354	-246.6492	-415.4971	168.8478	0.9525226	1.142783	0.9980369	0.8083342	0.443869	0.556131	0.347462	0.652538	0.8897941
360	-229.0858	-397.2973	168.2115	0.4128148	1.433774	1.319437	1.42674	0.36444	0.63556	0.333499	0.666501	0.8885404
366	-232.8603	-401.5832	168.7229	0.5801584	0.702709	1.086695	0.8163465	0.367939	0.632061	0.616718	0.383282	1.606511
372	-240.8561	-408.5115	167.6553	0.7389843	0.5749531	2.696348	0.5357432	0.473503	0.526497	0.528019	0.471981	1.488796
378	-255.0545	-422.3976	167.3431	0.3672448	0.9865705	3.428628	0.9062297	0.367391	0.632609	0.722743	0.277257	1.134562
384	-254.395	-421.0383	166.6433	0.915616	1.552538	2.721611	0.9285169	0.367391	0.632609	0.643093	0.356907	1.134562
