Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-199.1403	-369.9266	170.7862	0.1501918	0.485273	0.9083148	0.550271	0.449729	0.454904	0.545096	1.127732
6	-192.8702	-363.9123	171.0421	0.0902636	0.6673194	0.5924855	0.602098	0.397902	0.55874	0.44126	1.127732
12	-193.2286	-363.5103	170.2816	0.4631772	0.6433166	1.341146	0.562737	0.437263	0.419852	0.580148	0.7504742
18	-195.3479	-365.8737	170.5258	0.8416585	0.1984631	0.7247539	0.214315	0.785685	0.483187	0.516813	0.9213981
24	-195.7161	-366.7938	171.0777	0.1656781	0.5972725	0.8907849	0.175849	0.824151	0.609487	0.390513	1.053421
30	-197.0173	-368.151	171.1337	0.2914083	0.271194	0.5827185	0.287269	0.712731	0.492143	0.507857	1.053421
36	-192.5273	-362.7003	170.1731	1.773651	0.271194	0.3312485	0.303733	0.696267	0.460381	0.539619	0.7249116
42	-198.9216	-369.1677	170.2461	0.9131147	0.4985512	0.3962355	0.565414	0.434586	0.320037	0.679963	1.417074
48	-202.8076	-374.3399	171.5323	0.2596541	0.2718473	0.3962355	0.292018	0.707982	0.470133	0.529867	0.8613787
54	-196.7231	-368.0013	171.2782	0.1318765	0.4300464	0.4696497	0.364619	0.635381	0.44761	0.55239	1.150552
60	-199.6054	-368.2372	168.6319	2.44105	0.439997	0.6601999	0.496044	0.503956	0.44761	0.55239	1.240592
66	-207.2143	-375.8788	168.6645	2.44105	0.439997	0.4822731	0.285802	0.714198	0.389809	0.610191	1.452445
72	-203.8819	-375.313	171.4311	0.2964856	0.2544515	0.7281724	0.160939	0.839061	0.389809	0.610191	0.793488
78	-198.1202	-368.7736	170.6533	0.5061247	0.4153612	0.8599555	0.641481	0.358519	0.41938	0.58062	1.036646
84	-208.7777	-377.7622	168.9845	2.032069	0.3327528	0.8599555	0.409088	0.590912	0.470048	0.529952	1.137523
90	-219.0164	-387.542	168.5257	2.052825	1.250028	0.9378852	0.502158	0.497842	0.361337	0.638663	0.7455858
96	-202.0759	-372.1472	170.0713	0.3935186	0.7094711	1.589173	0.502158	0.497842	0.32708	0.67292	0.7726177
102	-208.302	-378.5687	170.2667	0.1085944	1.345913	1.068225	0.587046	0.412954	0.528543	0.471457	0.6719567
108	-195.4991	-365.7935	170.2944	0.4241605	0.9640173	1.068225	0.591341	0.408659	0.480318	0.519682	0.7322158
114	-199.2269	-369.7914	170.5645	0.09245787	0.4047358	1.510691	0.457505	0.542495	0.531332	0.468668	0.8252413
120	-202.0201	-372.6875	170.6675	0.2612773	0.5706202	0.6413884	0.557857	0.442143	0.527066	0.472934	1.310765
126	-200.0726	-370.5449	170.4723	0.1622261	0.6460084	1.505252	0.494296	0.505704	0.527066	0.472934	0.6047198
132	-195.5981	-364.8525	169.2545	1.019498	0.5102352	2.027379	0.352545	0.647455	0.499886	0.500114	0.5600733
138	-197.7647	-367.872	170.1073	1.091236	0.7102396	0.7184998	0.401345	0.598655	0.442124	0.557876	0.8965799
144	-192.1089	-363.3005	171.1917	0.2252488	0.4193734	0.6270573	0.706744	0.293256	0.395936	0.604064	1.070157
150	-210.4372	-381.0742	170.637	0.903995	0.4855194	0.6335084	0.481774	0.518226	0.515515	0.484485	0.7641578
156	-203.037	-373.1314	170.0944	0.903995	1.046074	0.4086813	0.501225	0.498775	0.599079	0.400921	1.073473
162	-211.3277	-381.7335	170.4058	0.234916	1.080399	0.693408	0.63341	0.36659	0.508328	0.491672	1.124595
168	-199.0206	-369.4939	170.4733	0.234916	0.9308682	1.152743	0.47992	0.52008	0.412506	0.587494	0.6561219
174	-205.2212	-375.7154	170.4942	0.3788615	0.7518219	1.152743	0.47992	0.52008	0.549395	0.450605	0.6561219
180	-213.5033	-384.3058	170.8025	0.3173259	0.7880927	0.9032503	0.488667	0.511333	0.462505	0.537495	0.5559005
186	-208.4538	-379.3123	170.8586	0.1168367	0.289397	1.10173	0.488667	0.511333	0.501232	0.498768	0.8979059
192	-205.3334	-375.9573	170.624	0.3213592	0.2758489	1.197722	0.385694	0.614306	0.461942	0.538058	0.8401137
198	-211.3364	-382.0292	170.6928	0.3616439	0.5459819	1.197722	0.210464	0.789536	0.449728	0.550272	0.8806303
204	-211.9149	-382.7894	170.8745	0.2815142	0.2821716	0.9998097	0.366377	0.633623	0.340607	0.659393	0.903892
210	-204.0009	-374.5531	170.5522	0.3730116	0.4669733	1.193614	0.377229	0.622771	0.588166	0.411834	0.903892
216	-197.129	-367.1801	170.0511	0.7518296	0.3104876	1.70819	0.197218	0.802782	0.481937	0.518063	0.6055528
222	-193.8618	-364.544	170.6822	0.734472	0.2912541	0.9001791	0.365187	0.634813	0.480939	0.519061	0.5755334
228	-198.4303	-368.1341	169.7038	1.433977	0.3402419	1.119541	0.328068	0.671932	0.358663	0.641337	0.8387859
234	-193.6993	-364.8147	171.1154	0.03181252	0.4451249	1.188155	0.530705	0.469295	0.30834	0.69166	0.6629299
240	-193.9493	-364.4545	170.5052	0.2683796	0.7097229	1.188155	0.530705	0.469295	0.34364	0.65636	0.8765693
246	-205.1819	-375.6564	170.4745	0.3252086	0.7097229	1.315322	0.530705	0.469295	0.371104	0.628896	0.6107038
252	-199.5631	-369.4927	169.9296	0.4390185	1.203747	1.169464	0.474981	0.525019	0.371104	0.628896	0.7738363
258	-201.641	-372.0561	170.4151	0.6136623	0.3511819	1.31171	0.287505	0.712495	0.363994	0.636006	0.7760763
264	-211.4218	-381.5436	170.1218	0.12549	0.8816341	1.499869	0.468908	0.531092	0.467425	0.532575	0.8756557
270	-189.0104	-359.9503	170.94	0.2100156	0.5423688	0.6743994	0.430428	0.569572	0.516775	0.483225	1.113775
276	-195.5411	-364.2048	168.6637	2.450078	0.6468706	0.8667321	0.334815	0.665185	0.517901	0.482099	0.9248572
282	-192.1855	-362.6569	170.4714	0.7597369	0.4180808	1.082228	0.369581	0.630419	0.44828	0.55172	0.6443142
288	-198.6734	-369.6597	170.9863	0.4647868	0.2667696	0.7055995	0.440769	0.559231	0.578059	0.421941	0.7961478
294	-203.3364	-373.5476	170.2113	0.2474957	0.3595381	1.731738	0.512065	0.487935	0.472097	0.527903	0.7961478
300	-212.1845	-382.9363	170.7518	0.5061313	0.3816706	0.5965598	0.317409	0.682591	0.558911	0.441089	1.212723
306	-205.2132	-375.2993	170.086	0.7779141	0.6525497	1.153167	0.382421	0.617579	0.628958	0.371042	0.8833079
312	-203.8691	-374.3095	170.4404	0.07909384	0.3442998	1.704311	0.497176	0.502824	0.628958	0.371042	0.7925891
318	-205.1575	-375.0421	169.8846	0.6735575	0.5290413	1.650945	0.32792	0.67208	0.507898	0.492102	0.7640534
324	-191.8705	-362.7906	170.9201	0.3485214	0.4769139	0.7802354	0.467348	0.532652	0.516673	0.483327	0.9265207
330	-200.1406	-370.6704	170.5298	0.4774536	0.7098122	1.082156	0.469821	0.530179	0.448679	0.551321	0.6002177
336	-190.3919	-360.5962	170.2043	0.6269933	0.5287775	1.082156	0.494094	0.505906	0.375637	0.624363	1.060126
342	-189.1007	-360.1295	171.0288	0.6796577	0.2138551	0.6010986	0.231662	0.768338	0.417424	0.582576	0.6613588
348	-193.8603	-362.1868	168.3265	2.673032	0.2613842	0.8131492	0.405542	0.594458	0.338573	0.661427	1.194503
354	-204.5295	-371.6828	167.1532	2.673032	1.140542	0.8131492	0.405542	0.594458	0.542355	0.457645	1.615542
360	-214.869	-382.0786	167.2096	2.673032	0.4672077	1.61803	0.396728	0.603272	0.499266	0.500734	1.429567
366	-206.23	-373.8293	167.5993	2.673032	0.8648955	0.8415519	0.450065	0.549935	0.506306	0.493694	1.455037
