Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-1605.18	-1776.876	171.6962	1.165806	1.467105
6	-1617.966	-1789.923	171.9565	0.9047333	1.467105
12	-1623.5	-1795.144	171.6435	1.097181	1.557441
18	-1615.224	-1787.071	171.8467	0.9717455	1.499533
24	-1614.931	-1786.601	171.6694	0.9225501	1.665109
30	-1620.002	-1791.564	171.5619	0.9802337	1.700581
36	-1624.396	-1795.9	171.5041	1.038084	1.700581
42	-1635.215	-1807.021	171.8056	1.001761	1.50785
48	-1627.818	-1799.558	171.7406	1.052689	1.518336
54	-1623.043	-1794.749	171.7065	0.9385653	1.627009
60	-1624.556	-1795.998	171.4421	1.169049	1.651903
66	-1616.569	-1788.551	171.9825	1.080326	1.309678
72	-1627.191	-1799.016	171.8246	0.9068386	1.564033
78	-1622.394	-1794.374	171.9795	0.9395073	1.423021
84	-1612.374	-1784.188	171.8145	1.104728	1.423021
90	-1619.353	-1790.965	171.6122	0.8981554	1.722892
96	-1619.992	-1792.029	172.0375	0.8339824	1.458773
102	-1605.342	-1777.306	171.9637	0.919072	1.450787
108	-1604.458	-1776.38	171.9217	0.9926147	1.426706
114	-1604.183	-1776.172	171.9883	0.9171135	1.433448
120	-1612.623	-1784.595	171.9725	0.9981102	1.38296
126	-1607.335	-1779.083	171.7473	0.9981102	1.553832
132	-1611.27	-1783.394	172.1235	1.067283	1.203373
138	-1613.734	-1785.736	172.0018	0.8417749	1.47999
144	-1612.438	-1783.95	171.5121	1.017386	1.709573
150	-1619.201	-1790.853	171.6519	1.026904	1.602596
156	-1621.493	-1793.173	171.6796	1.230419	1.431239
162	-1616.468	-1788.528	172.0595	0.9643989	1.340847
168	-1617.577	-1789.634	172.0574	0.9562533	1.349013
174	-1612.469	-1783.898	171.4285	1.186676	1.649115
180	-1622.393	-1794.156	171.7634	0.9081801	1.607744
186	-1621.397	-1793.118	171.7213	0.9503797	1.607744
192	-1623.218	-1795.257	172.0393	0.9346409	1.380314
198	-1618.955	-1790.723	171.7681	1.027235	1.516819
204	-1625.05	-1797.114	172.0639	0.7934763	1.46867
210	-1609.597	-1781.148	171.5503	1.020254	1.68039
216	-1626.973	-1798.629	171.6565	1.427584	1.299074
222	-1615.604	-1787.582	171.9772	1.075485	1.317839
228	-1620.147	-1792.016	171.869	1.164876	1.333437
234	-1613.444	-1785.153	171.7091	1.047934	1.545245
240	-1618.472	-1790.156	171.6835	1.202226	1.44943
246	-1613.264	-1785.256	171.9923	0.883979	1.455592
252	-1628.225	-1799.89	171.6644	0.8857512	1.694699
258	-1616.531	-1788.25	171.7188	1.077048	1.516485
264	-1626.97	-1798.688	171.7188	1.077048	1.516485
270	-1617.087	-1789.088	172.0005	0.856837	1.469749
276	-1618.385	-1790.449	172.0634	0.8327946	1.439885
282	-1618.477	-1790.08	171.6036	1.136802	1.557817
288	-1621.551	-1793.213	171.6618	0.9169526	1.674526
294	-1627.216	-1799.197	171.9818	0.9387163	1.421869
300	-1619.778	-1791.411	171.6329	1.141458	1.532716
306	-1623.981	-1795.461	171.4807	1.078746	1.688356
312	-1632.641	-1804.03	171.3887	1.171367	1.688356
318	-1623.877	-1795.638	171.7613	1.055546	1.50071
324	-1619.635	-1791.492	171.8571	1.042729	1.437849
330	-1622.006	-1793.796	171.7902	1.016577	1.508291
336	-1624.686	-1796.22	171.5333	1.136869	1.609081
342	-1616.38	-1787.878	171.4982	1.150099	1.624987
348	-1622.45	-1794.42	171.9699	0.94073	1.429502
354	-1630.871	-1802.438	171.5669	1.171927	1.559155
360	-1625.125	-1797.087	171.9621	1.094816	1.314506
366	-1612.356	-1784.39	172.0337	0.8307666	1.46401
372	-1626.652	-1798.19	171.5382	1.19187	1.565786
378	-1621.639	-1793.761	172.1219	0.9384274	1.311648
384	-1607.258	-1778.987	171.729	0.9653359	1.591273
390	-1620.822	-1792.171	171.3493	1.093079	1.77075
396	-1626.118	-1797.681	171.563	1.093079	1.619139
402	-1626.091	-1797.801	171.7101	0.9457947	1.619139
408	-1614.518	-1786.224	171.706	0.9498898	1.619139
