Iteration	Posterior	Likelihood	Prior	tree_length
0	-601.5382	-774.6401	173.1019	1.210015
6	-617.7477	-790.8323	173.0846	1.224672
12	-620.2282	-793.6059	173.3777	0.9524638
18	-611.498	-784.6164	173.1185	1.195834
24	-601.2638	-774.6387	173.3749	0.9553739
30	-615.976	-789.1193	173.1433	1.174333
36	-623.44	-796.5833	173.1433	1.174333
42	-614.0199	-787.1632	173.1433	1.174333
48	-622.6086	-795.5278	172.9193	1.359596
54	-627.5575	-800.2649	172.7074	1.521932
60	-615.7093	-788.8269	173.1177	1.196523
66	-620.1654	-793.283	173.1177	1.196523
72	-607.3789	-780.4615	173.0826	1.226381
78	-617.0161	-790.1153	173.0992	1.212306
84	-614.324	-787.4583	173.1343	1.182181
90	-615.0681	-788.2024	173.1343	1.182181
96	-608.7658	-781.5623	172.7965	1.454869
102	-609.0848	-782.3495	173.2647	1.064551
108	-604.2705	-777.5353	173.2647	1.064551
114	-610.1108	-783.3206	173.2098	1.115273
120	-605.7596	-778.8453	173.0856	1.223813
126	-616.8903	-790.1031	173.2129	1.112523
132	-605.0871	-778.3	173.2129	1.112523
138	-618.3074	-791.4138	173.1064	1.206137
144	-629.1119	-802.3672	173.2553	1.073457
150	-611.1321	-784.4493	173.3172	1.013967
156	-623.8393	-796.7679	172.9287	1.352171
162	-622.7762	-795.8769	173.1006	1.211072
168	-617.0746	-790.2625	173.1879	1.13499
174	-625.3471	-798.8738	173.5267	0.7746128
180	-624.4338	-797.8601	173.4263	0.8995765
186	-616.4605	-789.8166	173.3561	0.9748529
192	-626.0447	-799.2169	173.1722	1.149013
198	-628.9794	-802.3337	173.3543	0.9767342
204	-617.0405	-790.3948	173.3543	0.9767342
210	-607.9926	-781.2285	173.2359	1.091441
216	-608.9855	-782.4151	173.4296	0.8958251
222	-604.1185	-777.0046	172.8861	1.385678
228	-603.9198	-777.1217	173.2018	1.122495
234	-606.731	-780.0716	173.3407	0.9905859
240	-611.4473	-784.4258	172.9784	1.312338
246	-603.66	-777.0516	173.3915	0.9377203
252	-605.6053	-778.967	173.3617	0.9690544
258	-604.5542	-777.9031	173.3488	0.9823034
264	-610.4095	-783.3748	172.9653	1.322942
270	-607.9418	-781.155	173.2132	1.112199
276	-617.6685	-790.8661	173.1976	1.126319
282	-611.7833	-784.9809	173.1976	1.126319
288	-614.975	-788.0595	173.0846	1.22472
294	-607.4121	-780.3864	172.9743	1.315656
300	-605.4916	-779.0024	173.5108	0.7964363
306	-608.7736	-782.0392	173.2656	1.063771
312	-614.6116	-787.9461	173.3345	0.9967952
318	-604.2116	-777.6325	173.421	0.9055551
324	-612.8391	-786.133	173.2938	1.036781
330	-624.9752	-798.01	173.0347	1.266337
336	-639.5454	-812.5802	173.0347	1.266337
