Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-1492.347	-1658.736	166.3885	0.1490845	0.0528615	0.137103	0.00358127	0.0760855	0.0412554	0.0216059	0.126221	0.024413	0.0254993	0.0125794	0.105065	0.0832534	0.014175	0.072859	0.00988234	0.0725094	0.0111342	0.0121154	0.0364654	0.0699018	0.114393	0.0300286	0.0452837	0.0186442	0.0442012	0.229868	0.0876186	0.054593	0.0617594	0.011051	0.151064	0.124385	0.0749492	0.0343342	0.0443526	0.0474445	0.0886969	0.145583	0.0169038	0.0193383	0.0218515	0.0478703	0.00562099	0.00454131	0.12059	0.0056755	0.0877619	0.0196851	0.110994	0.0179539	0.00584865	0.120812	0.215335	0.0128136	0.00519836	0.0668492	0.00151935	0.0164127	0.0283569	0.0105461	0.00574191	0.0258594	0.102158	0.077133	0.0829304	0.0212929	0.0481222	0.00911581	0.0178576	0.0196897	0.0641343	0.0871366	0.0203968	0.00231133	0.187786	0.00785199	0.00214947	0.161749	0.0100066	0.146714	0.00846995	0.168846	0.000575576	0.0500126	0.0124056	0.0388753	0.0287568	0.052481	0.000618524	0.126188	0.0554256	0.00504138	0.00448351	0.00214525	0.0541602	0.0868063	0.0487124	0.0101201	0.0262477	0.000685615	0.0145662	0.00789813	0.00413634	0.0241643	0.00467374	0.00488171	0.00240825	0.0201141	0.0159384	0.00271373	0.0139485	0.00189192	0.0138815	0.00213159	0.00231943	0.00698111	0.0133823	0.0219	0.00574882	0.00866933	0.00356933	0.00846209	0.0440071	0.0167741	0.0104515	0.0118235	0.00211567	0.0289204	0.0238129	0.0143486	0.00657311	0.00849107	0.009083	0.0169806	0.027871	0.00323614	0.00370222	0.00418337	0.00916453	0.00107611	0.00086941	0.0230863	0.00108655	0.0168016	0.00376861	0.0212492	0.00343719	0.00111969	0.0231289	0.0412247	0.00245311	0.000995199	0.0127979	0.000290872	0.00314212	0.00542879	0.002019	0.00109926	0.00495065	0.0195577	0.0147667	0.0158766	0.00407641	0.00921275	0.00174517	0.00341876	0.00376949	0.0122782	0.0166819	0.00390487	0.000442492	0.0359506	0.00150322	0.000411504	0.030966	0.00191571	0.0280876	0.00162153	0.0323247	0.000110191	0.00957466	0.00237498	0.00744247	0.00550535	0.0100472	0.000118413	0.024158	0.010611	0.000965146	0.000858346	0.000410697	0.0103687	0.0166186	0.00932574	0.833091	0.943068	1.03706	1.17396	5.223436
36	-1510.187	-1677.064	166.8771	0.0250004	0.0184629	0.105961	0.0365517	0.0660071	0.0798818	0.0474744	0.173991	0.0503133	0.00210595	0.0326804	0.0631869	0.101289	0.0532315	0.167728	0.0146786	0.0598251	0.0388066	0.00732499	0.0460213	0.0701132	0.0366029	0.0368394	0.0360456	0.00861919	0.0425512	0.238981	0.0603184	0.0141188	0.0683665	0.0623988	0.156125	0.131455	0.0983064	0.00103008	0.0562625	0.0477994	0.0247011	0.173736	0.0412076	0.0199758	0.0242015	0.0253166	0.013971	0.00663865	0.0478352	0.00626254	0.0549824	0.00183895	0.110945	0.026627	0.00821562	0.0714806	0.210857	0.0177795	0.0423827	0.0031234	0.0227423	0.0111162	0.0239742	0.0101135	0.0246367	0.027327	0.126416	0.0577693	0.0387701	0.0224397	0.0375825	0.0136544	0.00887557	0.000456266	0.0199606	0.00197957	0.00450714	0.056438	0.141655	0.00206665	0.0298596	0.103349	0.0790427	0.0945601	0.127604	0.18481	0.0596228	0.00807769	0.00940869	0.0526205	0.0992769	0.0116732	0.000940635	0.0830448	0.066599	0.0222063	0.00381545	0.000259425	0.0215674	0.041246	0.00584446	0.00367681	0.0211017	0.00727912	0.013145	0.0159081	0.00945433	0.0346497	0.0100197	0.000419391	0.00650817	0.0125834	0.0201713	0.0106008	0.0334024	0.00292317	0.0119139	0.00772818	0.00145874	0.00916494	0.0139628	0.00728932	0.0073364	0.00717834	0.00171647	0.00847389	0.047592	0.0120122	0.00281171	0.0136149	0.0124265	0.0310916	0.0261788	0.0195773	0.000205136	0.0112045	0.00951904	0.00491912	0.0345988	0.00820632	0.00397809	0.00481963	0.0050417	0.00278228	0.00132206	0.00952618	0.00124716	0.0109495	0.000366219	0.0220943	0.00530266	0.00163611	0.0142351	0.0419914	0.00354071	0.00844033	0.000622011	0.00452903	0.00221375	0.00477436	0.00201407	0.00490629	0.00544207	0.0251753	0.0115045	0.00772091	0.00446878	0.00748439	0.00271922	0.00176753	9.08635e-05	0.00397507	0.000394224	0.000897578	0.0112394	0.0282101	0.000411565	0.00594642	0.0205814	0.015741	0.0188312	0.0254119	0.0368042	0.0118736	0.00160864	0.0018737	0.0104792	0.0197706	0.00232467	0.000187324	0.016538	0.0132629	0.00442228	0.000759831	5.16633e-05	0.00429506	0.00821398	0.0011639	0.971347	0.991756	1.00768	1.02886	5.021446
72	-1479.403	-1645.582	166.1789	0.2539659	0.036026	0.0745933	0.0439464	0.0159959	0.0423411	0.0385647	0.189994	0.0299398	0.0405148	0.00604637	0.065314	0.0730804	0.0210986	0.111727	0.0164884	0.139152	0.0126174	0.0237259	0.0472301	0.0613018	0.0755676	0.0225003	0.035562	0.01812	0.0609666	0.230909	0.0938905	0.032181	0.0631435	0.0251263	0.0930627	0.149651	0.0875388	0.0022414	0.0271209	0.0438631	0.0788529	0.127456	0.0515008	0.00137898	0.0078359	0.0177377	0.00516768	0.000696634	0.0570086	0.0345372	0.0950293	0.00295902	0.17507	0.0220135	0.362875	0.0374268	0.0604996	0.00362942	0.0159432	0.0257301	0.0137886	0.0272265	9.34284e-05	0.0470537	0.103095	0.059349	0.0372816	0.0229093	0.0280432	0.0298	0.00964056	0.0592435	0.0726892	0.0199347	0.0821807	0.166376	0.0209602	0.0116967	0.0436732	0.0398936	0.00833027	0.0188881	0.118088	0.164364	0.0218417	0.0475741	0.0333669	0.00522063	0.00414501	0.0355694	0.0142631	0.120036	0.0956532	0.00539901	0.00341846	0.125258	0.00787248	0.0685277	0.03726	0.0876873	0.0291035	0.00682144	0.0141241	0.00832116	0.00302879	0.00801719	0.00730215	0.0359749	0.00566904	0.00767139	0.00114487	0.0123671	0.0138376	0.00399497	0.0211554	0.00312204	0.0263481	0.00238908	0.00449246	0.00894292	0.0116074	0.0143086	0.00426039	0.00673358	0.00343097	0.0115439	0.0437222	0.017778	0.0060934	0.0119561	0.0047576	0.0176212	0.028336	0.0165753	0.000424404	0.00513528	0.00830538	0.0149306	0.0241334	0.00975156	0.000261106	0.00148371	0.00335859	0.000978489	0.000131906	0.0107945	0.00653954	0.0179936	0.000560284	0.0331491	0.00416821	0.0687096	0.00708668	0.0114555	0.000687223	0.00301882	0.00487194	0.00261085	0.00515528	1.76905e-05	0.00890952	0.0195207	0.0112376	0.00705919	0.00433782	0.00530993	0.00564256	0.00182542	0.0112176	0.0137635	0.0037746	0.0155607	0.0315029	0.00396876	0.00221474	0.00826942	0.00755376	0.00157732	0.00357643	0.0223597	0.031122	0.00413567	0.00900806	0.00631794	0.000988514	0.000784849	0.006735	0.00270069	0.0227285	0.0181117	0.00102229	0.000647278	0.0237173	0.00149064	0.0129756	0.00705509	0.0166034	0.00551069	0.722962	0.892996	1.04988	1.2968	5.281286
108	-1489.161	-1655.057	165.8959	0.1954089	0.0595536	0.0705675	0.0484438	0.0296205	0.0314514	0.0275954	0.164764	0.066711	0.00592513	0.041703	0.0427095	0.0626693	0.00788406	0.14635	0.0481858	0.0789953	0.0214624	0.00826357	0.0735997	0.0811021	0.101803	0.012232	0.0187032	0.017475	0.0564558	0.256028	0.0827123	0.0340843	0.0961869	0.0126323	0.130086	0.0774133	0.0955253	0.00309807	0.0530197	0.0647375	0.03859	0.131308	0.0120063	0.0162127	0.0156557	0.0499626	0.00376549	0.00294879	0.0492888	0.00864571	0.0934333	0.0121456	0.0911665	0.00970339	0.343345	0.0424751	0.0475031	0.00608036	0.00664905	0.00639325	0.109097	0.0545076	0.0408744	0.032373	0.0346716	0.00686295	0.0238854	0.0224386	0.0396868	0.0267209	0.0194521	0.0347594	0.0703516	0.0243236	0.082459	0.201832	0.00678698	0.0230392	0.0416901	0.0369031	0.00507723	0.0245264	0.0511897	0.24809	0.132024	0.0663891	0.00293612	0.0310157	0.0348558	0.028465	0.018806	0.164752	0.0954821	0.0294616	0.00750998	0.155463	0.00228291	0.10392	0.0335458	0.0771241	0.00692217	0.0108881	0.0129018	0.00885695	0.00541549	0.00575024	0.00504524	0.0301237	0.0121967	0.00108329	0.00762453	0.00780855	0.0114578	0.00144144	0.026757	0.00880978	0.0144427	0.00392395	0.00151082	0.0134562	0.0148278	0.0186125	0.00223637	0.00341949	0.00319494	0.0103218	0.0468095	0.0151222	0.00623162	0.0175858	0.00230956	0.0237836	0.0141534	0.0174648	0.000566418	0.00969354	0.0118359	0.00705539	0.024007	0.0021951	0.00296417	0.00286233	0.00913462	0.000688442	0.000539125	0.00901143	0.00158069	0.0170823	0.00222057	0.0166679	0.00177406	0.0627736	0.00776569	0.00868496	0.00111167	0.00121564	0.00116887	0.0199461	0.00996559	0.00747303	0.00591873	0.00633898	0.00125475	0.00436695	0.00410243	0.0072559	0.00488536	0.00355641	0.00635504	0.0128623	0.00444707	0.0150759	0.0369007	0.00124086	0.00421225	0.00762218	0.00674696	0.000928267	0.00448414	0.00935898	0.0453581	0.0241379	0.0121379	0.000536808	0.00567058	0.00637267	0.00520424	0.0034383	0.0301216	0.0174569	0.00538644	0.00137304	0.0284232	0.000417382	0.0189996	0.00613315	0.0141005	0.00126557	0.783581	0.921864	1.04412	1.22838	5.469583
144	-1494.776	-1662.083	167.307	0.2630418	0.0603557	0.0180729	0.0429277	0.0598129	0.0324257	0.0385346	0.142189	0.0340962	0.0111387	0.00323056	0.0291218	0.0786145	0.0321773	0.0571649	0.0137717	0.0711022	0.0160419	0.0170344	0.0433567	0.070252	0.0860296	0.0182214	0.0232311	0.0236594	0.0280744	0.11534	0.110076	0.0449658	0.091825	0.0145407	0.129424	0.112572	0.0832386	0.00139526	0.0283906	0.0163464	0.0637592	0.0746348	0.0451221	0.00239384	0.00493456	0.0258656	0.016691	0.00596947	0.045973	0.0103602	0.0593983	0.00807438	0.0669663	0.0029282	0.279823	0.0170211	0.0618489	0.0584451	0.00329779	0.0159323	0.0324665	0.00323147	0.00296716	0.0296238	0.112241	0.030682	0.0518034	0.00909277	0.0122975	0.0451422	0.00147261	0.0135629	0.0763871	0.00193483	0.111559	0.191577	0.00618427	0.0152526	0.0382267	0.0280542	0.0138122	0.0356362	0.102517	0.201044	0.0330085	0.0589177	0.00356401	0.019436	0.035645	0.00562543	0.0161154	0.086502	0.111883	0.0113549	0.00351646	0.0872554	0.00510357	0.119367	0.0535608	0.128375	0.0347363	0.0129827	0.00388754	0.00923389	0.012866	0.00697489	0.00828892	0.0305853	0.00733421	0.00239597	0.000694903	0.00626419	0.0169103	0.00692144	0.0122964	0.00296235	0.0152943	0.00345067	0.00366415	0.00932618	0.0151114	0.0185053	0.00391949	0.00499708	0.00508921	0.00603889	0.02481	0.0236778	0.00967229	0.0197519	0.00312775	0.0278396	0.0242147	0.0179049	0.000300125	0.00610692	0.00351617	0.0137148	0.0160542	0.00970591	0.000514922	0.00106144	0.00556378	0.0035903	0.00128405	0.00988894	0.00222852	0.0127768	0.00173683	0.0144047	0.000629866	0.060191	0.00366129	0.0133039	0.0125717	0.000709365	0.0034271	0.00698366	0.0006951	0.000638246	0.00637218	0.0241434	0.0065998	0.0111431	0.00195588	0.00264522	0.00971023	0.000316763	0.00291743	0.0164311	0.000416188	0.0239968	0.0412089	0.00133026	0.00328088	0.00822268	0.00603455	0.00297105	0.00766548	0.0220518	0.0432453	0.00710025	0.0126734	0.000766631	0.00418076	0.00766736	0.00121005	0.00346647	0.0186069	0.0240664	0.00244248	0.000756402	0.0187689	0.0010978	0.0256762	0.0115211	0.0276139	0.00747189	0.713776	0.888331	1.05045	1.30734	4.648927
180	-1501.518	-1668.538	167.0201	0.0456009	0.0836853	0.0602208	0.0161746	0.0527612	0.0517235	0.0290358	0.188958	0.0341617	0.0107675	0.0308727	0.0474376	0.0614812	0.0135647	0.0740832	0.0165311	0.0196131	0.016287	0.0276263	0.0620106	0.0386157	0.124123	0.0170185	0.015542	0.00276393	0.0307309	0.193621	0.0589767	0.0681434	0.0632778	0.0283513	0.1314	0.15249	0.124831	0.0260842	0.0420933	0.0141892	0.0961905	0.109167	0.119998	0.000587847	0.04201	0.0283286	0.0505378	0.000753536	0.0437535	0.02488	0.0767528	0.00764504	0.176352	0.0142256	0.143283	0.0153092	0.058398	0.0920173	0.0159308	0.00695018	0.0158567	0.0138218	0.00370576	0.0405461	0.0802402	0.0566861	0.0434471	0.00580345	0.00847198	0.0253515	0.00903729	0.0761768	0.103422	0.00921755	0.0896162	0.144018	0.0484068	0.0269351	0.0165202	0.022822	0.0130472	0.0187477	0.053435	0.15613	0.021688	0.0858654	0.0119188	0.0343103	0.0310922	0.028571	0.0176028	0.118825	0.0291309	0.00408588	0.0104102	0.0760637	0.0014063	0.0479418	0.0256269	0.0659936	0.0862194	0.0169729	0.0122138	0.00328051	0.0107009	0.0104904	0.00588899	0.0383241	0.0069286	0.00218385	0.00626152	0.0096212	0.0124695	0.00275117	0.0150254	0.0033528	0.00397788	0.00330329	0.00560311	0.0125768	0.00783196	0.0251744	0.00345166	0.00315219	0.000560575	0.00623278	0.0392697	0.0119615	0.0138207	0.0128339	0.00575014	0.0266502	0.0309277	0.0253179	0.00529034	0.00853726	0.00287782	0.0195092	0.0221411	0.0243378	0.000119226	0.00852037	0.00574555	0.01025	0.00015283	0.008874	0.00504611	0.0155668	0.00155055	0.0357674	0.00288521	0.0290603	0.00310498	0.0118442	0.0186627	0.00323105	0.00140962	0.00321601	0.00280331	0.000751594	0.00822346	0.0162741	0.011497	0.00881184	0.00117704	0.00171827	0.00514174	0.00183292	0.01545	0.0209759	0.00186948	0.0181757	0.0292094	0.00981776	0.00546291	0.00335059	0.00462872	0.0026462	0.00380237	0.0108376	0.031666	0.00439871	0.017415	0.00241734	0.00695874	0.00630606	0.00579471	0.00357016	0.0240998	0.00590826	0.000828689	0.00211137	0.0154271	0.000285224	0.00972345	0.0051976	0.0133847	0.0174868	0.947909	0.984551	1.01358	1.05276	4.930534
216	-1496.754	-1662.777	166.0233	0.007116796	0.0409157	0.106991	0.0152119	0.0600591	0.0326765	0.0428924	0.169259	0.0674063	0.00584935	0.00299418	0.0327514	0.0581291	0.0030446	0.151556	0.0191157	0.0094937	0.00641264	0.0265524	0.0353592	0.0660474	0.102104	0.0203529	0.0129247	0.00393257	0.047229	0.162594	0.118362	0.0811041	0.0419582	0.00872122	0.171523	0.15317	0.16629	0.007461	0.0568349	0.0127927	0.0355276	0.0464634	0.0574219	0.00247502	0.0628004	0.0394933	0.0186297	0.0148029	0.0457816	0.0646274	0.0691211	0.0123683	0.0459387	0.00126504	0.248643	0.0320457	0.122639	0.11027	0.00581213	0.0257767	0.0304217	0.0391377	0.014143	0.200361	0.0720759	0.0857164	0.0863228	0.113546	0.0231968	0.0188856	0.0442688	0.0436853	0.0142808	0.0038413	0.131231	0.0696885	0.0477862	0.0284961	0.0630482	0.100675	0.046508	0.0284268	0.131779	0.0299076	0.0102274	0.171396	0.0624773	0.100262	0.148925	0.0207625	0.00504887	0.0175817	0.023132	0.0830807	0.020216	0.00347081	0.00947566	0.00730417	0.00439048	0.0669721	0.0989333	0.00743508	0.0194422	0.00276427	0.0109138	0.00593787	0.00779428	0.0307573	0.0122489	0.00106293	0.000544093	0.00595148	0.010563	0.000553255	0.0275403	0.00347365	0.00172517	0.00116529	0.00482502	0.00642536	0.0120019	0.0185541	0.00369847	0.00234864	0.000714614	0.00858232	0.0295461	0.0215083	0.014738	0.00762451	0.00158479	0.0311687	0.0278336	0.0302177	0.00135579	0.0103279	0.00232465	0.00645597	0.00844319	0.0104345	0.000449754	0.0114119	0.0071766	0.00338534	0.00268994	0.0083193	0.0117439	0.0125605	0.00224753	0.00834784	0.00022988	0.0451826	0.00582326	0.0222856	0.0200379	0.00105616	0.00468407	0.00552815	0.00711199	0.00257002	0.036409	0.0130974	0.0155761	0.0156863	0.0206333	0.00421525	0.00343184	0.0080444	0.00793837	0.00259507	0.000698029	0.0238469	0.0126636	0.00868357	0.00517822	0.0114569	0.0182945	0.0084513	0.00516564	0.0239466	0.00543472	0.00185849	0.0311455	0.0113532	0.0182194	0.0270622	0.00377289	0.000917466	0.00319489	0.00420347	0.0150972	0.00367359	0.000630705	0.00172189	0.00132729	0.000797825	0.01217	0.0179779	0.991822	0.99771	1.00224	1.00819	5.503062
252	-1485.133	-1651.585	166.4522	0.04379626	0.122464	0.0873381	0.0309363	0.0355382	0.0140256	0.0228619	0.123978	0.0114486	0.00565793	0.0264574	0.043578	0.0783877	0.00524762	0.0957961	0.0141877	0.109178	0.0190435	0.0251816	0.027501	0.141512	0.0917648	0.020468	0.00867304	0.0164178	0.021379	0.0731591	0.105614	0.055296	0.0823407	0.0105806	0.14145	0.0726521	0.164305	0.00146099	0.0474894	0.0317124	0.0553109	0.170641	0.0418197	0.0046742	0.0191463	0.0280802	0.018067	0.00503983	0.0367136	0.0136608	0.102429	0.0112209	0.100836	0.00023644	0.221242	0.0160967	0.0870511	0.16736	0.000456788	0.0420172	0.0613644	0.00254163	0.0040982	0.0343961	0.0408474	0.0783691	0.0181558	0.0778052	0.0225379	0.0434206	0.0259343	0.00982065	0.144586	0.00197182	0.0805191	0.110875	0.0634096	0.0652404	0.0482394	0.0268028	0.00792446	0.000869097	0.128259	0.241106	0.0302757	0.115777	0.0334556	0.0336931	0.0257576	0.0105884	0.00137008	0.125574	0.0341808	0.0447127	0.0178114	0.117754	0.00166456	0.0609281	0.0134881	0.020772	0.0923578	0.0233424	0.0166471	0.00589664	0.00677378	0.00267335	0.00435761	0.0236309	0.00218217	0.00107843	0.00504292	0.0083062	0.0149411	0.00100023	0.0182593	0.00270425	0.0208099	0.0036298	0.00479975	0.00524184	0.0269729	0.0174909	0.00390131	0.00165313	0.00312933	0.00407496	0.0139445	0.0201307	0.0105397	0.0156946	0.00201672	0.0269611	0.0138479	0.0313174	0.000278472	0.00905174	0.00604456	0.0105426	0.0325251	0.00797106	0.000890929	0.00364939	0.00535224	0.00344367	0.00096062	0.00699781	0.00260383	0.0195236	0.00213877	0.0192199	4.50668e-05	0.0421699	0.00306812	0.0165924	0.0318998	8.70664e-05	0.00800871	0.0116964	0.000484448	0.00078114	0.00655608	0.00778574	0.0149376	0.00346059	0.0148301	0.00429585	0.00827621	0.00494322	0.00187187	0.027559	0.000375841	0.0153474	0.0211334	0.0120862	0.0124352	0.0091947	0.00510876	0.00151045	0.000165655	0.0244469	0.0459562	0.00577072	0.0220678	0.00637682	0.00642209	0.00490953	0.0020182	0.000261144	0.023935	0.00651505	0.00852248	0.00339495	0.0224445	0.000317274	0.0116132	0.00257091	0.00395925	0.0176039	0.949956	0.985196	1.01308	1.05066	5.246436
288	-1498.649	-1665.228	166.5783	0.1180828	0.0413124	0.0614376	0.0453352	0.0306266	0.0290502	0.0331472	0.146202	0.0288233	0.0429571	0.0325174	0.0484475	0.0840587	0.00637576	0.174832	0.0163363	0.0593892	0.0198302	0.0236666	0.0763369	0.0554103	0.0369807	0.0350186	0.0193306	0.0171186	0.0363567	0.0683644	0.118613	0.0260604	0.0323357	0.0354601	0.110426	0.15722	0.0884382	0.0320491	0.0115915	0.0651943	0.114979	0.147069	0.0216933	0.000779266	0.0461285	0.0313403	0.0245097	0.000600336	0.142304	0.00958597	0.110713	0.0287981	0.0796207	0.000673954	0.24992	0.00176108	0.0692903	0.0888156	0.000332281	0.0122714	0.0982663	0.0147256	0.000969128	0.0327231	0.0144875	0.108795	0.0275512	0.0744407	0.0240395	0.0556587	0.000745762	0.0418266	0.104697	0.0136738	0.0173575	0.291375	0.0189451	0.0140238	0.131722	0.026006	0.00946184	0.0322907	0.0769195	0.228797	0.0339343	0.0145129	0.0193402	0.0196685	0.0417326	0.0182081	0.0103443	0.0884505	0.0149486	0.0133955	0.0188118	0.12468	0.00111787	0.0519415	0.01573	0.0105277	0.050838	0.00804445	0.0119633	0.00882778	0.00596368	0.00565672	0.00645451	0.0284688	0.00561255	0.0083647	0.00633186	0.00943381	0.0163681	0.0012415	0.0340438	0.00318104	0.0115644	0.00386139	0.00460842	0.0148645	0.0107896	0.00720097	0.0068189	0.0037641	0.00333336	0.00707946	0.0133121	0.0230965	0.00507454	0.00629648	0.00690487	0.0215024	0.0306143	0.0172209	0.00624067	0.00225713	0.0126948	0.022389	0.0286376	0.00422418	0.000151741	0.00898224	0.00610266	0.00477258	0.000116899	0.0277097	0.0018666	0.0215583	0.00560762	0.0155039	0.000131234	0.048665	0.000342921	0.0134924	0.0172944	6.47025e-05	0.00238951	0.0191346	0.0028674	0.000188711	0.00637193	0.00282104	0.0211849	0.00536484	0.0144953	0.00468103	0.010838	0.000145217	0.00814458	0.0203868	0.0026626	0.00337989	0.0567372	0.00368903	0.00273075	0.0256493	0.00506395	0.00184243	0.00628772	0.014978	0.0445519	0.00660776	0.00282598	0.00376597	0.00382991	0.00812627	0.00354553	0.00201427	0.0172233	0.00291082	0.00260841	0.00366308	0.024278	0.000217675	0.0101142	0.00306298	0.00204997	0.0098993	0.86692	0.956382	1.03113	1.13754	5.135517
324	-1514.449	-1682.23	167.7805	0.06846095	0.0663693	0.0477241	0.0469948	0.108051	0.0440043	0.0270885	0.155833	0.0179109	0.0445291	0.0150331	0.0434993	0.139415	0.00351037	0.110803	0.00918117	0.0475657	0.00581538	0.0126374	0.0569278	0.0429506	0.0480343	0.0352107	0.039008	0.0233241	0.0478278	0.105425	0.0859611	0.0240898	0.0438434	0.0235952	0.070147	0.0804007	0.064042	0.00216514	0.0407298	0.100207	0.0323907	0.135646	0.0222206	0.0160554	0.0106832	0.0102312	0.0213669	0.00349392	0.0803269	0.0363825	0.102438	0.0258001	0.0819566	9.7168e-05	0.180503	0.0795581	0.019899	0.00478585	0.000201151	0.0156065	0.0917817	0.0119712	0.165872	0.117197	0.0453526	0.00193242	0.0615784	0.00241798	0.063722	0.0511142	0.0264969	0.00544068	0.0275709	0.00271729	0.00274283	0.0476267	0.014363	0.0175833	0.0722783	0.225859	0.00994175	0.0967526	0.0137442	0.15862	0.0164539	0.0462214	0.000987771	0.0152127	0.00920487	0.00280104	0.051165	0.0628941	0.018253	0.0206171	0.0048017	0.0163569	0.0258681	0.000940719	0.0416277	0.0375885	0.0271743	0.0147739	0.0106234	0.0104611	0.0240523	0.00979541	0.00602992	0.0346886	0.00398699	0.00991223	0.00334638	0.00968298	0.0310338	0.000781413	0.0246648	0.00204374	0.0105882	0.00129451	0.00281309	0.0126722	0.00956085	0.0106925	0.00783794	0.00868321	0.00519198	0.0106465	0.0234677	0.019135	0.00536241	0.00975959	0.00525231	0.0156148	0.0178973	0.0142558	0.000481962	0.00906649	0.0223062	0.00721021	0.0301949	0.00494632	0.00357395	0.0023781	0.00227747	0.0047563	0.00077775	0.0178808	0.00809878	0.0228027	0.00574314	0.0182436	2.16297e-05	0.0401802	0.0177097	0.00442953	0.00106534	4.47764e-05	0.00347401	0.0204307	0.0026648	0.0369232	0.0260882	0.0100955	0.000430158	0.0137074	0.000538245	0.0141846	0.0113781	0.00589823	0.0012111	0.00613732	0.000604872	0.000610557	0.0106018	0.00319721	0.00391407	0.0160892	0.0502764	0.00221304	0.0215372	0.00305946	0.0353089	0.00366266	0.0102889	0.000219879	0.00338637	0.00204901	0.000623514	0.0113894	0.0140003	0.00406314	0.00458939	0.00106886	0.00364107	0.00575827	0.000209405	0.00926638	0.00836723	0.00604902	0.922104	0.976132	1.01966	1.07941	4.492342
