Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-212.4709	-377.4487	164.9778	1.135351	1.481086	1.217472	4.045405
6	-220.9871	-386.4047	165.4176	0.9518576	1.214483	1.217472	4.045405
12	-206.5458	-373.1926	166.6468	1.033746	1.086996	1.303871	3.309453
18	-209.5	-375.9371	166.4371	1.524706	1.275956	2.066241	2.576074
24	-220.711	-387.3015	166.5905	1.125145	1.346764	1.483191	3.030839
30	-231.3028	-398.7849	167.4822	0.7618509	0.9747852	1.705092	2.79756
36	-224.7688	-391.5795	166.8107	0.7563881	0.9819776	1.705092	3.199436
42	-222.9516	-390.472	167.5204	1.682569	0.557231	1.421518	2.640246
48	-217.3323	-383.7693	166.437	1.548565	1.029103	1.890918	2.82008
54	-220.2356	-386.2268	165.9913	1.088021	1.265944	1.1143	3.667973
60	-233.0438	-399.5419	166.4981	0.9810278	1.560833	0.8891976	3.402651
66	-230.8409	-396.6779	165.8369	0.9810278	0.8700502	0.993008	4.113067
72	-228.2818	-394.6268	166.345	1.857325	0.8700502	1.641505	2.954455
78	-208.7203	-375.4991	166.7788	2.131967	0.8148946	1.60695	2.60207
84	-212.6693	-378.273	165.6038	2.265546	1.053915	1.64009	3.085
90	-210.84	-376.9409	166.1009	1.829776	0.9221382	1.64009	3.085
96	-209.7369	-374.7598	165.0229	1.829776	1.317837	1.316266	3.677863
102	-205.8826	-371.716	165.8334	0.9146596	1.056792	1.6351	3.677863
108	-197.6743	-363.4705	165.7961	1.697518	0.8854687	1.196052	3.615809
114	-213.9159	-380.355	166.4391	0.9622938	0.6681223	1.18099	3.781529
120	-215.1342	-381.9676	166.8334	0.9622938	0.7236275	1.299358	3.454598
126	-214.1622	-381.3986	167.2364	1.070485	0.945521	1.619005	2.831401
132	-215.7067	-382.0092	166.3025	1.290393	1.384808	2.188424	2.656803
138	-211.643	-378.2638	166.6208	1.297035	0.8347293	1.845951	2.997434
144	-216.819	-384.4667	167.6477	0.8010272	0.8634446	2.427635	2.289955
150	-207.8724	-375.3828	167.5104	0.8010272	0.7627174	1.940346	2.741277
156	-202.0752	-368.3488	166.2735	2.364182	0.9678735	2.124599	2.382461
162	-204.1918	-371.3485	167.1567	1.436751	0.9678735	1.709547	2.591781
168	-216.7141	-384.2543	167.5402	0.9099519	1.075911	1.368956	2.816993
174	-209.9217	-376.3074	166.3856	1.806078	1.060497	1.683093	2.816993
180	-215.366	-381.5467	166.1807	1.030621	1.060497	1.635565	3.405744
186	-212.7504	-379.0471	166.2966	1.73004	1.037305	1.861702	2.817648
192	-211.5008	-377.7675	166.2666	1.23396	1.093435	1.337909	3.392369
198	-225.4205	-391.0293	165.6087	1.949305	1.093435	1.337909	3.392369
204	-212.7246	-378.3806	165.6559	1.048921	0.4655025	0.9240461	4.410397
210	-215.9895	-382.3349	166.3454	1.34897	0.4655025	1.192079	3.695599
216	-220.6772	-387.8774	167.2002	1.061218	1.007447	1.935541	2.627537
222	-218.6719	-385.3832	166.7113	1.629724	0.9498338	1.935541	2.627537
228	-226.4174	-393.0225	166.6051	1.163919	0.9926151	1.656517	3.10432
234	-228.7093	-393.7907	165.0814	0.6121212	1.037037	1.314431	4.463391
240	-219.5557	-385.5551	165.9994	0.90521	1.676115	1.557021	3.285676
246	-207.2698	-373.0283	165.7585	2.693029	0.8034925	2.792762	2.228463
252	-207.193	-374.719	167.5261	0.9305411	0.8034925	2.575989	2.228463
258	-204.9197	-372.1751	167.2554	0.9730411	1.639721	2.08305	2.169905
264	-208.6605	-375.6222	166.9616	1.320907	0.822373	1.737782	2.850419
270	-198.0432	-365.0635	167.0203	1.630835	1.095817	1.737782	2.466938
276	-202.8472	-369.1564	166.3092	1.718697	1.274485	2.684882	2.153006
282	-202.1847	-367.8187	165.634	1.713563	1.411145	1.868135	3.00153
288	-205.3018	-372.8182	167.5164	1.06878	1.212161	1.370325	2.651005
294	-212.4943	-378.0515	165.5572	1.465192	1.212161	1.298505	3.630646
300	-212.0465	-378.4027	166.3562	1.37827	0.7102867	1.298505	3.501592
306	-209.2344	-374.3082	165.0738	1.161399	1.185241	1.365661	4.054231
312	-203.525	-370.6488	167.1238	0.9432975	0.6699741	1.724639	3.072193
318	-209.4	-375.4413	166.0413	1.062512	1.098522	1.438827	3.561277
324	-215.5191	-380.2571	164.738	1.259154	1.149213	1.150397	4.332737
330	-227.0915	-390.6173	163.5258	1.091057	1.50718	1.228541	4.868219
336	-218.8559	-383.8277	164.9718	1.091057	1.634329	1.185883	4.01095
342	-216.6806	-383.2532	166.5726	1.524569	0.7662598	0.9932514	3.441857
348	-209.0288	-376.2019	167.173	0.4890944	1.103653	1.30105	3.281836
354	-212.499	-379.3074	166.8084	0.5901417	1.103653	1.594545	3.281836
360	-223.2176	-389.6118	166.3941	0.8567269	1.103653	1.524345	3.422215
366	-209.0976	-376.1251	167.0275	0.8567269	1.172517	1.524345	3.006619
372	-220.9852	-387.5371	166.5519	1.214935	0.9574339	1.652914	3.129114
378	-228.3464	-393.6975	165.3511	1.214935	1.500776	1.061033	3.865697
384	-214.8326	-381.2883	166.4557	1.094527	0.8956643	1.495969	3.385487
390	-224.9691	-390.8493	165.8803	1.094527	1.028545	1.3961	3.701407
396	-214.9703	-381.3223	166.352	0.6445193	1.106809	1.628503	3.501064
402	-209.6021	-376.5357	166.9336	0.7444832	0.6224882	1.579553	3.410112
408	-216.4763	-382.5708	166.0945	0.662614	1.493257	1.651003	3.410112
414	-224.424	-390.7249	166.3009	2.094736	0.7978695	2.215308	2.550487
420	-233.5393	-398.6888	165.1494	1.263991	1.659568	1.013862	3.896855
426	-212.4872	-379.5489	167.0616	0.9566728	0.9432555	1.812527	2.890309
432	-216.0828	-382.9873	166.9045	1.103783	0.9135653	1.527674	3.085286
438	-213.7018	-380.9217	167.2199	0.6231108	0.654555	1.230868	3.494491
444	-213.2909	-379.6035	166.3126	1.083973	1.148247	1.211367	3.494491
450	-205.1804	-371.9087	166.7282	1.129122	0.6245274	1.258531	3.494491
456	-210.1427	-375.6004	165.4577	1.077301	1.30136	0.8900217	4.089375
462	-201.4293	-367.528	166.0987	1.098893	1.436439	1.243476	3.428404
468	-216.7985	-381.6847	164.8862	1.098893	0.9757895	1.243476	4.383521
474	-218.5576	-384.5706	166.013	0.8846136	0.7763065	1.657393	3.739038
480	-231.5923	-397.8331	166.2408	0.6300206	0.7392338	1.2114	4.022426
486	-215.8447	-382.1391	166.2944	1.324	1.240786	1.296747	3.262893
492	-223.7571	-391.2986	167.5415	0.6949177	0.8293108	1.934954	2.747494
498	-223.6845	-391.2281	167.5435	1.16538	0.5872595	1.691431	2.747494
504	-213.6159	-380.4644	166.8484	2.471993	0.5866695	1.533013	2.565283
510	-208.7166	-375.9556	167.239	1.573316	0.6313714	1.625736	2.712388
516	-214.7839	-383.2695	168.4856	0.7046525	0.8150523	1.691642	2.313684
522	-205.052	-371.7336	166.6816	1.770292	0.8150523	1.414993	2.966821
528	-214.2051	-381.7039	167.4988	1.27622	0.8870321	1.868415	2.425665
534	-226.0491	-393.4635	167.4144	0.8223323	0.7431764	1.385537	3.13223
540	-246.7342	-409.4148	162.6806	0.8335168	1.07901	0.9813664	5.841527
546	-239.3661	-405.8286	166.4625	1.000969	1.12324	1.467706	3.319516
552	-236.572	-403.0355	166.4635	0.9320566	0.5052593	1.203591	3.845343
558	-212.872	-380.2446	167.3726	1.426674	0.731282	1.911138	2.482147
564	-224.5379	-391.5717	167.0338	0.59514	0.7421478	2.050165	3.087431
570	-225.6967	-391.9804	166.2837	2.554943	0.5736177	2.303583	2.4031
576	-222.7646	-389.6989	166.9343	1.897313	0.6359484	2.036762	2.464534
582	-211.46	-378.0212	166.5612	1.897313	0.8178418	1.629224	2.841297
588	-209.1141	-375.651	166.5369	2.117313	0.9195187	1.335319	2.860539
594	-212.4614	-377.9335	165.4721	2.156149	0.9208687	2.366795	2.860539
600	-207.1721	-374.6759	167.5037	0.7576387	0.833013	2.104403	2.628347
606	-206.4372	-374.1981	167.761	1.232244	0.6956811	1.598208	2.572803
612	-197.7128	-363.569	165.8562	1.730655	1.277095	1.958458	2.881877
618	-207.2944	-373.3716	166.0772	2.001946	1.208019	2.057491	2.582896
624	-211.525	-377.7037	166.1787	1.678777	1.267227	1.727802	2.860358
630	-223.7119	-388.0113	164.2994	1.350255	1.105285	1.120116	4.57164
636	-212.3116	-378.3306	166.019	1.349085	1.081893	1.154891	3.585138
642	-204.8362	-370.9804	166.1442	1.930803	0.7951398	1.566068	3.125691
648	-208.6699	-374.7178	166.0479	1.607715	1.04514	1.769335	3.085016
654	-222.8153	-388.3416	165.5263	2.191701	1.061793	1.769335	3.085016
660	-239.517	-406.0027	166.4857	1.467387	0.8363258	1.402977	3.243573
666	-221.3901	-386.6666	165.2765	0.9568679	0.9857546	1.112219	4.3117
672	-223.9649	-389.0334	165.0686	0.9568679	1.194432	1.123781	4.30528
678	-232.9946	-397.7306	164.736	1.971756	1.984761	1.126096	3.53159
684	-230.2174	-395.7273	165.5099	1.714594	1.684176	1.677255	3.037848
690	-226.6386	-391.4433	164.8047	1.315773	1.37354	1.018844	4.214272
696	-214.0942	-379.9036	165.8093	1.377664	0.6317351	1.107231	3.968682
702	-207.9261	-375.005	167.0789	1.014578	0.7577934	1.083772	3.38758
708	-215.1401	-381.4477	166.3075	0.6987329	1.068947	1.856162	3.38758
714	-214.7401	-381.6226	166.8825	1.156919	1.225054	1.398085	2.958798
720	-215.142	-382.1838	167.0418	0.753882	1.225054	1.571517	2.998645
726	-212.2508	-378.0102	165.7594	1.228654	1.355111	1.074468	3.694605
