Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-319.5071	-492.3451	172.838	0.0522169	1.382461
6	-306.9847	-479.0786	172.0939	0.9048286	1.29587
12	-303.1956	-475.4118	172.2162	0.2097317	1.725407
18	-314.0757	-486.7535	172.6778	0.2229246	1.374251
24	-311.6977	-484.463	172.7652	0.1354442	1.374251
30	-304.2565	-476.1857	171.9292	0.003979485	2.060504
36	-305.7628	-478.0872	172.3244	0.5963719	1.358442
42	-311.5479	-483.6681	172.1201	0.1420364	1.839231
48	-308.4978	-480.7961	172.2983	0.1420364	1.715272
54	-313.6446	-485.9791	172.3345	0.1019006	1.718014
60	-301.9502	-474.3644	172.4142	0.04850571	1.699463
66	-306.414	-478.6261	172.2121	0.01158627	1.865611
72	-310.9821	-482.955	171.9729	0.2507576	1.865611
78	-314.0236	-485.8661	171.8425	0.06922213	2.074653
84	-311.6515	-483.6645	172.013	0.5257224	1.645198
90	-302.7347	-475.1139	172.3792	0.1595516	1.645198
96	-312.2404	-484.4505	172.2101	0.7260279	1.346226
102	-307.3628	-478.9453	171.5824	1.299013	1.389321
108	-303.1455	-475.0444	171.8988	0.1315696	1.996007
114	-301.4066	-473.8499	172.4433	0.2073914	1.563908
120	-306.2372	-478.6147	172.3775	0.1648274	1.642637
126	-312.8904	-484.6549	171.7645	0.7778397	1.642637
132	-314.9347	-485.3318	170.3971	2.179827	1.617654
138	-301.1948	-473.3291	172.1343	0.3382086	1.69251
144	-309.0035	-480.2853	171.2818	0.6678894	2.049625
150	-313.8551	-485.4803	171.6252	0.7651436	1.750398
156	-301.6523	-473.7383	172.0859	1.092536	1.143403
162	-315.1822	-487.3876	172.2054	0.959197	1.155714
168	-317.9647	-489.9704	172.0057	0.708049	1.517208
174	-303.3366	-474.267	170.9304	1.80301	1.502522
180	-309.114	-480.9799	171.8659	0.1943757	1.976047
186	-320.6376	-492.7762	172.1385	0.5462298	1.538742
192	-319.9783	-491.9894	172.0111	0.7064744	1.514376
198	-324.5199	-496.7371	172.2172	0.0238237	1.853745
204	-319.2706	-490.9729	171.7023	0.03922817	2.18587
210	-314.887	-487.3012	172.4142	0.01779255	1.721152
216	-311.4314	-483.7938	172.3624	0.06955835	1.721152
222	-306.3145	-478.5215	172.207	0.4010463	1.595048
228	-308.8946	-480.672	171.7774	0.7564945	1.648664
234	-312.0417	-484.4867	172.445	0.08890423	1.648664
240	-312.4521	-484.6919	172.2398	0.02966953	1.834241
246	-315.7297	-487.7476	172.0179	0.3191247	1.787558
252	-299.001	-471.1046	172.1037	0.09429402	1.883136
258	-298.0308	-470.4271	172.3963	0.0333018	1.722837
264	-302.938	-475.3684	172.4304	0.03833518	1.695156
270	-307.13	-479.2461	172.1162	0.1760134	1.818581
276	-300.4102	-472.6202	172.21	0.3317991	1.642991
282	-303.8122	-476.2655	172.4534	0.3317991	1.463451
288	-306.2082	-478.493	172.2848	0.06709609	1.777197
294	-316.3048	-488.4924	172.1875	0.56333	1.489398
300	-320.4879	-492.2171	171.7292	0.2280791	2.044594
306	-310.2465	-482.3804	172.1339	0.3079059	1.714215
312	-314.7888	-487.1081	172.3193	0.3581723	1.544135
318	-304.0824	-476.4911	172.4087	0.3581723	1.477335
324	-315.141	-487.5983	172.4573	0.1941347	1.56336
330	-310.7706	-483.2027	172.4321	0.4497731	1.389032
336	-323.8021	-496.3408	172.5387	0.3271729	1.401456
342	-325.7574	-496.5893	170.8319	2.014619	1.416477
348	-324.191	-496.2732	172.0822	0.03498881	1.9378
354	-320.5929	-492.4893	171.8964	0.2148452	1.941823
360	-314.9987	-486.8748	171.8761	0.3256723	1.880548
366	-297.3135	-469.5245	172.211	0.3393285	1.636872
