Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-2136.901	-2306.902	170.0006	0.4657667	2.978097
6	-2126.581	-2297.337	170.7561	0.4108322	2.550271
12	-2126.16	-2296.892	170.7316	0.5240697	2.494967
18	-2126.443	-2297.214	170.7714	0.6137563	2.413618
24	-2132.868	-2303.346	170.4774	0.6137563	2.597316
30	-2132.908	-2303.799	170.8918	0.6137563	2.337389
36	-2135.805	-2306.448	170.6428	0.4948868	2.568446
42	-2139.134	-2309.691	170.5571	0.4851603	2.627508
48	-2136.826	-2307.567	170.7414	0.4851603	2.513132
54	-2139.534	-2310.03	170.4963	0.4460438	2.68908
60	-2133.481	-2304.322	170.8409	0.1014468	2.68908
66	-2144.785	-2315.398	170.6132	0.2819222	2.718058
72	-2154.42	-2325.045	170.6255	0.4937243	2.579918
78	-2143.483	-2314.217	170.7335	0.1041651	2.753194
84	-2126.633	-2297.755	171.1218	0.1220285	2.50231
90	-2128.777	-2299.879	171.1017	0.1532607	2.495384
96	-2131.465	-2301.936	170.4705	0.719947	2.535628
102	-2129.574	-2300.117	170.5432	0.3227053	2.735949
108	-2135.592	-2305.687	170.095	0.4531838	2.928855
114	-2134.962	-2305.615	170.6527	0.4854088	2.568169
120	-2133.211	-2304.051	170.8406	0.3169969	2.556106
126	-2127.658	-2298.355	170.6967	0.2230872	2.702911
132	-2134.898	-2306.033	171.1351	0.08495824	2.517205
138	-2132.687	-2303.193	170.506	0.5901987	2.594184
144	-2132.613	-2303.107	170.4946	0.5026932	2.655253
150	-2142.378	-2313.437	171.0589	0.3564588	2.394556
156	-2131.166	-2302.313	171.1465	0.2802306	2.387399
162	-2128.856	-2299.584	170.7287	0.2832591	2.646247
168	-2134.423	-2305.135	170.7113	0.3592583	2.610034
174	-2140.013	-2310.378	170.3654	0.6042302	2.672299
180	-2125.701	-2296.458	170.7579	0.6042302	2.428112
186	-2137.595	-2307.855	170.26	0.5143387	2.791806
192	-2136.717	-2306.898	170.1803	0.3534238	2.937548
198	-2132.743	-2303.688	170.9444	0.2813777	2.513606
