Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1744.775	-1908.029	163.2541	7.261225	3.556952	1.142862	1.067418	0.6625797	0.8209898	0.6907057
6	-1759.205	-1924.833	165.628	4.683075	3.130705	0.8488093	0.970758	0.4228705	0.6651251	0.7708583
12	-1738.95	-1905.218	166.2685	5.322752	3.239796	0.2943033	0.500196	0.5183225	0.5081584	0.7752173
18	-1746.589	-1911.119	164.5307	5.999225	2.91213	0.9981171	0.5944197	0.9284433	0.9431865	0.8945151
24	-1741.146	-1907.052	165.9056	4.524364	2.94233	0.9230578	0.8212035	0.8237065	0.230553	0.9039578
30	-1740.779	-1905.21	164.4304	5.41922	2.94233	0.9723725	0.7757517	1.180384	0.876039	0.9039578
36	-1739.193	-1903.908	164.715	4.606846	2.94233	0.8322961	0.9058594	1.180384	1.053703	0.8712477
42	-1736.807	-1902.222	165.4151	3.8492	2.848476	0.9996333	0.8831177	0.7838874	1.137377	0.8712477
48	-1735.175	-1899.458	164.2826	6.322007	3.000826	0.9996333	0.7277769	0.595606	1.173047	0.8712477
54	-1740.032	-1904.6	164.5683	6.399699	3.475931	0.7271316	0.835916	0.6877471	0.6010463	0.64608
60	-1736.925	-1901.499	164.5733	7.039383	3.475931	0.7115433	0.835916	0.6024994	0.4359695	0.6069001
66	-1732.417	-1896.773	164.3567	7.857151	3.690513	0.6011898	0.4216945	0.6698655	0.5528808	0.6373343
72	-1747.189	-1910.97	163.7806	6.050084	3.764806	0.9221371	0.7893315	1.291418	0.5121905	0.6333109
78	-1738.781	-1901.02	162.2388	8.53742	4.295878	0.9486597	1.034972	0.5395523	1.009226	0.5061282
84	-1761.622	-1924.335	162.7134	8.987119	3.596966	0.9486597	1.092181	0.4858191	1.009226	0.6905009
90	-1738.291	-1900.786	162.4948	6.716628	3.135117	2.048722	1.384118	0.7570209	0.843516	0.7991341
96	-1743.576	-1905.42	161.8441	5.875069	2.941843	1.487968	1.384118	2.445882	1.006041	0.698263
102	-1744.67	-1903.142	158.4716	5.713459	3.477888	3.868025	1.245824	2.225064	1.556996	1.093116
108	-1750.556	-1907.11	156.5535	5.106979	3.275465	3.868025	2.31451	2.335118	3.003835	0.8866943
114	-1744.837	-1900.394	155.5576	4.760091	3.92751	3.456732	2.2716	2.113367	4.215112	0.8763182
120	-1747.433	-1909.485	162.0524	8.791042	4.440163	0.5681704	0.953797	0.6458259	1.206758	0.7690462
126	-1763.06	-1925.071	162.0111	10.9313	3.540209	1.023278	0.4513251	0.8744796	1.312768	0.6677934
132	-1762.303	-1924.882	162.5794	10.32757	3.540209	0.7964977	1.125768	0.9745934	0.4338573	0.4935536
138	-1752.937	-1917.363	164.426	9.077959	3.540209	0.4582766	0.5723184	0.6107002	0.2553916	0.5714788
144	-1751.387	-1912.875	161.4885	6.079206	3.20055	1.266608	2.478646	2.510219	0.1327918	0.5018673
150	-1736.865	-1898.944	162.0796	5.488556	3.05931	1.774867	2.467495	1.834851	0.1327918	0.4330172
156	-1730.211	-1893.335	163.1239	5.546235	2.837929	1.858967	1.529806	1.834851	0.1443219	0.4815295
162	-1733.601	-1894.819	161.2182	6.291096	3.414813	1.950669	1.904042	2.106984	0.3799165	0.5567129
168	-1738.348	-1897.329	158.9811	8.586943	4.956722	1.770052	0.8391709	1.890069	1.607553	0.5478153
174	-1739.018	-1898.611	159.5927	8.586943	5.573382	1.271959	0.6570287	1.470014	1.479579	0.5478153
180	-1740.703	-1903.137	162.4336	7.775398	4.339676	0.5460242	0.5021249	1.407347	1.126964	0.4774976
186	-1751.683	-1914.307	162.6242	7.775398	3.639226	1.213238	1.300185	0.493398	1.085683	0.4803402
192	-1745.314	-1905.258	159.9444	7.775398	4.845681	1.720468	1.300185	0.6822467	1.861084	0.4644278
198	-1742.141	-1903.815	161.6744	9.717835	4.291594	0.7791471	1.226059	0.8524968	0.8271662	0.5190815
204	-1737.827	-1900.331	162.5038	7.901226	4.291594	0.5827575	1.042667	0.9528476	0.9226765	0.5789859
210	-1750.772	-1912.037	161.265	7.614863	4.799755	0.9972004	0.6607712	1.1532	1.543414	0.5208183
216	-1749.167	-1911.484	162.3179	7.614863	4.888094	0.7254559	0.5180527	1.105597	0.8642491	0.5208183
222	-1735.426	-1896.076	160.65	8.110062	4.310002	1.282082	0.9651427	1.81818	1.201245	0.5188295
228	-1736.037	-1896.857	160.8198	7.39934	4.310002	1.547376	0.9733763	1.603296	1.232389	0.6084222
234	-1734.004	-1894.994	160.99	6.530713	3.958284	1.858754	1.69979	1.189777	1.131559	0.6666183
240	-1740.143	-1901.662	161.5189	6.605756	3.283762	2.221514	1.535145	0.5224575	1.69062	0.7085727
246	-1735.424	-1896.249	160.8253	4.977773	3.243722	2.167303	2.575943	1.497325	1.19482	0.7775871
252	-1735.082	-1896.655	161.5726	6.832498	3.435009	1.452768	1.142497	1.214053	1.893428	0.6383476
258	-1736.104	-1897.699	161.5952	7.54128	3.974212	0.8379244	1.232802	1.646633	1.138263	0.618968
264	-1736.562	-1896.833	160.2705	9.737873	5.252802	1.517521	1.089253	0.7421399	0.7707619	0.5307969
270	-1734.085	-1894.805	160.7199	9.737873	4.405807	1.163163	1.089253	1.492351	0.7710433	0.4606498
276	-1740.512	-1902.352	161.8404	9.036032	5.17205	0.92066	0.6216129	1.21528	0.113218	0.4577407
282	-1728.472	-1891.979	163.5069	8.082917	3.951431	0.9756652	0.6162518	0.7041185	0.4829074	0.4854752
288	-1737.134	-1900.924	163.7896	7.311341	4.336123	0.6643837	0.6153234	0.7041185	0.4295377	0.5430666
294	-1723.371	-1886.897	163.5258	8.037681	4.336123	0.6643837	0.6307954	0.657534	0.4295377	0.5772577
300	-1738.094	-1901.407	163.3136	8.188793	4.361717	0.9163198	0.2231026	0.5527796	0.8291992	0.5187769
306	-1735.251	-1899.254	164.0035	8.188793	4.031748	0.6012212	0.2231026	0.6754474	0.6615744	0.5203462
312	-1736.84	-1899.535	162.6942	6.377183	4.735923	1.021156	1.153874	0.7166642	0.6110825	0.5701069
318	-1760.3	-1922.127	161.8268	9.501246	4.547534	0.9319244	0.9024007	1.087876	0.4111467	0.5991199
324	-1737.381	-1905.398	168.0163	4.011143	2.252286	0.605844	0.4561287	0.0204799	0.4616744	1.03691
330	-1748.663	-1916.167	167.5034	4.913614	2.252286	0.5406797	0.3809908	0.01325076	0.6219576	1.031752
336	-1745.114	-1911.05	165.9364	5.905406	2.810087	0.6309888	0.9436243	0.07754319	0.5474135	0.899961
342	-1741.007	-1907.383	166.3755	4.472731	2.810087	0.9192553	0.7138915	0.111001	0.7259523	0.9254574
348	-1742.608	-1908.626	166.0187	4.839211	2.861877	0.9192553	0.8130421	0.03907541	0.8555257	0.8670705
354	-1743.921	-1909.592	165.6712	5.845436	2.873583	0.6260352	0.8130421	0.01672504	1.002263	0.8670705
360	-1749.128	-1911.066	161.9377	8.35188	3.617385	1.317406	0.9658394	1.700613	0.5487064	0.6719521
366	-1743.774	-1905.638	161.8638	7.904988	3.402309	1.626586	0.7875699	1.480569	1.042529	0.7622211
372	-1754.549	-1919.075	164.5257	7.446636	3.402076	1.33071	0.4962182	0.004718491	0.6640503	0.7010904
378	-1742.063	-1903.558	161.4945	6.89804	4.244096	1.918098	1.523955	0.006392478	1.507411	0.6078696
384	-1741.973	-1903.338	161.3652	7.834204	3.76204	1.918098	1.523955	0.01428946	1.733619	0.5966371
390	-1743.617	-1905.132	161.515	7.834204	3.76204	1.893039	1.523955	0.05974777	1.572319	0.564497
396	-1743.186	-1905.207	162.0218	8.88189	3.76204	1.568566	0.8914263	0.1620957	1.516673	0.6051335
402	-1739.292	-1900.59	161.2985	8.88189	4.451123	1.597947	0.9481689	0.1082096	1.516673	0.403682
408	-1737.568	-1898.712	161.1439	9.689003	4.271785	1.027654	1.444266	0.06702218	1.698638	0.4392371
414	-1743.027	-1906.626	163.5991	8.398215	4.074499	0.7023084	1.264337	0.01762212	0.4490968	0.4272468
420	-1750.02	-1912.55	162.5305	10.97765	4.183511	0.6608476	0.6419431	0.6486664	0.5795654	0.5041402
426	-1749.209	-1914.853	165.6437	5.704395	3.714062	0.6273477	0.3756327	0.599303	0.2693773	0.6185492
432	-1748.554	-1914.453	165.8985	4.660573	4.342381	0.4188862	0.5514464	0.06219593	0.4879678	0.3945528
438	-1742.404	-1907.86	165.4556	5.988109	4.448307	0.479647	0.3124776	0.04842899	0.3673758	0.4405089
444	-1732.371	-1898.196	165.8249	6.520848	4.279831	0.2301256	0.242636	0.1327765	0.1515215	0.5959527
450	-1732.032	-1898.011	165.9795	6.354729	4.562795	0.1169647	0.1124171	0.02843611	0.1515215	0.486901
456	-1731.07	-1898.41	167.3399	6.852899	2.970701	0.105722	0.1124171	0.0182338	0.1515215	0.6454736
462	-1736.74	-1904.166	167.4262	6.221626	3.120182	0.1090665	0.1124171	0.06334885	0.1360697	0.6648759
468	-1736.005	-1902	165.9953	8.476537	3.676977	0.03363466	0.1068683	0.118943	0.1396112	0.6019015
474	-1733.98	-1899.263	165.2836	8.007757	4.453403	0.02903566	0.1319391	0.1951425	0.1725649	0.5204021
480	-1735.774	-1902.016	166.2413	6.268116	4.230917	0.05071004	0.1085215	0.1602558	0.143192	0.6866777
486	-1730.56	-1897.023	166.4628	6.61957	3.494205	0.2644211	0.09010574	0.2049395	0.2011065	0.7826184
492	-1725.903	-1892.548	166.6452	5.603685	3.563668	0.2670846	0.3245491	0.2049395	0.1677412	0.7989491
498	-1723.921	-1890.175	166.2545	6.676302	3.181734	0.5028926	0.2709723	0.378825	0.1667316	0.6836658
504	-1741.253	-1908.787	167.5333	4.601855	3.181734	0.2605784	0.1633964	0.3276505	0.1915377	0.8400521
510	-1741.645	-1909.116	167.4701	4.555998	3.124442	0.2605784	0.3250487	0.2451326	0.222024	0.8830663
516	-1735.234	-1901.776	166.5414	6.569913	2.903745	0.3637826	0.3250487	0.2896924	0.1822452	0.9420354
522	-1741.989	-1908.076	166.0875	5.470829	3.658541	0.4854168	0.3913316	0.2896924	0.2724133	0.8658498
528	-1732.28	-1897.71	165.43	6.463147	3.980868	0.3522555	0.3997005	0.4290905	0.2652484	0.6682728
534	-1734.375	-1898.993	164.6184	8.657821	3.85124	0.3246837	0.5961984	0.4290905	0.1791553	0.6182222
540	-1734.972	-1899.017	164.045	8.619193	3.250893	0.8059503	0.646438	0.6739007	0.5813502	0.6410665
546	-1731.373	-1896.29	164.9173	6.370586	3.335371	0.8541663	0.4072491	0.6739007	0.6645471	0.7466339
552	-1739.327	-1904.953	165.626	4.058009	3.289691	0.7390742	0.6243541	0.6739007	1.046808	0.7992762
558	-1726.691	-1892.43	165.7388	5.746167	2.835805	0.8543703	0.4366845	0.4814028	0.7040658	0.865834
564	-1729.164	-1894.84	165.6768	3.877024	2.937724	0.7308184	0.9351126	0.7498377	0.9143086	0.9862799
570	-1744.035	-1909.619	165.585	5.295451	2.900996	0.2746064	0.9418076	0.833487	0.6907848	0.9178606
576	-1747.525	-1913.14	165.6149	4.610634	2.900996	0.5438904	0.9418076	0.7701365	0.9264429	0.7816073
582	-1745.125	-1910.996	165.8708	5.344827	2.900996	0.2422392	0.9105118	0.7375435	0.5825285	0.8692883
588	-1741.925	-1908.599	166.6747	5.344827	2.913009	0.350271	0.4012195	0.427615	0.5266876	0.8088064
594	-1737.3	-1903.709	166.409	5.777953	2.773539	0.4162136	0.4642094	0.6064145	0.4125286	0.8088064
600	-1738.895	-1905.242	166.3472	5.777953	2.773539	0.2293885	0.4834786	0.6443543	0.6125208	0.7974538
606	-1726.767	-1892.302	165.5348	6.590502	3.088542	0.5179367	0.3949218	0.6410861	0.6125208	0.6895966
612	-1744.788	-1909.778	164.9895	7.421757	3.613866	0.6837368	0.6253643	0.4569578	0.08906144	0.6532874
618	-1753.63	-1917.526	163.8958	7.93972	4.406753	0.6694	0.6253643	0.6158346	0.07514034	0.4541031
624	-1741.695	-1907.155	165.4603	7.87621	3.524803	0.4774584	0.3996627	0.3922741	0.0368003	0.6229763
630	-1747.192	-1912.441	165.2498	7.104417	3.524803	0.67607	0.3996627	0.667781	0.0167581	0.7479946
636	-1742.983	-1906.816	163.8327	8.206601	3.269458	1.005472	0.6767804	1.229085	0.06780397	0.7715723
642	-1741.937	-1907.9	165.9627	5.123524	2.933139	0.8790215	0.6767804	0.8815197	0.08652154	0.7902291
648	-1740.463	-1906.224	165.7605	5.602862	3.206185	0.7579749	0.6967003	0.7495525	0.04447444	0.739162
654	-1743.799	-1909.662	165.8624	5.854791	3.234729	0.5975883	0.6262669	0.7420124	0.03167078	0.739162
660	-1746.937	-1913.862	166.9248	4.616803	2.920762	0.5975883	0.7457724	0.5329959	0.02216657	0.7063929
666	-1751.912	-1916.859	164.9471	7.593268	3.019385	0.7391854	0.775074	0.8760366	0.02445854	0.6703897
672	-1743.953	-1909.404	165.4507	5.49181	3.624564	0.5560259	0.8373892	0.7883639	0.05305373	0.6694604
678	-1744.097	-1909.779	165.6822	7.101687	3.088616	0.5560259	0.7059995	0.5263041	0.06880537	0.5247712
684	-1744.794	-1908.945	164.1506	5.090006	3.241765	1.061095	1.047606	0.9434431	0.974503	0.8140016
690	-1739.035	-1901.795	162.7601	6.196803	3.424749	1.411652	1.215731	1.316822	0.8508616	0.6622148
696	-1743.269	-1904.559	161.2901	7.691706	3.48445	1.683632	1.216473	0.8466929	1.844268	0.6178834
702	-1740.023	-1902.463	162.4405	6.756352	3.340841	1.043815	1.558951	0.6957638	1.558762	0.8090712
708	-1745.66	-1906.68	161.0201	8.210491	3.274144	1.287951	1.558951	1.156477	1.767496	0.7920263
714	-1756.056	-1920.349	164.2933	4.6403	2.311335	1.287951	1.316134	1.019876	1.255663	1.0073
720	-1753.886	-1915.086	161.1999	3.7583	2.649895	3.008614	1.045359	1.317379	2.712039	1.068251
726	-1751.189	-1910.634	159.445	5.219487	2.629718	2.957192	2.813248	0.6210615	2.712039	1.008213
732	-1751.852	-1914.312	162.4606	3.310624	2.441484	2.159412	2.362427	1.626393	1.169239	1.068606
738	-1747.883	-1909.313	161.4303	3.917874	2.441484	1.547865	2.362427	1.274227	2.922228	0.9246887
744	-1748.105	-1909.636	161.5306	4.127753	2.441484	2.052429	1.646171	2.17575	1.920085	1.014782
750	-1746.403	-1909.58	163.1776	4.772579	2.441484	1.546581	1.381562	1.367191	1.534358	0.970682
756	-1733.763	-1897.371	163.6076	4.855938	2.331543	1.367202	0.9049177	1.651074	1.534358	0.9784397
762	-1738.779	-1902.819	164.0397	5.962115	2.981048	0.7340502	1.402726	0.5626212	1.120797	0.9836976
768	-1739.734	-1906.071	166.3373	4.80414	2.589028	0.4480548	0.651192	0.8648314	0.5869895	0.9223759
774	-1738.433	-1903.87	165.4366	5.388264	2.820521	0.7117223	0.8610529	0.7694658	0.629206	0.8626536
780	-1730.414	-1895.924	165.5098	6.679011	3.327794	0.4901738	0.2442016	0.5467075	0.6154262	0.7192154
786	-1736.321	-1901.056	164.7343	6.982574	3.881631	0.3917729	0.4009206	0.7657923	0.4596244	0.6654231
792	-1731.261	-1895.932	164.6717	6.829968	2.53687	0.781625	0.8935219	0.8129861	0.9376428	0.7719509
798	-1727.845	-1892.806	164.9612	6.422058	3.212672	0.781625	0.5494052	0.5910109	0.72419	0.7607457
804	-1738.454	-1902.438	163.9847	6.422058	3.648155	0.6039548	0.9204031	0.8342867	0.8649339	0.7033497
810	-1730.832	-1893.702	162.8701	7.536464	4.21596	0.9131453	0.8751124	1.498895	0.07826482	0.5027132
816	-1743.99	-1906.879	162.8892	9.825731	4.23291	0.7512395	0.9877543	0.7326513	0.02151782	0.4952295
822	-1733.622	-1898.191	164.5689	7.791735	4.042164	0.5455937	0.3879581	0.7326513	0.07030106	0.4638899
828	-1739.565	-1904.834	165.2686	6.431645	4.205595	0.4495046	0.3879581	0.5833408	0.02225061	0.4858705
834	-1733.182	-1896.911	163.7285	7.755855	3.550359	1.236479	1.107649	0.7155441	0.02586357	0.4984278
840	-1727.846	-1887.859	160.0132	6.788399	3.746732	2.546721	1.479484	2.90179	0.05977458	0.5883786
846	-1732.255	-1892.601	160.3462	5.220445	3.293874	2.546721	2.37574	2.755773	0.1725044	0.5327782
852	-1736.288	-1893.074	156.7857	5.220445	3.833159	3.00878	2.37574	4.80654	0.6812962	0.528986
858	-1736.975	-1899.023	162.0475	6.095978	3.583308	2.516737	1.142438	1.410325	0.3676833	0.528986
864	-1729.478	-1891.464	161.9864	8.553376	3.899799	1.43206	0.8090533	1.062212	0.8645254	0.5624933
870	-1737.405	-1902.623	165.218	6.498783	3.809613	0.4325956	0.5117514	0.5137885	0.3948766	0.5624933
876	-1725.466	-1890.119	164.6532	7.931464	3.809613	0.4065287	0.4153443	0.4380345	0.5336793	0.654021
882	-1736.408	-1900.441	164.0326	8.894901	3.048788	0.5565346	0.742414	0.5087912	0.9547647	0.7483795
888	-1733.475	-1898.594	165.1194	7.092585	3.048788	0.6425918	0.5212252	0.5087912	0.632296	0.8384068
894	-1733.679	-1898.158	164.4785	5.698885	3.048788	0.9515829	0.5212252	0.9144227	1.22793	0.7780539
900	-1739.866	-1904.022	164.1558	4.767698	3.048788	0.7854802	0.9397179	1.50008	1.143183	0.8339219
906	-1749.697	-1912.346	162.6497	6.606012	2.936925	1.399203	2.002463	0.5152984	1.284795	0.679637
912	-1741.089	-1901.21	160.1219	8.514008	3.973524	2.083114	1.490937	0.7061694	1.698577	0.4730085
918	-1746.175	-1906.305	160.1297	8.765292	3.906195	1.249592	1.919952	0.733072	2.045164	0.4887805
924	-1755.141	-1915.258	160.1161	9.553859	4.522937	0.7821833	0.860764	1.618927	1.797366	0.436616
930	-1749.373	-1908.291	158.9178	10.24615	5.421051	1.650827	0.860764	0.988004	1.634828	0.4591822
936	-1753.944	-1913.507	159.5625	9.241489	5.421051	1.518656	0.1521143	1.530269	1.618507	0.4272379
942	-1751.057	-1910.679	159.6217	9.535504	5.201987	1.641616	0.1894175	1.320886	1.727517	0.4319216
948	-1755.218	-1914.399	159.1809	12.40776	5.690129	0.8550803	0.8831161	1.288181	0.9140295	0.4319216
954	-1735.752	-1898.53	162.7785	9.383943	4.546477	0.4582658	0.5679824	0.485348	0.9140295	0.4187659
960	-1734.045	-1896.293	162.2485	9.913917	4.625535	0.6448058	0.5013804	0.8071556	0.7464091	0.4259092
966	-1733.671	-1897.29	163.6189	8.618488	4.439016	0.4734398	0.2594261	0.4162067	0.8042945	0.3942592
972	-1731.963	-1894.634	162.6711	10.12326	4.610142	0.7571446	0.2873542	0.3596247	0.8042945	0.3922157
978	-1730.769	-1894.658	163.8891	8.18506	4.465287	0.673892	0.2505327	0.4335312	0.4594285	0.3926125
984	-1731.686	-1895.591	163.9052	9.378303	4.465287	0.3401832	0.1660165	0.4277931	0.4594285	0.4599013
990	-1728.331	-1892.416	164.0855	10.72129	4.231745	0.2651348	0.1865595	0.281336	0.2745912	0.508209
996	-1727.796	-1893.275	165.4789	7.710347	3.957869	0.1563534	0.2941999	0.2152595	0.2745912	0.5524653
1002	-1733.276	-1898.691	165.4146	7.348821	4.223236	0.1207131	0.3106572	0.2314446	0.210561	0.5953346
1008	-1728.292	-1893.972	165.6803	6.689605	4.129536	0.06938111	0.2402883	0.2229855	0.3847229	0.7228948
1014	-1730.721	-1897.519	166.7983	6.370682	3.334793	0.1769113	0.2020662	0.1766199	0.1960595	0.6939175
1020	-1734.378	-1900.571	166.1928	7.89159	3.372379	0.2053951	0.2566612	0.02215685	0.1714604	0.7438991
1026	-1728.913	-1894.911	165.9978	8.920658	3.261796	0.1398617	0.141636	0.09369652	0.1714604	0.7890487
1032	-1736.552	-1902.393	165.8407	8.975061	3.517234	0.1398617	0.1496274	0.09650451	0.1273473	0.6496026
1038	-1730.146	-1896.796	166.6497	6.450004	3.696945	0.1398617	0.1595606	0.1441531	0.08178681	0.6496026
1044	-1733.238	-1898.62	165.3812	6.965815	4.53625	0.1938266	0.2465213	0.05995873	0.2234271	0.6653593
1050	-1734.963	-1900.985	166.0221	7.878953	3.718149	0.1220727	0.200256	0.005964369	0.2234271	0.618663
1056	-1736.783	-1902.849	166.0658	6.64079	4.136348	0.1581722	0.1891757	0.00886698	0.2234271	0.6629035
1062	-1747.231	-1911.059	163.8285	10.41923	5.045551	0.1581722	0.1212744	0.01004414	0.2234271	0.6419913
1068	-1735.092	-1900.839	165.7462	8.504475	3.75467	0.1622713	0.1212744	0.01996513	0.1845037	0.7437297
1074	-1753.237	-1920.637	167.4002	5.452459	3.21544	0.2389071	0.2393338	0.02684891	0.2153675	0.6559582
1080	-1749.629	-1916.013	166.3835	6.179655	3.816867	0.2768827	0.1155818	0.01967999	0.3782971	0.6559582
1086	-1750.737	-1914.965	164.228	8.292064	4.968595	0.3400053	0.1155818	0.01020076	0.4864786	0.5725081
1092	-1747.595	-1910.392	162.7975	9.239305	5.82989	0.3515527	0.2319218	0.02395807	0.5686253	0.5820081
1098	-1745.761	-1909.591	163.8293	9.032239	5.172324	0.3515527	0.2377282	0.01558416	0.2739531	0.4397389
1104	-1743.584	-1907.069	163.4843	11.09592	5.118696	0.1849633	0.2471608	0.01080278	0.1547101	0.4397389
1110	-1741.64	-1906.379	164.7397	7.325681	5.144562	0.2181307	0.2578869	0.01947227	0.1547101	0.4667478
1116	-1731.724	-1897.294	165.57	9.444458	3.564221	0.2181307	0.240959	0.01196333	0.1318408	0.5633248
1122	-1733.301	-1898.495	165.1946	7.855527	3.548671	0.5835016	0.3592012	0.006458676	0.5793103	0.6821474
1128	-1742.066	-1907.373	165.3071	8.042062	3.61256	0.5705105	0.3592012	0.00658406	0.3241552	0.7164125
1134	-1742.317	-1906.445	164.1274	7.514952	3.941022	0.8914414	0.6744804	0.01630058	0.783045	0.6240069
1140	-1738.285	-1902.062	163.7774	7.840156	4.087221	1.044444	0.6744804	0.008843211	0.688333	0.6765187
1146	-1732.224	-1894.502	162.2788	8.764044	4.017421	1.471861	1.165894	0.01895574	0.992035	0.6538837
1152	-1730.207	-1893.311	163.1041	7.335292	4.066797	0.8674389	1.111939	0.1208166	1.249705	0.5815462
1158	-1740.917	-1902.845	161.928	8.223165	3.963382	1.059076	0.8880399	1.343475	0.9861993	0.5955825
1164	-1749.176	-1906.054	156.8785	8.775769	5.001298	1.683891	2.305646	2.675016	1.42774	0.4390663
1170	-1746.569	-1905.782	159.2138	8.276532	4.283282	1.881083	2.138824	1.343475	1.272359	0.6359868
1176	-1745.787	-1905.027	159.2396	6.10757	3.658204	2.252643	2.138824	2.038514	1.705	0.6359868
1182	-1746.791	-1906.831	160.0407	7.697435	4.554924	1.233572	2.009876	1.415935	1.120154	0.5824848
1188	-1746.114	-1905.43	159.3159	9.551121	4.779395	1.304511	1.518984	1.363907	1.422475	0.5388523
1194	-1749.588	-1909.588	160.0006	9.411839	4.158885	1.366822	1.840857	1.537033	0.8511939	0.514562
1200	-1750.591	-1912.084	161.4928	8.024543	3.605196	0.8503226	1.681641	2.015543	0.6143896	0.4904586
1206	-1748.81	-1908.624	159.8132	8.484717	3.605196	1.634831	2.312486	2.015543	0.7011084	0.4554227
1212	-1765.141	-1925.211	160.0707	5.510592	3.875761	1.448308	2.312486	3.163465	0.4725755	0.4535623
1218	-1753.859	-1917.175	163.316	5.555803	3.250906	2.160841	0.8377606	1.339645	0.416151	0.4541553
1224	-1742.095	-1906.789	164.6941	5.071295	3.250906	1.459953	0.9300399	1.041939	0.1924255	0.4993829
1230	-1752.911	-1915.815	162.9038	5.919104	3.551544	1.459953	1.444279	1.083292	0.6747581	0.6422592
1236	-1738.943	-1902.643	163.7	6.919538	3.615937	1.011201	0.8747209	0.6530924	0.7637168	0.7386247
1242	-1739.574	-1903.939	164.3659	6.919538	2.771704	0.3888591	1.330668	1.098125	0.6926908	0.6897911
1248	-1731.785	-1895.637	163.8519	6.012889	3.370831	1.055434	0.7791545	0.7623803	1.184982	0.7630204
1254	-1740.922	-1903.372	162.4504	7.13344	3.708954	1.083828	0.8168779	1.345082	1.14939	0.6963248
1260	-1741.591	-1905.059	163.4674	5.615004	4.234627	1.178661	0.9920855	1.152085	0.2572852	0.5910052
1266	-1754.86	-1917.257	162.3966	6.314562	4.264994	1.372742	0.9920855	1.654577	0.2608255	0.3903919
1272	-1742.317	-1903.456	161.1395	8.984874	4.518827	0.893504	1.577127	1.406236	0.3356575	0.3800698
1278	-1739.245	-1900.256	161.0103	8.405787	5.755946	0.7422303	1.00932	1.406236	0.1729303	0.4089991
1284	-1744.769	-1906.737	161.9683	12.2173	4.311994	0.8812847	0.8562737	0.5928178	0.2469827	0.4102004
1290	-1740.146	-1903.019	162.8726	7.665505	4.316196	0.8860271	0.4250933	0.5928178	1.307206	0.4907941
1296	-1752.956	-1914.864	161.9079	8.299781	4.948557	1.090991	0.2556661	0.8402621	1.095561	0.5964958
1302	-1741.574	-1904.484	162.9103	7.87291	4.158627	1.001373	0.6711854	0.8402621	0.6945008	0.6600887
1308	-1741.019	-1903.278	162.2589	7.609871	4.343848	0.877964	0.9531004	0.8808071	1.101498	0.5570274
1314	-1728.832	-1889.514	160.682	9.975069	4.775276	0.877964	0.9572848	0.9954003	1.277006	0.4807573
1320	-1738.037	-1901.251	163.2145	5.35773	4.403527	0.3816841	1.305431	1.034659	1.083769	0.4925247
1326	-1737.748	-1899.189	161.4417	9.517101	6.300369	0.3037918	0.4722521	0.7925926	0.400681	0.5670622
1332	-1734.021	-1896.757	162.7361	8.817738	4.485294	0.4789498	0.6017771	0.8498069	0.788959	0.6181424
1338	-1738.334	-1901.14	162.8067	8.817738	4.58177	0.7053141	0.4416651	0.5974458	0.788959	0.6616816
1344	-1739.044	-1901.91	162.8652	8.500322	4.23565	0.924463	0.8337866	0.2887568	0.9242388	0.5689939
1350	-1732.054	-1895.559	163.5057	8.73191	3.504945	0.7440935	0.6848839	0.5839335	0.9242388	0.6718297
