Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2224.772	-2386.919	162.1465	2.797815	1.209494	4.548589	0.02990663	0.8889819	0.03407216	0.1274385	3.497724
6	-2204.723	-2366.974	162.2506	3.922351	1.381037	4.548589	0.01936103	0.8468273	0.02089781	0.09664516	2.955084
12	-2203.401	-2368.48	165.0782	2.489002	1.107253	3.289487	0.02429448	0.8468273	0.0297981	0.1358838	2.724036
18	-2203.717	-2368.289	164.5723	3.292865	1.389338	3.528411	0.03008129	0.9471655	0.02099889	0.1211282	2.30844
24	-2196.821	-2363.197	166.3761	3.351915	1.221582	2.034147	0.03403012	0.7697994	0.02114952	0.1084845	2.30844
30	-2190.491	-2357.862	167.3704	2.300423	1.221582	2.074678	0.02275235	0.74192	0.03020731	0.1280945	2.138446
36	-2192.684	-2360.329	167.646	2.050663	1.099948	2.375383	0.02444361	0.7512604	0.03024903	0.1210329	1.969351
42	-2204.362	-2371.053	166.6909	3.237612	1.046384	2.951396	0.02258981	0.727848	0.02197408	0.09762303	1.694398
48	-2207.421	-2374.418	166.9967	3.106608	1.120635	2.963703	0.02371833	0.8393723	0.02266461	0.115487	1.371527
54	-2214.804	-2380.056	165.2523	3.796226	1.122447	4.393724	0.01414151	0.8178872	0.02493971	0.1325375	1.27221
60	-2209.273	-2375.227	165.9539	3.873285	1.18197	3.739227	0.03240714	0.7254414	0.03487479	0.12882	1.20062
66	-2208.567	-2374.628	166.0619	2.958461	1.19116	3.258729	0.03908231	1.224914	0.0260177	0.1504776	1.549395
72	-2214.965	-2380.393	165.4277	3.706449	1.120576	4.075811	0.03862506	1.021647	0.02459349	0.1612763	1.224928
78	-2209.987	-2375.287	165.2998	2.7312	1.382713	4.418519	0.07004703	1.341195	0.03885704	0.1824706	1.047194
84	-2212.13	-2375.203	163.0723	4.686059	1.173246	5.120511	0.04319962	1.489031	0.05871292	0.2364667	1.314007
90	-2204.688	-2370.191	165.5025	2.261033	1.170937	3.236354	0.06956455	2.019347	0.1020299	0.3096799	1.597717
96	-2198.577	-2363.084	164.5075	2.642484	0.9894686	3.198496	0.06738551	2.677404	0.04369055	0.3052286	1.827562
102	-2199.316	-2363.282	163.9666	3.428175	0.9894686	2.73486	0.07475874	3.12984	0.1135217	0.4480524	1.677065
108	-2197.579	-2361.043	163.4644	3.138613	1.115679	3.310096	0.1127513	3.496257	0.1305907	0.4875951	1.326264
114	-2193.225	-2357.606	164.3801	2.634245	1.202091	3.121061	0.182057	3.308162	0.08292703	0.3605807	1.194756
120	-2195.806	-2359.068	163.2626	3.173337	1.24488	3.652375	0.09387041	3.567503	0.1258699	0.4937945	1.024266
126	-2196.14	-2361.299	165.1584	2.453734	1.07284	2.958441	0.07699409	3.082052	0.09048693	0.3518081	1.179365
132	-2197.466	-2362.912	165.4455	2.367117	1.208018	3.352329	0.09024925	2.631163	0.07845178	0.3117782	0.9335947
138	-2207.779	-2373.224	165.4453	2.437559	1.183914	3.3349	0.09318884	2.631163	0.06187485	0.299745	0.9465182
