Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-122.7317	-293.0718	170.3401	2.208601	1.638061
6	-127.4783	-297.7724	170.2942	2.208601	1.670962
12	-134.4116	-305.3394	170.9278	2.005624	1.348372
18	-130.1744	-300.8416	170.6672	1.145085	2.139864
24	-114.9159	-285.3227	170.4068	1.559108	2.038918
30	-118.4085	-288.8792	170.4707	1.310432	2.160165
36	-122.5018	-291.9816	169.4798	2.301366	2.160165
42	-132.9204	-303.4698	170.5495	2.392872	1.341289
48	-125.3063	-295.44	170.1337	2.549751	1.539739
54	-130.6804	-301.429	170.7486	1.887424	1.574622
60	-123.3978	-293.4456	170.0477	2.278043	1.795362
66	-122.9845	-293.6562	170.6716	1.811249	1.685126
72	-115.8262	-286.1579	170.3317	2.080735	1.734899
78	-116.847	-287.7142	170.8672	2.203508	1.236369
84	-100.0625	-271.1522	171.0897	1.568475	1.558394
90	-98.31917	-268.3926	170.0735	1.377294	2.372157
96	-105.1368	-275.823	170.6862	1.377294	1.973904
102	-111.1073	-281.5522	170.4449	1.606783	1.981796
108	-118.095	-288.6327	170.5377	1.913954	1.707262
114	-122.0009	-292.0108	170.0099	2.289561	1.813557
120	-124.3538	-294.2043	169.8506	2.685047	1.647456
126	-129.9252	-300.2248	170.2997	2.606553	1.369912
132	-122.6553	-293.0436	170.3884	2.606553	1.298954
138	-135.9433	-305.4528	169.5095	3.537667	1.256073
144	-140.0967	-310.1013	170.0046	3.120379	1.190235
150	-122.9486	-294.07	171.1213	1.806394	1.352899
156	-127.2975	-297.436	170.1385	2.596295	1.501442
162	-126.6898	-296.8535	170.1637	2.479495	1.569403
168	-131.6836	-301.8043	170.1207	2.546799	1.551476
174	-136.1377	-306.9035	170.7658	2.240525	1.289674
180	-129.6792	-300.1351	170.4559	2.242315	1.528759
186	-131.8672	-301.72	169.8528	2.650928	1.670254
192	-142.8102	-312.6629	169.8527	3.284111	1.179983
198	-137.9736	-308.5885	170.615	2.532034	1.171135
204	-136.5058	-306.8263	170.3205	2.319386	1.571836
210	-124.0735	-294.2275	170.154	2.485845	1.571836
216	-133.0298	-303.8477	170.8179	1.828943	1.566702
222	-124.2049	-294.3158	170.1109	2.554394	1.553141
228	-126.2413	-295.844	169.6028	3.584578	1.135525
234	-131.6749	-300.6164	168.9415	4.189756	1.184821
240	-134.6677	-303.9276	169.2599	3.722566	1.30907
246	-138.814	-308.3292	169.5152	3.722566	1.08971
252	-130.4965	-300.9013	170.4048	2.405272	1.4445
258	-140.3735	-310.4086	170.0351	3.210331	1.08262
