Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-106.5969	-274.4222	167.8254	0.04414448	2.162328	0.8859612	0.9163413	0.379335	0.620665	0.185675	0.814325	1.881557
6	-99.92113	-267.4129	167.4917	0.1670079	2.062568	1.266497	1.389215	0.458379	0.541621	0.127085	0.872915	1.579473
12	-107.773	-276.6021	168.8291	0.6197834	0.4546955	1.266497	1.238979	0.303603	0.696397	0.0888918	0.911108	1.624028
18	-106.1037	-273.2972	167.1934	0.6194352	1.137658	2.511838	1.232161	0.273052	0.726948	0.361871	0.638129	1.200129
24	-104.3673	-271.5644	167.1971	0.4206479	1.288854	1.800407	1.243471	0.557291	0.442709	0.143652	0.856348	1.821483
30	-102.1497	-267.4935	165.3438	0.1360477	1.517572	3.523054	0.6820602	0.379612	0.620388	0.511732	0.488268	2.385796
36	-91.96079	-258.7666	166.8058	0.07144261	3.033604	1.129333	1.471968	0.702294	0.297706	0.292346	0.707654	1.481923
42	-95.83774	-261.9272	166.0894	0.1449431	3.154615	0.7451915	0.9372367	0.762229	0.237771	0.1177	0.8823	2.733106
48	-101.5406	-268.3593	166.8188	0.2848407	2.035997	1.256488	0.9960871	0.525261	0.474739	0.132832	0.867168	2.232036
54	-93.93409	-259.977	166.0429	0.2881521	3.434654	1.797313	1.877204	0.670779	0.329221	0.241141	0.758859	0.830438
60	-100.7114	-268.7793	168.0678	0.8037722	1.004975	0.741793	1.544276	0.615471	0.384529	0.223049	0.776951	1.529523
66	-107.94	-273.4872	165.5471	0.299935	4.399449	1.577794	1.248917	0.291524	0.708476	0.223049	0.776951	1.529523
72	-102.4842	-268.8035	166.3192	0.371851	4.223372	1.097794	1.155983	0.51292	0.48708	0.1009	0.8991	1.559281
78	-103.8833	-270.8173	166.934	0.9580314	2.300672	0.4920246	0.8875605	0.435738	0.564262	0.148545	0.851455	2.086219
84	-97.73625	-265.2159	167.4797	0.2976167	1.604211	1.242273	1.59638	0.569944	0.430056	0.272135	0.727865	1.44207
90	-95.76349	-262.2791	166.5156	0.2005297	3.851099	0.6303327	1.914387	0.572991	0.427009	0.126892	0.873108	1.408893
96	-110.538	-278.5195	167.9815	0.2945218	2.555534	0.9513622	1.39331	0.723165	0.276835	0.0800172	0.919983	1.280288
102	-106.8792	-273.9242	167.045	0.02443127	2.608116	0.9513622	1.166011	0.751222	0.248778	0.150122	0.849878	2.105915
108	-103.7415	-271.3987	167.6572	0.04680981	1.956482	0.8489622	1.166011	0.505682	0.494318	0.110574	0.889426	2.088643
114	-103.4607	-270.4898	167.0291	0.03695265	3.159573	1.393376	1.641906	0.543878	0.456122	0.110717	0.889283	1.143709
120	-107.886	-275.496	167.6099	0.8009716	2.196189	1.116701	1.050003	0.501933	0.498067	0.094068	0.905932	1.3932
126	-97.6519	-262.6673	165.0154	0.8009716	3.316178	3.502903	0.5461449	0.494175	0.505825	0.311475	0.688525	1.308183
132	-92.71386	-257.9631	165.2492	0.669676	5.047925	1.704115	0.5461449	0.642782	0.357218	0.104098	0.895902	1.830307
138	-99.71024	-264.2338	164.5235	1.001566	2.793563	2.514053	0.9206177	0.490829	0.509171	0.259617	0.740383	2.044772
144	-92.03209	-258.2782	166.2461	1.946275	1.487316	1.494513	0.8791931	0.479186	0.520814	0.18523	0.81477	1.660286
150	-96.89697	-263.659	166.762	0.4093788	2.942175	0.8976171	1.456461	0.46509	0.53491	0.100104	0.899896	1.732848
156	-96.47905	-264.7329	168.2538	0.2882518	1.327082	1.001404	0.6771563	0.622851	0.377149	0.118354	0.881646	2.136995
162	-94.45558	-261.9053	167.4498	0.5408261	1.874965	0.6986091	0.8171358	0.59979	0.40021	0.189519	0.810481	2.136995
168	-101.6149	-267.3764	165.7615	0.5020578	1.652023	1.866727	0.5837015	0.511297	0.488703	0.172989	0.827011	2.802994
174	-101.6216	-267.226	165.6044	0.3571584	2.535442	1.364032	0.6756017	0.667783	0.332217	0.170738	0.829262	2.802994
180	-95.16103	-260.242	165.081	0.5005529	4.991844	2.518885	1.473655	0.667783	0.332217	0.0329528	0.967047	1.329213
186	-92.11626	-256.1262	164.01	0.4946705	7.481871	2.518885	1.107591	0.689928	0.310072	0.278442	0.721558	0.7338384
192	-100.5399	-265.4203	164.8804	0.3936175	5.189124	1.329325	1.598585	0.689928	0.310072	0.203805	0.796195	1.566601
