Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-332.1353	-496.936	164.8007	0.4243582	4.519535	4.842389	0.5550979
6	-334.6797	-499.5636	164.884	0.9988154	2.07845	5.732442	0.7649602
12	-345.3057	-507.5475	162.2418	1.19828	5.984686	5.808484	0.7287652
18	-331.5294	-496.1839	164.6545	1.147407	4.170131	4.457339	0.5832468
24	-324.726	-489.5204	164.7943	0.8833361	5.920466	3.620929	0.695181
30	-331.4051	-496.6212	165.2161	1.475759	4.780838	3.063181	0.8574387
36	-333.0078	-499.8495	166.8418	0.6172478	2.141966	4.00824	0.886237
42	-341.33	-508.6205	167.2904	0.9499022	2.664541	2.497327	1.197206
48	-332.3859	-499.0275	166.6416	0.9499022	3.839755	2.553937	1.016282
54	-327.7085	-492.6978	164.9894	1.515965	2.942272	4.27963	0.9652568
60	-334.2026	-499.8433	165.6407	0.7977001	1.88014	5.381478	0.7088909
66	-341.2889	-507.5734	166.2846	0.7670076	2.454122	3.746415	1.280355
72	-332.4493	-498.5322	166.0829	0.8956029	3.997171	2.935146	1.143729
78	-331.1859	-499.0777	167.8919	1.467864	1.29462	2.457248	1.272328
84	-331.0433	-499.1882	168.1449	1.207604	1.367098	2.650527	1.046705
90	-325.8838	-488.1973	162.3136	1.384111	6.287733	5.464933	0.6272566
96	-341.9669	-508.0111	166.0442	0.6886657	2.296867	4.615075	0.8791291
102	-334.4868	-502.0027	167.516	0.4683195	1.570321	4.027676	0.8311786
108	-329.2651	-494.8776	165.6125	0.8403485	3.772356	3.821463	0.9261158
114	-345.5099	-507.4081	161.8982	1.743179	2.075319	7.761112	1.013118
120	-329.3365	-493.1483	163.8118	1.671043	5.047302	3.965258	1.034495
126	-328.2731	-494.4424	166.1693	0.6135125	4.925802	2.744432	1.01925
132	-331.1735	-498.1732	166.9998	0.6135125	3.739349	2.301999	1.276092
138	-330.9674	-498.3213	167.354	1.034658	3.321321	1.937859	1.154268
144	-320.006	-485.7377	165.7316	1.375381	3.051119	3.817755	0.6878459
150	-321.4103	-488.3997	166.9894	0.8185903	1.783318	4.108702	0.6878459
