Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	0.5638008	-168.753	169.3168	0.5222128	2.460008	0.810114	0.43265	0.56735	0.257759	0.742241	0.5487847
6	6.541865	-163.1958	169.7377	0.2237571	1.881557	1.017938	0.324834	0.675166	0.502185	0.497815	0.7115513
12	2.144336	-166.8098	168.9542	1.584037	1.294216	1.017938	0.570202	0.429798	0.397466	0.602534	0.5087261
18	1.649039	-167.0502	168.6992	0.2259977	3.047499	1.021848	0.409447	0.590553	0.570599	0.429401	0.8391883
24	8.973619	-161.2512	170.2248	0.2047417	0.7462434	1.770131	0.260427	0.739573	0.574133	0.425867	0.4403198
30	6.919346	-163.097	170.0163	0.5868217	0.9257094	1.325638	0.365219	0.634781	0.574133	0.425867	0.4317148
36	-3.594538	-174.9338	171.3393	0.1970852	0.8979765	0.7124339	0.148491	0.851509	0.486151	0.513849	0.4317148
42	-5.764663	-176.4625	170.6978	0.2936083	0.8085574	1.094865	0.107735	0.892265	0.486151	0.513849	1.087454
48	3.831865	-167.6599	171.4918	0.0554566	0.8085574	0.3855782	0.261031	0.738969	0.507299	0.492701	0.8894314
54	-5.071109	-173.8481	168.777	0.3693386	3.46185	0.7066283	0.454099	0.545901	0.315605	0.684395	0.6267133
60	-4.408225	-174.5847	170.1765	0.3415984	1.973145	0.6601072	0.579902	0.420098	0.158997	0.841003	0.6810076
66	4.209133	-167.0307	171.2399	0.1269815	0.9941848	0.6736118	0.202377	0.797623	0.565721	0.434279	0.5693983
72	1.862194	-168.3481	170.2103	0.09688542	1.48817	0.8150022	0.535993	0.464007	0.43294	0.56706	0.9185801
78	-3.551617	-174.0828	170.5312	0.09688542	1.113702	0.2815053	0.664042	0.335958	0.431006	0.568994	1.468416
84	-3.000842	-171.0867	168.0859	1.590732	2.503757	0.7902977	0.409135	0.590865	0.452452	0.547548	0.6361555
90	1.678307	-168.8461	170.5245	0.05596015	1.383128	0.7902977	0.399278	0.600722	0.395824	0.604176	0.7743339
96	-13.68771	-183.2774	169.5897	0.365115	2.497948	0.4848967	0.335008	0.664992	0.405543	0.594457	0.7832268
102	-20.49706	-190.8606	170.3635	0.2935973	1.235984	1.235399	0.166326	0.833674	0.372805	0.627195	0.5990417
108	-6.893505	-177.1635	170.27	0.2173796	1.085564	1.122902	0.21281	0.78719	0.415362	0.584638	1.027756
114	-20.22282	-190.1269	169.9041	0.09916679	1.777236	0.897742	0.479048	0.520952	0.480125	0.519875	0.8583255
120	-1.063495	-169.8645	168.801	2.028821	1.488097	0.4323917	0.436651	0.563349	0.542954	0.457046	0.741807
126	0.5919835	-170.4786	171.0706	0.4449036	0.4511102	0.3805923	0.219261	0.780739	0.4948	0.5052	1.254055
132	-15.76053	-186.5697	170.8092	0.3536019	0.7438753	0.4460987	0.585746	0.414254	0.538533	0.461467	1.158855
138	-6.041752	-175.9795	169.9378	0.4431368	1.173691	0.7745683	0.430879	0.569121	0.508149	0.491851	1.176532
144	0.1080728	-170.4031	170.5112	0.3330524	1.188468	0.9453136	0.233476	0.766524	0.288806	0.711194	0.7644099
150	3.821311	-166.9966	170.8179	0.1415601	1.230712	0.5908173	0.376546	0.623454	0.522202	0.477798	0.7094796
156	-0.3344641	-171.4683	171.1339	0.3197035	0.9277228	0.4062704	0.376546	0.623454	0.411097	0.588903	0.7208939
162	0.1915805	-167.3157	167.5073	2.782901	0.8322907	0.7836936	0.421346	0.578654	0.417545	0.582455	1.525243
168	2.750159	-166.5902	169.3404	1.823991	0.8469968	0.9106485	0.31076	0.68924	0.372042	0.627958	0.5485888
174	-1.696166	-170.8946	169.1984	0.1414565	2.662239	0.8476371	0.589953	0.410047	0.472909	0.527091	0.8720548
180	-4.431777	-175.1928	170.761	0.1422694	1.234617	0.9412039	0.329663	0.670337	0.21303	0.78697	0.5063685
186	-7.210327	-176.8679	169.6575	0.07312125	2.98446	0.3261074	0.605402	0.394598	0.602752	0.397248	0.7758944
192	-18.32415	-185.7867	167.4625	2.277006	1.113819	1.944025	0.433741	0.566259	0.371694	0.628306	0.696953
198	-18.67341	-185.4489	166.7755	2.627905	1.433191	1.566196	0.407388	0.592612	0.409521	0.590479	1.140003
204	-13.07792	-182.0455	168.9676	1.988013	1.165248	0.6559593	0.506522	0.493478	0.647025	0.352975	0.7355874
210	-20.98383	-186.0871	165.1033	2.723633	2.068632	2.879261	0.33952	0.66048	0.75757	0.24243	1.02031
216	-21.71002	-186.8785	165.1684	2.723633	3.422283	1.643568	0.357217	0.642783	0.686804	0.313196	1.099455
222	-15.63629	-184.588	168.9517	0.8806106	1.183762	1.813996	0.480974	0.519026	0.399942	0.600058	0.4395268
228	-14.45519	-184.5389	170.0837	0.3487254	1.010575	1.452849	0.316106	0.683894	0.438866	0.561134	0.4859897
234	-10.30006	-180.7686	170.4686	0.3482178	1.086456	0.7091993	0.627965	0.372035	0.522858	0.477142	0.9290922
