Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-52.00046	-223.3458	171.3454	0.7517286	1.338158	0.9731241
6	-48.27327	-219.1734	170.9002	0.569391	1.864202	1.051315
12	-54.52225	-225.8945	171.3722	0.3747641	1.167335	1.328232
18	-58.521	-229.6887	171.1677	0.5735758	1.166907	1.412121
24	-64.40971	-235.6095	171.1998	0.7951456	1.465908	0.9482159
30	-50.9124	-222.8012	171.8888	0.2490925	0.9979007	0.9482159
36	-53.48591	-224.6417	171.1558	0.429181	1.502759	1.220613
42	-52.6592	-224.1327	171.4735	0.4856654	0.9263824	1.408011
48	-57.92287	-228.8419	170.919	0.6128006	0.9536913	1.728272
54	-69.96011	-241.0616	171.1015	0.7368118	1.345517	1.205522
60	-66.6652	-237.9219	171.2567	0.2910733	1.83851	0.7530771
66	-64.95308	-234.9761	170.023	0.2501465	2.989604	0.8028754
72	-69.89391	-239.729	169.8351	0.3854148	3.37185	0.4289236
78	-62.93173	-233.8933	170.9616	0.1626417	1.907059	0.5993423
84	-57.83029	-227.6803	169.85	0.1663448	3.041609	0.5835265
90	-62.01425	-233.5548	171.5406	0.1984469	1.087177	1.090263
96	-59.45784	-229.444	169.9862	0.3109612	2.995223	0.9127941
102	-59.42178	-230.9831	171.5614	0.339543	0.6086936	1.606601
108	-56.26891	-227.4986	171.2297	0.4813014	1.479548	1.155968
114	-61.98706	-232.9025	170.9154	0.7831877	1.353579	1.316386
120	-69.15976	-240.5001	171.3403	0.4975425	0.6224374	1.724458
126	-64.70429	-235.941	171.2367	1.002818	0.765163	1.356154
132	-65.01645	-235.3533	170.3368	0.9017981	2.118925	1.053239
138	-59.22681	-230.4488	171.222	0.5164375	0.7295756	1.723896
144	-62.3892	-234.0235	171.6343	0.3094563	1.190252	1.070491
150	-62.28985	-233.7787	171.4888	0.4102943	1.373653	1.043016
156	-69.38808	-240.5179	171.1298	0.3673254	1.229322	1.468831
162	-56.95418	-228.7501	171.7959	0.5255442	1.229322	0.8004688
168	-65.39045	-236.281	170.8906	0.3627166	2.087808	0.9313856
174	-65.03726	-236.0291	170.9919	0.3098854	1.322593	1.49147
180	-63.84876	-234.9198	171.071	0.65425	1.092395	1.49147
186	-61.48108	-232.0769	170.5958	0.8401093	0.4287009	2.15804
192	-55.5466	-225.2081	169.6615	0.9862892	0.4521193	2.642003
198	-62.9379	-233.9857	171.0478	0.9862892	0.5219689	1.690706
204	-72.30924	-243.7382	171.4289	0.3344697	0.6200264	1.69254
210	-64.30504	-235.3546	171.0495	0.3757612	0.3970127	2.104928
216	-66.09683	-237.0582	170.9613	0.6314232	0.5253194	1.981917
222	-60.67824	-232.2441	171.5658	0.492635	1.471357	0.8123369
228	-60.79891	-232.2963	171.4974	0.8686685	0.9392449	1.101747
234	-60.76725	-231.4151	170.6479	1.163111	0.6933436	1.727687
240	-66.32169	-237.9978	171.6761	0.2410651	1.173391	0.9731448
246	-68.60321	-239.7167	171.1135	0.6336152	0.9557705	1.574644
252	-68.94655	-239.1853	170.2388	1.028654	1.181198	1.766307
258	-64.78406	-235.7691	170.985	0.644536	0.9748586	1.64713
264	-62.88235	-234.2526	171.3702	0.5513762	0.9222984	1.457252
