Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-219.0446	-382.7278	163.6832	5.270561	4.226648	0.05040326	0.2774141	0.2265364	2.956816	0.6682739
6	-222.5855	-388.7127	166.1272	3.902127	2.892683	0.1294635	0.2515607	0.4665496	1.727531	1.28624
12	-233.4429	-395.0519	161.609	6.326265	3.177341	0.0776675	0.0920906	0.9796262	0.4154263	3.824012
18	-228.1921	-392.019	163.8269	4.115641	2.697289	0.02392145	0.0920906	1.07513	0.2747634	3.52981
24	-209.4521	-373.7633	164.3111	4.115641	2.697289	0.1572438	0.1519497	1.609809	1.482862	2.047387
30	-218.1704	-380.5438	162.3733	10.55755	3.843313	0.02691051	0.2079546	1.071645	0.2344831	2.003618
36	-231.577	-395.3445	163.7674	4.715741	2.939079	0.160284	0.1187526	0.7476511	3.126331	1.497358
42	-223.4194	-385.8957	162.4763	6.346459	2.398386	0.1428244	0.6869708	0.9764694	3.126331	1.680253
48	-232.306	-396.6275	164.3215	2.031725	4.375013	0.206593	0.2356712	0.8611464	3.126331	1.111914
54	-219.2868	-386.2673	166.9804	2.576382	2.628272	0.200176	0.1691967	0.946345	2.097074	0.7510605
60	-224.4546	-390.7704	166.3158	1.66106	3.105974	0.06292262	0.02508395	0.5183106	3.375796	1.153308
66	-221.2808	-385.1982	163.9174	3.714072	2.659355	0.1100385	0.3301239	0.6572563	3.514985	1.680581
72	-225.1716	-389.1626	163.991	3.686121	2.659355	0.3893167	0.1710221	1.123754	3.514985	1.184017
78	-223.837	-386.1459	162.3088	5.495723	4.020932	0.1223467	0.1710221	0.5971228	2.537445	1.98922
84	-213.5475	-378.8704	165.3229	4.186232	2.998119	0.2120658	0.1709637	0.6453588	2.412977	0.9847466
90	-222.8413	-388.6423	165.8009	0.935542	4.162875	0.1187534	0.1662641	0.7108365	3.081302	1.208436
96	-237.1289	-403.2954	166.1665	1.266825	4.942065	0.3235887	0.1084525	0.4544213	1.575219	1.325626
102	-231.4466	-396.7609	165.3144	2.384282	1.5249	0.2279038	0.1250648	1.442655	4.251627	1.068912
108	-218.1063	-382.8822	164.7759	2.384282	2.957929	0.101864	0.4066461	0.3742527	3.586907	1.617592
114	-222.9634	-384.8259	161.8625	3.431163	2.759809	0.2732689	0.7996167	0.801215	3.586907	2.527561
120	-228.5618	-392.2102	163.6484	3.60964	2.759809	0.4496205	0.1580211	0.3057183	3.02912	2.286481
126	-223.0371	-386.0981	163.061	4.013479	3.726123	0.1065682	0.2918668	0.5750374	2.719804	2.040925
132	-214.0952	-377.3541	163.259	2.787799	2.984822	0.1377481	0.7979793	0.4176574	4.106605	1.756368
138	-221.9045	-384.514	162.6095	5.755519	2.971046	0.3655343	0.4577169	0.1960903	4.027652	1.264959
144	-230.706	-394.137	163.4311	3.246917	4.655635	0.9997501	0.3189784	0.1710535	2.030771	1.596827
150	-214.9521	-378.6659	163.7138	4.271336	4.872483	0.4914565	0.05505379	0.1198198	1.956669	1.419611
156	-207.1345	-373.5446	166.4101	4.271336	2.911019	0.07557231	0.2883654	0.1885967	1.282019	1.460681
162	-214.8529	-379.3025	164.4496	7.666528	3.472582	0.02233239	0.06964032	0.1672089	1.77116	1.132268
