Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-13.58644	-182.5847	168.9983	0.5205952	0.38432	0.7750706	1.382519	0.6191353	2.671923	0.7856666
6	-19.3752	-186.9844	167.6092	0.9421506	0.3837259	0.4237161	0.3953834	4.277913	0.9068997	1.240151
12	-5.724917	-177.2565	171.5316	0.3097487	0.6254503	0.9777345	0.4740001	0.924463	0.1521337	1.003914
18	-3.675149	-176.5697	172.8946	0.8662889	0.1513874	0.2074275	0.7530733	0.3053314	0.2160815	0.7814204
24	5.617197	-165.3955	171.0127	0.5518648	0.1740282	0.9896028	1.700883	0.4351848	0.4753295	0.8144817
30	3.068635	-169.4359	172.5045	0.4084385	0.3857287	0.5109259	0.06611709	0.9854227	0.4117358	0.8144817
36	-5.612938	-175.1572	169.5443	1.421316	0.7954565	0.2934779	0.07354086	1.548211	1.820698	0.6121426
42	1.736912	-169.245	170.9819	0.2668888	0.4399239	0.09856486	0.910906	1.694513	0.8117524	0.6121426
48	8.114972	-162.9008	171.0158	1.040076	0.2840799	0.07130215	0.559103	2.152004	0.3857573	0.4633153
54	-1.835998	-174.8088	172.9728	0.3626613	0.3119534	0.1265202	0.3819541	0.6330441	0.5828074	0.5300953
60	-4.036766	-176.1838	172.147	0.3812109	0.3588184	0.1955779	1.058575	1.087449	0.01311907	0.2738395
66	-10.66333	-183.8594	173.1961	0.4070912	0.4275604	0.332225	0.2431164	0.7924534	0.006505058	0.4399449
72	-11.8247	-180.6913	168.8667	0.5057604	0.895176	0.3312333	0.6437779	3.895761	0.01055284	1.01024
78	-10.32759	-179.9626	169.635	0.7891386	0.5630757	0.6986537	1.260227	2.494885	0.04129161	0.6243456
84	-14.10299	-183.1541	169.0511	0.949434	0.5196689	2.001368	1.248152	0.6310311	0.7118039	1.08787
90	-10.64649	-177.4877	166.8412	1.327759	0.2931697	2.248841	1.800312	0.2919271	2.692862	0.6037919
96	-2.03547	-172.9181	170.8826	0.5163603	0.2857963	0.4888336	0.1791703	2.730052	0.3680536	0.6037919
102	-0.4017589	-170.8389	170.4371	2.09409	0.524087	0.9071959	0.4360172	0.4692515	0.6926026	0.6383742
108	-0.4626518	-169.1246	168.662	0.2435507	0.4465816	0.07213257	1.654261	1.024238	3.059045	0.5644633
114	-10.314	-175.781	165.467	0.3470612	1.744618	0.6749355	2.458666	3.35809	1.266394	0.6540242
120	-18.01525	-180.5526	162.5373	0.4525035	0.443949	0.7118466	5.033899	1.39419	4.334671	1.20778
126	-18.01471	-187.3309	169.3162	1.05503	0.8028885	1.623105	0.3763291	1.778375	0.517055	0.6592143
132	-16.2309	-184.8503	168.6194	2.312948	2.037049	0.6185298	1.124826	0.7457288	0.1747629	0.4832403
138	-12.51771	-184.7732	172.2555	0.5362646	0.5170183	0.2049896	0.4227498	1.167767	0.2549728	0.7823141
144	-20.86066	-190.7268	169.8661	0.6441034	0.1539302	0.0945312	0.5581689	1.167767	2.68566	1.020859
150	-3.731723	-174.6712	170.9395	0.2335932	0.347955	0.711959	1.135575	1.167767	0.2771169	1.020859
156	-7.83951	-171.8857	164.0462	0.2425581	0.2203521	0.2810875	2.575232	6.597675	1.200982	0.5375093
162	-3.206556	-169.0339	165.8274	0.4427756	0.7159693	1.007809	0.8856872	3.614328	2.559485	1.073712
168	-2.843069	-170.5862	167.7432	0.2184672	0.8869256	1.231138	0.09688152	1.760137	3.028458	0.7979793
174	3.134166	-167.2148	170.3489	0.2150219	0.8869256	0.3281263	0.5655543	1.329371	1.279386	0.7979793
180	-9.440453	-181.5424	172.1019	0.5006777	0.2757963	0.03079973	0.3170223	1.594284	0.5586323	0.7353861
186	-11.65438	-180.5321	168.8777	0.5006777	0.585428	0.2977228	2.674963	0.7244055	1.739786	0.6997872
192	-11.82331	-177.5978	165.7745	2.427996	1.653269	2.461861	0.9432597	1.222453	1.050908	0.2903587
198	-12.7482	-181.4072	168.659	0.6821865	0.656637	2.461861	0.09718588	0.1971967	2.67378	0.3308417
