Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1665.645	-1827.832	162.187	3.42885	1.206286	2.782433	0.8463121	3.817	0.2224888	1.357249	0.8663131
6	-1654.057	-1814.033	159.9753	4.165082	1.466469	3.711166	0.8645057	4.295688	1.265723	0.5458911	0.6397511
12	-1651.129	-1813.279	162.1498	4.329482	1.466469	2.566563	0.566199	3.80587	0.9202032	0.4459432	0.8158238
18	-1653.961	-1815.775	161.8138	4.116049	1.434161	2.667702	0.6419257	3.325118	1.205532	0.9043803	0.8770369
24	-1657.835	-1821.543	163.7081	3.59279	1.134515	2.287086	0.1376923	3.325118	0.9217869	0.7892172	0.8770369
30	-1659.993	-1823.839	163.8461	3.485346	1.134515	2.253152	0.4815586	3.276695	1.25916	0.1915628	0.7886845
36	-1649.73	-1815.334	165.6036	2.806661	1.051376	2.915004	0.3807298	2.092389	0.6087174	0.2933601	0.7313411
42	-1647.482	-1811.94	164.458	2.670405	1.237239	2.915004	0.6678221	2.884259	0.4030005	0.4100061	0.8306996
48	-1654.507	-1818.478	163.9706	2.256184	1.606248	2.662273	0.317353	3.438916	0.4405259	0.9424992	0.7415295
54	-1649.06	-1812.143	163.0836	3.210992	1.156176	2.741574	0.7334201	3.438916	0.4346692	0.9378334	0.9079015
60	-1657.17	-1819.024	161.8541	2.789491	1.051355	3.079643	1.336613	3.561622	0.9224326	0.9378334	0.9894985
66	-1645.871	-1806.209	160.3377	3.846304	1.394969	3.451004	0.6027267	5.199833	0.8840744	0.2982993	0.8575689
72	-1658.429	-1823.59	165.1603	2.200962	1.181454	3.109444	0.2892642	2.619071	0.3703875	0.725077	0.6502463
78	-1656.657	-1820.738	164.0814	2.899846	1.385432	3.030448	0.275554	2.619071	0.869469	0.5498188	0.833215
84	-1661.839	-1827.138	165.2994	2.028665	1.601591	2.807025	0.5575869	2.596562	0.3903516	0.2405948	0.8397182
90	-1667.863	-1831.998	164.1345	5.148369	1.023355	2.971486	0.3280706	1.831985	0.717589	0.3581741	0.9366087
96	-1652.356	-1817.48	165.1236	4.159935	1.227934	2.777933	0.3083262	1.804834	0.2787124	0.3851327	0.9366087
102	-1651.491	-1816.761	165.2709	2.270278	1.282394	3.933543	0.4443231	1.804834	0.2593876	0.3959976	0.6700923
108	-1650.603	-1815.22	164.6172	3.727232	1.236859	4.959874	0.197386	1.010086	0.1170743	0.2538	0.6075999
114	-1662.853	-1826.296	163.443	5.689257	1.12782	4.959874	0.2858248	1.167123	0.1619128	0.1968206	0.5050751
120	-1656.973	-1821.846	164.8733	5.278827	1.337163	3.660721	0.1477753	1.152737	0.2841298	0.09067751	0.5339861
126	-1660.712	-1825.389	164.6772	2.042745	1.346832	4.071534	0.06996091	2.674489	0.3102321	0.4749406	0.5339861
132	-1654.059	-1818.067	164.0071	3.243248	1.257789	3.139864	0.3217079	2.674489	0.4660455	0.7806015	0.7239239
138	-1652.373	-1814.242	161.8689	3.868375	1.236858	4.829424	0.7122798	2.704647	0.3931205	0.567907	0.5837043
144	-1659.465	-1821.231	161.7663	3.868375	1.543059	4.829424	0.2619033	2.736621	0.5593224	0.567907	0.3307265
150	-1652.755	-1816.251	163.496	3.868375	1.318293	3.576815	0.119448	2.736621	0.3856167	0.3970934	0.2062496
156	-1644.162	-1807.17	163.0077	3.501376	1.50864	3.895546	0.3092804	2.736621	0.5207508	0.3970934	0.2511345
162	-1658.773	-1824.42	165.6473	3.445203	1.520356	2.588054	0.1582981	1.80068	0.3281271	0.4677716	0.314121
168	-1653.062	-1819.83	166.7681	2.374757	1.191681	3.105449	0.2940945	1.499301	0.3018721	0.1855756	0.4393939
174	-1654.009	-1817.281	163.2719	6.27561	1.20986	3.316235	0.1781668	2.405384	0.3841165	0.2217498	0.3234851
180	-1651.982	-1814.925	162.9431	7.586221	1.35662	3.15381	0.4090169	1.843808	0.08628837	0.709799	0.4174888
186	-1661.724	-1826.11	164.3859	4.412996	1.191219	3.15381	0.4452579	2.111505	0.3495567	0.3314857	0.6502652
192	-1656.737	-1818.4	161.6622	2.656874	0.9710536	3.059908	0.8377117	0.8755883	0.4613671	5.121124	0.8240154
