Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-2063.054	-2233.078	170.0239	0.1431408	0.7493132	2.705029
6	-2066.681	-2236.484	169.8024	0.3678023	0.7084699	2.728114
12	-2070.612	-2240.244	169.6321	0.3207325	0.9810452	2.69424
18	-2084.279	-2253.941	169.662	0.3639082	1.036617	2.614984
24	-2069.576	-2239.253	169.6767	0.009000299	0.7255082	3.011179
30	-2063.914	-2233.664	169.7503	0.1478407	0.7690453	2.85693
36	-2056.326	-2226.044	169.7177	0.2028413	0.8012446	2.82381
42	-2066.482	-2236.732	170.2505	0.2298165	0.9673698	2.374088
48	-2057.987	-2227.701	169.7142	0.1661298	0.7942587	2.852444
54	-2061.884	-2231.812	169.9275	0.1256355	0.9223442	2.66868
60	-2075.188	-2245.432	170.2448	0.1140666	1.013793	2.421527
66	-2067.815	-2238.241	170.4265	0.04979797	0.9499246	2.387697
72	-2060.076	-2230.1	170.0235	0.1252196	0.8525391	2.652827
78	-2067.461	-2236.807	169.3459	0.2842041	0.7106509	3.053419
84	-2065.163	-2234.503	169.3398	0.2390429	0.7225727	3.076916
90	-2058.088	-2227.392	169.304	0.1460398	0.6551599	3.193644
96	-2059.907	-2229.678	169.771	0.294563	0.7457305	2.769264
102	-2062.276	-2232.349	170.0736	0.4222193	0.8340909	2.448401
108	-2068.304	-2238.067	169.7636	0.1334968	0.805525	2.835419
114	-2075.644	-2246.003	170.3583	0.1875135	1.159736	2.209188
120	-2069.53	-2239.945	170.4143	0.08117694	0.8048836	2.466981
126	-2064.772	-2234.617	169.8444	0.2176537	0.9933183	2.619421
132	-2075.671	-2246.005	170.3347	0.102003	1.212226	2.245704
138	-2061.538	-2231.747	170.2087	0.3468759	1.072003	2.259377
144	-2055.667	-2225.427	169.7598	0.1860496	0.8468492	2.780645
150	-2053.398	-2223.554	170.1559	0.1923336	0.8554128	2.527392
156	-2063.786	-2234.233	170.447	0.04599156	0.9199539	2.396096
162	-2052.253	-2221.992	169.7393	0.3875175	0.9989198	2.575864
168	-2058.846	-2228.897	170.0512	0.1061279	0.9683622	2.575864
174	-2068.367	-2238.604	170.2369	0.09960493	0.9934351	2.44839
180	-2062.951	-2233.053	170.1016	0.2422235	1.023286	2.424991
186	-2070.089	-2239.769	169.6804	0.3560825	0.7960858	2.75628
192	-2066.803	-2236.917	170.1145	0.2507317	0.9527404	2.455923
198	-2058.762	-2228.409	169.6461	0.2507317	1.03758	2.693923
204	-2060.437	-2230.677	170.2399	0.04909243	0.9866666	2.482419
210	-2058.896	-2228.794	169.898	0.3948684	0.7600514	2.62092
216	-2059.322	-2228.938	169.6154	0.324799	0.971272	2.708
222	-2059.478	-2229.124	169.6465	0.1969232	0.8005	2.871019
228	-2044.879	-2214.946	170.0677	0.2871674	0.9329951	2.474794
234	-2055.76	-2225.883	170.1227	0.4624471	0.8496455	2.382259
240	-2059.957	-2230.419	170.4626	0.1797585	0.9366193	2.290532
246	-2055.543	-2225.753	170.2098	0.1459702	0.8815231	2.506431
252	-2059.166	-2228.814	169.6484	0.06400152	0.9274031	2.873498
258	-2053.65	-2223.517	169.8664	0.08873907	0.8550981	2.769937
264	-2055.654	-2225.891	170.2368	0.3666193	1.124326	2.194798
270	-2062.379	-2232.78	170.4008	0.06384824	1.067554	2.320388
276	-2052.278	-2222.514	170.2367	0.06369117	0.9904011	2.472952
282	-2060.138	-2230.336	170.1981	0.2878371	0.9226974	2.398785
288	-2061.807	-2232.292	170.4851	0.066408	0.8805919	2.383969
294	-2066.697	-2237.066	170.3697	0.3833234	1.087745	2.121273
300	-2065.631	-2236.256	170.6247	0.01834625	1.101455	2.183969
306	-2067.284	-2237.556	170.2726	0.06960608	0.8650067	2.525177
312	-2055.054	-2224.659	169.6054	0.1424766	0.8171631	2.918689
318	-2064.879	-2234.599	169.7201	0.1067216	0.9447154	2.793553
324	-2066.853	-2236.257	169.4043	0.4224786	0.9447154	2.793553
330	-2054.395	-2224.24	169.8448	0.40873	0.9855675	2.505318
336	-2067.775	-2237.888	170.1134	0.2676874	0.9464135	2.449949
342	-2058.403	-2228.368	169.9657	0.3099314	0.9605897	2.507113
348	-2073.287	-2243.322	170.0347	0.4187691	1.225421	2.226381
354	-2063.849	-2234.267	170.4181	0.3778933	1.136875	2.060711
360	-2059.263	-2229.266	170.003	0.2002302	0.872079	2.607096
366	-2057.511	-2227.508	169.9963	0.1814351	0.8975715	2.607096
372	-2061.764	-2232.178	170.4139	0.111972	0.8975715	2.38944
378	-2056.638	-2226.914	170.2758	0.1344041	0.9320575	2.440647
384	-2052.527	-2222.897	170.3703	0.08940547	1.00926	2.360593
390	-2061.6	-2232.208	170.6084	0.2087969	0.8987093	2.202497
396	-2066.602	-2236.404	169.8018	0.2744423	0.8559147	2.695349
402	-2055.992	-2226.187	170.1946	0.2750725	0.8697038	2.442456
408	-2054.44	-2224.593	170.153	0.1592613	1.027095	2.442456
414	-2051.323	-2221.826	170.5034	0.00875726	1.048371	2.302313
420	-2064.635	-2234.783	170.1479	0.1439813	0.9252174	2.519032
426	-2071.641	-2241.405	169.7635	0.2145014	0.918576	2.717131
432	-2061.554	-2231.394	169.84	0.1120415	0.8580911	2.769986
438	-2078.044	-2247.72	169.6758	0.366356	0.9607626	2.651804
444	-2071.082	-2240.978	169.8961	0.04121136	0.7375266	2.85226
450	-2076.182	-2245.971	169.7892	0.2770698	1.044466	2.585172
456	-2072.937	-2242.481	169.5443	0.4110487	0.7744801	2.818874
462	-2058.951	-2229.399	170.4488	0.1233565	1.060676	2.256055
468	-2057.634	-2227.767	170.1325	0.2682741	0.9912807	2.409259
474	-2076.488	-2246.106	169.6188	0.510244	1.184678	2.458579
480	-2055.261	-2225.828	170.5675	0.008495915	0.99984	2.292534
486	-2065.02	-2235.156	170.1357	0.1271521	0.890428	2.558749
492	-2070.269	-2240.344	170.0749	0.1122543	0.9484862	2.569722
498	-2054.505	-2224.586	170.0805	0.1262762	0.8245301	2.634291
504	-2067.256	-2237.329	170.0733	0.04672029	1.004834	2.576416
510	-2063.89	-2234.447	170.5566	0.04961113	1.001141	2.272405
516	-2054.082	-2224.591	170.5086	0.05349733	1.058482	2.263902
522	-2063.116	-2233.495	170.3798	0.3122255	1.020392	2.204718
528	-2063.497	-2233.906	170.4087	0.1491825	1.119244	2.227524
534	-2055.661	-2226.243	170.5815	0.08365056	1.004919	2.232075
540	-2063.189	-2233.412	170.2222	0.08365056	1.007366	2.45888
546	-2053.619	-2223.653	170.0338	0.3681948	1.08573	2.348693
552	-2056.424	-2226.272	169.8478	0.1858398	0.9367878	2.671806
558	-2071.067	-2240.624	169.5569	0.4307611	0.6578687	2.870053
564	-2071.668	-2241.12	169.4515	0.2042215	0.7637272	3.006289
570	-2073.013	-2243.007	169.9942	0.2863039	0.8203032	2.5913
