Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1589.034	-1760.766	171.7314	0.1549316	0.8058784	1.533213
6	-1598.977	-1770.416	171.439	0.3944462	1.034489	1.399843
12	-1588.73	-1760.323	171.5928	0.1102212	1.070204	1.472477
18	-1586.362	-1757.915	171.5528	0.3756117	0.9839092	1.365107
24	-1589.116	-1760.815	171.6994	0.08451382	0.8012461	1.611719
30	-1583.704	-1755.261	171.5567	0.08585644	0.9510346	1.605593
36	-1599.241	-1770.806	171.5651	0.03501268	1.23796	1.422977
42	-1595.086	-1767.044	171.9584	0.04145435	1.000363	1.294691
48	-1593.535	-1765.166	171.6313	0.246892	1.05628	1.347531
54	-1604.177	-1776.002	171.8245	0.07098988	1.221804	1.196802
60	-1592.422	-1764.127	171.7051	0.3156102	1.213437	1.093037
66	-1604.028	-1775.393	171.365	0.2814365	1.446174	1.21787
72	-1601.774	-1773.341	171.5672	0.331467	1.067649	1.322127
78	-1604.002	-1775.539	171.5369	0.2666032	1.430583	1.093074
84	-1593.473	-1765.236	171.7631	0.09930013	1.198039	1.245006
90	-1585.709	-1757.433	171.724	0.2760041	1.063015	1.242847
96	-1582.719	-1754.064	171.3445	0.272623	1.22074	1.423165
102	-1584.755	-1756.207	171.452	0.2358942	0.9569612	1.568191
108	-1592.992	-1764.586	171.5935	0.2358942	0.9569612	1.46257
114	-1587.809	-1759.71	171.9009	0.01850915	0.9264483	1.416999
120	-1595.416	-1767.182	171.7658	0.004247733	1.088285	1.407313
126	-1589.542	-1761.535	171.9936	0.02716884	1.117071	1.179083
132	-1588.099	-1759.315	171.2157	0.6015067	1.48276	1.030897
138	-1599.885	-1771.18	171.295	0.617088	1.158595	1.23638
144	-1591.251	-1762.667	171.4165	0.1753704	1.105704	1.529268
150	-1613.922	-1785.362	171.4398	0.5219602	1.08703	1.254701
156	-1603.752	-1775.415	171.6637	0.1479231	1.066378	1.392029
162	-1598.4	-1769.72	171.3202	0.7797547	0.7278014	1.430932
168	-1594.815	-1765.615	170.7993	1.329296	0.9467045	1.23249
174	-1593.897	-1765.677	171.7802	0.1452015	1.058951	1.307516
180	-1598.523	-1770.115	171.5913	0.1891405	1.069206	1.414015
186	-1598.423	-1770.135	171.7127	0.2577867	1.124814	1.21564
192	-1601.686	-1773.001	171.315	0.2577867	1.034398	1.595711
198	-1606.414	-1777.752	171.338	0.2577867	1.014951	1.593139
204	-1608.423	-1779.891	171.4688	0.08295145	1.026275	1.616895
210	-1591.02	-1762.74	171.7202	0.07204532	1.129473	1.35765
216	-1588.426	-1759.964	171.5377	0.3955885	1.214678	1.170322
222	-1582.856	-1754.47	171.6136	0.03522265	1.263837	1.364826
228	-1591.883	-1763.679	171.7966	0.07779173	0.9993689	1.39535
234	-1591.226	-1762.612	171.3864	0.2488713	1.055905	1.534019
240	-1584.077	-1755.522	171.4449	0.2488713	1.12214	1.440004
246	-1587.856	-1759.24	171.3844	0.4402212	1.065571	1.382484
252	-1589.824	-1761.038	171.214	0.5494485	1.065571	1.429922
258	-1595.639	-1767.347	171.708	0.1239241	1.126271	1.328588
264	-1589.734	-1761.128	171.3933	0.3213575	0.9249163	1.572046
270	-1588.985	-1760.534	171.5485	0.1419031	1.056419	1.492451
276	-1586.71	-1758.457	171.747	0.1419031	1.246567	1.181111
282	-1598.887	-1769.916	171.0285	0.5957484	1.626465	1.077705
288	-1589.75	-1761.602	171.8521	0.05111902	1.101145	1.291256
294	-1592.607	-1764.209	171.6025	0.05791126	1.03284	1.532452
300	-1593.962	-1765.482	171.5199	0.04274235	1.214351	1.469627
306	-1586.305	-1757.929	171.6246	0.1870815	1.226527	1.263491
312	-1584.503	-1756.025	171.5213	0.1721713	1.285659	1.311757
318	-1591.677	-1763.134	171.4562	0.3248408	0.9979426	1.468117
324	-1582.098	-1753.797	171.6988	0.1976374	1.148803	1.257639
