Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-41.7984	-211.651	169.8526	0.9692256	1.398875	0.6365257	0.9027005	0.6406673
6	-52.56789	-223.9382	171.3703	0.7163859	0.3156757	0.7831109	0.4058647	0.5762755
12	-48.43814	-219.6517	171.2136	0.1452267	0.7949014	1.05107	0.2725641	1.014079
18	-42.65675	-213.2878	170.6311	0.1466164	1.737789	0.4794556	0.5661853	0.9042352
24	-49.8661	-219.8227	169.9566	1.10279	0.7379023	0.9122438	1.086237	0.4981
30	-42.55395	-213.2418	170.6878	0.232221	0.7875129	0.9122438	1.148356	0.3875832
36	-40.47034	-210.6792	170.2089	0.4652145	0.7450259	1.200505	0.9944473	0.8667042
42	-40.87754	-211.5287	170.6511	0.3401797	0.2394833	1.069186	0.9643479	0.8667042
48	-41.56203	-211.2667	169.7047	1.457567	0.5161565	0.2275481	1.281932	0.8667042
54	-46.80325	-216.5026	169.6993	1.275507	0.5161565	0.8315697	1.275942	0.8379649
60	-41.12903	-210.2762	169.1472	1.757864	0.3215622	0.8315697	1.068915	1.165447
66	-27.30106	-197.6672	170.3661	0.4155188	1.199253	0.5520483	1.199375	0.6522872
72	-26.25722	-194.9841	168.7269	0.1926208	1.507795	0.301329	2.811565	0.3528445
78	-28.12318	-199.1861	171.0629	0.416075	0.5989628	0.3865113	1.189512	0.427351
84	-38.63076	-206.1909	167.5602	1.30838	1.784489	1.125081	2.058582	0.4732319
90	-39.48202	-207.3202	167.8382	2.770671	0.2503904	0.5172215	2.058582	0.5199888
96	-32.12459	-201.9502	169.8256	0.7386226	0.1935866	0.3006093	2.003511	0.4469319
102	-42.39865	-212.4629	170.0642	1.124459	0.3780655	0.1468599	1.163318	0.3939427
108	-37.28035	-206.9338	169.6535	0.4276011	0.8480418	1.865149	1.027459	0.6211553
114	-37.35335	-206.8676	169.5143	1.403436	0.2922258	0.8236397	1.520488	0.4302538
120	-28.38041	-198.4725	170.0921	1.102232	0.7664192	0.697132	0.9258941	0.8934132
126	-27.98912	-197.8722	169.8831	1.572518	0.1943191	0.5392977	1.042249	0.6218221
132	-32.41949	-202.3607	169.9412	1.835241	0.3159511	0.5585523	0.8438993	0.7294104
138	-40.58541	-209.841	169.2556	0.6945923	1.015245	0.4536921	2.312587	0.5104597
144	-37.36743	-207.0117	169.6442	2.082548	0.3398909	0.4284117	0.6534916	1.094225
150	-34.56738	-201.2569	166.6895	3.52014	0.9339257	1.324616	0.9913118	1.037169
156	-29.20405	-199.7739	170.5698	0.7067434	0.2782543	0.993402	0.6466199	1.037169
162	-30.36057	-197.5338	167.1732	3.430309	0.1712367	1.83565	0.6061474	0.4458771
168	-19.37525	-187.9831	168.6079	2.909575	0.8039657	0.426614	0.8985445	0.7071701
174	-23.89688	-194.3962	170.4993	0.6554379	0.2376814	0.1575915	1.123104	0.7071701
180	-29.17502	-197.2401	168.0651	3.731233	0.2400493	0.6927075	0.7065471	0.5568241
186	-24.51314	-192.5426	168.0294	2.962601	0.3772656	0.609288	1.680223	0.4856955
192	-19.11609	-189.7784	170.6623	0.8377641	0.4732833	0.5305771	1.197971	0.5423286
198	-30.33882	-197.42	167.0812	3.291018	0.343139	1.188685	1.734414	0.5423286
204	-29.22598	-197.7701	168.5441	2.203725	0.9991155	0.5589518	0.6318995	1.448927
210	-34.26947	-202.7469	168.4774	1.623171	0.9991155	0.4707355	0.6451458	1.940574
216	-29.56931	-198.6788	169.1095	1.623171	0.7294442	0.5902039	0.5223278	1.716293
222	-22.70585	-192.4439	169.738	0.7695489	0.4919012	1.633087	0.8764332	0.955399
228	-26.01727	-194.885	168.8678	1.378779	0.2035368	1.488693	1.400235	0.475402
234	-21.55273	-192.7349	171.1822	0.5560424	0.6539301	0.363787	0.8933723	0.4612045
240	-30.24571	-199.602	169.3563	0.8416502	1.389	1.110959	0.659054	1.134711
246	-32.16165	-202.3933	170.2317	0.5060226	1.010736	1.110959	0.6519765	0.98208
252	-34.7378	-205.7061	170.9683	0.788313	0.4791284	0.4774148	0.2746176	1.344777
258	-28.65393	-199.5776	170.9236	0.3636857	0.7500799	0.6242808	0.6515731	1.150573
264	-25.15813	-195.1074	169.9492	1.735169	0.4156974	0.2817203	0.9359976	0.8089976
270	-28.47398	-199.695	171.221	0.3931085	0.5127287	0.2242814	0.9677259	0.3703573
276	-41.91948	-211.8661	169.9466	0.967811	0.6638091	0.3818682	1.635867	0.7195495
282	-43.01884	-212.7241	169.7052	1.291513	0.4050773	1.349168	0.5670003	1.077808
288	-49.7492	-218.9472	169.198	1.186956	0.3798116	1.344049	1.482938	0.7468142
294	-49.38666	-218.8352	169.4485	0.4696068	1.640139	1.344049	0.7193664	0.8931548
300	-32.97626	-201.9453	168.969	1.695549	0.3746941	1.13588	1.296251	0.890411
306	-32.78044	-202.9607	170.1802	0.8193447	0.3500287	1.13588	0.9601591	0.890411
312	-28.29034	-198.3782	170.0878	1.127367	0.6083676	0.7376694	1.192382	0.6180082
318	-30.17736	-199.2755	169.0982	1.042307	0.8061021	0.6214102	2.17595	0.6523978
324	-28.26291	-197.2101	168.9472	0.6163451	1.138803	1.69805	0.2777521	1.682022
330	-27.08682	-195.4332	168.3464	1.741397	1.138803	0.2483442	1.922766	0.7179563
336	-31.01818	-200.2648	169.2466	1.081469	0.6113097	0.348948	2.319904	0.6120986
342	-24.97659	-196.3026	171.326	0.4319657	0.4618214	0.3585001	0.9215087	0.7500573
348	-30.92427	-202.3726	171.4483	0.1721249	0.717153	0.5889922	0.8113493	0.6440518
354	-36.3961	-207.1741	170.778	0.3704713	0.6518814	0.6551147	1.030754	0.9839442
360	-40.95776	-210.9841	170.0264	1.683835	0.8218311	0.4519661	0.589175	0.8343507
366	-36.97868	-208.0805	171.1018	0.4611007	0.783644	0.3835805	0.8106924	0.8130258
372	-42.12957	-212.8284	170.6989	0.4737078	0.5991983	0.3835805	0.8158884	1.338209
378	-39.51808	-209.3113	169.7933	1.259904	0.2739706	1.188833	0.913301	0.7616575
384	-35.21266	-205.1961	169.9835	0.08771124	0.767679	1.344288	1.605948	0.4238641
390	-40.69961	-212.5483	171.8487	0.112796	0.4116317	0.2611919	0.7194041	0.6835226
396	-40.83824	-212.7041	171.8659	0.112796	0.3515058	0.5412702	0.6916127	0.6835226
402	-45.75165	-215.2523	169.5006	1.151165	1.154201	0.3638842	1.296112	0.8845114
408	-38.7678	-209.7978	171.03	0.7746095	0.3116182	0.7570273	0.6222853	0.7569468
414	-34.47637	-204.5394	170.063	1.17462	0.3609511	0.517224	1.50442	0.5002465
