Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-720.8349	-883.4664	162.6315	0.09724407	1.088462	0.8877637	1.094304	0.595369	0.404631	0.499626	0.500374	5.232049
6	-709.6798	-872.4654	162.7856	0.05456283	0.8843276	0.955075	1.258291	0.563896	0.436104	0.418469	0.581531	5.157056
12	-716.8552	-879.9861	163.1309	0.2354774	0.8073923	0.6450781	0.9451476	0.546879	0.453121	0.517758	0.482242	5.23635
18	-712.5371	-874.681	162.1439	0.1038096	0.9417676	1.166354	1.023772	0.663425	0.336575	0.574192	0.425808	5.490973
24	-711.7332	-874.3856	162.6523	0.006587616	0.5743103	0.8817648	1.194125	0.397272	0.602728	0.47402	0.52598	5.490973
30	-717.2418	-881.3409	164.0991	0.1645211	0.5814757	1.168898	1.272567	0.495726	0.504274	0.497609	0.502391	4.378932
36	-734.7255	-898.3686	163.6432	0.2678589	0.6143362	1.202051	1.430667	0.437304	0.562696	0.326732	0.673268	4.495543
42	-712.0837	-874.7918	162.7082	0.007523679	0.5998404	1.426278	1.411475	0.446854	0.553146	0.442343	0.557657	5.026245
48	-709.1009	-873.8504	164.7496	0.00332182	0.7292345	1.074641	1.45369	0.446854	0.553146	0.419318	0.580682	3.988659
54	-729.707	-894.5437	164.8367	0.004387827	0.4805022	1.074641	1.561121	0.530118	0.469882	0.416159	0.583841	3.988659
60	-726.8423	-889.4807	162.6384	0.01205789	0.6871056	1.373128	1.140656	0.540741	0.459259	0.642862	0.357138	5.217253
66	-734.6986	-898.4884	163.7898	0.01505959	0.6871056	0.9077955	1.227546	0.474878	0.525122	0.642862	0.357138	4.781691
72	-719.1379	-881.2346	162.0968	0.1158397	0.798326	1.232318	1.323226	0.558086	0.441914	0.590884	0.409116	5.363382
78	-733.0251	-894.7816	161.7565	0.5636406	0.9666282	1.082254	1.186283	0.552423	0.447577	0.55718	0.44282	5.363382
84	-751.4119	-912.375	160.9631	0.5636406	0.5934026	1.436253	1.281306	0.496272	0.503728	0.520095	0.479905	5.744744
90	-748.5124	-911.0582	162.5457	0.5436756	0.8398863	0.9163406	1.045378	0.493594	0.506406	0.681302	0.318698	5.209672
96	-724.4253	-886.2375	161.8123	0.04664383	0.6936529	0.9277537	1.168336	0.44085	0.55915	0.517046	0.482954	5.854449
102	-718.2033	-881.8797	163.6764	0.04420248	0.7109814	0.7913847	1.373552	0.372851	0.627149	0.515893	0.484107	4.793401
108	-705.4089	-869.1947	163.7857	0.1148799	0.8826515	0.7570581	1.177521	0.625093	0.374907	0.554039	0.445961	4.730481
114	-722.6551	-885.058	162.4029	0.08404557	0.8826515	1.421934	1.545517	0.511357	0.488643	0.532336	0.467664	4.929167
120	-704.7353	-868.8128	164.0775	0.1272662	0.5479288	1.165475	1.674701	0.511357	0.488643	0.365093	0.634907	4.222521
126	-709.9931	-873.6292	163.6361	0.08313681	0.5479288	1.034323	1.610143	0.573376	0.426624	0.363549	0.636451	4.612811
132	-706.2874	-871.9469	165.6595	0.1308879	0.4514184	1.222735	1.710566	0.498917	0.501083	0.48615	0.51385	3.265408
