Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-164.1183	-331.6638	167.5455	0.4935592	0.8828315	3.0211	2.107218
6	-174.7945	-341.416	166.6215	0.3854779	1.537206	1.619196	3.215953
12	-171.0943	-337.9391	166.8448	0.7987553	1.158729	3.114552	2.12486
18	-164.5892	-329.1783	164.5891	0.3744929	2.873464	2.186588	3.442941
24	-167.0016	-332.1612	165.1596	0.6512145	1.163211	2.682582	3.505326
30	-151.2451	-318.8449	167.5997	0.3383127	1.040021	2.667706	2.299672
36	-151.5087	-318.2019	166.6932	0.1509308	0.8778606	3.616234	2.493808
42	-163.0918	-329.8309	166.7391	0.2803775	1.925405	3.00643	2.138381
48	-153.749	-320.3091	166.5601	0.1149304	0.8899056	4.390708	2.098932
54	-154.282	-320.9417	166.6597	0.1918398	1.025953	3.063218	2.739748
60	-155.0246	-323.1504	168.1257	0.1918398	0.7420286	3.063218	1.985676
66	-155.7687	-323.7118	167.9431	0.1583887	0.5382556	3.441044	1.993683
72	-151.1197	-318.4347	167.3151	0.9878125	0.7867158	3.767815	1.468515
78	-152.4587	-320.2438	167.7851	0.2328271	0.8743024	3.28553	1.951363
84	-174.2514	-339.9977	165.7464	0.2615898	1.456581	4.192131	2.298938
90	-160.3518	-326.2786	165.9268	0.2477781	2.324959	3.671686	2.039599
96	-151.5818	-317.0302	165.4484	0.3968185	0.9671023	5.233623	2.039599
102	-162.1735	-327.65	165.4765	0.4929072	0.8420545	5.233623	2.039599
108	-164.8443	-330.6753	165.831	0.6745486	1.213504	5.233623	1.397979
114	-159.6622	-325.7906	166.1284	0.191185	3.100738	1.206865	3.127013
120	-158.3572	-325.635	167.2778	0.179612	1.252776	2.3909	2.642475
126	-150.0824	-315.8244	165.742	0.6031406	2.546933	3.033788	2.232296
132	-162.5221	-329.0896	166.5675	0.2362581	2.038652	3.473777	1.907286
138	-153.8452	-321.0055	167.1604	0.1968962	1.148428	3.811904	1.857122
144	-163.6614	-331.4428	167.7814	0.1992044	0.8201249	3.635096	1.774353
150	-151.318	-316.0213	164.7032	0.5760971	1.407084	6.565037	1.156961
156	-151.5344	-316.8814	165.347	0.4009935	1.273539	5.797538	1.500936
162	-147.3598	-314.9512	167.5914	0.4074902	0.8242206	3.674507	1.731214
168	-163.9749	-329.8294	165.8545	0.4074902	3.258256	3.772256	1.427684
174	-157.3353	-324.9714	167.636	0.9017527	1.108859	2.424286	2.023114
180	-152.4897	-319.2703	166.7805	0.2913711	2.137783	3.07228	1.941646
186	-153.9835	-320.5032	166.5197	0.1829027	2.730234	2.263865	2.407909
192	-154.1884	-323.0554	168.867	0.2788266	1.032633	1.878044	2.032583
198	-150.2532	-316.5663	166.3131	0.3784777	2.232314	2.230526	2.674201
204	-150.5717	-317.1141	166.5424	0.6824816	2.139047	2.586743	2.160934
210	-152.7624	-317.9499	165.1875	0.6639436	2.189692	2.098348	3.279703
216	-157.0734	-323.5666	166.4933	0.4087073	1.59245	1.53213	3.299206
222	-152.524	-317.9503	165.4263	0.1473194	1.59245	2.252193	3.654483
228	-151.5609	-319.0127	167.4518	0.2796755	1.171138	2.252193	2.608503
234	-154.3272	-319.5657	165.2385	0.2209149	1.171138	3.966774	2.948486
240	-157.7112	-326.7416	169.0304	0.3443292	1.171138	1.556126	2.002803
246	-160.5856	-328.2423	167.6567	0.4742375	1.71597	1.863902	2.277411
252	-165.4457	-333.4783	168.0326	0.2444674	0.9150643	1.823866	2.693535
258	-168.5355	-336.6844	168.1489	0.3144342	0.9938811	2.039949	2.394064
264	-151.4891	-318.5018	167.0127	0.2101415	1.418592	2.225213	2.789692
270	-158.0696	-326.2291	168.1595	0.2702795	0.8016575	2.242436	2.407716
276	-156.9693	-323.6481	166.6788	0.1604908	1.377155	1.720136	3.344518
282	-167.4029	-335.0159	167.613	0.3492336	0.7901229	3.581163	1.844511
288	-164.2457	-331.7718	167.5261	0.4962218	0.6326069	4.431504	1.278741
294	-153.2372	-321.6355	168.3983	0.4962218	0.6278593	3.563322	1.278741
300	-158.0652	-324.3647	166.2996	0.4238045	1.831867	4.517539	1.336438
306	-147.9022	-312.419	164.5168	1.11788	1.510971	5.368745	1.729345
312	-151.443	-317.2511	165.8081	0.9526082	0.7127447	5.302856	1.526513
318	-152.6461	-319.8941	167.248	0.592843	0.735186	4.69044	1.133238
324	-154.8181	-320.873	166.0549	0.2764377	1.904106	4.69044	1.458165
330	-162.5143	-327.9099	165.3956	0.323065	1.965256	4.843715	1.754039
336	-157.8134	-326.2285	168.4151	0.323065	0.8090272	2.698852	1.904487
342	-152.6453	-319.9462	167.3009	0.1922006	0.5658237	3.316295	2.454015
348	-157.6207	-325.2375	167.6168	0.1537489	0.9271004	3.316295	2.060713
354	-153.675	-322.3135	168.6386	0.2253482	0.5576337	2.694031	1.973977
360	-157.4571	-326.6523	169.1951	0.2533143	0.4906418	2.268489	1.897158
366	-170.6537	-338.387	167.7333	0.2178169	0.7958113	3.300598	2.037283
372	-168.2922	-336.4301	168.1379	0.2189435	0.4576585	3.168699	2.037283
378	-183.0304	-351.2743	168.2439	0.2602196	0.5576539	3.255674	1.837108
384	-169.9673	-336.3121	166.3448	0.2080533	0.9097479	4.883538	1.837108
390	-173.7632	-340.3031	166.5399	0.4345861	1.381085	4.453222	1.511321
396	-163.7733	-330.6468	166.8735	0.4107391	1.168041	3.579812	2.049175
402	-169.4653	-334.1972	164.7319	0.4399825	1.000221	2.672577	3.973665
408	-180.4749	-346.2871	165.8122	0.3336442	1.446871	3.34331	2.748256
414	-168.4595	-335.9046	167.4451	0.6934893	1.071527	3.19124	1.799157
420	-175.8989	-341.3851	165.4862	0.3853798	2.726048	2.39422	2.842832
426	-178.2986	-343.4533	165.1547	0.187377	2.726048	2.923656	2.842832
432	-171.6701	-337.2709	165.6009	1.671046	1.59076	2.708128	2.359367
438	-159.8152	-328.2338	168.4186	0.2651652	1.556668	2.544525	1.536575
444	-156.9308	-325.1193	168.1885	0.3578791	1.458935	2.559337	1.69162
450	-149.8183	-318.127	168.3087	0.4205104	0.7702291	1.755964	2.54394
456	-148.0399	-315.7684	167.7285	0.2998835	1.674542	2.314979	2.075325
462	-153.5069	-322.594	169.0871	0.2132836	0.9739226	1.974741	1.903483
468	-161.4865	-327.722	166.2356	0.1733645	3.310079	1.520126	2.799739
474	-172.7537	-338.9448	166.1911	0.7083838	0.8624288	2.534757	3.12774
480	-172.2295	-338.732	166.5025	0.2118707	1.520902	2.534757	2.852045
486	-171.0436	-336.096	165.0523	0.1537802	4.139131	2.629132	2.539924
492	-170.0352	-337.2604	167.2252	0.2206516	1.510435	2.629132	2.346378
498	-169.0119	-335.0802	166.0683	0.2747264	1.518326	1.760923	3.532857
504	-155.328	-321.7352	166.4073	0.2123182	2.607674	2.547222	2.338672
510	-152.6775	-319.3471	166.6696	0.2123182	1.898841	3.494967	1.92064
516	-156.5331	-321.7138	165.1806	0.256959	2.801612	4.075275	2.02114
522	-154.612	-320.3613	165.7494	0.7338084	1.755307	3.869617	2.02114
528	-159.0585	-324.5654	165.5069	0.2513288	4.842641	2.136441	2.254458
534	-156.1675	-321.906	165.7385	0.7743288	1.803396	1.320679	3.539662
540	-156.8695	-322.6902	165.8207	0.4469538	1.382359	4.033984	2.279164
546	-141.371	-308.2172	166.8461	0.4527722	0.9913546	3.869968	1.963407
552	-145.2471	-309.8739	164.6268	0.798698	2.536543	3.409416	2.58077
558	-138.6804	-306.6094	167.929	0.3709896	1.741193	1.742378	2.232355
564	-144.642	-311.2098	166.5678	0.4029858	3.049754	1.839854	2.362276
570	-152.7378	-318.0355	165.2977	0.2564015	3.652175	2.723805	2.447652
576	-148.2552	-314.4687	166.2135	0.587951	2.64348	1.897596	2.61499
582	-162.2425	-328.3962	166.1537	0.205509	3.110908	1.800537	2.74101
588	-149.9947	-315.3482	165.3535	0.3884522	5.870599	1.642702	2.251457
594	-154.6674	-319.8039	165.1365	0.2704058	3.478524	3.870524	1.86808
600	-163.468	-329.0489	165.5808	0.2692807	2.596553	3.039385	2.518568
606	-159.6473	-325.1047	165.4574	0.4403307	3.304267	2.491673	2.518568
612	-175.9365	-340.76	164.8235	0.4403307	2.510615	3.201865	2.819505
618	-179.1394	-346.0655	166.9262	0.1968143	1.464845	3.201865	2.213799
624	-165.5929	-328.8818	163.2889	0.2999289	0.6587623	9.23915	0.9103475
630	-154.8975	-320.7064	165.8089	0.2347489	0.6088512	5.060234	2.245176
636	-156.3264	-321.5219	165.1955	1.128368	1.766267	4.433742	1.738557
