"scenario","gridTag","repID","modelID","pass","rhat_max","ess_min","tree_ess","asdsf","rhat_pass","ess_pass","asdsf_pass"
"mk","tl1.50_gl0.10_c50","sim003","model12",TRUE,0.999586007333359,814.721568528539,317.819056249601,0.00496833036343753,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim004","model12",TRUE,0.999748965909971,717.201696619745,507.397019421973,0.00401606425702811,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim005","model12",TRUE,0.999757019097378,712.177993254897,553.123155820848,0.00355249954096669,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim006","model12",TRUE,0.999555460831341,922.700395808832,478.677796316515,0.00525953074115391,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim007","model12",TRUE,0.999711442789832,844.031697751573,573.28461722978,0.00362553512626159,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim008","model12",TRUE,0.999765670950187,457.221232148769,666.161067592227,0.00360343255103754,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim009","model12",TRUE,0.999597343373206,463.578512975607,346.912792489831,0.0049606958216798,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c50","sim010","model12",TRUE,0.999568128657055,459.733223665856,560.633849623219,0.00511612534145472,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim001","model12",TRUE,0.999347898177931,902.650066493637,305.460704528019,0.00685854524339071,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim002","model12",TRUE,0.999411599578571,781.300959141608,299.316008520741,0.005894672869696,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim003","model12",TRUE,0.999347896944684,877.02557466986,540.756475648787,0.00650054171180932,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim004","model12",TRUE,0.999239832849259,700.080914790114,314.120583391897,0.00635267245800574,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim005","model12",TRUE,0.999759938167842,444.749714884685,347.068994572018,0.00339468765572412,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim006","model12",TRUE,0.999433599084517,814.717274774744,296.628972793492,0.00621713961199553,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim007","model12",TRUE,0.999491225040263,707.238725349883,220.274826858526,0.00520448386302045,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim008","model12",TRUE,0.999764679388631,607.720492393921,600.125459293039,0.00379295850763596,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim009","model12",TRUE,0.999473546954026,753.164230834843,320.42635955371,0.00619257124604512,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c50","sim010","model12",TRUE,0.999487048332577,861.069016264649,269.050894860474,0.00522394243650476,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim001","model12",TRUE,0.999675735299588,1431.60550813631,319.933530232125,0.00527287239349496,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim002","model12",TRUE,0.999189304340024,714.470377736653,341.823343504273,0.00725730354338237,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim003","model12",TRUE,0.999747825087967,2152.03715444364,600.000153918323,0.00495046724773115,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim004","model12",TRUE,0.999209798522798,735.284166796873,313.713110721114,0.00737695765054019,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim005","model12",TRUE,0.999077066478534,799.653480927704,185.763184405799,0.00878980639672348,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim006","model12",TRUE,0.999761990158304,1885.4515591604,84.4351569318632,0.00456699583803688,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim007","model12",TRUE,0.99940599965818,770.428213009984,246.619243400297,0.00650248352733035,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim008","model12",TRUE,0.999250093703879,681.938970502127,291.141856003514,0.00614442315020597,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim009","model12",TRUE,0.999354631253738,726.684879088396,195.465248775638,0.00754821449570773,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c50","sim010","model12",TRUE,0.999230473663516,683.92415076569,256.490816153239,0.00674384624030572,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim001","model12",TRUE,0.99926767127302,706.502408258537,362.832375137735,0.00597371565113501,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim002","model12",TRUE,0.999664825907378,710.326947289332,373.040731950952,0.00441993965061113,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim003","model12",TRUE,0.999503845749316,558.03656627126,271.438637246413,0.00598395161879568,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim004","model12",TRUE,0.999487074615112,634.876566886005,577.469359707086,0.0057872707579902,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim005","model12",TRUE,0.999755112137029,728.096254829361,630.98873223551,0.00374786008209993,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim006","model12",TRUE,0.999463952801463,667.620457367897,527.617377701721,0.00623588044285771,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim007","model12",TRUE,0.999724783420342,1003.70048729206,476.680249781963,0.00388104119529546,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim008","model12",TRUE,0.999620284582111,690.384337455154,653.156753323921,0.00509967461170392,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim009","model12",TRUE,0.999405999451079,805.083705625872,543.532941891927,0.00649597774307424,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.25_c50","sim010","model12",TRUE,0.999693769286331,561.136379928886,416.292773645679,0.00417462536675659,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim001","model12",TRUE,0.999768277319073,959.526789255514,492.22714658779,0.00368799794883992,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim002","model12",TRUE,0.999624837985854,732.311268603662,472.114428262157,0.00466324482893467,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim003","model12",TRUE,0.999586007333359,814.721568528539,317.819056249601,0.00496833036343753,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim004","model12",TRUE,0.999758075594166,756.898725096869,658.082621980399,0.00392672156548427,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim005","model12",TRUE,0.999757019097378,712.177993254897,553.123155820848,0.00355249954096669,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim006","model12",TRUE,0.999555460831341,922.700395808832,478.677796316515,0.00525953074115391,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim007","model12",TRUE,0.999711442789832,844.031697751573,573.28461722978,0.00362553512626159,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim008","model12",TRUE,0.999758074466356,436.954565403504,500.182593046743,0.00364687157139987,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim009","model12",TRUE,0.999597343373206,463.578512975607,346.912792489831,0.0049606958216798,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.25_c50","sim010","model12",TRUE,0.999568128657055,459.733223665856,560.633849623219,0.00511612534145472,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim001","model12",TRUE,0.999347898177931,902.650066493637,305.460704528019,0.00685854524339071,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim002","model12",TRUE,0.999411599578571,781.300959141608,299.316008520741,0.005894672869696,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim003","model12",TRUE,0.999347896944684,877.02557466986,540.756475648787,0.00650054171180932,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim004","model12",TRUE,0.999239832849259,700.080914790114,314.120583391897,0.00635267245800574,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim005","model12",TRUE,0.999763794031715,460.118645779283,457.933047543399,0.0033812315342783,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim006","model12",TRUE,0.999433599084517,814.717274774744,296.628972793492,0.00621713961199553,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim007","model12",TRUE,0.999491225040263,707.238725349883,220.274826858526,0.00520448386302045,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim008","model12",TRUE,0.999764679388631,607.720492393921,600.125459293039,0.00379295850763596,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim009","model12",TRUE,0.999473546954026,753.164230834843,320.42635955371,0.00619257124604512,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.25_c50","sim010","model12",TRUE,0.999487048332577,861.069016264649,269.050894860474,0.00522394243650476,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim001","model12",TRUE,0.999675735299588,1431.60550813631,319.933530232125,0.00527287239349496,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim002","model12",TRUE,0.999189304340024,714.470377736653,341.823343504273,0.00725730354338237,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim003","model12",TRUE,0.999771871867415,2246.38223473882,539.656576983884,0.00474139214346199,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim004","model12",TRUE,0.999209798522798,735.284166796873,313.713110721114,0.00737695765054019,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim005","model12",TRUE,0.999077066478534,799.653480927704,185.763184405799,0.00878980639672348,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim006","model12",TRUE,0.999761080314743,1875.86934448144,73.5422017295047,0.00460364308692604,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim007","model12",TRUE,0.99940599965818,770.428213009984,246.619243400297,0.00650248352733035,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim008","model12",TRUE,0.999250093703879,681.938970502127,291.141856003514,0.00614442315020597,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim009","model12",TRUE,0.999354631253738,726.684879088396,195.465248775638,0.00754821449570773,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.25_c50","sim010","model12",TRUE,0.999230473663516,683.92415076569,256.490816153239,0.00674384624030572,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim001","model12",TRUE,0.99926767127302,706.502408258537,362.832375137735,0.00597371565113501,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim002","model12",TRUE,0.999664825907378,710.326947289332,373.040731950952,0.00441993965061113,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim003","model12",TRUE,0.999503845749316,558.03656627126,271.438637246413,0.00598395161879568,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim004","model12",TRUE,0.999487074615112,634.876566886005,577.469359707086,0.0057872707579902,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim005","model12",TRUE,0.999755112137029,728.096254829361,630.98873223551,0.00374786008209993,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim006","model12",TRUE,0.999463952801463,667.620457367897,527.617377701721,0.00623588044285771,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim007","model12",TRUE,0.999724783420342,1003.70048729206,476.680249781963,0.00388104119529546,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim008","model12",TRUE,0.999620284582111,690.384337455154,653.156753323921,0.00509967461170392,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim009","model12",TRUE,0.999405999451079,805.083705625872,543.532941891927,0.00649597774307424,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.50_c50","sim010","model12",TRUE,0.999693769286331,561.136379928886,416.292773645679,0.00417462536675659,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim001","model12",TRUE,0.999768277319073,959.526789255514,492.22714658779,0.00368799794883992,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim002","model12",TRUE,0.999624837985854,732.311268603662,472.114428262157,0.00466324482893467,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim003","model12",TRUE,0.999586007333359,814.721568528539,317.819056249601,0.00496833036343753,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim004","model12",TRUE,0.999760966992056,750.996667395135,488.145523825636,0.00388782664117272,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim005","model12",TRUE,0.999755234906444,704.764768368173,555.551686705422,0.00359689542353022,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim006","model12",TRUE,0.999555460831341,922.700395808832,478.677796316515,0.00525953074115391,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim007","model12",TRUE,0.999711442789832,844.031697751573,573.28461722978,0.00362553512626159,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim008","model12",TRUE,0.999754027996803,429.296521329709,600.941106053631,0.00367946385645501,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim009","model12",TRUE,0.999597343373206,463.578512975607,346.912792489831,0.0049606958216798,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.50_c50","sim010","model12",TRUE,0.999568128657055,459.733223665856,560.633849623219,0.00511612534145472,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim001","model12",TRUE,0.999347898177931,902.650066493637,305.460704528019,0.00685854524339071,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim002","model12",TRUE,0.999411599578571,781.300959141608,299.316008520741,0.005894672869696,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim003","model12",TRUE,0.999347896944684,877.02557466986,540.756475648787,0.00650054171180932,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim004","model12",TRUE,0.999239832849259,700.080914790114,314.120583391897,0.00635267245800574,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim005","model12",TRUE,0.999759012538971,440.73269134305,404.665273509147,0.00340224617681265,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim006","model12",TRUE,0.999433599084517,814.717274774744,296.628972793492,0.00621713961199553,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim007","model12",TRUE,0.999491225040263,707.238725349883,220.274826858526,0.00520448386302045,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim008","model12",TRUE,0.999764679388631,607.720492393921,600.125459293039,0.00379295850763596,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim009","model12",TRUE,0.999473546954026,753.164230834843,320.42635955371,0.00619257124604512,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.50_c50","sim010","model12",TRUE,0.999487048332577,861.069016264649,269.050894860474,0.00522394243650476,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim001","model12",TRUE,0.999675735299588,1431.60550813631,319.933530232125,0.00527287239349496,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim002","model12",TRUE,0.999189304340024,714.470377736653,341.823343504273,0.00725730354338237,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim003","model12",TRUE,0.999763788910209,2272.55602515593,580.208835034935,0.004789660578486,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim004","model12",TRUE,0.999209798522798,735.284166796873,313.713110721114,0.00737695765054019,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim005","model12",TRUE,0.999077066478534,799.653480927704,185.763184405799,0.00878980639672348,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim006","model12",TRUE,0.999754028217073,1811.06140556847,89.2959041044475,0.00471410242640563,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim007","model12",TRUE,0.99940599965818,770.428213009984,246.619243400297,0.00650248352733035,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim008","model12",TRUE,0.999250093703879,681.938970502127,291.141856003514,0.00614442315020597,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim009","model12",TRUE,0.999354631253738,726.684879088396,195.465248775638,0.00754821449570773,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.50_c50","sim010","model12",TRUE,0.999230473663516,683.92415076569,256.490816153239,0.00674384624030572,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim001","model12",TRUE,0.99926767127302,706.502408258537,362.832375137735,0.00597371565113501,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim002","model12",TRUE,0.999664825907378,710.326947289332,373.040731950952,0.00441993965061113,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim003","model12",TRUE,0.999503845749316,558.03656627126,271.438637246413,0.00598395161879568,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim004","model12",TRUE,0.999487074615112,634.876566886005,577.469359707086,0.0057872707579902,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim005","model12",TRUE,0.999755112137029,728.096254829361,630.98873223551,0.00374786008209993,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim006","model12",TRUE,0.999463952801463,667.620457367897,527.617377701721,0.00623588044285771,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim007","model12",TRUE,0.999724783420342,1003.70048729206,476.680249781963,0.00388104119529546,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim008","model12",TRUE,0.999620284582111,690.384337455154,653.156753323921,0.00509967461170392,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim009","model12",TRUE,0.999405999451079,805.083705625872,543.532941891927,0.00649597774307424,TRUE,TRUE,TRUE
"mk","tl1.00_gl1.00_c50","sim010","model12",TRUE,0.999693769286331,561.136379928886,416.292773645679,0.00417462536675659,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim001","model12",TRUE,0.999768277319073,959.526789255514,492.22714658779,0.00368799794883992,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim002","model12",TRUE,0.999624837985854,732.311268603662,472.114428262157,0.00466324482893467,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim003","model12",TRUE,0.999586007333359,814.721568528539,317.819056249601,0.00496833036343753,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim004","model12",TRUE,0.999754150109982,739.55689537652,601.46609877069,0.00400731425417033,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim005","model12",TRUE,0.999757019097378,712.177993254897,553.123155820848,0.00355249954096669,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim006","model12",TRUE,0.999555460831341,922.700395808832,478.677796316515,0.00525953074115391,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim007","model12",TRUE,0.999711442789832,844.031697751573,573.28461722978,0.00362553512626159,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim008","model12",TRUE,0.999757016355131,435.028987431257,552.6400050256,0.00365944999262143,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim009","model12",TRUE,0.999597343373206,463.578512975607,346.912792489831,0.0049606958216798,TRUE,TRUE,TRUE
"mk","tl1.50_gl1.00_c50","sim010","model12",TRUE,0.999568128657055,459.733223665856,560.633849623219,0.00511612534145472,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim001","model12",TRUE,0.999347898177931,902.650066493637,305.460704528019,0.00685854524339071,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim002","model12",TRUE,0.999411599578571,781.300959141608,299.316008520741,0.005894672869696,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim003","model12",TRUE,0.999347896944684,877.02557466986,540.756475648787,0.00650054171180932,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim004","model12",TRUE,0.999239832849259,700.080914790114,314.120583391897,0.00635267245800574,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim005","model12",TRUE,0.999753061654787,426.783738695797,402.305645327775,0.00340859570869443,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim006","model12",TRUE,0.999433599084517,814.717274774744,296.628972793492,0.00621713961199553,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim007","model12",TRUE,0.999491225040263,707.238725349883,220.274826858526,0.00520448386302045,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim008","model12",TRUE,0.999757134975067,583.03034510674,575.347824717547,0.003840073001926,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim009","model12",TRUE,0.999473546954026,753.164230834843,320.42635955371,0.00619257124604512,TRUE,TRUE,TRUE
"mk","tl2.50_gl1.00_c50","sim010","model12",TRUE,0.999487048332577,861.069016264649,269.050894860474,0.00522394243650476,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim001","model12",TRUE,0.999675735299588,1431.60550813631,319.933530232125,0.00527287239349496,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim002","model12",TRUE,0.999189304340024,714.470377736653,341.823343504273,0.00725730354338237,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim003","model12",TRUE,0.999763788910208,2271.52087534443,561.347891800132,0.00478238516403646,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim004","model12",TRUE,0.999209798522798,735.284166796873,313.713110721114,0.00737695765054019,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim005","model12",TRUE,0.999077066478534,799.653480927704,185.763184405799,0.00878980639672348,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim006","model12",TRUE,0.999750094150165,1787.27800107264,72.9753428391747,0.00479353887831698,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim007","model12",TRUE,0.99940599965818,770.428213009984,246.619243400297,0.00650248352733035,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim008","model12",TRUE,0.999250093703879,681.938970502127,291.141856003514,0.00614442315020597,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim009","model12",TRUE,0.999354631253738,726.684879088396,195.465248775638,0.00754821449570773,TRUE,TRUE,TRUE
"mk","tl5.00_gl1.00_c50","sim010","model12",TRUE,0.999230473663516,683.92415076569,256.490816153239,0.00674384624030572,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim001","model12",TRUE,0.999695450011879,321.751391100548,429.491902452996,0.00433930786431377,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim002","model12",TRUE,0.999487048396555,840.586939850965,620.069881305542,0.00518759652578035,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim003","model12",TRUE,0.999690740191157,523.642486575494,602.86060363393,0.00580469341886952,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim004","model12",TRUE,0.999695447065411,722.250771911793,481.361736928123,0.00451387423307951,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim005","model12",TRUE,0.999617667696903,832.570083299193,360.748113117057,0.00638584142650042,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim006","model12",TRUE,0.999711442518817,532.731203156263,551.697786404791,0.00495606631173441,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim007","model12",TRUE,0.999682490259473,663.305172683063,669.189546927969,0.00586451285929191,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim008","model12",TRUE,0.999718274766947,576.286594455065,672.814073766371,0.00418406959698865,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim009","model12",TRUE,0.999571460034551,1247.22667257358,664.668793111707,0.00899837095209846,TRUE,TRUE,TRUE
"mk","tl1.00_gl0.10_c100","sim010","model12",TRUE,0.999684094947891,842.199571052321,389.240403618768,0.00407522774274043,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim001","model12",TRUE,0.999675711610996,869.887812586784,508.323616989063,0.00562161573834726,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim002","model12",TRUE,0.999636299786017,748.476245372701,339.91559020741,0.00408667123783403,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim003","model12",TRUE,0.999612949742721,773.707658678107,680.355517571705,0.00559208010081043,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim004","model12",TRUE,0.999696924169768,336.126657432853,521.810355808183,0.00463177396943029,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim005","model12",TRUE,0.999647097314629,722.839474174308,552.95558814009,0.0048184903527703,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim006","model12",TRUE,0.999354631567004,712.664053513478,514.788952667035,0.00737381175525505,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim007","model12",TRUE,0.999710118679341,313.575029398813,550.400648083556,0.00515202111902872,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim008","model12",TRUE,0.999209826016231,731.602072607601,226.203779894677,0.00813128494801216,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim009","model12",TRUE,0.999583247323294,835.0246408498,422.056930257966,0.00558018919976325,TRUE,TRUE,TRUE
"mk","tl1.50_gl0.10_c100","sim010","model12",TRUE,0.999449193413548,724.904108101085,553.266711531888,0.00606009839562636,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim001","model12",TRUE,0.999477943068263,835.146325125553,546.626942879196,0.00782737394463319,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim002","model12",TRUE,0.999317639718106,704.575108960242,412.085777411192,0.00770256083607582,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim003","model12",TRUE,0.99967569525751,893.454809743727,649.951469784394,0.0048080027600814,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim004","model12",TRUE,0.999267668992727,735.989771503266,644.515115972806,0.00829982943469786,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim005","model12",TRUE,0.999199680881115,789.10883181048,382.807402348343,0.00981139853653509,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim006","model12",TRUE,0.999406000050213,740.785006164427,107.062655761995,0.00626027772702357,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim007","model12",TRUE,0.999405999978128,783.034896878604,630.876903553701,0.00834779828247762,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim008","model12",TRUE,0.999689018132947,270.232123766968,432.794388361972,0.00452775871752222,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim009","model12",TRUE,0.999333119447972,682.832754953347,392.841987242599,0.00947621145037974,TRUE,TRUE,TRUE
"mk","tl2.50_gl0.10_c100","sim010","model12",TRUE,0.999130057663185,772.576537602701,431.258468592582,0.00747915981134145,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c100","sim001","model12",TRUE,0.999417082559399,697.133212361143,552.116915377318,0.00774146857632638,TRUE,TRUE,TRUE
"mk","tl5.00_gl0.10_c100","sim002","model12",TRUE,0.999220880522983,702.853836879608,280.427678447297,0.00658631972926332,TRUE,TRUE,TRUE
