Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-234.8858	-407.6193	172.7335	0.5387328	1.101258
6	-244.5299	-417.0336	172.5036	0.8355383	1.06992
12	-241.7463	-413.6565	171.9102	1.37636	1.124538
18	-251.1288	-422.512	171.3832	1.316625	1.589974
24	-259.5161	-431.1761	171.6601	1.394282	1.321848
30	-259.5586	-431.6681	172.1095	0.8484179	1.392371
36	-262.1842	-435.0052	172.8211	0.4946598	1.046401
42	-252.701	-424.2219	171.521	1.837547	1.093724
48	-239.3065	-411.2183	171.9118	1.495722	1.016713
54	-245.565	-416.9578	171.3927	1.45066	1.487857
60	-237.7655	-409.2063	171.4409	1.267444	1.582797
66	-247.6107	-419.1679	171.5572	1.529308	1.302017
72	-259.648	-430.808	171.16	1.596984	1.559522
78	-249.3805	-421.3905	172.01	0.9113378	1.421216
84	-253.4418	-424.555	171.1131	1.774744	1.474743
90	-238.0818	-409.9501	171.8683	1.566917	0.9940763
96	-227.1251	-399.4556	172.3305	1.104463	0.9772496
102	-233.7215	-405.6191	171.8976	1.553166	0.9772496
108	-233.2889	-405.0703	171.7813	1.062491	1.480441
114	-234.0843	-405.6727	171.5885	1.35105	1.411031
120	-232.7245	-405.0492	172.3247	1.078118	1.009513
126	-240.3133	-411.6739	171.3606	2.109027	1.026732
132	-237.1493	-409.1411	171.9919	1.400333	1.026732
138	-233.3899	-404.9503	171.5604	1.076546	1.632917
144	-237.8308	-410.2091	172.3783	1.173493	0.8484425
150	-243.0647	-415.1572	172.0925	1.346467	0.9778304
156	-225.7218	-398.3233	172.6014	0.8068646	1.002493
162	-233.3133	-405.9637	172.6504	0.7568285	1.001783
168	-232.0081	-403.9642	171.9561	1.157247	1.268775
174	-220.9262	-392.9565	172.0303	0.990911	1.343011
180	-232.5315	-404.5914	172.0599	1.01838	1.297122
186	-230.4398	-402.9886	172.5488	0.7916519	1.067675
192	-244.5986	-416.5943	171.9957	1.241323	1.164842
198	-238.2109	-410.0547	171.8438	1.094923	1.407951
204	-238.3964	-410.5067	172.1104	0.7946174	1.4324
210	-236.8411	-409.5366	172.6954	0.8408984	0.8651964
216	-251.1607	-423.2075	172.0468	1.415073	0.9571047
222	-240.8088	-412.8616	172.0528	1.049268	1.277673
228	-231.6435	-403.408	171.7645	1.342117	1.277673
234	-230.9205	-403.1078	172.1873	0.9146014	1.277673
240	-235.3627	-407.5812	172.2185	0.9856433	1.19184
246	-246.4916	-418.5544	172.0629	0.8545894	1.423802
252	-240.6564	-412.5023	171.8459	0.9853467	1.489901
258	-240.1646	-412.2341	172.0695	0.9333836	1.357541
264	-244.3923	-416.1942	171.8019	1.331237	1.255447
270	-237.9161	-409.718	171.8019	1.331237	1.255447
276	-236.2704	-408.119	171.8486	1.667133	0.9184804
282	-234.3717	-405.7861	171.4144	2.200788	0.8917426
288	-241.0302	-412.3351	171.3048	1.367516	1.6113
294	-243.5177	-415.1188	171.6011	1.39567	1.367735
300	-247.2704	-418.9896	171.7193	1.384479	1.2814
306	-253.3121	-424.9287	171.6166	1.321623	1.411247
312	-254.3	-424.8736	170.5736	1.662518	1.929145
318	-238.0131	-409.3155	171.3025	1.491853	1.526382
324	-250.0693	-422.0813	172.0121	0.7429869	1.543718
330	-259.6178	-431.5247	171.907	0.851477	1.543718
336	-258.0581	-429.5184	171.4604	1.301986	1.543718
342	-250.873	-422.1663	171.2933	1.755167	1.348682
348	-233.7245	-405.793	172.0685	1.180544	1.153433
354	-246.3144	-418.8727	172.5583	0.7501788	1.095898
360	-232.9304	-405.6129	172.6825	0.7892176	0.936427
366	-232.0596	-403.934	171.8744	1.307045	1.21418
372	-251.9613	-423.0972	171.1359	1.899005	1.373353
378	-243.8012	-415.3686	171.5674	1.50574	1.311545
384	-244.8215	-416.8171	171.9956	1.064949	1.311545
390	-245.2143	-417.3594	172.1451	1.010248	1.233416
396	-239.5297	-410.922	171.3923	1.859559	1.191098
402	-251.2532	-422.8673	171.6141	1.552609	1.237185
408	-243.1375	-415.0897	171.9522	1.357478	1.102879
414	-233.6095	-405.6018	171.9923	1.413125	1.014378
420	-237.1905	-409.3535	172.163	1.081887	1.156434
426	-242.341	-414.0129	171.6719	1.075072	1.552719
432	-239.2446	-411.4082	172.1637	0.8363743	1.359094
438	-249.9344	-421.5156	171.5813	1.453348	1.339975
444	-239.0767	-411.1039	172.0272	1.334397	1.053686
450	-243.3799	-415.6507	172.2708	1.276133	0.8566033
456	-225.0241	-396.9792	171.9551	1.276133	1.170628
462	-228.8939	-400.5904	171.6965	1.547655	1.170628
468	-237.463	-408.9457	171.4827	1.79711	1.16007
474	-234.5727	-406.7289	172.1562	1.054414	1.186256
480	-231.1329	-403.1263	171.9934	1.241467	1.166756
486	-236.1764	-408.428	172.2516	0.6379033	1.435302
492	-248.4424	-420.524	172.0816	0.9742118	1.315286
498	-249.4442	-420.5422	171.0979	2.54692	0.9407063
504	-251.102	-422.8075	171.7055	1.776576	0.9664877
510	-251.4879	-423.3423	171.8544	1.134191	1.369152
516	-242.3559	-414.4553	172.0994	0.7337112	1.485065
522	-239.956	-412.0637	172.1077	0.7337112	1.478799
528	-238.0174	-409.4716	171.4542	1.432269	1.454547
534	-242.462	-414.6864	172.2244	1.02562	1.151861
540	-248.9506	-421.1363	172.1857	1.230869	0.9973627
546	-240.6252	-412.4547	171.8295	1.230869	1.312884
552	-247.7085	-419.4462	171.7377	1.279453	1.348348
558	-249.9203	-421.4547	171.5344	1.535998	1.315433
564	-245.5422	-417.0765	171.5344	1.535998	1.315433
570	-239.4489	-411.8352	172.3863	0.8644709	1.15076
576	-245.8784	-417.3139	171.4355	1.675761	1.2916
582	-248.2103	-420.4878	172.2775	1.269644	0.8561793
588	-235.7649	-407.6569	171.892	1.035336	1.416664
594	-235.1828	-406.6302	171.4474	1.397796	1.484536
