Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1981.664	-2149.541	167.8773	0.4002106	1.02977	0.9314649	0.8877534	2.675485
6	-1975.451	-2142.986	167.5348	0.1103515	1.488136	0.9000952	0.8245286	2.846489
12	-1991.579	-2159.637	168.058	0.02948765	1.00336	0.8454879	0.5503875	3.062603
18	-1974.214	-2142.968	168.7542	0.06532429	1.234419	0.8454879	0.8675014	2.274599
24	-1972.38	-2141.243	168.8632	0.05357267	1.197073	0.771981	0.9221348	2.246604
30	-1985.455	-2153.934	168.4789	0.03717034	1.062916	0.8709931	0.75347	2.627845
36	-1981.969	-2150.744	168.7756	0.1417692	0.9458624	0.8564706	0.8328427	2.409938
42	-1971.635	-2140.504	168.8689	0.03164377	1.186783	0.7080588	0.8981322	2.317467
48	-1977.813	-2145.836	168.0235	0.3207512	1.186783	0.8533606	0.9631073	2.538966
54	-1969.084	-2136.573	167.4892	0.5240097	1.062923	1.109047	0.7870332	2.770139
60	-1967.219	-2135.724	168.505	0.05978557	1.051521	0.8070442	0.7014155	2.675671
66	-1971.06	-2139.136	168.0765	0.2861033	1.393272	0.8072351	0.7022482	2.592976
72	-1966.398	-2134.686	168.2874	0.2508943	1.107764	0.9969626	0.937459	2.392799
78	-1983.609	-2151.486	167.8775	0.1932852	1.42868	1.015646	0.7509759	2.594491
84	-1980.517	-2149.11	168.5926	0.1179868	1.097328	0.8104083	0.7699579	2.512546
90	-1975.507	-2144.018	168.5104	0.07457601	1.170038	0.7418984	0.8803865	2.518059
96	-1989.159	-2156.791	167.6323	0.4537925	1.373391	0.6006266	0.7139188	2.882087
102	-1977.077	-2145.084	168.0073	0.4659784	1.18163	0.6006266	0.6659902	2.789502
108	-1984.191	-2152.323	168.1327	0.3840918	1.226717	0.9788938	0.851613	2.397712
114	-1985.113	-2153.548	168.4353	0.1160624	1.525437	0.7135536	0.8779256	2.342167
120	-1982.734	-2150.633	167.8992	0.3670367	1.502431	0.70443	0.8861183	2.535191
126	-1979.107	-2147.895	168.7875	0.06901178	1.437902	0.7444274	0.9414826	2.139158
132	-1984.278	-2153.258	168.9801	0.2504699	1.341869	0.6051458	0.9414826	2.035458
138	-1987.918	-2155.832	167.914	0.5279505	1.537945	0.7100718	0.8845493	2.401933
144	-1976.051	-2144.252	168.2016	0.3861043	1.219265	0.8612459	0.9821297	2.348908
150	-1983.07	-2152.139	169.0685	0.3861043	0.8954228	0.8666557	0.898459	2.046943
156	-1979.08	-2147.157	168.0771	0.3861043	1.317419	0.8515109	0.9037672	2.422753
162	-1976.697	-2145.639	168.9424	0.06963452	1.250852	0.8515109	0.9209181	2.100898
168	-1976.887	-2145.175	168.2886	0.366771	1.439315	0.8984704	0.9209181	2.184711
174	-1989.634	-2158.692	169.0578	0.2442697	1.218713	0.6760368	1.011691	1.980199
180	-1989.911	-2158.593	168.6826	0.1189052	0.994767	0.8798217	1.092092	2.272963
186	-1992.884	-2161.462	168.5782	0.3161344	1.122096	0.8681521	0.876302	2.277779
192	-1990.905	-2159.034	168.1289	0.4510082	1.043781	0.7028703	0.9563892	2.574762
