Iteration	Posterior	Likelihood	Prior	tree_length
0	-624.1521	-792.6444	168.4923	4.128449
6	-619.3285	-787.4962	168.1677	4.312576
12	-618.5219	-787.54	169.0181	3.827725
18	-620.8919	-789.1167	168.2248	4.280249
24	-623.1688	-791.9049	168.7361	3.98942
30	-630.1848	-797.029	166.8441	5.053628
36	-635.2696	-803.8679	168.5983	4.068085
42	-636.0001	-804.7141	168.714	4.002042
48	-635.8814	-804.6054	168.724	3.99634
54	-618.8881	-787.2355	168.3474	4.210738
60	-625.5979	-792.9124	167.3145	4.791855
66	-622.993	-791.4538	168.4608	4.146347
72	-622.463	-790.4528	167.9898	4.413011
78	-616.3832	-784.4412	168.058	4.374516
84	-626.9151	-794.227	167.3119	4.793296
90	-627.0939	-794.2742	167.1803	4.866672
96	-623.4515	-791.833	168.3814	4.191442
102	-627.6302	-796.3117	168.6814	4.020643
108	-644.1756	-813.3712	169.1956	3.725422
114	-625.2691	-794.4647	169.1956	3.725422
120	-639.6761	-806.7216	167.0455	4.941753
126	-629.9477	-798.3958	168.4481	4.153555
132	-619.8332	-787.6719	167.8387	4.4981
138	-634.1621	-802.416	168.2538	4.263817
144	-616.8824	-784.2782	167.3958	4.746414
150	-617.4813	-786.2501	168.7688	3.970687
156	-615.7282	-784.3996	168.6714	4.026354
162	-628.4497	-795.9981	167.5484	4.661077
168	-625.791	-794.2108	168.4198	4.169653
174	-637.7278	-804.1191	166.3913	5.304249
180	-633.2529	-801.1528	167.8998	4.46371
186	-626.207	-793.7827	167.5756	4.645818
192	-625.4976	-793.5611	168.0635	4.371418
198	-627.4261	-795.0056	167.5795	4.643635
204	-642.1119	-809.3545	167.2426	4.831972
210	-621.0079	-789.5846	168.5768	4.080345
216	-616.0683	-784.645	168.5768	4.080345
222	-619.6209	-788.4414	168.8205	3.941151
228	-617.3351	-786.0907	168.7555	3.978296
234	-616.8768	-784.6048	167.728	4.56033
240	-632.9968	-801.703	168.7062	4.006472
246	-640.7381	-810.1099	169.3718	3.623436
252	-633.5373	-802.5706	169.0333	3.818988
258	-634.6571	-802.0987	167.4417	4.7208
264	-631.3091	-798.7525	167.4435	4.719798
270	-630.622	-797.9689	167.3469	4.773756
276	-634.191	-800.6943	166.5033	5.242393
282	-641.3751	-809.0266	167.6516	4.603239
288	-644.1137	-811.7653	167.6516	4.603239
294	-635.9857	-802.0914	166.1057	5.461666
300	-621.3075	-788.999	167.6915	4.580816
306	-632.3664	-800.9573	168.5909	4.072288
312	-623.7567	-791.5469	167.7902	4.525381
318	-618.6341	-786.2233	167.5892	4.638208
324	-626.7856	-795.1757	168.3901	4.18654
330	-632.8543	-801.2985	168.4442	4.155815
336	-626.3051	-793.3301	167.025	4.953152
342	-629.8604	-798.3786	168.5182	4.113685
348	-632.8386	-800.5042	167.6657	4.595335
354	-632.8051	-800.3557	167.5505	4.659866
360	-620.401	-788.4645	168.0635	4.37142
366	-626.0752	-794.1387	168.0635	4.37142
372	-630.6864	-798.5293	167.8428	4.495803
378	-616.5741	-785.0004	168.4264	4.165919
384	-629.7895	-797.5841	167.7946	4.522924
390	-618.2163	-787.0911	168.8748	3.910006
396	-628.2714	-796.5117	168.2404	4.27144
402	-617.7472	-784.9511	167.2039	4.853565
408	-617.3378	-783.649	166.3112	5.348436
414	-625.3318	-793.8769	168.5452	4.098356
420	-626.1796	-794.6777	168.498	4.125194
426	-626.5122	-795.7683	169.2561	3.690468
432	-619.1999	-787.2688	168.0689	4.368401
438	-629.0275	-797.2017	168.1743	4.308846
444	-614.2394	-782.5682	168.3288	4.221333
450	-621.084	-789.8588	168.7748	3.967265
456	-625.1754	-792.9558	167.7803	4.530933
462	-642.1121	-810.3651	168.2529	4.264318
468	-635.7316	-803.1314	167.3998	4.744182
474	-622.6343	-791.4935	168.8592	3.918935
480	-627.8414	-796.1651	168.3237	4.224212
486	-632.1495	-800.4731	168.3237	4.224212
492	-635.2567	-803.2645	168.0077	4.40292
498	-637.6599	-805.0759	167.416	4.735148
504	-651.6429	-819.374	167.7311	4.558577
510	-646.493	-812.8783	166.3853	5.307572
516	-650.7	-818.3826	167.6826	4.585831
522	-642.9633	-810.415	167.4517	4.71518
528	-641.8507	-809.8157	167.9649	4.42705
534	-635.5835	-802.8247	167.2412	4.832728
540	-645.3876	-812.8287	167.4412	4.721073
546	-640.5883	-808.3556	167.7672	4.5383
552	-639.6974	-808.5414	168.844	3.927649
558	-625.3716	-793.1298	167.7582	4.543384
564	-633.0566	-801.3227	168.266	4.256903
570	-627.1149	-795.7094	168.5946	4.07021
576	-631.5656	-798.7012	167.1355	4.891652
582	-625.1848	-792.3717	167.1869	4.863031
588	-626.4523	-793.9217	167.4694	4.705291
594	-625.9933	-794.8245	168.8312	3.935001
600	-627.8555	-796.2665	168.4111	4.174614
606	-628.1331	-796.5442	168.4111	4.174614
612	-628.2665	-797.1044	168.8379	3.931182
618	-632.1259	-799.875	167.7491	4.548479
624	-620.7501	-788.4545	167.7044	4.573576
630	-623.1244	-792.0378	168.9134	3.887865
636	-621.4776	-789.8636	168.386	4.188832
642	-622.9448	-791.597	168.6522	4.037321
648	-619.8199	-788.9695	169.1497	3.751948
654	-628.4017	-797.552	169.1503	3.75158
660	-632.656	-802.1806	169.5245	3.534683
666	-639.775	-809.3579	169.5829	3.500669
672	-636.4322	-803.8004	167.3682	4.76187
678	-643.9963	-811.2195	167.2232	4.842769
684	-630.9859	-798.7628	167.7769	4.532843
690	-627.255	-795.9605	168.7055	4.006899
696	-629.3358	-797.8058	168.47	4.141137
702	-623.3505	-792.7271	169.3766	3.620673
708	-634.4267	-802.5019	168.0753	4.364783
714	-631.5639	-799.5684	168.0045	4.404748
720	-635.3965	-804.0762	168.6796	4.021682
726	-638.3048	-806.5931	168.2883	4.244299
732	-635.5431	-803.8155	168.2724	4.253308
738	-645.1155	-813.9902	168.8747	3.910063
744	-640.535	-809.1944	168.6594	4.033207
750	-632.4569	-800.1826	167.7257	4.561636
756	-629.0982	-796.8399	167.7417	4.552628
762	-637.0453	-804.6767	167.6313	4.614582
768	-637.4342	-806.1971	168.7629	3.9741
774	-623.5782	-790.8072	167.229	4.839541
780	-622.2188	-790.1674	167.9486	4.436239
786	-626.0388	-794.5013	168.4625	4.145372
792	-632.6233	-800.4374	167.8141	4.511968
798	-649.5141	-816.2146	166.7005	5.133281
804	-626.6138	-794.9145	168.3007	4.237226
810	-624.2104	-791.9657	167.7553	4.545001
816	-625.6426	-793.3133	167.6708	4.592471
822	-620.3834	-788.0362	167.6527	4.602583
828	-608.2748	-776.2308	167.956	4.432063
834	-608.3955	-776.3515	167.956	4.432063
840	-626.4314	-794.3875	167.956	4.432063
846	-622.8278	-789.9581	167.1303	4.894563
852	-618.7836	-786.6636	167.88	4.474859
858	-635.3958	-804.0242	168.6284	4.050906
864	-620.3311	-787.8092	167.4781	4.70042
870	-629.4225	-797.0732	167.6507	4.603716
876	-623.9688	-791.5137	167.545	4.662991
882	-634.24	-803.2381	168.9981	3.839214
888	-625.1383	-792.8233	167.6851	4.58445
894	-630.1135	-798.3321	168.2186	4.283755
900	-635.6934	-803.6523	167.9589	4.43045
906	-630.1882	-798.3989	168.2107	4.288223
912	-634.4524	-802.6631	168.2107	4.288223
918	-639.8068	-807.5295	167.7227	4.563291
924	-642.3175	-811.2409	168.9234	3.882107
930	-625.2658	-793.4303	168.1645	4.314345
936	-622.1614	-790.1868	168.0254	4.39292
942	-630.3419	-799.4497	169.1078	3.776111
948	-620.3321	-788.5149	168.1828	4.304022
954	-614.117	-781.8443	167.7273	4.560723
960	-642.6551	-810.3971	167.742	4.552471
966	-649.3103	-817.5362	168.2259	4.279624
972	-637.0314	-805.1325	168.1011	4.350194
978	-627.6109	-795.4802	167.8693	4.480894
984	-627.929	-795.6346	167.7056	4.572945
990	-643.1385	-811.0998	167.9613	4.429086
996	-639.8401	-807.4359	167.5958	4.634483
1002	-645.4363	-814.2526	168.8163	3.94354
1008	-633.4976	-801.1459	167.6483	4.60508
1014	-623.8517	-793.3333	169.4816	3.559657
1020	-625.1934	-793.2706	168.0772	4.363715
1026	-625.7459	-793.8231	168.0772	4.363715
1032	-632.9727	-801.9731	169.0005	3.837868
1038	-630.3319	-798.5912	168.2593	4.260709
1044	-629.1851	-798.5509	169.3659	3.626894
1050	-635.0067	-802.7987	167.792	4.524382
1056	-627.7578	-796.1481	168.3902	4.18645
1062	-614.4313	-782.5666	168.1353	4.330865
1068	-624.5724	-792.3586	167.7862	4.527617
1074	-636.2775	-805.0779	168.8004	3.952612
1080	-631.7239	-799.4427	167.7189	4.565465
1086	-618.2721	-785.8963	167.6242	4.618562
1092	-622.4119	-791.2457	168.8338	3.933501
1098	-611.1814	-780.0152	168.8338	3.933501
1104	-622.6601	-791.833	169.1729	3.738526
1110	-621.8116	-789.6345	167.8229	4.507001
1116	-624.3705	-792.1854	167.8149	4.511483
1122	-618.97	-786.9345	167.9645	4.427259
1128	-634.934	-802.2179	167.2838	4.808958
1134	-650.6555	-817.8831	167.2277	4.840297
1140	-616.57	-783.9549	167.3849	4.752515
1146	-623.071	-791.3218	168.2508	4.265535
1152	-627.2832	-794.2746	166.9914	4.971826
1158	-641.2198	-808.1064	166.8866	5.030058
1164	-637.6125	-805.4694	167.8569	4.487868
1170	-634.9962	-803.6886	168.6924	4.0144
1176	-629.2371	-797.5484	168.3113	4.231252
1182	-644.2536	-812.8005	168.5469	4.097372
1188	-626.4513	-793.8737	167.4224	4.73159
1194	-627.8792	-795.3016	167.4224	4.73159
1200	-635.5775	-803.5261	167.9485	4.43629
1206	-624.4077	-791.8971	167.4894	4.694115
1212	-648.7468	-816.3292	167.5824	4.642014
1218	-647.4953	-815.819	168.3237	4.224205
1224	-642.8505	-810.1988	167.3483	4.772979
1230	-634.233	-802.226	167.993	4.411234
1236	-634.127	-801.7071	167.5801	4.643319
1242	-627.2811	-794.8612	167.5801	4.643319
1248	-637.4331	-806.7495	169.3164	3.655586
1254	-619.6799	-788.8661	169.1862	3.730844
1260	-617.6575	-785.9249	168.2674	4.256129
1266	-630.1798	-798.4472	168.2674	4.256129
1272	-643.2364	-811.3774	168.141	4.327642
1278	-634.9083	-802.8534	167.9452	4.438184
1284	-622.4035	-790.4452	168.0417	4.383758
1290	-632.5547	-800.5176	167.9629	4.428194
1296	-647.0021	-816.1438	169.1417	3.756549
1302	-626.943	-795.1269	168.184	4.303343
1308	-624.1123	-792.0619	167.9496	4.435664
1314	-626.5407	-795.0501	168.5094	4.118735
1320	-625.0404	-792.4747	167.4343	4.724913
1326	-637.9193	-805.581	167.6618	4.597523
1332	-637.5752	-805.0617	167.4864	4.695745
1338	-648.2439	-815.9766	167.7328	4.557659
1344	-636.7723	-804.7004	167.928	4.447827
1350	-641.7333	-810.9559	169.2227	3.7098
1356	-634.2722	-801.3771	167.1049	4.908691
1362	-646.8992	-814.4066	167.5074	4.684023
1368	-639.8083	-807.3116	167.5033	4.686306
1374	-630.8197	-797.6624	166.8427	5.054405
1380	-626.9911	-795.2158	168.2247	4.280296
1386	-629.4851	-797.6838	168.1987	4.295045
1392	-616.0231	-784.5558	168.5327	4.105427
1398	-619.7262	-788.2831	168.557	4.091614
1404	-617.4615	-785.2762	167.8147	4.51163
1410	-617.2539	-785.8129	168.559	4.090496
1416	-623.3456	-791.0928	167.7472	4.54954
1422	-633.107	-801.4711	168.364	4.201333
1428	-617.9348	-786.0728	168.138	4.329366
1434	-626.4906	-794.5235	168.0329	4.388704
1440	-617.3278	-785.3607	168.0329	4.388704
1446	-626.0626	-795.5355	169.4729	3.564715
1452	-620.6335	-787.756	167.1225	4.898905
1458	-631.9182	-800.7793	168.8611	3.917845
1464	-623.5843	-791.5489	167.9646	4.427237
1470	-612.8048	-780.7465	167.9417	4.440146
1476	-624.1904	-792.3879	168.1975	4.295722
1482	-623.36	-791.5575	168.1975	4.295722
1488	-608.6596	-776.551	167.8914	4.468466
1494	-626.2492	-795.123	168.8738	3.910561
1500	-626.4559	-795.5551	169.0992	3.781051
1506	-638.8305	-806.4968	167.6663	4.594951
1512	-619.0514	-786.7273	167.676	4.589544
1518	-626.3311	-793.9442	167.6131	4.624819
1524	-630.5145	-797.8088	167.2942	4.803164
1530	-636.0838	-803.385	167.3012	4.799265
1536	-637.0116	-804.2686	167.257	4.823951
1542	-632.9039	-801.6432	168.7393	3.9876
1548	-624.7197	-791.692	166.9723	4.982477
1554	-630.1398	-798.044	167.9042	4.461257
1560	-627.6771	-794.555	166.878	5.03485
1566	-628.3994	-796.7192	168.3198	4.226435
1572	-623.1138	-791.7801	168.6664	4.029248
1578	-628.6571	-794.9966	166.3396	5.332792
1584	-636.7943	-805.0683	168.274	4.252389
1590	-623.2873	-792.6018	169.3145	3.656662
1596	-631.4169	-800.4047	168.9878	3.845164
1602	-626.2264	-794.4585	168.2321	4.276097
1608	-622.5413	-791.2116	168.6702	4.027048
1614	-617.1506	-785.5412	168.3906	4.186254
1620	-618.3677	-787.0737	168.706	4.006636
1626	-627.993	-796.389	168.396	4.183167
1632	-624.1736	-792.757	168.5834	4.076585
1638	-616.7906	-784.9616	168.1711	4.31066
1644	-615.946	-784.684	168.738	3.988322
1650	-620.6684	-789.4064	168.738	3.988322
1656	-618.0658	-785.2966	167.2309	4.838498
1662	-629.1293	-797.614	168.4847	4.132755
1668	-630.0218	-797.4156	167.3938	4.747547
1674	-623.916	-792.2446	168.3286	4.221447
1680	-633.968	-801.4139	167.4459	4.718455
1686	-628.9643	-797.2518	168.2875	4.244757
1692	-637.3038	-805.542	168.2382	4.272648
1698	-634.067	-802.731	168.664	4.030606
1704	-640.896	-809.0212	168.1253	4.336538
1710	-628.6981	-796.2156	167.5174	4.678409
1716	-633.9124	-802.6241	168.7117	4.00338
1722	-634.9802	-804.1448	169.1646	3.743307
1728	-628.7188	-797.1658	168.447	4.154193
1734	-626.4723	-795.0914	168.6191	4.056229
1740	-624.8838	-793.6494	168.7655	3.972577
1746	-632.1235	-801.11	168.9866	3.845858
1752	-630.6368	-799.4018	168.7651	3.972841
1758	-629.6412	-796.7623	167.121	4.899729
1764	-638.6322	-807.0556	168.4234	4.167595
1770	-632.1905	-799.4883	167.2978	4.80115
1776	-628.6487	-796.7741	168.1254	4.336461
1782	-622.5409	-790.6664	168.1254	4.336461
1788	-619.1134	-787.5114	168.398	4.182056
1794	-621.6223	-789.4597	167.8374	4.49883
1800	-626.7478	-795.1411	168.3933	4.184728
1806	-622.2442	-791.1944	168.9502	3.866769
1812	-620.4077	-788.5852	168.1775	4.306997
1818	-615.2022	-783.3407	168.1385	4.329086
1824	-621.4607	-790.0005	168.5398	4.101426
1830	-616.4791	-784.2833	167.8042	4.517521
1836	-622.7688	-790.6947	167.926	4.449
1842	-634.9955	-802.3311	167.3356	4.78008
1848	-630.0262	-797.5972	167.571	4.648384
1854	-623.959	-791.8426	167.8836	4.472852
1860	-626.0734	-794.051	167.9776	4.419878
1866	-629.6128	-797.5778	167.965	4.427015
1872	-635.4999	-801.4263	165.9264	5.560288
1878	-635.7877	-804.1652	168.3775	4.193683
1884	-628.5794	-796.5653	167.9859	4.415241
1890	-638.7739	-805.9882	167.2144	4.84771
1896	-629.0418	-796.6624	167.6206	4.6206
1902	-637.8584	-804.1982	166.3398	5.332649
1908	-632.9618	-801.2254	168.2637	4.258238
1914	-619.7914	-786.9537	167.1623	4.876706
1920	-619.768	-787.1439	167.3758	4.757593
1926	-626.9897	-794.3656	167.3758	4.757593
1932	-633.0933	-801.444	168.3508	4.208847
1938	-643.1376	-811.8885	168.7509	3.98093
1944	-629.6083	-797.7864	168.1781	4.306669
1950	-620.9892	-788.927	167.9378	4.442323
1956	-629.3306	-796.437	167.1064	4.907861
1962	-618.5474	-787.5682	169.0208	3.826189
1968	-630.4712	-799.1737	168.7025	4.008627
1974	-641.8657	-810.4851	168.6194	4.056053
1980	-639.3598	-807.2742	167.9144	4.455519
1986	-628.0814	-797.5893	169.5079	3.544375
1992	-639.0384	-807.4779	168.4395	4.158473
1998	-652.0699	-819.0838	167.0139	4.959351
2004	-635.5496	-802.0023	166.4527	5.270331
2010	-638.9211	-807.1017	168.1806	4.305253
2016	-635.2166	-803.4984	168.2818	4.247958
2022	-632.2539	-800.2503	167.9964	4.409301
2028	-633.2198	-800.977	167.7572	4.54394
2034	-643.0786	-811.0821	168.0035	4.405297
2040	-639.5434	-807.6367	168.0932	4.354652
2046	-616.854	-785.2266	168.3726	4.196469
2052	-635.5672	-803.3216	167.7544	4.545499
2058	-624.8046	-792.5465	167.7418	4.552566
2064	-620.327	-787.8373	167.5103	4.68241
2070	-628.3545	-796.6618	168.3073	4.233495
2076	-632.7869	-800.8007	168.0138	4.39951
2082	-634.6424	-802.9918	168.3494	4.209617
2088	-631.8196	-799.5541	167.7345	4.556696
2094	-635.5269	-803.4162	167.8893	4.469672
2100	-628.4443	-796.019	167.5747	4.646348
2106	-625.818	-793.3476	167.5296	4.671607
2112	-651.9385	-818.3474	166.4088	5.294557
2118	-654.5239	-823.1467	168.6228	4.054101
2124	-632.2697	-800.8925	168.6228	4.054101
2130	-627.7529	-795.3154	167.5625	4.653175
2136	-613.8641	-782.3369	168.4728	4.139557
2142	-634.3736	-801.8098	167.4362	4.72386
2148	-622.4282	-789.8644	167.4362	4.72386
2154	-625.7863	-794.1883	168.4019	4.179812
2160	-632.7853	-800.5547	167.7694	4.537064
