Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-11.28558	-180.2739	168.9884	0.6540748	0.8447761	0.9452205	2.366567	0.5153485
6	-3.423521	-173.2034	169.7799	0.6409902	0.3172205	1.16431	1.605145	0.7574385
12	3.593599	-166.2596	169.8532	0.2058068	1.328909	0.7789039	1.605145	0.6326043
18	3.507145	-165.1535	168.6607	0.1744937	2.102698	0.7789039	2.129511	0.3794196
24	-4.618119	-174.2127	169.5946	0.1547161	0.4551101	1.14605	2.380558	0.5333237
30	-7.077709	-174.263	167.1853	2.361306	1.795925	1.14605	1.337294	0.5877388
36	-13.0861	-183.0948	170.0087	0.5291445	0.8364969	1.526255	0.7290307	0.8672847
42	-19.47903	-188.9293	169.4503	0.6386018	1.002029	0.5501349	1.921759	0.8936672
48	-15.61361	-185.7313	170.1177	0.2517735	1.360869	0.7545368	1.241597	0.7204018
54	-13.60146	-183.7354	170.134	0.07123219	0.7356398	1.399838	1.390974	0.3344322
60	-16.59269	-187.5087	170.916	0.2286682	1.039289	0.8013806	0.5634036	0.9411789
66	-19.29099	-187.3236	168.0326	1.117928	2.462303	1.652199	0.6718877	0.6605116
72	-7.59252	-175.4802	167.8876	2.142693	0.8199095	1.731735	1.247644	0.5253518
78	-6.243412	-172.7743	166.5309	2.648877	1.969727	1.731735	0.6905601	1.015395
84	-0.4919015	-171.1302	170.6383	0.2358755	0.9436498	1.019045	0.9633635	0.4953602
90	-2.200096	-171.8217	169.6216	0.2415989	0.7100068	1.550789	1.673483	0.5828839
96	3.020496	-166.1515	169.172	1.676065	0.8143153	1.071711	0.831351	0.9235985
102	-26.14597	-194.8523	168.7063	0.03159073	1.69179	1.980545	1.430882	0.3573598
108	-21.37394	-190.0468	168.6728	0.04390392	1.03825	1.556425	2.499489	0.5545809
114	-7.311454	-178.1888	170.8774	0.09286436	0.9576404	0.6643411	0.9800924	0.9060553
120	-4.903089	-174.79	169.8869	1.447415	1.341076	0.3968641	0.3594555	0.9593927
126	-5.3139	-174.8354	169.5215	1.303787	1.98549	0.3968641	0.5218332	0.3886454
132	-3.151246	-175.1554	172.0041	0.2607313	0.4977791	0.4366087	0.4159298	0.6921423
138	-6.638932	-173.7199	167.0809	1.451872	1.788543	1.426658	2.060729	0.3747641
144	-5.301847	-175.4544	170.1526	0.4611463	0.2771508	1.000577	1.608036	0.3747641
150	-12.91284	-183.2061	170.2933	0.2851544	0.7279348	1.431027	1.066231	0.4935508
156	-7.496572	-176.6247	169.1281	2.43069	0.5515565	0.7827165	0.7641879	0.7728203
162	-0.4917023	-171.0681	170.5764	0.4256529	0.7366847	1.293104	0.7641879	0.5383554
168	-3.146821	-171.9655	168.8187	2.849454	0.6742087	0.3632824	0.7193764	0.9188157
174	-4.880849	-169.2344	164.3535	2.849454	2.828777	1.080932	1.369701	1.968279
180	-19.57832	-182.5768	162.9985	2.849454	5.66856	2.737348	0.4994841	1.343747
186	-8.815525	-173.2515	164.436	2.941629	1.707779	2.999065	0.7822915	1.759269
192	-7.628057	-172.9789	165.3508	2.941629	1.707779	2.227539	1.09497	1.274076
198	-20.63635	-186.2123	165.5759	2.941629	2.731965	0.4331823	1.127574	1.668343
204	1.817629	-164.6425	166.4601	2.941629	0.7658567	0.6906826	1.245437	2.047918
210	-3.290228	-169.2682	165.978	2.941629	2.089468	0.6906826	1.245437	1.520158
216	-13.10981	-179.1674	166.0576	2.941629	1.269319	1.408555	1.199899	1.523579
222	-18.63995	-188.7319	170.0919	0.5570726	0.6843992	0.6764874	0.788342	1.561865
228	-20.09704	-188.9981	168.901	1.481026	0.6843992	1.144059	1.47272	0.7713334
234	-19.39527	-184.2589	164.8636	2.941629	2.367038	1.134717	1.524042	1.648328
240	-13.01096	-179.2137	166.2027	2.524133	1.784003	1.188394	1.035787	1.648328
246	-18.05532	-187.7126	169.6572	0.2322083	2.500626	0.4853024	1.035787	0.4934175
252	-19.29387	-188.8788	169.585	0.3059095	2.172171	0.2857222	1.06416	0.9270171
258	-12.91732	-183.3218	170.4045	0.2890485	1.33487	0.7585125	0.7776618	0.9270171
264	-19.12771	-188.5804	169.4527	0.5590729	1.074355	1.226139	1.466009	0.6165836
270	-20.3069	-187.0959	166.789	0.3790746	1.52366	2.750098	2.513407	0.3205956
276	-11.69133	-182.0933	170.402	1.029651	0.4812019	0.5403452	1.247518	0.4289291
282	-4.905559	-175.3228	170.4173	0.2229083	0.9830854	0.9125665	1.119835	0.8189448
288	-5.916385	-175.988	170.0716	1.130007	0.8440551	0.7783192	0.8657226	0.7686996
294	-7.373642	-177.1814	169.8078	1.524381	0.7030193	0.5747957	0.6412488	1.194038
300	-5.746649	-177.1994	171.4528	0.07318713	0.3313738	1.32374	0.1868564	0.9542809
306	2.053369	-169.2617	171.3151	0.4588987	0.3485942	0.5009468	0.7786826	0.8844181
312	-12.1883	-180.9667	168.7784	1.826605	0.2498665	1.124927	0.9960914	1.178611
318	-6.047769	-177.4004	171.3527	0.3303799	0.3916252	0.9272904	0.4964511	0.8762508
324	-14.68614	-177.8997	163.2135	1.922704	3.809136	1.072743	4.313756	0.3634583
330	1.647097	-168.9781	170.6252	0.3061433	0.2814306	1.072743	1.250786	0.4341155
336	4.842826	-164.7742	169.617	0.1077361	1.51023	1.43137	1.148083	0.5626472
342	-25.42223	-193.4359	168.0137	1.822174	0.3508404	0.1771692	2.694594	0.530208
348	-20.80943	-191.1443	170.3349	0.2089138	0.6811559	0.874216	1.619844	0.714931
354	-18.57537	-189.9946	171.4193	0.1968672	0.9599454	0.5497664	0.459583	0.8673673
360	-18.89549	-186.6264	167.7309	1.896309	0.9933627	0.4486981	2.65446	0.4495247
