Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-11.64791	-184.5832	172.9352	0.7375098	0.6593873
6	-18.55058	-190.1183	171.5677	1.812076	1.071082
12	-0.5005046	-172.7544	172.2539	1.177219	0.9818343
18	-5.189946	-176.8361	171.6462	1.789071	1.015157
24	0.2876926	-172.5269	172.8146	0.6857203	0.8983605
30	2.747173	-170.0177	172.7649	0.819358	0.8048622
36	-2.454612	-174.6237	172.1691	1.203307	1.040243
42	0.8029435	-171.7104	172.5134	1.203307	0.5436669
48	-3.579902	-176.1966	172.6167	0.6210587	1.148511
54	-10.6181	-180.835	170.2169	4.170864	0.6835305
60	-1.081593	-173.4247	172.3431	1.369597	0.5819176
66	-3.012448	-175.8076	172.7951	0.7728125	0.8241906
72	-7.50227	-180.5281	173.0258	0.6847792	0.4867861
78	-5.603133	-177.776	172.1729	1.060503	1.166497
84	-3.730243	-175.6195	171.8892	1.621513	0.9195098
90	-0.8781267	-173.4326	172.5545	1.008221	0.8341752
96	-3.917477	-176.3151	172.3976	1.324214	0.526211
102	-0.7960111	-173.7608	172.9648	0.6841332	0.697295
108	0.1256888	-172.4584	172.5841	1.073168	0.697295
114	-1.915328	-174.9906	173.0752	0.4861813	0.7655077
120	-2.371153	-174.3995	172.0284	1.331308	1.055371
126	-0.1949346	-173.2164	173.0215	0.6613286	0.6221211
132	-13.12915	-185.5903	172.4612	1.176986	0.7303549
138	-5.105036	-177.9967	172.8916	0.7267384	0.7519371
144	-0.6163092	-172.3671	171.7508	1.798435	0.8966897
150	1.845149	-170.8738	172.719	0.8938684	0.7669771
156	2.324856	-170.8456	173.1704	0.4530621	0.3924575
162	1.61067	-171.5886	173.1993	0.448064	0.5160808
168	0.6620622	-172.0736	172.7357	0.9707307	0.5843031
174	-8.789423	-180.5809	171.7915	1.690524	0.9569974
180	-0.8756705	-173.3666	172.491	1.002883	0.9146268
186	-1.298133	-173.8277	172.5296	0.9642887	0.9146268
192	-3.314028	-176.31	172.996	0.7174216	0.5089363
198	-1.71906	-173.3665	171.6475	1.680265	1.106028
204	-1.343481	-173.67	172.3265	1.334665	0.6978891
210	-5.436014	-178.2116	172.7756	0.916905	0.6242764
216	-1.736964	-174.114	172.3771	1.342418	0.5477879
222	-4.710568	-177.6647	172.9542	0.6627805	0.745795
228	-6.889339	-180.0363	173.147	0.5310065	0.5509711
234	-6.473797	-178.6733	172.1995	1.329506	0.8795517
240	-4.32976	-177.4724	173.1427	0.4234889	0.7053779
246	0.8981543	-171.7471	172.6452	0.8947609	0.8615373
252	-2.520419	-175.4317	172.9112	0.7578218	0.6689875
258	-3.800109	-175.4538	171.6537	1.989109	0.8149111
264	-0.9623319	-173.0629	172.1006	1.488906	0.8149111
270	-6.164018	-177.766	171.602	2.050485	0.8149111
276	-2.044802	-174.2198	172.175	1.356289	0.878107
282	3.709795	-168.9526	172.6624	0.8632331	0.878107
288	2.246055	-169.735	171.9811	1.300996	1.126157
294	-12.11794	-185.3042	173.1862	0.4508651	0.5824727
300	-6.637625	-179.0882	172.4505	1.107354	0.8403532
306	-4.838191	-176.7323	171.8941	1.336814	1.172493
312	-8.754829	-180.9406	172.1858	1.220822	1.007116
318	-4.435105	-176.6209	172.1858	1.220822	1.007116
324	-3.379772	-175.5089	172.1291	1.278696	1.007116
330	3.694495	-168.6501	172.3446	1.278696	0.7559016
336	-5.717865	-176.871	171.1531	2.482329	0.9344634
342	-21.45117	-193.5666	172.1154	0.7950582	1.428197
348	-20.40083	-193.2366	172.8358	0.8701543	0.5845261
354	-16.83087	-189.6386	172.8077	0.5677366	1.010415
360	-1.127864	-173.4516	172.3237	1.248338	0.8247969
366	-0.2466861	-173.1471	172.9004	0.6301484	0.8555379
372	-12.61833	-184.9437	172.3254	1.033949	1.051723
378	-9.925348	-182.6755	172.7501	0.9329186	0.3773936
384	-12.44637	-184.5152	172.0688	1.636621	0.647295
390	-8.945934	-181.3036	172.3577	0.9375869	1.111256
396	-11.16554	-182.0428	170.8773	2.96372	0.8450251
402	-11.09182	-183.2358	172.144	1.130926	1.129999
408	-14.88731	-187.4635	172.5762	0.9047239	0.9285493
414	-8.882276	-181.4237	172.5414	0.7426336	1.117796
420	-11.4792	-183.707	172.2278	1.258626	0.9251058
426	-10.08289	-182.6911	172.6082	0.7888425	1.013097
432	-8.584358	-181.3536	172.7693	0.9001759	0.6743525
438	-5.80643	-178.708	172.9016	0.713597	0.7553592
444	-11.61895	-184.2473	172.6283	0.9421856	0.8242414
450	-1.775115	-172.0261	170.251	3.735077	0.9750157
456	3.30069	-168.9986	172.2993	1.231759	0.8742177
462	-8.097914	-180.0137	171.9158	1.823745	0.6122797
468	-4.659158	-176.6875	172.0284	1.369285	1.020103
474	-5.166763	-176.93	171.7633	1.686659	0.9896445
480	-5.947475	-177.9775	172.03	1.669855	0.665371
486	-0.05990532	-172.8479	172.788	0.8556364	0.7194179
492	-10.04578	-182.8371	172.7913	0.8611906	0.7046369
498	-3.229581	-176.1974	172.9678	0.6760804	0.7046369
