Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-329.1539	-493.2605	164.1066	1.081079	8.863778	1.634675	0.909864	0.0901361	0.676223	0.323777	1.613035
6	-341.3382	-503.5579	162.2197	1.433073	17.14725	0.6039855	0.939914	0.0600856	0.676223	0.323777	1.916651
12	-325.2112	-489.4562	164.245	1.362369	10.19622	0.5859774	0.901266	0.0987337	0.757735	0.242265	1.769857
18	-338.03	-501.7432	163.7133	1.760956	8.503978	0.9049914	0.941733	0.0582669	0.633183	0.366817	2.123222
24	-340.8357	-504.5882	163.7525	0.6767617	9.966231	0.6138366	0.899237	0.100763	0.615922	0.384078	2.484432
30	-335.9634	-499.2452	163.2818	0.6952377	12.53724	0.5941266	0.720123	0.279877	0.726964	0.273036	2.084998
36	-326.1608	-489.5629	163.4022	0.6898563	11.94006	0.6073764	0.752289	0.247711	0.627036	0.372964	2.084998
42	-323.5368	-488.6433	165.1065	0.5257462	8.233193	0.6073764	0.819505	0.180495	0.805468	0.194532	2.084998
48	-324.4704	-488.3523	163.8819	0.5782429	10.54587	0.6073764	0.821732	0.178268	0.685243	0.314757	2.226308
54	-323.3078	-486.4932	163.1853	1.070464	10.54587	0.4033566	0.792183	0.207817	0.729884	0.270116	2.477141
60	-319.5687	-484.6911	165.1224	1.070464	7.593793	0.7489069	0.816092	0.183908	0.748958	0.251042	1.70936
66	-337.3433	-502.5881	165.2448	0.8264649	4.88121	0.675031	0.804739	0.195261	0.692187	0.307813	2.592783
72	-343.1206	-506.9443	163.8237	0.8282875	8.997114	0.6353573	0.800985	0.199015	0.793334	0.206666	2.477438
78	-342.8269	-505.8498	163.0229	1.107029	11.09402	0.69718	0.886865	0.113135	0.793334	0.206666	2.477438
84	-331.933	-496.3719	164.4389	1.054567	7.704571	1.120169	0.770723	0.229277	0.721461	0.278539	1.827384
90	-338.2876	-502.2152	163.9276	1.814757	7.704571	0.9408524	0.822517	0.177483	0.721461	0.278539	1.84518
96	-346.8724	-510.9697	164.0973	0.6741711	11.19996	1.366215	0.935587	0.0644135	0.655031	0.344969	1.649957
102	-337.8288	-501.6997	163.8708	0.7312788	11.64605	1.127098	0.939826	0.0601745	0.553324	0.446676	1.83327
108	-332.0195	-496.8398	164.8203	1.61983	7.0018	1.098462	0.864936	0.135064	0.848374	0.151626	1.681492
114	-328.3957	-492.4054	164.0097	1.270709	8.994477	1.733579	0.833493	0.166507	0.732558	0.267442	1.270978
120	-344.3485	-508.47	164.1215	1.229776	11.60874	1.426558	0.960792	0.0392081	0.784592	0.215408	1.362837
126	-333.1052	-496.6968	163.5915	1.606749	11.38457	1.163321	0.911331	0.0886687	0.826552	0.173448	1.504183
