Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-594.1494	-761.5899	167.4405	0.3635252	3.993135	1.769376	0.670688	0.329312	0.348915	0.651085	0.5714841
6	-613.9396	-783.4824	169.5428	0.2058512	1.459859	1.640206	0.548741	0.451259	0.364006	0.635994	0.6079977
12	-603.1779	-772.3707	169.1928	0.7689994	1.425855	1.343319	0.517236	0.482764	0.364006	0.635994	0.8030217
18	-601.9863	-770.8177	168.8314	1.479764	1.142297	1.343319	0.531897	0.468103	0.39639	0.60361	0.6625968
24	-598.1753	-766.3667	168.1913	0.7426285	1.624288	2.288391	0.533679	0.466321	0.439778	0.560222	0.5166023
30	-615.7719	-783.6294	167.8575	1.116801	1.762885	2.114447	0.583847	0.416153	0.437324	0.562676	0.4026939
36	-599.1963	-767.5509	168.3546	0.4390492	1.762292	2.268744	0.583847	0.416153	0.437324	0.562676	0.3597667
42	-598.0856	-766.9456	168.86	1.630869	0.9322851	1.310351	0.560254	0.439746	0.532365	0.467635	0.7460432
48	-593.9172	-762.9787	169.0615	0.4118183	1.975763	1.443597	0.443415	0.556585	0.436624	0.563376	0.4795438
54	-593.2805	-760.5993	167.3188	1.568575	2.651098	1.573549	0.70724	0.29276	0.385457	0.614543	0.6230185
60	-586.6354	-755.3658	168.7304	0.7865258	1.732283	1.69616	0.70724	0.29276	0.444361	0.555639	0.4622101
66	-592.8182	-761.229	168.4108	1.175382	1.56022	1.69616	0.558232	0.441768	0.444361	0.555639	0.4622101
72	-595.0432	-764.2403	169.1971	0.1911689	1.602582	1.742819	0.479836	0.520164	0.384891	0.615109	0.8002494
78	-598.6103	-768.5205	169.9102	0.1888842	1.1994	1.472952	0.400538	0.599462	0.400163	0.599837	0.737266
84	-596.2262	-765.1891	168.9629	0.5415277	1.447334	1.908103	0.410788	0.589212	0.400163	0.599837	0.532095
