Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-767.0302	-938.1586	171.1285	0.5443903	2.230265
6	-759.3253	-930.231	170.9057	0.6348927	2.315084
12	-763.3413	-934.7765	171.4353	0.5539137	2.023453
18	-762.6961	-934.1953	171.4992	0.6732336	1.900495
24	-755.9923	-927.8629	171.8706	0.7355191	1.59647
30	-760.5545	-931.4172	170.8628	0.7429935	2.273408
36	-755.9384	-927.4975	171.5591	0.5639128	1.933884
42	-755.525	-926.421	170.896	0.6175749	2.332278
48	-761.9694	-932.7863	170.8169	0.5258647	2.440296
54	-754.2088	-925.2333	171.0245	0.5258647	2.308825
60	-765.4729	-936.823	171.3501	0.5260085	2.098103
66	-769.962	-941.1341	171.1722	0.5468341	2.200471
72	-772.0642	-943.3784	171.3142	0.5032521	2.136531
78	-767.4937	-938.7603	171.2666	0.7423215	2.01034
84	-757.5244	-928.7573	171.2329	0.7705122	2.013976
90	-747.8725	-919.2703	171.3978	0.5940862	2.021658
96	-749.4469	-920.3831	170.9362	0.5024361	2.379826
102	-752.7539	-924.0279	171.274	0.4947303	2.168254
108	-754.7043	-925.5141	170.8098	0.9177394	2.194947
114	-754.5925	-926.097	171.5045	0.9427389	1.710392
120	-746.9633	-918.2892	171.326	0.824941	1.915069
126	-738.3492	-909.819	171.4699	0.676613	1.918052
132	-750.2805	-921.3278	171.0473	0.5408289	2.284698
138	-765.7454	-936.4766	170.7313	0.5408289	2.484666
144	-766.9312	-937.6431	170.7118	0.6346997	2.43795
150	-756.1326	-927.7377	171.6051	0.6476919	1.845683
156	-759.8157	-930.8334	171.0177	0.6476919	2.235076
162	-766.3858	-937.0374	170.6515	0.4378516	2.598402
168	-756.8042	-928.2336	171.4294	0.491628	2.068554
174	-755.1597	-926.4387	171.279	0.5236169	2.146184
180	-754.2468	-925.5177	171.2709	1.016198	1.822055
186	-767.1269	-937.896	170.7691	0.5704244	2.442382
192	-759.3431	-930.4255	171.0824	0.7551936	2.123316
198	-772.205	-943.5688	171.3638	0.8298058	1.886101
204	-770.1203	-941.4024	171.2822	0.7749594	1.978173
210	-757.3346	-928.9721	171.6375	0.7645371	1.742216
216	-748.7448	-920.3225	171.5776	0.9852397	1.627827
222	-750.7356	-922.1188	171.3833	0.5054311	2.089843
228	-771.3431	-942.6943	171.3512	0.6293638	2.029194
234	-762.9908	-934.4798	171.4891	0.5278192	2.005014
240	-757.2114	-928.8059	171.5945	0.5361253	1.928761
246	-766.4831	-937.9639	171.4808	0.7697542	1.84718
252	-779.7748	-951.4472	171.6725	0.916611	1.608873
