Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-60.84825	-223.1659	162.3177	3.202795	3.397713	1.137945	1.349092	3.068305	1.396146	0.5366004
6	-65.54473	-228.3297	162.7849	0.7342336	5.93394	1.137945	1.349092	3.33585	0.1618441	0.3369512
12	-49.4154	-216.6392	167.2238	0.6442725	2.19211	3.393327	0.9381846	0.8854779	0.2071285	0.4210811
18	-50.5667	-219.3529	168.7862	0.4366253	1.94074	0.6228616	0.9381846	2.58714	0.121109	0.5015368
24	-48.3121	-216.429	168.1169	0.6756302	2.505965	2.122046	0.9644589	0.7635558	0.1347429	0.9071087
30	-53.54349	-217.7266	164.1831	2.516162	2.071259	3.264779	3.153795	0.4633258	0.01079675	0.4172171
36	-66.35274	-234.7591	168.4064	0.5593277	2.160427	1.281773	0.9931532	1.849549	0.01620962	0.9039255
42	-51.27059	-218.9117	167.6411	1.652814	1.726793	0.496364	0.2517396	2.321254	1.220622	0.235286
48	-53.00146	-219.3421	166.3406	2.50122	1.823305	0.6485264	0.1723079	0.7679383	2.889456	0.1442107
54	-50.29345	-215.5885	165.2951	0.8062404	1.833369	3.733674	0.5958209	0.2757956	2.844028	0.2895733
60	-59.79572	-225.0742	165.2785	1.543742	3.079517	1.193678	0.3306357	0.8800471	3.023528	0.2482921
66	-47.16264	-213.8295	166.6668	1.967192	4.090127	0.5455977	0.08994093	1.719506	0.4418187	0.3560611
72	-41.53788	-208.3198	166.782	0.900896	3.868382	1.280262	0.1093394	2.076885	0.4418187	0.3565484
78	-53.23281	-219.8087	166.5759	1.48433	3.155988	0.2596962	0.5118624	1.150849	2.369837	0.4211814
84	-39.92815	-203.1547	163.2266	0.6228068	4.656201	0.6617128	2.772344	0.6257235	2.912663	0.412976
90	-37.28755	-202.7828	165.4953	1.164496	2.780948	2.268578	2.30566	0.9457501	0.5303928	0.6080423
96	-39.88222	-206.6415	166.7593	1.934882	2.460327	0.3055393	1.670892	1.053104	1.381301	0.5370234
102	-30.68621	-197.646	166.9598	1.476861	2.833643	0.747472	0.8006756	1.013808	1.648443	0.6575587
108	-38.56848	-206.9835	168.415	1.266353	1.461567	0.747472	1.918442	1.270506	0.3746089	0.692625
114	-50.996	-219.2122	168.2162	0.9188691	2.746179	0.7850734	0.4922665	1.836789	0.4362595	0.7261886
120	-56.17205	-224.0397	167.8676	0.7738839	2.871929	1.804723	0.4922665	0.6379382	1.059232	0.4815102
126	-57.53742	-225.6382	168.1007	1.006954	1.590391	0.6427843	0.2658713	1.675187	1.333449	1.495642
132	-52.54046	-220.4196	167.8792	1.626505	1.85645	0.5381578	0.6749459	1.574748	0.6258209	1.389524
138	-38.14664	-207.4387	169.292	1.567251	1.547022	0.5381578	0.6749459	1.147502	0.5810808	0.8626909
144	-37.14475	-203.8029	166.6581	0.956085	1.985956	1.266183	2.189238	1.395426	0.8792886	0.8635184
150	-41.32728	-208.0377	166.7104	0.5345586	2.171747	0.1565597	3.275021	0.5742758	2.042127	0.5779741
156	-29.94162	-195.7595	165.8178	0.5345586	2.317679	0.02653995	2.198444	3.594468	0.9635821	0.6138995
162	-36.1079	-205.8629	169.755	0.6816819	1.081489	0.3516931	0.8736916	2.546864	0.2056107	0.4457246
168	-38.9729	-205.9674	166.9945	0.9175974	1.970476	1.084251	0.2980522	0.7010511	3.427099	0.2948907
174	-32.41404	-202.2946	169.8805	0.2329582	2.365313	0.1828578	0.3298751	0.3692101	1.53027	0.2249953
180	-42.51988	-205.968	163.4481	0.6177723	3.641612	0.1828578	1.419675	2.354412	3.733548	0.3113794
186	-42.77376	-208.7875	166.0138	0.6920492	2.479112	1.477952	1.554887	2.638512	0.6333488	0.4216561
192	-35.94621	-201.1205	165.1743	0.6923057	3.73081	0.7223875	1.732215	0.6282773	2.815411	0.4406871
198	-43.30614	-207.2597	163.9535	1.888255	1.862213	1.153144	0.9058013	0.8703651	4.873141	0.6847739
204	-30.73205	-196.0499	165.3178	1.481332	3.912353	1.49505	0.389351	1.977012	0.9489291	0.4881051
210	-44.09033	-201.8019	157.7115	4.440043	5.003525	4.734665	0.07472579	2.439574	1.773472	0.2611771
216	-42.23536	-211.2333	168.9979	1.737396	2.814868	0.6136515	0.5541572	0.7545757	0.0603324	0.5760877
222	-47.14266	-217.2945	170.1518	1.492604	2.291321	0.3931377	0.1645703	0.5141192	0.2497147	0.9577692
228	-53.57264	-221.303	167.7303	1.975318	2.068228	0.1228139	1.041676	1.294814	0.7149261	1.284701
234	-44.6882	-212.839	168.1508	0.4932737	1.902732	1.128555	1.641758	1.157439	0.7962545	0.8749882
240	-56.56476	-219.7794	163.2147	12.53171	1.849464	2.077903	0.139353	0.7776444	0.3030812	0.1685384
246	-54.04775	-216.7193	162.6715	7.280228	3.959204	1.309245	0.02968319	1.744561	0.05035982	0.1023664
252	-48.77982	-217.0842	168.3044	0.7381375	2.903183	1.338826	1.05303	1.089043	0.02336642	0.3499836
258	-45.674	-213.7814	168.1074	2.081816	3.310919	0.3734821	1.179322	0.3908185	0.1462104	0.4809603
264	-35.82809	-203.0549	167.2268	1.436956	4.299992	0.5245937	1.35955	0.6449662	0.02200054	0.5507939
270	-39.09341	-206.1113	167.0179	1.915981	3.010205	0.2360937	1.285177	1.86874	0.1547106	0.3290268
276	-51.69539	-218.9392	167.2438	0.7130155	3.53411	0.8059685	1.285177	1.604123	0.3178294	0.5231113
282	-63.80197	-230.9044	167.1024	1.563852	4.007873	0.284233	0.7064162	0.7130611	1.131251	0.602726
288	-57.29826	-224.2284	166.9301	2.458134	4.065566	0.7696139	0.615232	0.557583	0.2130048	0.6864454
294	-52.34668	-221.4544	169.1077	1.373607	3.01266	0.7308936	0.6870946	0.1654564	0.06549021	1.064968
300	-48.83586	-213.1794	164.3435	3.214496	3.151869	0.5727458	1.233196	1.642022	1.709751	0.4378171
306	-43.27071	-212.7179	169.4472	0.5251385	2.289266	0.5353173	0.2572493	1.642022	0.6945814	0.7306212
312	-48.97384	-218.2241	169.2503	0.799225	2.119845	0.6528073	0.3996885	1.70648	0.4476403	0.804276
318	-39.07133	-208.5051	169.4337	1.077725	2.925706	0.529202	0.8119024	0.4792659	0.2416626	0.426965
324	-39.40781	-208.4232	169.0154	0.6011748	1.414036	0.8741139	1.700365	1.42603	0.1595936	0.993991
330	-32.02772	-201.6534	169.6257	0.3152142	1.420253	0.2609557	2.970158	0.53692	0.1764338	0.5684593
336	-38.78959	-207.1572	168.3676	0.3512768	3.22255	1.307452	1.036098	0.7265936	0.3233244	0.6235703
342	-45.09928	-213.2862	168.1869	0.5433309	3.22255	1.03175	0.6210472	0.3163207	1.556339	0.4953007
348	-49.32053	-213.6588	164.3383	0.6590537	2.139401	5.10018	1.049839	0.3122687	1.879283	0.6115305
354	-42.24554	-207.6753	165.4297	0.6764057	1.752317	5.10018	0.3841482	0.3635287	1.775561	0.4065197
360	-47.43532	-214.5616	167.1263	1.097781	2.38776	2.101398	0.4066761	0.2963235	1.984295	0.7733305
366	-59.35496	-223.3495	163.9945	1.896191	4.692946	2.205245	0.5430908	0.3621739	1.831501	0.6484276
372	-49.18768	-217.0198	167.8322	0.9030172	1.453834	3.456396	1.256126	0.112425	0.4713189	0.6215997
378	-53.99584	-222.2795	168.2836	0.7309899	2.560959	1.390867	0.6090609	0.04679966	1.773902	0.3006198
384	-48.00486	-216.1527	168.1478	1.306643	2.229144	0.186585	2.453329	0.14432	0.7645514	0.2120158
390	-65.55137	-234.0604	168.5091	1.079273	1.592076	0.005687088	1.791973	0.2041959	2.295052	0.3811595
396	-52.43426	-223.632	171.1978	0.4801603	1.592076	0.0004073668	1.276699	0.2035724	0.4925006	0.2406993
402	-57.41664	-222.8734	165.4568	2.322899	4.345386	0.01347142	1.130304	0.3928051	1.805254	0.2627286
408	-43.67791	-211.3163	167.6384	0.4549782	4.192716	0.7233139	0.800301	0.5650547	1.061278	0.5629534
414	-36.4738	-207.0867	170.6129	0.7589027	1.261688	0.7319994	0.6910402	1.095741	0.2276947	0.7969422
420	-34.33419	-203.6932	169.359	0.9498311	2.021507	0.7319994	1.795661	0.3282003	0.3200586	0.4532024
426	-37.61141	-206.3663	168.7549	0.9498311	2.021507	1.27684	1.157008	1.278491	0.05548699	0.5974787
432	-29.74872	-199.3368	169.5881	0.5406401	1.587111	0.948862	1.157008	0.3710283	1.18611	0.7560785
438	-36.75635	-204.3181	167.5618	1.733111	1.587111	1.248562	1.283433	0.6831981	1.347107	0.7560785
444	-37.64292	-208.2693	170.6264	0.9358217	1.159867	0.2349612	2.011826	0.1291275	0.2589574	0.2713356
450	-36.43691	-204.7265	168.2896	0.9358217	1.891121	0.531733	1.58117	1.86863	0.2589574	0.2713356
456	-42.30855	-205.5241	163.2155	1.343819	2.528103	2.321095	0.4990519	4.725741	0.3620644	0.1465798
462	-49.4178	-213.4603	164.0425	0.1426162	4.310052	0.2040968	0.008740324	4.787022	0.08920541	0.06885247
468	-45.40479	-208.3337	162.9289	1.272723	6.766183	0.3448348	0.007449303	3.70645	0.0004165172	0.1538201
474	-37.06279	-203.8815	166.8187	1.175686	3.698831	0.08039331	0.1618701	3.238203	0.00102679	0.193288
480	-34.37078	-205.2227	170.8519	1.49212	2.652939	0.1474646	0.1618701	0.04623472	0.103247	0.338565
486	-33.38888	-205.4423	172.0534	0.516253	2.338845	0.04258304	0.3655111	0.03032813	0.05581222	0.338565
492	-45.26667	-212.8165	167.5499	0.8255865	2.538676	0.2047548	1.534912	1.916898	0.8384737	0.7591112
498	-40.23061	-206.0626	165.832	2.452037	2.568711	0.8867589	1.524461	0.9050001	1.394177	0.7591112
504	-32.90461	-201.2208	168.3161	2.066308	1.644131	1.093544	0.1458389	1.159872	1.034761	0.7967084
510	-37.10933	-205.156	168.0467	2.438001	2.515718	0.3262593	0.432845	1.273033	0.556567	0.7137197
516	-45.8856	-213.984	168.0984	1.56654	2.077587	1.194185	0.7305507	0.6143138	1.038844	0.8946329
522	-38.03759	-204.3565	166.3189	0.899602	2.036461	1.194185	2.081932	1.844825	1.038844	0.7521504
528	-42.27377	-205.1056	162.8318	0.5866694	2.036461	0.927064	1.706676	4.963814	2.36061	0.7204342
534	-45.19382	-205.9683	160.7745	1.105442	2.940803	3.979244	3.615728	2.527461	0.5468717	0.6098292
540	-42.39646	-205.9061	163.5097	3.766279	2.090736	3.979244	2.444283	0.1862535	0.07151084	0.6174894
546	-43.57662	-214.0047	170.4281	0.3304794	1.408871	0.6787077	1.125848	0.1023717	0.9290944	1.025035
552	-41.52562	-208.2383	166.7127	1.479738	1.959224	0.07224445	1.281001	2.556327	1.445492	0.5926983
