Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1860.539	-2022.488	161.9495	0.9142035	0.8263242	6.252528	0.8695398	3.341127	0.2234249	1.18539	0.6295842
6	-1851.037	-2013.804	162.767	0.6225527	1.118069	6.252528	0.6046653	3.059947	0.1119096	1.003762	0.6464469
12	-1848.197	-2015.514	167.3164	0.4700377	0.8660233	4.97194	0.07305315	0.4646724	0.2893404	1.080053	0.4965719
18	-1847.963	-2015.125	167.1619	0.7305397	0.8808799	4.755319	0.3641402	0.2309459	0.2360078	1.20734	0.4068341
24	-1853.97	-2021.663	167.6937	0.751331	0.9258871	4.868216	0.2081121	0.1896066	0.1691876	0.7808728	0.4744462
30	-1851.553	-2017.888	166.3348	0.7240428	0.9307089	4.613328	0.6246928	1.524296	0.3100901	0.445189	0.7269169
36	-1850.803	-2017.416	166.613	0.7240428	0.9307089	4.774738	0.6246928	1.418514	0.2129529	0.1948348	0.7481041
42	-1856.887	-2022.506	165.6193	1.620392	0.8141721	4.909321	0.6246928	1.619698	0.233737	0.1681049	0.5356716
48	-1852.489	-2017.48	164.9913	0.8277265	0.8141721	5.690109	0.6108343	1.748704	0.6040684	0.3020545	0.4832455
54	-1860.984	-2024.406	163.4213	0.8456146	0.9706795	7.539098	0.3095115	1.802495	0.3610573	0.3409063	0.4832455
60	-1849.421	-2015.317	165.896	0.8235899	0.9066438	4.815823	0.2822686	1.856799	0.5370865	0.4262952	0.6677585
66	-1864.767	-2030.461	165.6939	0.8235899	0.786994	5.300052	0.5134808	1.856799	0.3992921	0.1778843	0.6480561
72	-1853.665	-2018.853	165.1879	1.175636	0.7837215	5.377905	0.6712931	1.856799	0.3247095	0.2032927	0.4351007
78	-1852.741	-2017.218	164.4768	0.725945	1.061473	5.90059	0.6712931	2.230359	0.2679906	0.2104786	0.3686214
84	-1862.06	-2024.768	162.7073	1.399098	0.8268196	6.629479	0.5646192	2.267071	0.637293	0.5593402	0.4438457
90	-1848.992	-2014.617	165.6249	0.794736	1.015976	4.026182	0.5646192	2.34076	0.7816063	0.4406575	0.5182708
96	-1840.357	-2006.847	166.4902	0.9212601	0.8742342	3.250574	0.4961316	2.520164	0.6053467	0.4335597	0.5062295
102	-1842.733	-2007.845	165.1115	1.68143	0.8742342	3.643925	0.5923721	2.30728	0.517442	0.8528722	0.6494378
108	-1830.395	-1995.359	164.9636	0.8983891	1.002316	4.577759	0.6779178	2.430776	0.5470342	0.493902	0.5066885
114	-1842.426	-2006.642	164.2157	0.6929338	0.7894208	6.123075	0.6779178	2.430776	0.393131	0.2584002	0.5230223
120	-1850.346	-2013.536	163.1899	0.9166356	0.8943745	5.777442	0.7404202	2.814799	0.6135853	0.6435393	0.5230223
126	-1851.093	-2017.064	165.971	0.5843205	0.9827522	4.247584	0.6458424	2.226663	0.2489087	0.6031647	0.6921421
132	-1848.15	-2012.544	164.3931	1.017911	1.177128	4.995111	0.6422503	2.285151	0.21768	0.8644036	0.4958542
138	-1855.459	-2020.619	165.1605	0.6701389	0.8355572	4.809752	0.678379	2.285151	0.2662489	0.8756645	0.4958542
144	-1861.429	-2024.806	163.3767	0.6732016	1.004576	4.352889	1.404765	0.6122628	0.2644542	3.8924	0.5272403
150	-1872.815	-2035.37	162.5548	0.9466653	1.142777	6.055185	1.017426	2.660953	0.629714	0.5830762	0.4705113
156	-1860.158	-2023.652	163.4947	0.9131384	1.273637	5.493049	0.4424845	2.660953	0.7163387	0.5530261	0.3618561
162	-1857.499	-2022.27	164.7717	0.5963992	0.8256749	4.646637	0.9947807	2.660953	0.5593249	0.5098089	0.4502868
168	-1848.279	-2012.479	164.2005	0.7170355	1.074415	4.881647	0.7657943	2.660953	0.5336717	0.7485705	0.4574714
174	-1847.842	-2012.332	164.4895	0.8037306	0.8705397	4.653886	0.4940177	2.660953	0.9314131	0.6850491	0.5208527
180	-1852.75	-2020.796	168.0466	0.5374493	0.6866393	2.670298	0.4940177	2.163681	0.619366	0.3256266	0.4479117
186	-1853.535	-2020.659	167.1236	0.5879805	0.6866393	3.239871	0.5078513	2.163681	0.970588	0.237536	0.3656495
192	-1851.316	-2017.719	166.4028	0.6882756	0.8927982	3.629192	0.4935078	2.422388	0.6997528	0.283824	0.3341758
198	-1853.107	-2015.126	162.0199	0.4064678	1.026728	7.859872	0.6503051	2.305423	0.6561053	0.3609052	0.242862
204	-1844.113	-2010.385	166.272	0.4984549	1.026728	4.428783	0.5592869	1.983619	0.3998354	0.3609052	0.4189406
210	-1842.19	-2007.556	165.3661	0.5978153	1.026728	5.825458	0.5685998	1.722186	0.3182307	0.1330798	0.4215545
216	-1843.4	-2007.337	163.9366	1.18832	0.8602888	6.802954	0.4824914	1.594326	0.3387711	0.3748793	0.4215545
