Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-180.8313	-350.37	169.5387	2.515864	1.264188	1.012497
6	-177.971	-349.0234	171.0524	1.331413	1.186427	0.7074912
12	-172.7553	-343.8743	171.119	0.7640235	1.522812	0.9223124
18	-182.7052	-354.938	172.2328	0.03698839	0.8255418	1.215583
24	-178.5941	-351.2238	172.6297	0.05519803	0.9002082	0.6809726
30	-186.3976	-357.4354	171.0377	0.6321516	1.96817	0.5064389
36	-188.7617	-360.9888	172.2271	0.8367839	0.4339736	0.81355
42	-186.2132	-357.0566	170.8433	0.8657342	1.926153	0.4628538
48	-191.7032	-363.984	172.2808	0.605367	0.6314248	0.7872368
54	-196.1007	-366.2238	170.123	1.652583	1.613969	0.9398038
60	-192.0128	-362.8948	170.882	0.51685	1.99892	0.9310193
66	-194.7516	-365.8821	171.1305	0.08271829	2.32102	0.763841
72	-194.1206	-363.2227	169.1021	2.206235	2.32102	0.4365645
78	-192.0639	-361.7076	169.6436	2.25354	1.740423	0.5167467
84	-185.7547	-355.9508	170.196	2.108706	1.118913	0.9025373
90	-184.0238	-354.374	170.3503	1.358781	1.877715	0.3563867
96	-180.4603	-351.8976	171.4373	0.4695498	1.723778	0.5640088
102	-183.4546	-354.8872	171.4325	1.095096	1.102936	0.5640088
108	-176.6853	-347.6295	170.9443	0.8769401	1.786385	0.6339341
114	-175.6214	-346.8829	171.2615	0.1093768	2.212267	0.6846704
120	-173.5594	-345.3185	171.759	0.6458791	0.8030226	1.116989
126	-177.8334	-349.2127	171.3793	1.443844	0.6042161	0.8984002
132	-178.2355	-349.556	171.3205	0.7770334	1.531932	0.5688902
138	-168.8866	-340.3897	171.5031	0.5490771	1.526668	0.692445
144	-168.032	-338.691	170.659	0.7591662	2.208017	0.4266006
150	-167.3052	-337.4346	170.1294	1.823756	1.667641	0.4126481
156	-171.4994	-342.175	170.6756	1.116547	1.837872	0.5663837
162	-168.609	-340.1129	171.5038	0.8738682	1.21071	0.6747205
168	-173.0737	-343.019	169.9453	1.704966	1.938143	0.6747205
174	-163.3895	-333.142	169.7525	2.140171	1.739788	0.4484054
180	-167.3311	-338.9645	171.6334	0.7676154	1.224936	0.4259285
186	-162.8434	-334.4378	171.5944	0.7676154	1.224936	0.6775093
192	-159.5932	-331.4649	171.8717	0.485554	1.224936	0.6864641
198	-147.2851	-319.0305	171.7453	0.8906401	0.9462125	0.6864641
204	-144.5508	-317.1757	172.6249	0.06751997	0.8397066	0.7668447
210	-138.8946	-310.8469	171.9523	0.948929	0.7335907	0.4605058
216	-139.3317	-310.8759	171.5443	1.099543	0.9911258	0.4609682
222	-143.9853	-316.1616	172.1763	0.7576502	0.6774693	0.6245364
228	-147.1717	-320.1106	172.9388	0.2122632	0.4212855	0.7038464
234	-146.164	-318.8936	172.7297	0.214752	0.6155303	0.7245602
240	-151.7602	-324.4083	172.6481	0.3395532	0.6155303	0.6440564
246	-161.1961	-332.0821	170.8859	1.212456	1.499267	0.6560742
252	-156.3506	-328.2968	171.9463	0.1601396	1.459412	0.71501
258	-156.2604	-327.2859	171.0254	1.146573	1.459412	0.5602123
264	-165.1509	-336.6189	171.4681	1.070707	1.055097	0.6638884
270	-161.1598	-333.3887	172.229	0.6632907	0.6677655	0.7244595
276	-159.0988	-331.1582	172.0594	0.7164339	0.7739141	0.7407362
282	-156.0551	-328.201	172.1459	0.5451534	0.9294436	0.5998545
288	-165.7986	-336.2102	170.4116	1.783457	1.413677	0.6312532
294	-165.2343	-335.5366	170.3023	2.182866	1.152651	0.513632
