Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-268.4371	-426.9091	158.472	1.870776	1.950068	4.082818	5.39023
6	-275.5574	-435.7237	160.1663	1.471651	3.719468	2.101711	5.058727
12	-288.3821	-444.6752	156.2931	1.915723	5.284066	3.807894	5.527549
18	-285.413	-442.9695	157.5565	1.757859	7.825317	3.570271	4.420053
24	-269.1318	-426.6365	157.5046	1.982386	3.983672	3.079469	5.61713
30	-272.3877	-433.3256	160.9379	1.694435	2.353878	2.961976	4.555988
36	-266.3712	-426.7116	160.3404	1.741637	2.751198	2.644646	4.872563
42	-281.4884	-440.4131	158.9248	1.457626	2.884518	2.800474	5.672284
48	-275.4759	-434.4485	158.9726	1.571272	3.1732	2.285482	5.75588
54	-265.4911	-426.0977	160.6066	1.527853	0.9716936	2.544702	5.75588
60	-266.1363	-429.8888	163.7526	1.619468	0.9716936	2.881136	3.755322
66	-272.7852	-434.9726	162.1874	1.651901	0.5969305	6.157208	2.938223
72	-263.2371	-427.7539	164.5168	1.522254	0.5684668	3.898441	2.987262
78	-272.8864	-437.9123	165.0259	1.322376	0.6224859	4.645168	2.308622
84	-269.1048	-432.5845	163.4798	1.431784	0.469717	5.199105	2.922059
90	-276.7975	-441.1008	164.3033	1.442703	0.7557842	4.135305	2.922059
96	-278.2889	-440.864	162.5751	1.719499	0.6192831	3.588464	4.159511
102	-273.9765	-433.879	159.9025	2.317295	0.8416572	5.456425	4.159511
108	-266.624	-427.3066	160.6826	2.136617	1.067717	6.330418	3.175195
114	-269.5576	-434.3677	164.8102	1.080268	0.7086398	4.623386	2.562264
120	-281.5206	-444.016	162.4954	1.372541	0.8563391	3.87034	4.116014
126	-278.2865	-441.9164	163.6298	1.320242	1.010286	2.569554	4.153159
132	-264.6401	-428.4263	163.7862	1.428208	1.374577	3.531369	3.236079
138	-276.4417	-440.4516	164.0099	1.319723	0.5730055	4.186779	3.236079
144	-269.2213	-433.9966	164.7753	1.558177	0.492217	3.892229	2.844878
150	-285.9013	-448.891	162.9898	1.277255	0.6243455	3.722996	4.096242
156	-293.3619	-457.3149	163.9531	1.696489	0.6088368	3.181677	3.620397
162	-285.3935	-450.3707	164.9772	1.412464	0.4327883	2.780449	3.489392
168	-294.6635	-458.5131	163.8496	1.619957	0.3866736	4.58327	2.974096
174	-308.2164	-468.5352	160.3189	1.394269	1.580309	2.458691	5.71023
180	-292.6132	-455.6609	163.0477	1.498265	0.8062536	3.292481	4.086933
186	-281.9785	-441.7543	159.7759	1.258999	1.710954	3.14521	5.640493
192	-282.4059	-443.5555	161.1496	1.383662	1.851429	4.69503	3.865175
198	-279.8122	-442.6086	162.7964	1.440864	0.9902797	4.706729	3.342349
204	-290.6377	-450.4479	159.8102	1.621074	0.8529554	7.7528	3.281505
210	-283.9203	-445.3761	161.4558	1.458425	0.9031999	5.328338	3.800809
216	-282.9895	-445.8887	162.8992	1.285793	0.9220254	4.006301	3.819535
222	-304.7213	-463.9504	159.2291	1.936756	1.607166	2.376286	6.040882
228	-292.4109	-455.0795	162.6686	1.81152	0.9390356	2.376286	4.56794
234	-271.6215	-434.681	163.0595	1.366134	0.8411062	5.077698	3.0991
240	-263.7026	-423.9751	160.2726	1.389145	0.8411062	5.362384	4.528325
246	-265.9242	-423.1648	157.2406	1.387112	1.132525	3.758084	6.913946
252	-275.3337	-433.2949	157.9612	1.296391	0.6197602	3.624421	6.913946
258	-276.7777	-435.8065	159.0288	1.347177	1.542334	6.195212	4.397515
264	-291.3301	-454.5996	163.2695	1.16433	2.34769	4.392659	2.676365
270	-284.2515	-442.5591	158.3076	1.967761	2.080377	4.398163	5.192609
276	-288.5221	-448.6997	160.1777	1.450792	1.707177	4.398163	4.619013
282	-297.7956	-460.5026	162.707	1.129276	1.414006	3.76694	3.879153
288	-298.0597	-459.2856	161.226	1.518042	1.859241	4.014259	4.12993
294	-279.2826	-442.6278	163.3451	1.428325	1.036326	4.310254	3.232831
300	-290.7415	-452.3125	161.571	1.986433	1.500538	5.039625	3.253415
306	-271.8201	-432.8466	161.0264	1.388685	1.271514	5.893583	3.55089
312	-271.1119	-435.0149	163.903	1.272416	0.9261973	4.608755	2.879797
318	-277.4633	-441.7105	164.2472	1.596717	0.6102087	4.381906	2.792767
324	-290.5411	-449.1449	158.6039	1.743248	1.350512	4.190973	5.628206
330	-283.2047	-446.2045	162.9997	1.539994	1.665067	3.81178	3.308784
