Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-705.6435	-875.6856	170.0422	0.1043461	2.170171	1.487851	0.5735318
6	-706.9571	-877.2645	170.3074	0.4443303	1.851841	1.104311	0.6886456
12	-699.4313	-869.5604	170.1291	0.2141139	2.291639	1.104311	0.7559259
18	-695.6954	-864.7134	169.018	1.717336	1.883515	0.8296968	1.01369
24	-698.806	-868.6054	169.7994	0.9872585	1.556477	0.9112142	1.162287
30	-699.0216	-869.2364	170.2149	0.7103494	1.556477	0.7379454	1.192445
36	-703.4411	-872.8546	169.4135	0.8164426	1.991082	0.7448574	1.437224
42	-700.886	-870.0372	169.1513	1.060754	2.297042	0.5595847	1.39983
48	-703.8222	-874.2376	170.4153	0.298387	2.297042	0.5737959	0.945909
54	-705.4192	-875.2468	169.8276	0.2385103	3.026843	0.8758847	0.6872287
60	-686.7225	-856.3571	169.6346	0.2011029	3.096484	0.9895543	0.7931911
66	-692.7511	-861.5855	168.8344	1.526425	1.840521	1.000156	1.231866
72	-701.607	-870.603	168.996	1.393072	1.689687	0.6837716	1.561506
78	-696.0171	-865.0289	169.0119	1.728107	1.57567	0.9644329	1.140822
84	-700.7958	-869.491	168.6952	1.952188	1.430535	0.8497724	1.42285
90	-707.0536	-876.5179	169.4643	0.7889871	2.508812	0.7917459	1.024217
96	-692.0845	-862.2554	170.1709	0.5869843	1.871407	0.8678097	0.9628732
102	-704.5171	-873.9109	169.3938	0.4510944	2.961747	0.6598057	1.212605
108	-697.0725	-868.1483	171.0758	0.2607798	1.381029	0.5836744	1.111376
114	-701.453	-872.5617	171.1087	0.1920805	1.45981	0.660596	1.001108
120	-689.6273	-860.3767	170.7495	0.2207788	1.7815	0.9432436	0.6964391
126	-692.9182	-863.7061	170.7879	0.3004391	1.53551	1.048561	0.6964391
132	-696.992	-868.4209	171.429	0.1407473	1.167153	0.8302937	0.8293331
138	-706.3734	-876.6499	170.2765	0.08137668	2.481289	0.8869141	0.8293331
144	-706.8965	-877.5189	170.6224	0.1770153	1.846142	1.054806	0.7007238
150	-711.1027	-881.0568	169.954	0.1812268	2.658333	1.007497	0.7875563
156	-708.7933	-879.8119	171.0186	0.2114241	1.450256	0.8657159	0.865828
162	-715.3457	-884.5846	169.2389	0.2066	3.381159	1.281467	0.6373455
168	-712.8625	-882.7097	169.8472	0.363938	2.599675	1.087132	0.5707833
174	-704.4768	-874.9191	170.4424	0.1198066	2.053124	1.087132	0.7458652
180	-706.7989	-878.137	171.3381	0.1036658	1.159324	1.026843	0.7458652
186	-700.0709	-870.2302	170.1594	1.111896	1.375531	0.7551333	1.016166
192	-711.381	-880.9654	169.5844	0.7710835	2.092537	1.071335	0.9742551
198	-707.2702	-876.0841	168.8139	1.934555	1.352276	0.9415966	1.330114
204	-697.8301	-868.3794	170.5493	0.6921071	1.594564	0.6879967	0.9023851
210	-723.2752	-893.519	170.2437	0.8745087	1.137006	0.9509177	1.190424
216	-718.4982	-887.8757	169.3775	1.336262	1.808031	0.9509177	0.979847
222	-712.0056	-879.0979	167.0923	3.414828	1.603045	0.8134749	1.434716
228	-713.1215	-881.7202	168.5987	2.233253	1.317466	1.08281	1.170765
234	-700.1061	-870.0097	169.9036	0.7495156	1.885005	0.6921531	1.212438
240	-704.8307	-874.0536	169.2229	1.608196	1.261593	0.7790999	1.460896
246	-704.4152	-874.5038	170.0886	0.8944579	1.57145	0.9003522	0.9744438
252	-701.7363	-871.4334	169.697	0.7839371	1.90134	0.8568938	1.206682
258	-698.8753	-869.5933	170.7181	0.6858644	1.189926	0.5082449	1.278381
264	-694.5294	-864.4033	169.8738	0.690392	2.216528	0.5653485	1.158679
270	-702.0739	-871.8302	169.7563	1.361763	1.131417	0.7189635	1.38494
276	-701.2388	-870.5498	169.311	0.9409835	2.045829	1.112581	1.073188
282	-714.4586	-885.317	170.8584	0.3685614	1.550841	0.8065607	0.8267425
288	-709.3169	-879.6478	170.3309	0.4819027	1.550841	0.8888089	1.163551
294	-703.748	-873.873	170.125	0.4407644	2.120863	0.8009112	1.011174
300	-698.5224	-868.4098	169.8874	0.2399136	2.772863	0.9367762	0.7797804
306	-695.1419	-865.8004	170.6584	0.2399136	1.942669	0.8508866	0.7360321
