Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-630.0727	-793.7795	163.7069	0.5963521	1.233804	0.05749827	1.824535	2.18733	1.58433	3.642916
6	-622.7372	-785.1468	162.4096	0.8486158	1.248776	0.03680998	1.644233	2.075541	2.146004	4.102731
12	-629.7224	-797.4751	167.7527	0.9972872	1.391924	0.03575499	1.070715	1.334569	0.4513672	2.553662
18	-627.0892	-794.5018	167.4126	1.28698	0.9155441	0.01024699	0.7230859	1.083027	0.4847078	3.231927
24	-630.4863	-798.2335	167.7472	0.9065686	1.026265	0.01705645	0.9482049	0.9593182	0.4360102	3.156382
30	-626.2717	-795.0191	168.7474	0.9136828	1.050203	0.001216695	1.316851	0.9593182	0.572971	2.219915
36	-640.7179	-809.698	168.9801	0.6347712	1.182079	0.0005581321	1.162345	0.9593182	0.6285387	2.219915
42	-634.3499	-802.7121	168.3621	0.7342173	2.034306	0.0007536927	1.162345	0.8610656	0.6285387	2.072481
48	-630.0626	-799.5277	169.4651	1.042635	1.629955	0.001928654	0.5350339	0.8610656	0.5553925	1.869286
54	-643.6413	-813.1039	169.4626	1.234774	1.16135	0.008992278	0.4099174	0.7553328	0.7341861	2.08721
60	-657.8472	-821.7633	163.9161	0.806476	1.520738	1.544062	1.30372	1.907877	0.5280904	3.458094
66	-647.7154	-812.0413	164.3259	0.7543816	1.168137	2.23408	1.205596	0.9479981	0.8890159	3.458094
72	-643.154	-809.1612	166.0073	0.711896	1.358225	2.23408	1.113994	0.9176949	0.7185337	2.532871
78	-635.9868	-801.8548	165.868	0.8044937	1.721329	1.719553	0.8250786	0.9176949	0.7788875	2.798236
84	-636.8244	-799.4435	162.6191	0.8044937	1.314278	2.654179	1.477019	2.671248	1.133107	2.774798
90	-639.3157	-801.6572	162.3415	0.8794761	0.8708753	2.654179	0.7710291	2.671248	1.461335	3.387055
96	-643.1594	-805.985	162.8256	0.743379	1.130684	1.596361	1.225937	2.671248	1.452674	3.387055
102	-641.1629	-800.2919	159.129	0.6346942	1.474231	0.1769743	3.655063	4.442728	3.371672	2.637844
108	-646.9022	-812.7609	165.8587	1.196451	1.52461	0.2795159	1.144972	1.284694	2.117382	2.320238
114	-634.7155	-803.2027	168.4872	0.5676034	1.274804	0.06642016	0.8480736	0.9712082	1.084444	2.370519
120	-632.836	-801.0754	168.2394	0.6512067	1.246942	0.1166384	1.109784	0.9712082	1.128924	2.275091
126	-647.8926	-814.055	166.1623	0.6512067	1.009095	0.2902474	1.432899	1.031634	2.135694	2.744342
132	-638.5016	-805.137	166.6354	0.6552093	1.470453	0.2762927	1.115526	0.8957352	0.7647568	3.284255
138	-636.6455	-801.7457	165.1002	0.7758701	1.278161	0.5839759	1.161104	1.111015	1.255441	3.609707
144	-636.9666	-804.2828	167.3162	0.7014559	1.698532	0.5591274	0.6967272	0.9006199	0.4640233	2.975517
