Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-1527.769	-1699.173	171.4042	1.841183	1.194619
6	-1533.888	-1705.368	171.4806	1.841183	1.127506
12	-1529.677	-1701.169	171.4913	1.972685	1.010822
18	-1523.612	-1695.497	171.8849	1.141415	1.339318
24	-1520.724	-1692.269	171.5451	1.490859	1.340655
30	-1531.743	-1703.574	171.8313	1.23259	1.31006
36	-1545.989	-1717.553	171.5638	1.511614	1.31006
42	-1549.122	-1720.818	171.6966	1.490996	1.216083
48	-1528.685	-1700.111	171.4258	1.566447	1.379311
54	-1528.65	-1700.289	171.6386	1.65735	1.132812
60	-1521.256	-1692.63	171.3739	1.65735	1.354507
66	-1534.227	-1705.978	171.7511	1.435763	1.214044
72	-1526.469	-1698.004	171.5352	1.577328	1.283622
78	-1531.619	-1703.302	171.6837	1.654934	1.093877
84	-1545.933	-1717.451	171.5179	1.654934	1.239105
90	-1539.342	-1710.896	171.5542	1.641877	1.218479
96	-1535.887	-1707.566	171.6787	1.50706	1.218479
102	-1537.299	-1708.998	171.6987	1.30263	1.361419
108	-1540.353	-1712.155	171.802	1.300048	1.280276
114	-1539.514	-1711.515	172.0003	1.101274	1.278153
120	-1528.971	-1700.341	171.3707	1.841185	1.223165
126	-1528.746	-1700.397	171.6506	1.276719	1.418673
132	-1537.273	-1709.248	171.975	1.143944	1.264096
138	-1552.832	-1724.453	171.6213	1.468663	1.296051
144	-1540.096	-1711.761	171.6647	1.603712	1.153092
150	-1526.411	-1698.248	171.837	1.216392	1.318293
156	-1530.083	-1701.426	171.3424	1.742737	1.318293
162	-1526.37	-1697.784	171.4143	1.496474	1.438722
168	-1545.864	-1717.42	171.5561	1.310732	1.465656
174	-1531.425	-1702.713	171.2883	1.594113	1.465656
180	-1531.027	-1702.444	171.4172	1.690078	1.296005
186	-1539.746	-1711.606	171.8601	1.309324	1.224472
192	-1543.372	-1714.696	171.3246	1.664337	1.38831
198	-1535.735	-1707.207	171.4716	1.781274	1.181959
204	-1537.986	-1709.717	171.7312	1.337628	1.308366
210	-1533.803	-1705.454	171.6506	1.313417	1.39099
216	-1536.044	-1708.023	171.9785	1.176975	1.233925
222	-1539.674	-1710.946	171.2719	1.638841	1.44698
228	-1527.674	-1699.473	171.7987	1.360463	1.234588
234	-1529.001	-1700.45	171.4498	1.585006	1.346837
240	-1520.254	-1691.567	171.3127	1.79371	1.30573
246	-1531.227	-1702.524	171.297	2.07391	1.113854
252	-1519.747	-1691.109	171.3618	1.996781	1.113854
258	-1527.176	-1697.969	170.7932	2.578369	1.204892
264	-1534.493	-1706.103	171.6094	1.939206	0.9178235
270	-1528.745	-1700.065	171.3196	1.718473	1.353856
276	-1535.072	-1706.825	171.7529	1.302276	1.318493
282	-1525.846	-1697.618	171.7724	1.352532	1.262882
288	-1527.641	-1699.091	171.4499	1.68779	1.270897
294	-1527.03	-1698.601	171.5713	1.468832	1.336276
300	-1523.772	-1695.559	171.7875	1.468832	1.155544
306	-1533.354	-1705.09	171.7357	1.468832	1.200523
