Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-1606.817	-1774.181	167.364	4.32905	2.217249
6	-1599.821	-1767.403	167.5817	4.260945	2.120028
12	-1591.426	-1758.623	167.197	4.278706	2.356376
18	-1619.349	-1786.417	167.068	4.493265	2.301885
24	-1603.609	-1770.529	166.9201	4.94061	2.108209
30	-1594.847	-1761.991	167.1449	5.293315	1.716763
36	-1599.979	-1766.568	166.5891	5.849505	1.71649
42	-1591.383	-1758.283	166.8999	5.492878	1.748679
48	-1589.909	-1757.169	167.2599	5.125714	1.753666
54	-1597.745	-1765.148	167.4028	4.407775	2.140981
60	-1600.582	-1768.533	167.9507	3.819067	2.167568
66	-1600.366	-1767.716	167.3499	4.168431	2.32922
72	-1596.409	-1763.609	167.1996	4.12016	2.454778
78	-1588.228	-1755.719	167.4904	3.878867	2.423639
84	-1604.751	-1772.058	167.3069	4.244147	2.308389
90	-1591.006	-1758.15	167.1438	3.788276	2.695389
96	-1581.824	-1749.434	167.61	3.76378	2.420817
102	-1594.055	-1761.04	166.9847	4.54478	2.322128
108	-1593.548	-1761.017	167.4689	4.300098	2.168036
114	-1593.376	-1761.017	167.6404	3.930562	2.295696
120	-1602.471	-1769.611	167.1404	4.247158	2.412108
126	-1595.123	-1762.522	167.3992	4.46449	2.106258
132	-1596.742	-1764.009	167.2667	4.46449	2.192603
138	-1588.728	-1756.059	167.3303	4.384553	2.203191
144	-1601.666	-1769.128	167.4623	4.048878	2.333824
150	-1601.784	-1769.259	167.4751	4.160124	2.254484
156	-1593.253	-1761.026	167.7721	3.864424	2.253653
162	-1596.898	-1764.428	167.5304	4.251881	2.159439
168	-1600.178	-1767.309	167.1312	4.251881	2.414927
174	-1602.81	-1770.16	167.3497	3.924691	2.483251
180	-1598.929	-1766.625	167.6963	3.972342	2.232979
186	-1605.303	-1773.014	167.7112	4.140502	2.114084
192	-1588.372	-1756.016	167.6442	4.140502	2.157877
198	-1588.099	-1755.566	167.4674	4.511957	2.029996
204	-1592.706	-1760.138	167.4325	4.380185	2.139615
210	-1580.959	-1748.183	167.2242	4.183195	2.399615
216	-1585.071	-1752.779	167.7079	3.921759	2.258063
222	-1597.079	-1764.443	167.3638	3.982204	2.438261
228	-1572.997	-1740.646	167.6485	3.982204	2.257366
234	-1593.417	-1760.42	167.0037	4.083701	2.599602
