Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1489.945	-1656.673	166.7285	0.6683262	6.151488	0.3168774
6	-1481.88	-1648.597	166.7168	0.701096	6.130368	0.3168774
12	-1484.882	-1651.234	166.3516	1.305984	5.884845	0.3118909
18	-1487.731	-1651.876	164.1453	1.891708	7.486663	0.2973094
24	-1469.185	-1634.06	164.8744	1.364898	7.195265	0.2448978
30	-1476.602	-1642.923	166.3212	1.517737	5.681023	0.2945753
36	-1485.433	-1652.147	166.7139	1.433411	5.391878	0.3092764
42	-1474.944	-1640.466	165.5214	1.194671	6.76931	0.2720204
48	-1477.133	-1642.736	165.6033	0.730927	7.220515	0.3225908
54	-1479.346	-1645.747	166.4015	1.097147	6.04499	0.3129274
60	-1478.353	-1645.223	166.8697	0.7978036	5.901345	0.3362029
66	-1487.268	-1655.569	168.301	0.7411234	4.562356	0.3812197
72	-1479.098	-1647.223	168.1247	0.9301467	4.562356	0.404599
78	-1482.16	-1649.613	167.4529	1.592766	4.562356	0.3870394
84	-1480.447	-1648.127	167.6801	0.6339689	5.296133	0.3910087
90	-1476.171	-1643.329	167.1583	0.6339689	5.746272	0.3087512
96	-1475.822	-1643.63	167.8081	1.175124	4.603628	0.3565142
102	-1482.263	-1648.03	165.7671	1.689116	6.083493	0.3096975
108	-1480.389	-1647.114	166.7242	1.924864	4.957523	0.3846814
114	-1472.326	-1639.863	167.5366	1.191173	4.841876	0.3369946
120	-1476.115	-1643.538	167.4239	1.236859	4.909448	0.3376177
126	-1478.271	-1645.756	167.4854	1.145058	4.909448	0.3098777
132	-1475.77	-1643.401	167.6313	1.145058	4.833368	0.390135
138	-1482.584	-1649.814	167.2296	1.145058	5.235093	0.390135
144	-1474.805	-1640.961	166.156	1.648485	5.72946	0.305064
150	-1480.545	-1647.297	166.7519	0.9387616	5.822106	0.2895717
156	-1468.615	-1633.993	165.3777	0.9981129	7.087498	0.2595179
162	-1485.249	-1649.717	164.4678	0.7036592	8.282982	0.2548039
168	-1474.334	-1638.993	164.6595	1.09507	7.673043	0.2415878
174	-1479.253	-1644.494	165.2417	1.252955	7.013201	0.2862542
180	-1473.573	-1639.485	165.9124	1.252955	6.329259	0.2776793
186	-1483.277	-1651.622	168.3453	0.8294211	4.42886	0.3797854
192	-1484.761	-1652.122	167.3604	1.925254	4.349837	0.5374809
198	-1484.375	-1652.872	168.4968	1.006502	4.128407	0.4452619
204	-1487.018	-1655.259	168.2412	0.9809633	4.392452	0.3993162
210	-1480.41	-1648.439	168.0297	0.7555474	4.828539	0.3975509
216	-1484.002	-1651.575	167.5737	0.7555474	5.277174	0.3843442
222	-1487.289	-1654.96	167.6716	0.6176979	5.277174	0.3338146
228	-1482.426	-1648.079	165.6536	1.954558	5.994948	0.3790418
234	-1480.373	-1646.716	166.3423	1.954558	5.258735	0.3233895
240	-1476.456	-1643.117	166.6608	2.066561	4.910799	0.5029413
246	-1475.272	-1642.48	167.2078	2.066561	4.362454	0.4751017
252	-1487.951	-1655.273	167.322	2.066561	4.234513	0.5918835
258	-1472.465	-1641.306	168.841	1.117867	3.671755	0.5636626
264	-1475.395	-1642.782	167.3877	1.504687	4.708974	0.3763966
270	-1472.686	-1639.487	166.8007	1.845313	4.984834	0.4420185
276	-1486.076	-1654.44	168.3646	0.8828013	4.356478	0.3803585
282	-1484.365	-1651.75	167.3849	1.095104	5.123918	0.3803585
288	-1485.82	-1653.181	167.3604	2.153386	4.101614	0.6143074
294	-1482.166	-1648.38	166.214	2.153386	5.263162	0.5642419
300	-1490.893	-1658.105	167.2119	1.785333	4.640041	0.5206242
306	-1481.841	-1650.341	168.5005	0.6984757	4.424445	0.4191227
312	-1496.441	-1665.382	168.9411	0.5724858	4.122404	0.4682879
318	-1475.397	-1643.065	167.6682	1.444326	4.480915	0.3650138
324	-1484.84	-1649.966	165.1264	1.844563	6.627094	0.3714039
330	-1466.245	-1634.016	167.7715	1.203204	4.616352	0.3618218
336	-1480.76	-1648.075	167.3142	1.048485	5.244714	0.386107
342	-1484.137	-1650.642	166.5053	1.590825	5.477839	0.3416335
348	-1474.373	-1641.223	166.8507	1.784784	4.948665	0.3531261
354	-1476.191	-1642.042	165.8512	1.037377	6.575834	0.2600913
360	-1469.739	-1636.957	167.2172	1.441557	4.873105	0.3034365
366	-1469.282	-1637.626	168.3438	0.8729397	4.398741	0.4009164
372	-1482.957	-1650.766	167.8085	1.365975	4.398741	0.3408466
378	-1480.659	-1648.26	167.6001	1.812845	4.21868	0.4450554
384	-1485.096	-1651.246	166.1496	0.6910624	6.66908	0.2875115
390	-1472.885	-1637.914	165.0295	1.814963	6.66908	0.2900587
396	-1473.049	-1640.481	167.4324	0.7641004	5.400281	0.3696761
402	-1472.661	-1640.602	167.9413	0.9083411	4.771249	0.4127066
408	-1478.338	-1647.132	168.7948	0.7315192	4.106795	0.4513917
414	-1480.944	-1649.282	168.3379	0.9285918	4.334427	0.3757244
420	-1494.992	-1663.331	168.3389	0.7457574	4.530794	0.4008893
426	-1490.123	-1655.942	165.8186	1.840019	5.862566	0.2955058
432	-1492.538	-1657.909	165.3704	1.277911	6.830858	0.2683626
438	-1490.872	-1657.146	166.2742	0.6868085	6.550202	0.2884877
444	-1476.797	-1640.596	163.7988	0.8366789	8.7363	0.2178923
450	-1486.355	-1652.288	165.9332	0.5516031	7.089583	0.3420602
456	-1485.782	-1650.551	164.7693	1.358912	7.362957	0.2755297
462	-1488.107	-1654.176	166.0685	1.472233	6.042755	0.3523508
468	-1489.769	-1655.146	165.3778	1.295667	6.866158	0.309602
474	-1494.615	-1660.234	165.6188	0.9813066	6.923187	0.297042
480	-1489.442	-1655.746	166.3043	0.9339994	6.319171	0.3250697
486	-1491.743	-1658.096	166.3526	0.8980846	6.323098	0.3414237
492	-1485.732	-1653.303	167.5712	0.8452043	5.209486	0.4256775
