Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	1.615515	-171.6506	173.2661	0.0163032	0.00154591	0.000991935	0.00166131	0.0358088	0.00233422	0.00660916	0.0315522	0.0126434	0.00392542	0.00198196	0.000475097	0.00605408	0.00666844	0.00645755	0.0175357	0.00736583	0.0207066	0.00323569	0.0107525	0.0147486	0.000273446	0.00532089	0.0150402	0.00382196	0.00650051	0.0316706	0.00885454	0.0116059	0.000269771	0.00545259	0.024099	0.0111242	0.000672477	0.0187869	0.0071864	0.00338027	0.0134647	0.0219047	0.00693188	0.00203337	0.0071852	0.0258434	0.00439711	0.0134763	0.0312159	0.00194732	0.00846554	0.0089028	0.0191221	0.0115589	0.000220141	0.0134806	0.000193708	0.0100965	0.0114825	0.0123284	0.0305482	0.00363253	0.021354	0.00679262	0.0310497	0.00168695	0.00214777	0.0105947	0.00907426	0.0366322	0.00681188	0.00125025	0.00792123	0.0242417	0.00514002	0.0226494	0.0116536	0.00499009	0.0181245	0.0100103	0.00506236	0.000137466	0.0115209	0.00307738	0.0217764	0.0214602	0.00740115	0.0169991	0.0219829	0.0110957	0.017072	0.0148843	0.00678911	0.000274867	0.00285638	0.00630519	0.0187983	0.00344037	0.000384352	0.0179885	0.0153329	0.00145391	0.0009329	0.00156244	0.0336777	0.0021953	0.00621581	0.0296743	0.011891	0.0036918	0.00186401	0.000446822	0.00569377	0.00627157	0.00607323	0.0164921	0.00692745	0.0194742	0.00304312	0.0101126	0.0138709	0.000257171	0.00500422	0.0141451	0.0035945	0.00611363	0.0297857	0.00832756	0.0109152	0.000253716	0.00512808	0.0226648	0.0104622	0.000632455	0.0176688	0.0067587	0.00317909	0.0126633	0.0206011	0.00651933	0.00191236	0.00675758	0.0243053	0.00413542	0.0126742	0.029358	0.00183143	0.00796171	0.00837295	0.017984	0.010871	0.000207039	0.0126783	0.00018218	0.00949558	0.0107991	0.0115947	0.0287301	0.00341634	0.0200831	0.00638836	0.0292017	0.00158655	0.00201995	0.00996419	0.00853421	0.034452	0.00640647	0.00117584	0.0074498	0.0227989	0.00483411	0.0213014	0.01096	0.0046931	0.0170458	0.0094145	0.00476108	0.000129285	0.0108352	0.00289423	0.0204804	0.020183	0.00696068	0.0159874	0.0206746	0.0104353	0.0160559	0.0139985	0.00638506	0.000258508	0.00268638	0.00592993	0.0176795	0.00323562	0.000361477	0.0169179	1.063281
36	4.902727	-168.6582	173.561	0.00918987	0.00570431	0.00193275	0.00214474	0.0295188	0.00305023	0.0154316	0.0127976	0.00594718	0.00799618	0.019065	0.00799411	0.00165698	0.000798654	0.00770578	0.00322501	0.00307964	0.00389231	0.00609729	0.0121669	0.0107142	0.00119448	0.0134415	0.0183828	0.00538866	0.0012951	0.00988557	0.00522106	0.00338856	0.0029238	0.0187105	0.0191307	0.00473212	0.00349155	0.0108099	0.00454571	0.00543724	0.00153634	0.00160773	0.00149386	0.00176805	0.0069256	0.00943016	0.00570215	0.00486448	0.00197263	0.0015829	0.000905518	0.00490832	0.0186029	0.00794854	0.00115658	0.00543049	0.00302083	0.000837141	0.00741165	0.0101628	0.0156262	0.00924277	0.0020785	0.0228581	0.00222226	0.00425167	0.00165309	0.00312653	0.010393	0.00474993	0.0136234	0.00687837	0.00409972	0.00753423	0.00510977	0.0033997	0.00889545	0.0070522	0.0102342	0.00299631	0.000198551	0.000713369	0.00397102	0.00166003	0.0114133	0.00625134	0.0411329	0.0140131	0.00991666	0.0171503	0.0132109	0.0137933	0.00850309	0.0096398	0.00213898	0.00361658	0.0147018	0.00353886	0.000326576	0.00567978	0.0127116	0.0078903	0.0026734	0.00296664	0.0408308	0.00421913	0.0213453	0.0177018	0.00822624	0.0110604	0.026371	0.0110576	0.00229196	0.00110471	0.0106588	0.00446089	0.0042598	0.00538391	0.00843387	0.0168295	0.01482	0.00165222	0.0185925	0.0254274	0.00745369	0.0017914	0.0136739	0.00722185	0.00468711	0.00404425	0.0258807	0.0264619	0.00654555	0.00482957	0.0149524	0.0062877	0.00752087	0.00212509	0.00222384	0.00206633	0.0024456	0.0095796	0.0130439	0.0078873	0.00672862	0.00272857	0.00218949	0.00125253	0.00678926	0.0257319	0.0109946	0.0015998	0.00751154	0.00417846	0.00115795	0.0102519	0.0140574	0.0216144	0.0127847	0.00287501	0.0316177	0.00307386	0.00588098	0.00228658	0.00432467	0.0143757	0.00657018	0.0188441	0.00951427	0.0056708	0.0104215	0.00706792	0.00470252	0.0123043	0.00975472	0.0141561	0.00414455	0.000274639	0.000986744	0.00549278	0.00229618	0.015787	0.00864695	0.0568957	0.0193831	0.0137169	0.0237225	0.0182735	0.0190791	0.0117616	0.0133339	0.00295867	0.00500251	0.0203358	0.00489501	0.000451725	0.00785637	0.7229527
72	-0.03021934	-173.6452	173.615	0.00111977	1.04483e-05	0.00553571	0.00559668	0.00979694	0.0083659	0.00248419	0.000466223	0.00376563	0.00353125	0.00442907	0.000952055	0.0180205	0.0082245	0.0141381	0.00758376	0.000741398	0.00611929	0.0043245	0.00244284	0.0031231	0.00253076	0.00635087	0.00798627	0.00157548	0.00333691	0.0045844	0.00351647	0.000759801	0.000666496	0.00535786	0.0174225	0.0156167	0.00362376	0.0037275	7.67947e-05	6.27375e-05	0.0123386	0.00888604	0.00385269	0.00393502	0.0112688	0.00758968	0.00340572	0.00614498	0.000592649	0.00253277	0.000573302	0.000654504	0.0209776	0.0121161	0.000126485	0.000206403	0.000173451	0.00229153	0.00101302	0.00146168	0.00421858	0.00390832	0.00615221	0.0258042	0.00406582	0.00884049	0.000956985	0.0111761	0.0137897	0.0148718	0.030624	0.00579322	0.00752488	0.00157252	0.0148315	0.00406711	0.00303613	0.00612634	0.000278385	0.0204482	0.00486874	0.000905053	0.00168937	0.00947067	0.00433578	0.0131994	0.0117581	0.00851271	0.00816781	0.0133393	0.00256354	0.0239631	0.0114086	0.000352166	0.00183427	0.00152497	0.00922283	0.00712918	0.00257719	0.00231366	0.00181978	1.69799e-05	0.00899631	0.0090954	0.0159214	0.0135958	0.00403716	0.000757678	0.00611969	0.00573877	0.00719787	0.00154722	0.0292858	0.013366	0.0229764	0.0123247	0.00120488	0.00994472	0.00702792	0.00396996	0.00507547	0.00411284	0.0103211	0.0129788	0.00256037	0.00542294	0.00745029	0.00571475	0.00123478	0.00108315	0.00870728	0.0283141	0.0253794	0.00588913	0.00605771	0.000124802	0.000101957	0.020052	0.0144411	0.00626117	0.00639497	0.0183134	0.0123343	0.00553478	0.00998646	0.000963138	0.00411611	0.000931696	0.00106366	0.0340916	0.0196904	0.000205555	0.000335434	0.000281883	0.00372406	0.00164629	0.00237544	0.00685579	0.00635156	0.00999821	0.0419355	0.00660753	0.014367	0.00155523	0.0181628	0.0224103	0.0241687	0.0497683	0.00941479	0.012229	0.00255556	0.0241033	0.00660963	0.00493413	0.00995617	0.000452414	0.0332312	0.00791238	0.00147084	0.00274547	0.0153912	0.00704626	0.0214509	0.0191086	0.0138344	0.0132738	0.0216783	0.00416611	0.0389434	0.0185405	0.000572319	0.00298095	0.00247829	0.0149884	0.0115859	0.0041883	0.00376002	0.6153313
108	5.557503	-168.0462	173.6037	0.00245693	2.55698e-05	0.0021498	0.00295574	0.00576972	0.00394749	0.00303746	0.00112892	0.0137922	0.00190758	0.00536769	0.00127478	0.00702896	0.00434817	0.00139259	0.0044713	0.00393073	0.0083574	0.0209222	0.0253848	0.00612113	0.0141028	0.020293	0.001985	0.00569672	0.0010999	0.0108794	0.0010544	0.00341636	0.00447788	0.0215795	0.0158826	0.000537576	0.00274825	0.0173912	0.000791584	0.000949568	0.00648395	0.00167566	0.00117625	0.00109456	0.000730429	0.00416442	0.0137629	0.0193465	0.00238787	0.000958871	0.000638041	0.00595132	0.0127181	0.0205477	0.00121842	0.0223415	0.00194674	0.000394802	0.0016334	0.00226145	0.000213736	0.00499601	0.00570983	0.000218368	0.000665592	0.00516151	0.000538223	0.000833567	0.00496555	0.0247301	0.00896703	0.0019407	0.00188451	0.0227733	0.0035589	0.0011331	0.0102825	0.00302976	0.00798343	0.011956	0.0131805	0.0025969	0.0101401	0.00157459	0.0197308	0.00931639	0.0372459	0.00373735	0.0037027	0.0043736	0.00109942	0.00250569	0.0017852	0.00541241	0.00890898	0.003225	0.0130893	0.00570894	0.00321618	0.000685092	0.00382184	3.97747e-05	0.00334409	0.00459774	0.00897499	0.00614045	0.00472487	0.00175608	0.0214543	0.0029673	0.00834961	0.00198296	0.0109338	0.00676372	0.00216622	0.00695526	0.00611438	0.0130002	0.0325452	0.0394869	0.00952162	0.0219374	0.0315664	0.00308774	0.00886144	0.00171093	0.0169232	0.00164016	0.00531426	0.00696549	0.0335677	0.0247059	0.000836217	0.00427499	0.0270526	0.00123134	0.00147708	0.010086	0.00260654	0.0018297	0.00170262	0.00113621	0.00647789	0.0214087	0.0300942	0.00371441	0.00149156	0.000992493	0.00925747	0.0197834	0.0319627	0.00189529	0.0347529	0.00302822	0.000614127	0.00254081	0.00351776	0.000332474	0.00777146	0.00888182	0.000339678	0.00103535	0.0080289	0.000837223	0.00129664	0.00772407	0.0384685	0.0139485	0.00301882	0.00293141	0.0354246	0.00553598	0.00176257	0.0159947	0.0047129	0.0124185	0.0185979	0.0205028	0.00403956	0.0157732	0.00244933	0.0306918	0.0144919	0.0579372	0.00581357	0.00575967	0.00680328	0.00171018	0.00389768	0.00277694	0.00841919	0.0138582	0.0050166	0.0203609	0.00888044	0.00500287	0.00106568	0.6428666
144	7.079199	-166.5559	173.6351	0.00965212	0.00291339	0.00106285	0.00166008	0.00530541	0.00276537	0.0010193	0.00670086	0.00827719	0.00493691	0.00772313	0.00327235	0.0127352	0.00799349	0.00200458	0.0030159	0.00198395	0.00367362	0.00185821	0.0294095	0.000108959	0.0144453	0.00744675	0.000857012	0.0013525	0.000905321	0.000613503	0.00114573	0.000384394	2.51453e-06	0.00748572	0.016789	0.00217287	0.000298607	0.0071603	0.000122193	0.00267974	0.00819001	0.00333549	0.0025498	0.00277698	0.00445671	0.01113	0.0129195	0.00809843	0.00815653	0.0082639	0.00356506	0.00265988	0.00664455	0.000487771	8.57459e-05	0.000794031	0.00910366	0.00170285	0.000746362	0.00781082	0.00318368	0.000617984	0.00333893	0.0067432	0.00237651	0.00358204	0.00828771	0.0015083	0.00287823	0.0104379	0.00284053	0.00318535	4.07393e-05	0.00842916	0.00426283	0.00504591	0.001759	0.00400268	0.00223039	0.0147031	0.00569792	0.000860381	0.00519574	0.00840319	0.00300891	0.000830828	0.00858888	0.00138576	9.9263e-05	0.00180013	0.0069929	0.0104001	0.00318139	0.00523207	0.00626517	0.00156235	0.00807628	0.00625822	0.000113852	0.003223	0.0208901	0.00630545	0.00230034	0.00359292	0.0114825	0.00598509	0.00220608	0.0145027	0.0179143	0.010685	0.0167152	0.00708237	0.0275627	0.0173003	0.00433851	0.00652732	0.00429387	0.00795083	0.00402173	0.0636511	0.000235821	0.031264	0.016117	0.00185483	0.00292723	0.00195939	0.00132781	0.00247972	0.000831945	5.44221e-06	0.0162014	0.0363366	0.00470275	0.000646276	0.0154971	0.000264462	0.00579977	0.0177257	0.00721901	0.00551853	0.00601024	0.00964567	0.0240888	0.0279617	0.0175275	0.0176532	0.0178856	0.00771588	0.00575679	0.0143808	0.00105568	0.00018558	0.00171852	0.0197031	0.00368549	0.00161535	0.016905	0.00689045	0.0013375	0.00722646	0.0145943	0.0051435	0.00775261	0.0179371	0.00326443	0.00622936	0.0225909	0.00614777	0.00689405	8.81722e-05	0.0182433	0.00922606	0.0109209	0.003807	0.00866302	0.00482725	0.0318219	0.012332	0.00186213	0.0112451	0.0181871	0.00651219	0.00179816	0.018589	0.0029992	0.000214835	0.00389603	0.0151348	0.0225089	0.0068855	0.0113238	0.0135597	0.00338139	0.0174795	0.0135447	0.000246411	0.00697555	0.4620424
180	-6.799614	-180.3886	173.5889	0.00278419	0.000256482	0.000449865	0.00131828	0.0097466	0.000629343	0.0120938	0.0030931	0.00397745	0.00118249	0.00609767	0.000224135	0.00355209	0.000845289	0.00943443	0.000385953	0.00674128	0.00853337	0.0152922	0.0125133	0.00126061	0.00134488	0.0131857	0.00936079	0.00313702	0.00234993	0.000308542	0.00228641	0.0147342	0.00142391	0.0115703	0.0168657	0.0120605	0.00134689	0.00929467	0.00126096	0.0119516	0.0150081	0.00485704	0.0174179	0.00298161	0.00395722	0.00939123	0.0138087	0.0016969	0.000568786	0.0151794	0.00358763	0.0030961	0.0286642	0.00292295	0.00841902	0.0136666	0.00863422	0.00193506	0.00199169	0.000726329	0.00237441	0.00224866	0.00155543	0.00494668	0.0128932	0.00108375	0.00102271	0.0232072	0.0217444	0.0156581	0.00138387	0.00304637	0.000305218	0.00525713	0.00953559	0.0132351	0.00224635	0.00246948	0.00896973	0.00488628	0.0190175	0.00946631	0.011102	0.0102003	0.0358692	0.0139005	1.40729e-05	0.00332918	0.00896756	0.00208224	0.00866098	0.00852084	0.000723889	0.0132282	0.000899285	0.00434512	0.000632082	0.00901705	0.000146063	0.00403541	0.00413311	0.000380745	0.000667821	0.00195698	0.0144687	0.000934254	0.0179531	0.00459168	0.00590449	0.00175539	0.00905193	0.000332726	0.00527304	0.00125482	0.0140053	0.000572944	0.0100074	0.0126677	0.0227011	0.0185759	0.00187136	0.00199646	0.0195741	0.013896	0.00465687	0.00348844	0.000458027	0.00339416	0.0218728	0.00211378	0.017176	0.025037	0.0179036	0.00199944	0.0137978	0.00187188	0.0177421	0.0222794	0.00721023	0.0258568	0.00442617	0.00587446	0.0139412	0.0204989	0.00251902	0.000844357	0.0225337	0.00532581	0.00459613	0.0425517	0.00433908	0.012498	0.020288	0.0128174	0.00287258	0.00295664	0.00107823	0.00352479	0.00333811	0.00230902	0.0073433	0.0191398	0.00160881	0.0015182	0.0344508	0.0322794	0.0232443	0.00205434	0.00452231	0.000453093	0.00780416	0.0141555	0.0196473	0.00333469	0.00366592	0.0133155	0.00725363	0.0282312	0.0140526	0.0164808	0.0151422	0.0532474	0.0206352	2.08911e-05	0.00494214	0.0133122	0.00309107	0.0128571	0.0126491	0.00107461	0.0196371	0.00133498	0.00645028	0.000938319	0.0133857	0.000216829	0.00599053	0.673632
216	0.406938	-173.1255	173.5324	0.00287914	0.000403967	0.000156922	0.000162956	0.0235334	0.0102236	0.00209637	4.23837e-05	0.0119903	0.00480709	0.0211353	0.0217067	0.00264551	0.00837165	0.0075669	0.00236984	0.00918529	0.0119355	0.00119214	0.00327807	0.000479158	0.000633674	0.00869912	0.00521586	0.00990658	0.00921198	0.000984343	0.000492676	0.0062113	0.00148411	0.0196438	0.0491982	0.00208779	0.00447037	0.0181048	0.00553394	0.01205	0.00948185	0.00100754	0.00727806	0.00450845	0.000445181	0.00499313	0.0119185	0.000663646	0.0036955	0.00368092	0.00332118	0.00292619	0.0157526	0.020404	0.013766	0.0263471	0.000931609	0.0038342	0.0114446	0.00418325	0.00167558	4.61627e-05	0.00233769	0.0104667	0.00861539	0.00217905	0.00974051	0.0178411	0.00758932	0.00483517	0.0114436	0.00432376	0.00189224	0.0117199	0.00759802	0.00720416	0.00395285	0.00404725	0.0133106	0.0122028	0.0159428	0.00824965	0.0281786	0.00292064	0.0174496	0.0127118	4.61063e-05	0.00315732	0.0181699	0.00125303	0.00550976	0.000496766	0.000391043	0.0209194	0.00409165	0.000391374	0.0191613	0.00496057	0.000624732	0.00808763	0.00375666	0.00052709	0.000204749	0.000212623	0.030706	0.0133396	0.00273531	5.53016e-05	0.0156447	0.00627223	0.027577	0.0283225	0.00345182	0.0109232	0.00987318	0.00309213	0.0119848	0.0155733	0.00155548	0.00427718	0.000625198	0.000826808	0.0113505	0.00680557	0.012926	0.0120197	0.00128436	0.000642837	0.00810441	0.00193644	0.025631	0.0641931	0.00272412	0.00583288	0.0236229	0.0072206	0.0157226	0.0123718	0.00131462	0.00949631	0.00588255	0.000580865	0.00651496	0.0155511	0.000865916	0.00482183	0.00480281	0.00433343	0.00381804	0.0205538	0.0266228	0.0179617	0.0343774	0.00121555	0.00500281	0.0149327	0.00545824	0.00218627	6.02325e-05	0.00305018	0.0136568	0.0112412	0.00284319	0.0127093	0.0232788	0.00990243	0.00630885	0.0149314	0.00564158	0.00246897	0.0152919	0.00991378	0.00939988	0.00515761	0.00528079	0.0173675	0.015922	0.0208019	0.010764	0.036767	0.00381081	0.022768	0.0165862	6.01588e-05	0.00411963	0.0237079	0.00163494	0.00718905	0.000648172	0.000510228	0.0272953	0.00533872	0.000510659	0.0250013	0.00647248	0.000815142	0.0105526	0.7664097
252	9.265078	-164.3615	173.6266	0.000522875	0.00372364	0.00986514	0.000428547	0.0105005	0.00368284	0.00182197	0.00542423	0.00546067	0.00167619	0.0076081	0.00369536	0.0167277	0.00894813	0.00174655	0.00511594	0.00668783	0.00487412	0.00131729	0.0114888	0.00230952	0.000538489	0.015802	0.00336494	0.00342888	0.00375526	0.00260365	0.00146975	0.00388123	0.000257724	0.00584792	0.0132086	0.00101891	0.00111145	0.0081432	0.0119994	0.0102006	0.00534738	0.00399621	0.00948795	0.00319067	0.00496866	0.0132175	0.00297422	0.000336556	0.00217639	0.00247064	0.00722555	0.0126176	0.0176853	0.00339381	0.00693965	0.00565036	0.000268164	0.00455034	0.0139091	0.00113274	0.00141213	0.0015877	0.000120703	0.0061264	0.00607366	0.000878971	0.0014633	0.0316639	0.00545544	0.00881705	0.00510526	0.00079263	0.00100169	0.00191275	0.00545721	0.0106725	0.000374976	0.00420277	0.00381291	0.0133053	0.00214788	0.0246919	0.00346883	0.00164503	0.00283884	0.0255379	3.99566e-05	0.00253379	0.0150822	0.013893	0.00354758	0.000946507	0.00144695	0.0145309	0.00253871	0.00117443	0.00483823	0.0156339	0.00353267	0.00769188	0.000901828	0.00642234	0.0170149	0.000739135	0.0181106	0.00635198	0.00314243	0.00935542	0.00941828	0.00289101	0.0131221	0.00637357	0.028851	0.0154333	0.00301236	0.00882371	0.0115348	0.00840662	0.00227199	0.0198152	0.00398334	0.000928758	0.0272544	0.00580368	0.00591394	0.00647687	0.00449064	0.00253495	0.00669414	0.000444509	0.0100862	0.0227815	0.00175736	0.00191696	0.014045	0.0206959	0.0175934	0.00922287	0.00689245	0.0163643	0.0055031	0.00856969	0.0227968	0.00512978	0.000580475	0.00375373	0.00426123	0.0124623	0.0217622	0.0305026	0.00585347	0.0119691	0.00974545	0.000462515	0.00784818	0.0239897	0.00195369	0.00243556	0.00273838	0.000208183	0.0105665	0.0104755	0.001516	0.00252383	0.0546123	0.00940926	0.0152072	0.00880528	0.00136709	0.00172767	0.003299	0.0094123	0.0184074	0.000646739	0.00724872	0.00657631	0.0229482	0.00370456	0.0425873	0.00598285	0.00283726	0.00489629	0.0440465	6.8915e-05	0.00437015	0.026013	0.023962	0.00611869	0.00163249	0.00249563	0.0250622	0.00437863	0.0020256	0.00834473	0.0269645	0.00609296	0.0132665	0.579795
288	7.449377	-165.8845	173.3338	9.88258e-05	0.0116279	0.00457837	0.0015876	0.0333645	0.00857691	0.00458118	0.000268565	0.0242992	0.0028205	0.0144218	0.00105903	0.0122259	0.0174176	0.0243245	0.00291487	0.01882	0.0044306	0.000320041	0.0230431	0.00255363	0.0144636	0.0191178	0.00102046	0.00802734	0.0111261	0.0117866	0.0116517	0.00799758	0.01285	0.019738	0.0622779	0.000274019	0.000254584	0.0187369	0.0100205	0.00250527	0.0119959	0.0103251	0.0057882	0.00717408	0.000523916	0.0037646	0.00934961	0.00348104	0.00333065	0.00613061	0.00760646	0.00509521	0.0195669	0.00448586	0.00742125	0.0156193	0.000661571	0.023274	0.0345143	0.0106758	0.0140298	0.0144096	0.000171882	0.00943955	0.016501	0.00564028	0.00499545	0.00209099	0.0134422	9.30367e-05	0.0126301	0.00821565	0.00060579	0.0184538	0.0101304	0.00674482	0.0146775	0.0185048	0.0189858	0.00592916	0.000272575	0.0396268	0.0269167	0.0149841	0.00205625	0.00131882	0.0029939	0.00505288	0.00345051	0.000379199	0.00657514	0.00706472	0.0138572	0.00690053	0.00198935	0.0146999	0.014177	0.00228587	0.00532791	0.0158483	9.90798e-05	0.0116577	0.00459013	0.00159168	0.0334503	0.00859896	0.00459296	0.000269255	0.0243616	0.00282775	0.0144588	0.00106175	0.0122574	0.0174624	0.024387	0.00292236	0.0188684	0.00444199	0.000320864	0.0231023	0.00256019	0.0145007	0.019167	0.00102308	0.00804797	0.0111547	0.0118168	0.0116817	0.00801813	0.0128831	0.0197888	0.062438	0.000274723	0.000255239	0.0187851	0.0100463	0.00251171	0.0120268	0.0103516	0.00580308	0.00719251	0.000525263	0.00377428	0.00937364	0.00348998	0.00333921	0.00614637	0.00762601	0.0051083	0.0196172	0.00449739	0.00744032	0.0156594	0.000663271	0.0233338	0.034603	0.0107032	0.0140659	0.0144466	0.000172324	0.00946381	0.0165434	0.00565478	0.00500829	0.00209636	0.0134767	9.32758e-05	0.0126626	0.00823676	0.000607347	0.0185012	0.0101564	0.00676216	0.0147152	0.0185523	0.0190346	0.0059444	0.000273275	0.0397286	0.0269859	0.0150226	0.00206153	0.00132221	0.00300159	0.00506587	0.00345938	0.000380174	0.00659204	0.00708287	0.0138928	0.00691827	0.00199446	0.0147377	0.0142135	0.00229175	0.00534161	0.015889	0.9974365
324	9.453019	-164.0519	173.5049	0.000552637	0.00943765	0.00154575	0.000453791	0.012631	0.00471314	0.00566455	0.000698505	0.00308366	0.000595672	0.00057155	0.00327896	0.0114019	0.0102786	0.00277816	0.00553714	0.00224337	0.00668164	0.00138848	0.00250858	0.000158439	0.00835609	0.029118	0.00908537	0.0023184	0.000676318	0.00463683	0.00225092	0.00238086	0.0294424	0.00375838	0.0259969	0.00090834	0.000425846	0.000214766	0.00504993	0.00576177	0.0227133	0.00172712	0.00395908	0.000657709	0.00954501	0.00338496	0.0167309	0.00345937	0.00883042	0.0122769	0.00380031	0.00395054	0.0243585	0.000504519	0.00894689	0.00636278	0.00384527	0.0052826	0.029281	0.00476541	0.00607206	0.00829068	0.000235255	0.00173414	0.0220548	0.00336327	0.00113144	0.00129984	0.0310256	0.000236207	0.00751805	0.0234	0.0115767	0.0226218	0.017576	0.00219566	0.0158347	0.0285577	0.000689529	0.0357614	0.00661765	0.0186184	0.00156933	0.0127435	0.00965159	0.00498224	0.00693386	0.0137417	0.00162366	0.00309029	0.00557797	0.00124958	0.00950752	0.000493933	0.0261509	0.0219957	0.00595667	0.00617971	0.00416213	0.0112948	0.000687118	0.0117342	0.0019219	0.000564218	0.0157047	0.00586006	0.00704298	0.000868482	0.00383405	0.000740625	0.000710633	0.00407688	0.0141765	0.0127798	0.0034542	0.00688457	0.00278928	0.00830758	0.00172636	0.00311902	0.000196994	0.0103895	0.0362036	0.0112962	0.00288257	0.000840896	0.00576517	0.00279867	0.00296022	0.036607	0.00467296	0.0323231	0.00112938	0.000529473	0.000267027	0.0062788	0.00716386	0.0282404	0.0021474	0.0049225	0.000817759	0.0118677	0.00420867	0.0208022	0.00430119	0.0109792	0.0152644	0.00472509	0.00491188	0.030286	0.00062729	0.0111241	0.00791112	0.00478099	0.00656808	0.0364063	0.00592505	0.00754966	0.0103082	0.000292502	0.00215613	0.0274217	0.0041817	0.00140677	0.00161615	0.0385755	0.000293687	0.00934752	0.0290942	0.0143938	0.0281266	0.0218531	0.00272996	0.019688	0.035507	0.000857322	0.0444637	0.00822802	0.0231491	0.00195121	0.0158445	0.0120002	0.00619463	0.00862118	0.0170856	0.00201877	0.00384229	0.00693533	0.00155366	0.0118211	0.000614128	0.0325146	0.0273482	0.00740619	0.0076835	0.00517496	0.0140434	0.8042828
