Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-271.4863	-440.2684	168.7821	1.899082	1.050699	0.8278127	0.6147798	1.283851
6	-270.1453	-440.0112	169.8659	0.9326482	0.5414629	1.013783	1.22818	0.868759
12	-264.4347	-434.6201	170.1854	0.4829705	0.8960389	0.6000168	0.92365	1.338515
18	-283.0527	-452.5372	169.4846	0.3014318	0.5976598	1.542082	0.8955418	1.554019
24	-271.5834	-441.2361	169.6526	0.9625346	1.047845	0.7991026	0.8271096	1.186861
30	-264.2052	-434.5777	170.3725	0.006931224	1.326957	0.676843	0.7907602	1.281056
36	-251.6735	-421.5616	169.8881	0.008124015	1.166759	0.9560555	1.572646	0.8965628
42	-268.4922	-435.7339	167.2417	1.838573	3.086118	0.5412553	1.204327	0.8618222
48	-262.4242	-429.6741	167.2499	1.88104	1.756447	1.561303	1.204327	0.8841719
54	-253.9158	-424.1194	170.2037	0.3400506	0.6562389	0.9327421	1.463665	0.877563
60	-254.022	-424.5268	170.5048	0.293612	0.8052948	0.6709278	1.321809	0.877563
66	-252.8802	-422.7257	169.8455	0.02044587	0.9482363	1.009459	1.325009	1.305733
72	-259.729	-430.2312	170.5022	0.2838923	1.016817	0.9437327	0.64041	1.10147
78	-264.3962	-434.9965	170.6003	0.1602564	0.8332025	0.5505937	0.6507694	1.553569
84	-252.7501	-423.3136	170.5635	0.4938518	0.6405313	0.4964082	0.6507694	1.494092
90	-253.1922	-422.2618	169.0696	0.4423823	1.5978	1.352793	0.7093382	1.306674
96	-251.8543	-421.5119	169.6576	0.01349391	1.712401	1.138672	0.9537055	1.046708
102	-256.5336	-427.3464	170.8128	0.00172974	0.5792689	0.9804684	1.245427	0.8345257
108	-262.2087	-431.031	168.8224	0.0171232	1.696497	1.223529	1.079663	1.566322
114	-253.7546	-422.7414	168.9868	0.09756903	1.59842	1.223529	1.354242	1.230594
