Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-271.2249	-441.8151	170.5902	0.5015306	1.090721	0.817609	1.359939
6	-268.1363	-437.9194	169.7831	0.4841331	2.365254	0.7342813	1.166863
12	-256.8446	-425.7488	168.9042	0.5293025	2.473789	1.420884	1.220712
18	-262.5354	-430.7876	168.2522	0.767844	3.69394	0.9690216	1.238302
24	-263.0786	-430.9014	167.8229	0.5655773	5.087855	1.288998	0.7455179
30	-267.7509	-436.8229	169.0721	0.900814	2.185211	1.529779	0.7990559
36	-257.2242	-427.7924	170.5682	0.1397729	1.476846	1.439707	0.7662744
42	-256.8719	-424.7825	167.9106	0.8414084	3.374521	1.875646	0.8075026
48	-258.8543	-428.0152	169.1609	0.1134199	3.130962	1.38669	0.9577878
54	-254.6943	-425.3537	170.6594	0.08694145	1.28473	0.6786641	1.582038
60	-265.0957	-436.0926	170.997	0.1326683	1.28473	0.9563383	1.043507
66	-258.7714	-429.0608	170.2894	0.893032	1.103528	1.077728	1.04771
72	-259.2192	-430.4523	171.2331	0.5379299	0.7623846	1.077728	0.7653436
78	-256.8997	-427.5086	170.6089	0.0904233	1.47734	1.309327	0.9351035
84	-258.7673	-429.7662	170.999	0.164091	0.6101386	1.187001	1.377166
90	-265.8373	-436.4467	170.6094	0.2203088	1.021397	1.126941	1.377166
96	-262.2177	-432.2045	169.9868	0.2249038	1.476567	1.489051	1.224032
102	-258.5504	-428.4928	169.9425	0.8668879	0.867572	1.489051	1.224032
108	-256.1155	-426.8148	170.6993	0.468395	1.004868	1.170283	1.067331
114	-264.9388	-435.4985	170.5597	0.8347909	0.8728026	0.5491891	1.500658
120	-254.4262	-424.8397	170.4135	0.1476063	1.040489	0.6383003	1.909737
126	-260.3067	-430.9817	170.675	0.1398053	1.231825	1.110603	1.233119
132	-251.095	-421.4514	170.3564	0.1721591	1.903052	0.7765653	1.233119
