Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-67.2709	-234.0576	166.7867	1.179274	1.186473	3.559551	0.3398613	1.740132
6	-80.73702	-247.8218	167.0848	1.179274	0.7547764	3.559551	0.2930069	1.862072
12	-50.50586	-220.5948	170.089	0.8647285	0.5573916	0.5203625	0.7858752	1.509632
18	-53.96006	-223.2824	169.3224	1.379619	0.5130115	0.3034147	1.092792	1.522601
24	-55.89046	-225.8797	169.9892	0.9897906	0.4681509	0.3030399	0.8417957	1.522601
30	-55.02131	-223.666	168.6447	1.972804	0.7720834	0.5522161	1.284531	1.214022
36	-53.54861	-222.5288	168.9802	1.549454	0.5580638	0.7448863	1.284531	1.304769
42	-57.03722	-227.4718	170.4346	0.8021293	0.3671124	0.3727229	1.097345	1.149159
48	-66.80033	-235.5975	168.7972	0.6866948	1.127534	1.018114	1.941337	0.9193881
54	-54.86697	-222.4877	167.6207	1.238058	0.8222806	0.2499855	3.340677	0.8892031
60	-60.47784	-228.1736	167.6957	1.403794	0.915576	0.1461816	1.198489	2.031236
66	-63.83263	-232.5136	168.6809	1.403794	0.6000249	1.347366	1.478491	0.9673628
72	-58.22714	-226.2619	168.0347	2.156085	0.5769949	0.426672	1.298507	1.71587
78	-57.11864	-224.8049	167.6862	1.836166	0.8154801	1.91621	0.796772	1.424824
84	-61.66988	-229.6047	167.9348	1.836166	0.7423403	1.296548	1.188112	1.423943
90	-55.5638	-223.6793	168.1155	1.153291	0.5891621	0.2868607	1.556074	2.144884
96	-51.29394	-220.13	168.836	1.276692	1.074537	0.6637792	1.775703	0.8424533
102	-48.59278	-217.9657	169.373	0.226543	0.9626877	0.4534097	1.521545	1.713037
108	-41.57628	-211.4964	169.9201	0.1666481	1.10968	0.3012178	1.246816	1.45144
114	-46.46389	-215.041	168.5771	0.251775	1.734421	0.9401182	1.491781	1.45144
120	-59.35161	-228.754	169.4024	1.432164	0.7249079	0.7182744	0.6700023	1.454995
126	-57.50363	-226.3389	168.8353	0.8458932	0.4049562	0.1199302	1.322085	1.691503
132	-57.82426	-227.746	169.9218	0.1956378	1.357967	0.4017976	1.08593	1.376424
138	-59.22146	-227.9704	168.749	0.2555572	1.789659	0.3159192	1.08593	1.887632
144	-55.601	-223.9354	168.3344	2.100359	0.8433758	0.4762355	0.7066067	1.773861
150	-57.62377	-226.8058	169.1821	0.5213864	1.280859	0.3758109	2.075676	0.9335551
156	-50.32217	-218.7714	168.4492	1.242631	1.444916	0.1670506	1.365545	1.174888
162	-64.33682	-232.4814	168.1446	0.6393438	2.363629	0.3977051	1.253632	1.594663
168	-70.17118	-235.709	165.5379	1.788411	1.368965	0.5797886	3.745981	1.392822
174	-54.66814	-223.627	168.9588	1.002143	1.267914	0.6965512	0.5998457	1.765998
180	-46.84487	-216.874	170.0292	0.1964911	0.7932801	0.3455441	0.685553	1.985408
186	-45.15116	-214.4513	169.3001	1.229763	0.7854131	0.3196566	0.4081216	1.967295
192	-59.15056	-227.8562	168.7056	1.439273	1.144514	1.794682	0.5345436	0.9096949
198	-65.96511	-232.9444	166.9793	1.554879	1.999051	1.328867	1.383469	1.284384
204	-62.48144	-230.8844	168.403	1.375225	1.038107	0.3322547	2.211371	0.9596969
210	-63.10919	-231.9665	168.8573	0.7885794	1.13195	0.2893122	2.080977	1.101241
216	-57.984	-228.2241	170.2401	0.2754473	0.9045825	0.5195436	1.025243	1.419218
222	-61.63209	-232.0114	170.3793	0.560948	0.3025853	0.2268254	0.725115	1.572245
228	-63.57834	-231.4434	167.8651	1.891764	0.3387012	0.2558317	1.734335	1.744731
234	-62.04724	-231.8392	169.792	0.5359188	1.293745	0.4688755	1.402132	0.9414328
240	-64.40859	-231.2477	166.8391	1.930004	1.558377	0.3354179	2.234524	1.384317
246	-72.60352	-241.6153	169.0118	0.7805856	1.223469	0.4549882	1.65464	1.270666
252	-61.94995	-230.6265	168.6765	1.315124	1.129271	0.1992208	1.406104	1.251457
258	-53.10512	-222.34	169.2349	0.8213409	1.596127	0.2980494	1.379447	0.9577818
264	-53.96515	-222.3157	168.3505	0.7323512	1.731891	0.4790035	2.128516	1.046135
270	-59.37907	-229.2993	169.9202	0.652918	1.263115	0.4227389	1.032466	1.111489
276	-66.07918	-234.1185	168.0393	0.5414221	1.929757	1.408504	0.7394515	1.720644
282	-62.55266	-232.4358	169.8832	0.9340083	0.4285881	0.654923	1.083056	1.362099
288	-62.51273	-231.7137	169.2009	0.2599039	1.507028	0.2366021	1.083056	1.691839
294	-58.65131	-224.3936	165.7423	1.955734	2.034815	0.1756378	3.317247	0.6731517
300	-61.76214	-227.0131	165.251	2.158005	0.8930027	0.3502324	3.778082	1.730009
306	-66.24394	-236.1616	169.9176	0.4169024	0.3873414	0.1705138	0.9300173	1.744047
312	-61.32325	-230.3735	169.0502	0.1658348	1.155495	0.5011116	2.649494	0.9219
318	-62.53215	-231.1168	168.5846	0.8383167	1.875788	0.5011116	0.6906419	1.79514
324	-66.095	-235.0322	168.9372	0.009478898	1.346226	1.066336	0.7095282	2.081195
330	-60.60013	-230.2588	169.6587	0.001571211	1.346226	0.6178426	0.4277593	2.081195
336	-71.50929	-240.3686	168.8594	0.001838359	0.9954389	1.211313	1.009125	2.073374
342	-71.78495	-241.183	169.398	0.001596953	1.883874	0.3804277	1.216759	1.460761
348	-70.92328	-240.6064	169.6832	0.1666845	0.422839	0.3413475	1.930346	1.578648
354	-51.86025	-221.5458	169.6855	0.04552613	0.8191401	0.575034	1.348595	1.787086
360	-62.75482	-232.08	169.3252	0.07513511	1.561445	0.4205337	1.079302	1.763674
366	-57.90719	-227.3427	169.4355	0.16139	1.466447	1.150567	0.998512	1.262383
372	-54.8347	-223.0762	168.2415	0.4239166	2.855344	0.6100699	1.439318	1.150813
378	-56.19296	-225.4668	169.2738	0.09662094	1.810194	0.7990911	1.597123	0.9543936
384	-48.86947	-218.0375	169.168	0.01529722	2.55068	0.3043798	1.368465	1.047841
390	-44.76446	-213.9678	169.2034	0.006554999	1.423363	0.6341524	2.17095	1.047841
396	-55.49147	-223.2087	167.7173	0.07226154	3.289019	1.004032	1.63646	1.153353
402	-63.93812	-234.4902	170.5521	0.06006928	0.9120939	0.5283129	1.444568	0.9580759
408	-59.78557	-227.9204	168.1348	1.517437	1.955337	0.2890202	1.457691	0.9580759
414	-52.23199	-220.009	167.777	1.84301	1.239252	0.1434024	0.8463646	1.683224
420	-49.8489	-218.3941	168.5453	1.669304	1.239252	0.3445734	1.523767	1.015311
426	-54.12131	-224.1755	170.0542	0.04097931	1.441838	0.2784087	0.7098356	1.590339
432	-54.18764	-223.7085	169.5208	0.2715747	1.703448	0.2784087	0.9762948	1.436927
438	-59.11591	-229.364	170.2481	0.1553436	1.046114	0.6903341	1.048834	1.266646
444	-61.4243	-228.2689	166.8446	1.934934	1.788728	0.4925674	1.048834	2.043179
450	-64.16093	-229.7098	165.5488	1.932472	1.586054	0.05422369	1.029125	1.84836
456	-60.20693	-227.5708	167.3638	1.973709	0.8677675	0.1983203	2.412911	1.170731
462	-58.94177	-228.2996	169.3579	0.7834139	1.101472	0.1738272	1.355632	1.108663
468	-64.68584	-232.1846	167.4987	0.3888698	2.725907	0.4937559	2.360359	1.181775
474	-62.52701	-230.889	168.362	0.979636	2.264393	0.2261072	0.9361195	1.386278
480	-58.07791	-227.0546	168.9767	0.1601151	1.037073	0.3373945	1.154032	2.232445
486	-65.71428	-233.7564	168.0421	1.941274	0.8550904	0.473266	0.7839516	2.021165
492	-47.82156	-216.5254	168.7038	1.270908	0.6556227	0.374524	1.112824	1.954418
498	-57.25145	-226.1574	168.9059	1.517349	0.4584241	0.203554	1.600169	1.244806
504	-61.47824	-229.7183	168.2401	1.918405	1.160649	0.4891275	0.7396333	1.717838
510	-56.2412	-224.979	168.7378	1.918405	0.4684639	0.4228793	1.138909	1.548276
516	-57.39635	-226.422	169.0256	2.058498	0.5776568	0.2368719	0.5727648	1.532305
522	-58.73512	-228.4736	169.7385	0.7490095	0.5961726	0.7438328	1.20786	1.376637
528	-64.41606	-234.2986	169.8825	0.6056374	1.022087	0.338037	1.045984	1.376637
534	-57.24659	-226.0083	168.7617	1.832648	1.022087	0.3359156	1.374326	0.9985415
540	-48.41049	-216.5183	168.1078	1.832648	0.9586417	0.5640185	1.74533	1.233898
546	-56.8249	-226.1513	169.3264	1.089796	0.7447152	0.1900583	1.512761	1.093531
552	-53.46881	-222.9114	169.4426	1.393597	0.4221284	0.7994613	1.248895	1.093531
558	-52.5671	-220.1282	167.5611	1.851891	0.6126056	0.2389198	2.759582	1.093531
564	-50.14667	-219.635	169.4883	0.8754258	1.038661	0.5548601	1.184182	1.287588
570	-53.97159	-222.7663	168.7947	1.276926	0.7779661	0.7918868	0.5949028	1.963694
576	-63.10558	-232.3275	169.2219	1.276926	0.9103523	0.6488269	0.4453264	1.776113
582	-54.04614	-222.0908	168.0447	1.775746	0.9886484	0.9988282	0.7077171	1.776113
588	-52.55876	-221.79	169.2312	0.3865494	0.2341	0.2782913	2.897438	0.818257
594	-67.07333	-233.1199	166.0466	1.754331	0.3067624	0.3317041	4.790243	0.8713431
600	-61.71939	-229.859	168.1396	0.8073544	0.6335828	0.3317041	3.629469	0.7123469
606	-64.80146	-232.9696	168.1681	1.935228	0.3602201	0.1224075	1.595145	1.175475
612	-66.23187	-235.8008	169.5689	0.3079742	1.750841	0.5393788	0.4835637	1.681101
618	-67.91119	-235.5501	167.6389	1.782061	2.122426	0.5393788	1.556206	0.902188
624	-68.11954	-236.299	168.1794	1.033874	2.390062	0.4009629	1.657739	0.856304
630	-59.42442	-228.049	168.6246	1.049854	1.003988	0.4408495	2.03929	1.2353
636	-63.21543	-229.9321	166.7167	1.906174	1.596	0.120259	1.388144	1.636581
642	-54.13179	-222.7411	168.6093	0.7630839	1.787112	0.8067352	1.223799	1.301724
648	-60.71154	-228.7729	168.0614	0.2264673	1.490453	1.28567	0.7945931	2.224468
654	-56.69396	-225.7426	169.0486	0.3404399	1.015982	0.5815232	0.6985369	2.311413
660	-74.77638	-241.2158	166.4395	1.821094	1.130566	0.5940376	0.3936123	3.115247
666	-70.69191	-238.833	168.1411	0.6811241	1.273281	0.6283317	0.9260437	2.340791
672	-62.69553	-231.4091	168.7135	0.5308758	0.9529477	0.9888183	0.4761038	2.340791
678	-78.65656	-247.1858	168.5293	0.4079334	1.164072	0.3489957	0.3994379	2.752145
684	-74.24963	-242.4158	168.1662	0.632335	1.085592	1.033665	0.7348861	2.346988
690	-57.16206	-226.7554	169.5934	0.8705806	0.7649001	0.325155	1.098833	1.545101
696	-50.1753	-220.0365	169.8612	0.07587392	1.85625	0.5479213	0.5795779	1.494713
702	-56.39362	-225.9248	169.5311	0.01888178	1.85625	0.8963731	1.266657	0.9698172
708	-60.20163	-229.4859	169.2843	0.007703611	0.57094	1.605759	1.10477	1.731698
714	-57.07775	-226.5835	169.5058	0.04945824	1.497235	0.5657799	1.261184	1.503565
720	-59.46743	-229.8325	170.3651	0.3520584	0.4847238	0.5657799	1.491379	1.144622
726	-66.32062	-235.519	169.1983	0.4664889	1.637259	0.4249317	1.549457	1.144622
732	-57.50214	-226.8022	169.3	0.6009938	1.050715	0.298366	1.622118	1.348218
738	-62.15236	-232.4078	170.2554	0.2394606	0.8712157	0.9415557	0.7876261	1.348218
744	-56.47979	-225.5079	169.0281	1.191301	0.9538722	0.6434382	1.266141	1.348218
