Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-227.1243	-399.7269	172.6026	0.00298046	0.00549477	0.0188015	0.00420159	0.0170616	0.00145091	0.0163777	0.00839902	0.00963963	0.0103408	0.0354878	0.00921255	0.0310575	0.00170049	0.0196367	0.00985271	0.0108809	0.00124473	0.0019997	0.00570078	0.0300579	0.00747754	0.000964744	0.00294083	0.000577318	0.00859596	0.00038732	0.00342384	0.00304972	0.00497912	0.00935372	0.00662907	0.0189693	0.0100148	0.000676561	0.00982012	0.00411587	0.0024579	0.00487415	0.0255494	0.00709157	0.0145821	0.0315195	0.012875	0.00303289	0.00112972	0.0384751	0.00296649	0.0145223	0.00488109	0.0012608	0.00229925	0.022233	0.0025185	0.00457907	0.00269275	0.0103291	0.0510105	0.00583039	0.0172115	0.00424337	0.0404597	0.00986639	0.00256211	0.000506798	0.0268563	0.00971729	0.0161535	0.00243708	0.011811	0.0142706	0.0101047	0.00361043	0.0419147	0.000266191	0.0151006	0.0398463	0.013202	0.0351442	0.00737717	0.0178086	0.000891096	0.000349821	0.0100739	0.00764414	0.0140221	0.0290855	0.00607987	0.0218558	0.0157917	0.0181716	0.000555298	0.00737648	0.0195464	0.0128159	0.000439541	0.0173052	0.6578424	0.00263119	0.00485086	0.0165982	0.00370922	0.0150622	0.00128089	0.0144585	0.00741477	0.00851001	0.00912901	0.0313291	0.00813297	0.027418	0.00150122	0.0173355	0.00869812	0.00960582	0.00109887	0.00176537	0.00503273	0.0265356	0.00660128	0.00085169	0.00259621	0.000509664	0.00758864	0.000341931	0.00302262	0.00269234	0.00439564	0.00825759	0.00585224	0.0167464	0.00884121	0.000597277	0.00866934	0.00363354	0.00216987	0.00430297	0.0225554	0.00626054	0.0128733	0.0278259	0.0113662	0.00267748	0.000997333	0.0339663	0.00261886	0.0128205	0.0043091	0.00111305	0.00202981	0.0196276	0.00222336	0.00404247	0.0023772	0.0091187	0.0450328	0.00514715	0.0151946	0.00374611	0.0357184	0.00871019	0.00226187	0.000447408	0.0237091	0.00857856	0.0142606	0.00215149	0.0104269	0.0125983	0.00892054	0.00318734	0.0370029	0.000234997	0.013331	0.0351769	0.0116549	0.0310258	0.00651267	0.0157217	0.000786672	0.000308827	0.00889338	0.00674836	0.012379	0.0256771	0.0053674	0.0192946	0.0139411	0.0160421	0.000490225	0.00651206	0.0172558	0.0113141	0.000388033	0.0152773	1.132741
36	-237.6285	-410.5313	172.9027	0.00385674	0.00438901	0.0276422	0.000533829	0.0201691	0.00904485	0.00344084	0.00141477	0.00579282	0.0223823	0.0159528	0.0151078	0.0103303	0.00624546	0.00890434	0.00287775	0.0112707	0.000442423	0.00876186	0.00112576	0.00329544	0.0118739	0.000399578	0.00542161	0.00354673	0.0048968	0.00719936	0.00647141	0.0136452	0.0081235	0.00983191	0.0310986	0.0217726	0.00417979	0.000772244	0.0230018	0.00915149	0.00961621	0.00320635	0.00864366	0.0114836	0.00111325	0.0192379	0.0210391	0.0125578	0.00129483	0.0120511	0.00111941	0.00451935	0.00113947	0.00330325	0.0254313	0.0100375	0.000214361	0.0144448	0.00467439	0.0060466	0.0487877	0.00513814	0.0072652	0.00751252	0.0384394	0.0228979	0.00337897	0.00094205	0.00416018	0.0139529	0.00696147	0.00324422	0.0180338	0.00864608	0.00677199	0.00681609	0.0159398	0.00018131	0.0196591	0.00385207	0.0296024	0.014536	0.000526954	0.00821766	0.00669879	0.000144555	0.0368379	0.0110925	0.00176901	0.00426416	0.0152444	0.010294	0.013445	0.00463028	0.0131408	0.00433162	0.000949881	0.00051492	0.00403457	0.00669845	0.5245632	0.00408079	0.00464398	0.029248	0.000564841	0.0213408	0.00957029	0.00364073	0.00149696	0.00612934	0.0236825	0.0168796	0.0159855	0.0109304	0.00660827	0.00942162	0.00304493	0.0119255	0.000468124	0.00927086	0.00119116	0.00348688	0.0125637	0.000422791	0.00573657	0.00375277	0.00518127	0.0076176	0.00684735	0.0144378	0.00859542	0.0104031	0.0329052	0.0230375	0.00442261	0.000817105	0.0243381	0.00968312	0.0101748	0.00339261	0.00914579	0.0121507	0.00117792	0.0203555	0.0222613	0.0132873	0.00137006	0.0127511	0.00118444	0.00478189	0.00120566	0.00349515	0.0269087	0.0106206	0.000226814	0.0152839	0.00494594	0.00639787	0.0516219	0.00543663	0.00768725	0.00794894	0.0406725	0.0242281	0.00357526	0.000996776	0.00440186	0.0147635	0.00736588	0.00343269	0.0190815	0.00914835	0.00716539	0.00721205	0.0168658	0.000191842	0.0208011	0.00407585	0.0313221	0.0153804	0.000557566	0.00869505	0.00708795	0.000152953	0.0389779	0.0117369	0.00187178	0.00451187	0.0161299	0.010892	0.0142261	0.00489927	0.0139042	0.00458326	0.00100506	0.000544833	0.00426895	0.00708758	0.9450966
72	-238.216	-410.3146	172.0986	0.00786903	0.00825557	0.0476465	0.000403778	0.00401838	0.00411232	0.00826174	0.0112523	0.00133377	0.0143753	0.00247084	0.00229165	0.0177196	0.00713152	0.0199865	0.00434898	0.00482178	0.00205739	0.00295707	0.0121999	0.0132491	0.00868647	0.00148183	0.00449775	0.00241907	0.012179	0.00568106	0.026768	0.0200882	0.00271911	0.0094444	0.0190333	0.0134355	0.00480237	0.00235527	0.0338017	0.0106194	0.00814163	0.0102787	0.00400375	0.00953869	0.00440788	0.000524857	0.0159722	0.00639599	0.00284556	0.0242434	0.00248115	0.0214945	0.00197386	0.002491	0.0149834	0.0108419	0.00153216	0.00162167	0.0254051	0.00367584	0.0561151	0.0211238	0.0183415	0.00808009	0.0202565	0.038314	0.00936879	0.0230491	0.00113251	0.0117322	0.0100969	0.00274297	0.0326931	0.00734378	0.00752561	0.00246576	0.00773839	0.00254011	0.00981231	0.0139476	0.0121964	0.0315329	0.000751598	0.00512	0.00117549	0.00126659	0.0229747	0.00172654	0.00170628	0.00200388	0.0452702	0.0163707	0.0300397	0.00350632	0.0104675	0.0090254	0.00816283	0.00247703	0.00081092	0.00707277	1.247914	0.00738387	0.00774657	0.0447089	0.000378883	0.00377063	0.00385877	0.00775236	0.0105585	0.00125153	0.013489	0.0023185	0.00215036	0.0166271	0.00669182	0.0187542	0.00408084	0.00452449	0.00193054	0.00277475	0.0114477	0.0124322	0.0081509	0.00139047	0.00422044	0.00226993	0.0114281	0.00533079	0.0251176	0.0188496	0.00255146	0.00886211	0.0178598	0.0126071	0.00450628	0.00221006	0.0317177	0.00996463	0.00763966	0.00964492	0.00375689	0.00895058	0.00413611	0.000492497	0.0149874	0.00600164	0.00267012	0.0227486	0.00232817	0.0201692	0.00185216	0.00233741	0.0140596	0.0101734	0.00143769	0.00152169	0.0238387	0.0034492	0.0526553	0.0198214	0.0172107	0.00758191	0.0190076	0.0359517	0.00879115	0.021628	0.00106268	0.0110089	0.00947439	0.00257385	0.0306774	0.006891	0.00706161	0.00231373	0.00726127	0.0023835	0.00920733	0.0130876	0.0114444	0.0295887	0.000705258	0.00480432	0.00110302	0.00118849	0.0215582	0.00162009	0.00160108	0.00188033	0.0424791	0.0153614	0.0281876	0.00329014	0.0098221	0.00846894	0.00765955	0.00232431	0.000760923	0.0066367	1.065706
108	-223.5721	-396.0973	172.5252	0.00213484	0.0174644	0.0233985	0.00307658	0.00757121	0.00513716	0.00614464	0.00982053	0.00250838	0.0186287	0.00344101	0.00625613	0.0162038	0.00823078	0.00648136	0.0074317	0.000915425	0.00160492	0.00870471	0.0027751	0.00554773	0.0157563	0.00633796	0.0149305	0.0104208	0.0239287	0.00686012	0.0170341	0.0019244	0.00205302	0.000314164	0.0167301	0.0353344	0.000773605	0.00770569	0.0139602	0.0184853	0.00182883	0.0105399	0.00178735	0.00554408	0.00996115	0.00499085	0.0274804	0.00944313	0.00081143	0.0267732	0.0255144	0.00398462	0.00632619	0.0031714	0.0429902	0.0206241	0.00466773	0.000829717	0.00215614	0.0135331	0.0564732	0.0148333	0.012886	0.00160278	0.0455568	0.00367482	0.0100623	0.00792343	0.00539289	0.0340538	0.00669434	0.010523	0.00301902	0.000197912	0.0145011	0.000619629	0.00127644	0.00142407	0.0132107	0.00595198	0.0267325	0.00866593	0.000142988	0.00435341	0.00898653	0.000650343	0.0289251	0.00855055	0.00108889	0.00202465	0.019271	0.033317	0.045098	0.00182781	0.000469075	0.0387449	0.0217789	0.00140158	0.00583592	0.0226281	0.7693999	0.0019244	0.0157428	0.021092	0.0027733	0.00682487	0.00463076	0.00553893	0.00885247	0.00226111	0.0167924	0.00310181	0.00563943	0.0146065	0.00741943	0.00584246	0.00669912	0.000825187	0.00144671	0.00784663	0.00250154	0.00500086	0.0142031	0.00571319	0.0134587	0.0093936	0.0215699	0.00618388	0.0153549	0.0017347	0.00185064	0.000283195	0.0150809	0.0318513	0.000697346	0.0069461	0.0125841	0.0166631	0.00164855	0.00950093	0.00161116	0.00499757	0.00897923	0.00449887	0.0247715	0.00851227	0.000731443	0.024134	0.0229993	0.00359184	0.00570258	0.00285878	0.0387524	0.018591	0.0042076	0.000747928	0.0019436	0.0121991	0.0509063	0.0133711	0.0116158	0.00144479	0.041066	0.00331257	0.00907044	0.00714238	0.00486128	0.0306969	0.00603444	0.00948566	0.00272142	0.000178403	0.0130716	0.000558548	0.00115062	0.00128369	0.0119084	0.00536526	0.0240973	0.00781168	0.000128893	0.00392427	0.00810068	0.000586235	0.0260738	0.00770768	0.000981556	0.00182507	0.0173714	0.0300327	0.0406525	0.00164763	0.000422835	0.0349256	0.019632	0.00126342	0.00526064	0.0203975	1.109355
144	-224.5501	-397.6626	173.1125	0.00116433	0.00152459	0.00851043	0.00418676	0.011865	0.00830089	0.00244727	0.00364809	0.00178026	0.00985813	0.00395473	0.0200332	0.00620405	0.0157915	0.00403891	0.00027296	0.000430657	0.000159435	0.00205313	0.0140493	0.0213095	0.0164579	0.00254199	0.000116788	0.00121032	0.00643479	0.0012335	0.00169738	0.00162764	0.00655117	0.000237416	0.00776087	0.0280685	0.000770629	0.0106269	0.0157164	0.000789043	0.000218716	0.00721707	0.010432	0.00295104	0.00164314	0.0064839	0.0104577	0.00210393	3.24826e-05	0.016616	0.00615403	0.00954879	0.0054132	0.000196585	0.0295843	0.0166594	0.00813396	0.00582993	0.00293929	0.000810698	0.0301622	0.00353292	0.0104357	0.00265077	0.0132915	0.00442341	0.0165234	0.0074051	0.00176654	0.0084919	0.00434602	0.00728885	0.00892648	0.000276686	0.00314943	0.000946556	0.00451288	0.00872052	0.0156937	0.01527	0.0126071	0.0124502	0.013236	0.00374741	0.00520153	0.00129139	0.000842191	0.00581865	0.00302408	0.00133219	0.00241043	0.0126984	0.00423952	0.0440345	0.0021196	0.0113118	0.00545719	0.00349722	0.00103461	0.00726703	0.4852545	0.00164387	0.00215251	0.0120155	0.00591112	0.0167518	0.0117197	0.0034552	0.00515058	0.00251347	0.0139183	0.00558352	0.028284	0.00875924	0.0222954	0.00570237	0.000385381	0.000608026	0.0002251	0.00289873	0.0198356	0.030086	0.0232363	0.00358894	0.000164888	0.00170879	0.00908501	0.00174152	0.00239647	0.002298	0.00924933	0.000335198	0.0109572	0.0396287	0.00108802	0.0150037	0.0221893	0.00111402	0.000308796	0.0101895	0.0147285	0.00416646	0.00231988	0.00915435	0.0147648	0.00297045	4.58608e-05	0.0234594	0.00868863	0.0134815	0.00764268	0.00027755	0.0417689	0.0235207	0.011484	0.00823103	0.00414986	0.00114459	0.0425848	0.00498799	0.0147338	0.00374252	0.0187658	0.00624523	0.0233288	0.010455	0.0024941	0.0119894	0.00613597	0.0102908	0.0126029	0.000390642	0.00444656	0.0013364	0.00637154	0.0123121	0.0221574	0.021559	0.0177995	0.0175779	0.0186873	0.00529081	0.00734382	0.00182326	0.00118905	0.00821512	0.00426957	0.00188086	0.00340318	0.0179283	0.0059856	0.0621705	0.00299257	0.0159706	0.00770478	0.00493757	0.00146072	0.01026	0.7082862
180	-225.2113	-398.0194	172.8081	0.000617527	0.000607924	0.0327137	0.00326293	0.00593136	0.00604022	0.00429413	0.000665702	0.0017297	0.0180178	0.0180709	0.0164868	0.0253545	0.00593163	0.00560535	0.000605783	0.00384361	0.00169861	0.00263156	0.002288	0.0117596	0.0197586	0.0103422	0.0002857	0.0159589	0.0180139	0.00147305	0.00449018	0.00661602	0.00800183	0.00641796	0.0189056	0.0208167	0.00079769	0.00405529	0.0262944	0.00107109	0.00313276	0.00166802	0.0128819	0.00855614	0.00613848	0.0018906	0.0116585	0.00337851	5.0526e-05	0.0306933	0.0191221	0.0197001	0.0118828	0.00624661	0.0182553	0.0058701	0.00946682	0.00891134	0.0329928	0.00595333	0.0190147	0.00307257	0.00577622	0.0191531	0.0395147	0.00609827	0.0112429	0.0101384	0.0187984	0.00977472	0.0109485	0.02077	0.00878301	0.00951442	0.00397706	0.000811749	0.0212198	0.00143518	0.0118716	0.0166795	0.0374101	0.0297847	0.00492446	0.00330943	0.00837166	0.0141292	0.0107223	0.00100622	0.0213611	0.00175814	0.00467085	0.00562974	0.0184873	0.0331354	0.0249522	0.0067874	0.0112306	0.00714329	0.00100643	0.0124342	0.4981893	0.000584361	0.000575274	0.0309568	0.00308768	0.0056128	0.00571582	0.0040635	0.000629949	0.0016368	0.0170501	0.0171003	0.0156014	0.0239927	0.00561306	0.0053043	0.000573248	0.00363718	0.00160738	0.00249022	0.00216511	0.011128	0.0186974	0.00978673	0.000270356	0.0151018	0.0170464	0.00139394	0.00424902	0.00626069	0.00757207	0.00607327	0.0178902	0.0196987	0.000754848	0.00383749	0.0248822	0.00101357	0.0029645	0.00157843	0.01219	0.00809661	0.0058088	0.00178906	0.0110324	0.00319705	4.78124e-05	0.0290449	0.0180951	0.0186421	0.0112446	0.00591112	0.0172748	0.00555483	0.00895838	0.00843274	0.0312209	0.0056336	0.0179935	0.00290755	0.005466	0.0181245	0.0373925	0.00577075	0.0106391	0.00959387	0.0177888	0.00924975	0.0103605	0.0196545	0.00831129	0.00900343	0.00376346	0.000768152	0.0200801	0.0013581	0.011234	0.0157836	0.0354009	0.028185	0.00465998	0.00313169	0.00792204	0.0133703	0.0101464	0.000952182	0.0202138	0.00166372	0.00441999	0.00532738	0.0174944	0.0313558	0.023612	0.00642286	0.0106274	0.00675964	0.000952376	0.0117664	1.056756
216	-232.7569	-405.0197	172.2628	0.0028093	0.0161007	0.0427322	0.00761273	0.00892563	0.00132054	0.0278668	0.000401165	0.00106245	0.0247717	0.0201861	0.0433856	0.01371	0.031904	0.00843753	0.00414407	0.00589037	0.010483	0.000742405	0.00433297	0.00634956	0.0039345	0.00409816	0.00297511	0.00628962	0.013354	0.0145078	0.0231175	0.0256202	0.00298714	0.0122596	0.0240105	0.0525992	0.00755876	0.00814328	0.0120925	0.00747714	0.000206148	0.00612963	0.0343806	0.00149436	0.0168889	0.00753078	0.0276203	0.000862936	0.000648103	0.0282338	0.00750581	0.00223333	0.00847786	0.0132781	0.00351844	0.0283835	0.022293	0.000317159	0.0433878	0.00304767	0.000450538	0.00618702	0.0143644	0.0222681	0.0050561	0.00175638	0.00403522	0.000865694	0.0365458	0.0229096	0.0144229	0.019998	0.0215329	0.00456589	0.00915235	0.00398395	0.00105155	0.00327831	0.00643246	0.00145722	0.0318651	0.00845988	0.00430654	0.0038903	0.00539922	0.00684287	0.0355535	0.0443185	0.00551735	0.00352435	0.00825976	0.00128059	0.0110043	0.00720499	0.0177166	0.0340858	0.0138764	0.0021247	0.0126773	0.0331526	0.8698255	0.00224384	0.0128599	0.034131	0.00608043	0.00712905	0.00105474	0.0222577	0.000320417	0.000848601	0.0197856	0.016123	0.0346528	0.0109504	0.0254823	0.0067392	0.00330994	0.00470475	0.00837294	0.000592972	0.00346082	0.00507151	0.00314255	0.00327327	0.00237628	0.00502363	0.0106661	0.0115876	0.0184643	0.0204633	0.00238588	0.00979197	0.0191776	0.0420119	0.00603731	0.00650418	0.00965849	0.00597212	0.000164654	0.00489584	0.0274604	0.00119357	0.0134894	0.00601497	0.0220608	0.000689242	0.000517651	0.0225508	0.00599502	0.0017838	0.00677142	0.0106054	0.00281024	0.0226704	0.0178058	0.00025332	0.0346546	0.00243423	0.000359853	0.00494168	0.0114731	0.0177859	0.00403839	0.00140285	0.003223	0.000691445	0.0291898	0.0182983	0.0115198	0.0159728	0.0171987	0.00364686	0.00731014	0.00318205	0.000839893	0.00261845	0.00513772	0.00116391	0.0254512	0.00675706	0.00343971	0.00310725	0.00431246	0.00546552	0.0283972	0.0353979	0.00440681	0.00281496	0.00659722	0.00102283	0.00878933	0.00575475	0.0141505	0.027225	0.0110833	0.00169704	0.0101256	0.0264796	1.252007
252	-233.2502	-405.8358	172.5856	0.00217523	0.00820787	0.00813342	0.00908056	0.00446121	0.00479492	0.0111348	0.000246232	0.000443329	0.0031563	0.0135235	0.00553237	0.0172777	0.00129853	0.00426394	0.000153378	0.0141704	0.0181562	0.00178928	0.0181213	0.0058734	0.00851108	0.00559664	0.00830102	0.000620354	0.00110311	0.00857416	0.00511577	0.00776888	0.00550821	0.0142889	0.00284787	0.022685	0.00282405	0.00846926	0.0115231	0.0169517	0.00361547	0.00437928	0.0119272	0.0064587	0.00558834	0.00773626	0.0193413	0.00157789	0.00121118	0.0214687	0.0029245	0.0128067	0.00593102	0.0129948	0.00330103	0.0102652	0.0210848	2.03371e-07	0.0182265	0.0116002	0.000273398	0.00262658	0.00074414	0.0347046	0.00878661	0.00245914	0.0104967	0.00107712	0.0168653	0.0291613	0.0303679	0.0198636	0.00583969	0.00521344	0.0156459	0.000426781	0.00221998	0.0124269	0.00819891	0.00894807	0.0187148	0.0197011	0.00146473	0.0124837	0.00480256	0.00320487	0.0139323	0.0246159	0.00322588	0.00691874	0.00339954	0.00085132	0.012281	0.00606714	0.0109389	0.0271085	0.0208613	0.00392013	0.00853175	0.0394974	0.8994776	0.00235417	0.00888307	0.0088025	0.00982756	0.00482821	0.00518936	0.0120508	0.000266488	0.000479799	0.00341595	0.014636	0.00598748	0.018699	0.00140535	0.00461471	0.000165995	0.0153361	0.0196498	0.00193648	0.019612	0.00635656	0.00921122	0.00605704	0.00898388	0.000671386	0.00119386	0.00927949	0.0055366	0.00840797	0.00596133	0.0154644	0.00308215	0.0245511	0.00305637	0.00916597	0.012471	0.0183461	0.00391289	0.00473953	0.0129084	0.00699002	0.00604806	0.00837267	0.0209323	0.00170769	0.00131082	0.0232348	0.00316508	0.0138602	0.00641892	0.0140638	0.00357258	0.0111096	0.0228193	2.20101e-07	0.0197259	0.0125545	0.000295889	0.00284264	0.000805355	0.0375595	0.00950942	0.00266144	0.0113602	0.00116573	0.0182527	0.0315602	0.032866	0.0214976	0.00632007	0.00564232	0.016933	0.000461889	0.0024026	0.0134492	0.00887337	0.00968416	0.0202543	0.0213217	0.00158523	0.0135107	0.00519763	0.00346851	0.0150784	0.0266409	0.00349125	0.0074879	0.0036792	0.000921352	0.0132913	0.00656624	0.0118388	0.0293386	0.0225774	0.00424261	0.0092336	0.0427466	0.9239899
288	-226.5567	-398.9871	172.4305	0.0128909	0.000478362	0.0496168	0.0112759	0.0188886	0.00750971	0.00429889	0.000699703	0.0011306	0.00737308	0.00437115	0.01943	0.0104991	1.72083e-05	0.00877296	0.000846778	0.00631359	0.00669681	0.00174509	0.00775773	0.0173463	0.0387318	0.00240507	0.0006263	0.000128636	0.0256498	0.000173694	0.0143096	0.0180963	0.00269739	0.00545233	0.00141817	0.0294925	0.000242237	0.00670822	0.0142454	0.0115473	0.000636403	0.00451929	0.00256123	0.0102554	0.0409392	0.00377485	0.0168398	0.00506844	0.00123431	0.0320607	0.0172384	0.000151814	0.00912839	0.000475581	0.0386389	0.00796024	0.00999222	0.000466632	0.00752659	0.0175516	0.0416677	0.0162147	0.0724053	0.0141732	0.0505223	0.0152825	0.00638748	0.0254944	0.0116909	0.00925083	0.00457267	0.014676	0.0319918	0.00883594	0.029763	0.0134527	0.0106454	0.0138487	0.0269178	0.00885934	0.0116376	0.00940274	0.00525581	0.000604644	0.012363	0.00385787	0.0190033	0.00904834	0.00420358	0.0263333	0.00955868	0.0128808	0.00635027	0.0127881	0.0168484	0.0033242	0.00835775	0.00504249	0.0170299	0.0211521	0.7127094	0.0104076	0.000386212	0.0400588	0.00910372	0.0152499	0.00606306	0.00347076	0.000564914	0.000912804	0.00595276	0.00352911	0.0156871	0.00847657	1.38934e-05	0.00708297	0.000683657	0.00509737	0.00540676	0.00140892	0.00626331	0.0140048	0.0312707	0.00194177	0.000505652	0.000103856	0.0207088	0.000140234	0.011553	0.0146103	0.00217778	0.00440201	0.00114498	0.0238111	0.000195573	0.00541598	0.0115012	0.00932287	0.000513809	0.00364871	0.00206784	0.00827984	0.0330529	0.00304767	0.0135959	0.00409208	0.000996538	0.0258847	0.0139176	0.000122569	0.00736993	0.000383967	0.0311956	0.00642681	0.00806735	0.000376742	0.00607669	0.0141705	0.033641	0.0130911	0.0584574	0.0114429	0.0407899	0.0123385	0.00515702	0.0205832	0.00943877	0.00746878	0.00369181	0.0118488	0.025829	0.00713382	0.0240295	0.0108613	0.00859468	0.011181	0.0217324	0.00715271	0.0093958	0.00759143	0.00424335	0.000488167	0.00998145	0.0031147	0.0153425	0.0073053	0.00339382	0.0212605	0.00771733	0.0103995	0.00512697	0.0103246	0.0136028	0.00268384	0.00674774	0.00407113	0.0137493	0.0170774	1.238599
324	-239.6226	-411.613	171.9904	0.00281363	0.00295056	0.0616155	0.00236178	0.0239897	0.0140449	0.00691347	0.000948527	0.0157752	0.0345031	0.00722434	0.0168881	0.0103756	0.00211389	0.00563778	0.00548345	0.00658004	0.0318722	0.00865043	0.00190983	0.0340009	0.0577156	0.000461799	0.00261299	0.00132144	0.0115451	0.00301496	0.0223616	0.00798633	0.0119153	0.00160859	0.0475486	0.0569089	0.000273245	0.00245505	0.0192996	0.00770209	0.00166498	0.00530647	0.0314852	0.00671773	0.0353547	0.00807407	0.00695824	0.000520565	0.00494604	0.0158149	0.0200737	0.0152068	0.0098922	0.000370822	0.0252059	0.0209195	0.0046673	0.000433367	0.00476478	0.0175208	0.014237	0.00999113	0.0413736	0.00789591	0.0278609	0.0290992	0.00923677	0.0155648	0.00947959	0.00974407	0.00823181	0.0045728	0.00451674	0.0130584	0.0217035	0.0102305	0.00202109	0.00628195	0.0416327	0.0236001	0.015157	0.0220066	0.000228745	0.0195544	0.0120465	0.00643698	0.0505864	0.00169042	0.00153086	0.0149307	0.0113957	0.0520672	0.00915415	0.00610566	0.0678834	0.00282667	0.0173784	0.0217161	0.0167781	0.0137598	0.8789068	0.00192602	0.00201975	0.0421779	0.00161672	0.0164217	0.00961421	0.0047325	0.000649299	0.0107986	0.0236185	0.0049453	0.0115605	0.00710243	0.00144703	0.00385925	0.00375361	0.00450426	0.0218176	0.00592151	0.00130734	0.0232748	0.0395082	0.000316117	0.00178868	0.000904568	0.00790299	0.00206384	0.0153073	0.00546691	0.00815641	0.00110114	0.0325486	0.0389561	0.000187045	0.00168057	0.0132112	0.00527234	0.00113974	0.00363246	0.0215527	0.00459851	0.0242015	0.00552697	0.00476315	0.000356344	0.00338573	0.0108258	0.0137411	0.0104096	0.00677154	0.00025384	0.0172543	0.0143201	0.00319492	0.000296654	0.00326165	0.0119936	0.00974572	0.00683926	0.0283216	0.00540502	0.0190717	0.0199194	0.00632288	0.0106546	0.0064891	0.00667014	0.00563495	0.00313023	0.00309186	0.00893893	0.0148568	0.00700313	0.0013835	0.0043002	0.028499	0.0161551	0.0103755	0.0150643	0.000156583	0.0133857	0.00824621	0.00440633	0.0346281	0.00115715	0.00104793	0.0102206	0.00780076	0.0356418	0.00626632	0.00417953	0.0464685	0.00193495	0.0118961	0.0148654	0.0114852	0.00941907	1.460849
