Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-1424.104	-1590.802	166.6986	0.05975351	0.9669223	1.009797	4.036321
6	-1424.174	-1590.64	166.4661	0.06011606	0.8737226	0.9888452	4.233045
12	-1422.107	-1589.094	166.9872	0.06517809	0.9589538	0.9728332	3.893797
18	-1430.606	-1597.791	167.1848	0.06472607	0.9767891	0.8788264	3.824309
24	-1426.424	-1593.414	166.9903	0.06695229	1.318889	0.9520758	3.697833
30	-1435.408	-1597.586	162.1783	0.04738157	1.430033	1.031554	6.285894
36	-1435.683	-1598.129	162.446	0.04741735	0.9176115	1.031554	6.414055
42	-1434.602	-1600.588	165.9862	0.07050342	1.262354	0.8097029	4.381608
48	-1427.945	-1594.555	166.61	0.07050342	1.236946	0.8097029	4.041779
54	-1410.077	-1577.795	167.7183	0.0827532	0.9814057	0.849508	3.519295
60	-1407.48	-1575.281	167.8004	0.07422947	0.9331903	0.8472628	3.505789
66	-1410.585	-1576.767	166.1828	0.06830143	1.231176	0.8854415	4.24609
72	-1412.361	-1578.555	166.1935	0.06139212	0.8814385	0.9763143	4.389242
78	-1414.797	-1581.448	166.6506	0.06571572	0.8142892	0.7701073	4.282387
84	-1411.135	-1577.05	165.9152	0.06248035	0.8604234	0.7932893	4.65967
90	-1410.251	-1575.87	165.619	0.05784279	1.02091	0.9342079	4.65967
96	-1415.408	-1581.334	165.926	0.06079661	1.076195	0.8730185	4.489013
102	-1435.787	-1602.666	166.8789	0.07109812	1.142613	0.8919637	3.893798
108	-1438.584	-1605.521	166.9373	0.06665701	1.192865	0.9869794	3.779541
114	-1437.849	-1604.94	167.0913	0.06779874	0.9179101	0.9735882	3.855593
120	-1429.02	-1596.13	167.11	0.06396994	0.9777976	0.965239	3.817435
126	-1442.422	-1609.392	166.9697	0.06438744	1.003219	1.079742	3.817435
132	-1423.506	-1590.539	167.0327	0.06438744	1.118939	1.07759	3.715775
138	-1430.769	-1597.814	167.0448	0.06697217	1.224387	1.073085	3.649599
144	-1426.791	-1594.473	167.6825	0.07010132	1.0007	1.008398	3.44359
150	-1416.082	-1583.967	167.8853	0.06665577	0.8481479	1.037829	3.398547
156	-1403.013	-1569.385	166.3715	0.0572637	0.9002624	1.12397	4.196719
162	-1415.302	-1581.712	166.4094	0.06009823	0.8567955	0.9870825	4.275672
168	-1423.789	-1588.604	164.8143	0.05626504	1.207849	0.9261056	5.010231
174	-1411.89	-1576.86	164.9697	0.05592115	1.332823	0.9494253	4.843132
180	-1416.57	-1581.322	164.7518	0.05491737	1.444085	0.9878277	4.884453
186	-1419.272	-1584.599	165.3267	0.05930746	1.154776	0.948834	4.739605
192	-1427.477	-1593.201	165.7241	0.05930746	1.127765	1.00628	4.499589
198	-1424.016	-1589.895	165.8799	0.05600638	1.129493	1.00628	4.412754
204	-1424.496	-1589.526	165.0297	0.0545103	1.301767	1.181919	4.697349
210	-1415.848	-1581.556	165.7078	0.0563374	1.087472	1.112055	4.473471
216	-1413.321	-1579.748	166.4275	0.05926959	1.087472	1.222041	4.001432
222	-1427.729	-1595.293	167.5639	0.06673539	0.9904569	0.9373805	3.56209
228	-1417.653	-1584.827	167.1744	0.06651507	1.06744	1.010535	3.701072
234	-1423.039	-1589.882	166.8426	0.06624545	1.205275	1.012844	3.81241
